 Col. 1 - year
 Col. 2 - month
 Col. 3 - day
 Col. 4 - hour
 Col. 5 - the time from the start of integration, hours
 Col. 6 - surface temperature, C
 Col. 7 - water skin temperature, C
 Col. 8 - water surface temperature, C
 Col. 9 - mean temperature of water coloumn, C
 Col. 10 - maximal temperature in the water coloumn, C
 Col. 11 - zero-dimensional model temperature, C
 Col. 12 - upper ice surface temperature, C
 Col. 13 - upper snow surface temperature, C
 Col. 14 - sensible heat flux,    W/m**2
 Col. 15 - latent heat flux,      W/m**2
 Col. 16 - downward heat flux at the upper lake surface, W/m**2
 Col. 17 - downward heat flux at the lake bottom, W/m**2
 Col. 18 - friction velocity at the surface (waterside), m/s
 Col. 19 - friction velocity at the bottom, m/s
 Col. 20 - wind work at the water surface, W/m**2
 Col. 21 - albedo of the lake-atmosphere interface, n/d
 Col. 22 - shortwave radiation penetrated below surface, W/m**2
 Col. 23 - significant wave height, m
 Col. 24 - bottom ice salinity, kg/kg
 Col. 25 - discharge in x direction, m**3/s
 Col. 26 - discharge in y direction, m**3/s
 Cols. 27... - top soil columns temperature, m
   2022      5     10   12.00      3096.00   0.65678E+01   0.00000E+00   0.65678E+01   0.67004E+01   0.67765E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.40810E+02   0.54930E+02  -0.13323E+03  -0.72595E+02   0.69467E-02   0.20122E-03   0.20779E-01       0.18     181.42     0.0000  0.00  -0.51613E-01  -0.14748E+02     6.6793     6.7084     6.7177     6.7258     6.7745
   2022      5     11   12.00      3120.00   0.67338E+01   0.00000E+00   0.67338E+01   0.68595E+01   0.69370E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.39482E+02   0.49255E+02  -0.12673E+03  -0.71081E+02   0.67620E-02   0.13334E-03   0.13893E-01       0.18     182.92     0.0000  0.00   0.27303E+00  -0.12481E+02     6.8397     6.8665     6.8759     6.8851     6.9362
   2022      5     12   12.00      3144.00   0.68787E+01   0.00000E+00   0.68787E+01   0.70458E+01   0.71060E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.47854E+02   0.52494E+02  -0.14627E+03  -0.79134E+02   0.90146E-02   0.39959E-03   0.46312E-01       0.18     204.80     0.0000  0.00  -0.30808E+00  -0.27303E+02     7.0303     7.0534     7.0605     7.0686     7.0998
   2022      5     13   12.00      3168.00   0.70479E+01   0.00000E+00   0.70479E+01   0.72451E+01   0.73174E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.53707E+02   0.75089E+02  -0.19801E+03  -0.11046E+03   0.95104E-02   0.50556E-03   0.54098E-01       0.18     285.38     0.0000  0.00  -0.35131E+00  -0.30049E+02     7.2271     7.2536     7.2621     7.2726     7.3063
   2022      5     14   12.00      3192.00   0.74845E+01   0.00000E+00   0.74845E+01   0.76921E+01   0.77819E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.50910E+02   0.83897E+02  -0.21708E+03  -0.12446E+03   0.75123E-02   0.22836E-03   0.22791E-01       0.17     328.14     0.0000  0.00   0.39512E-01  -0.19588E+02     7.6662     7.7026     7.7146     7.7268     7.7759
   2022      5     15   12.00      3216.00   0.79897E+01   0.00000E+00   0.79897E+01   0.81562E+01   0.82470E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.47590E+02   0.69851E+02  -0.19234E+03  -0.10947E+03   0.66906E-02   0.11919E-03   0.11934E-01       0.17     295.32     0.0000  0.00   0.39027E+00  -0.10928E+02     8.1304     8.1665     8.1777     8.1852     8.2447
   2022      5     16   12.00      3240.00   0.84272E+01   0.00000E+00   0.84272E+01   0.85990E+01   0.86814E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.48590E+02   0.65131E+02  -0.18696E+03  -0.10478E+03   0.67831E-02   0.15057E-03   0.15142E-01       0.17     285.78     0.0000  0.00   0.14407E+00  -0.14113E+02     8.5747     8.6092     8.6194     8.6280     8.6776
   2022      5     17   12.00      3264.00   0.87125E+01   0.00000E+00   0.87125E+01   0.89168E+01   0.90014E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.56532E+02   0.85041E+02  -0.23037E+03  -0.12545E+03   0.84144E-02   0.32200E-03   0.33652E-01       0.17     335.10     0.0000  0.00  -0.28888E+00  -0.23865E+02     8.8923     8.9267     8.9381     8.9512     8.9888
   2022      5     18   12.00      3288.00   0.94156E+01   0.00000E+00   0.94156E+01   0.95869E+01   0.96728E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.41100E+02   0.77886E+02  -0.21732E+03  -0.14087E+03   0.63563E-02   0.11821E-03   0.12136E-01       0.17     388.85     0.0000  0.00  -0.25447E+00  -0.13400E+02     9.5636     9.5962     9.6063     9.6177     9.6647
   2022      5     19   12.00      3312.00   0.10970E+02   0.00000E+00   0.10970E+02   0.11045E+02   0.11119E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.18039E+02   0.54491E+02  -0.16101E+03  -0.13036E+03   0.32776E-02   0.19097E-04   0.16633E-02       0.17     392.63     0.0000  0.00   0.75701E-01  -0.91355E+00    11.0337    11.0484    11.0534    11.0627    11.1181
   2022      5     20   12.00      3336.00   0.11918E+02   0.00000E+00   0.11918E+02   0.12132E+02   0.12218E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.21758E+02   0.13960E+03  -0.23629E+03  -0.12915E+03   0.84862E-02   0.19685E-03   0.32209E-01       0.17     380.07     0.0000  0.00   0.90985E+00   0.90954E+01    12.1063    12.1443    12.1541    12.1645    12.2034
   2022      5     21   12.00      3360.00   0.12436E+02   0.00000E+00   0.12436E+02   0.12668E+02   0.12755E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.78167E+01   0.16659E+03  -0.24335E+03  -0.13126E+03   0.97495E-02   0.32636E-03   0.48963E-01       0.17     379.46     0.0000  0.00   0.12194E+01   0.69386E+01    12.6434    12.6800    12.6900    12.7005    12.7368
   2022      5     22   12.00      3384.00   0.13193E+02   0.00000E+00   0.13193E+02   0.13366E+02   0.13445E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.16703E+01   0.14134E+03  -0.21022E+03  -0.12826E+03   0.83091E-02   0.16449E-03   0.26640E-01       0.17     380.24     0.0000  0.00   0.90176E+00  -0.32520E+01    13.3462    13.3755    13.3835    13.3931    13.4320
   2022      5     23   12.00      3408.00   0.14441E+02   0.00000E+00   0.14441E+02   0.14542E+02   0.14605E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.61953E+01   0.88032E+02  -0.16205E+03  -0.11396E+03   0.50877E-02   0.42179E-04   0.47528E-02       0.17     362.41     0.0000  0.00   0.19324E+00  -0.64816E+01    14.5285    14.5477    14.5528    14.5614    14.6022
   2022      5     24   12.00      3432.00   0.15739E+02   0.00000E+00   0.15739E+02   0.15815E+02   0.15870E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.10854E+02   0.58231E+02  -0.14812E+03  -0.99296E+02   0.30287E-02   0.21091E-04   0.15321E-02       0.17     335.14     0.0000  0.00   0.50481E-01  -0.68035E-01    15.8058    15.8187    15.8225    15.8296    15.8690
   2022      5     25   12.00      3456.00   0.16203E+02   0.00000E+00   0.16203E+02   0.16418E+02   0.16494E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.23149E+02   0.10739E+03  -0.22393E+03  -0.10626E+03   0.56504E-02   0.59971E-04   0.69763E-02       0.17     333.51     0.0000  0.00   0.28813E+00   0.92341E+01    16.3938    16.4312    16.4382    16.4486    16.4832
   2022      5     26   12.00      3480.00   0.16548E+02   0.00000E+00   0.16548E+02   0.16762E+02   0.16844E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.23902E+02   0.10826E+03  -0.23428E+03  -0.11605E+03   0.50328E-02   0.44778E-04   0.46151E-02       0.17     351.80     0.0000  0.00   0.46572E-01   0.86590E+01    16.7366    16.7752    16.7825    16.7938    16.8334
   2022      5     27   12.00      3504.00   0.16708E+02   0.00000E+00   0.16708E+02   0.16983E+02   0.17071E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.29549E+02   0.13832E+03  -0.26727E+03  -0.12528E+03   0.63184E-02   0.69200E-04   0.97640E-02       0.16     365.54     0.0000  0.00  -0.36112E+00   0.92816E+01    16.9531    16.9988    17.0068    17.0186    17.0566
   2022      5     28   12.00      3528.00   0.16671E+02   0.00000E+00   0.16671E+02   0.16985E+02   0.17081E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.31834E+02   0.16553E+03  -0.29113E+03  -0.13074E+03   0.76440E-02   0.11804E-03   0.18723E-01       0.16     368.55     0.0000  0.00  -0.68226E+00   0.87642E+01    16.9535    17.0033    17.0118    17.0229    17.0601
   2022      5     29   12.00      3552.00   0.17189E+02   0.00000E+00   0.17189E+02   0.17313E+02   0.17377E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.17463E+02   0.87247E+02  -0.19647E+03  -0.12029E+03   0.31566E-02   0.27933E-04   0.25644E-02       0.16     358.69     0.0000  0.00  -0.10076E+00   0.20298E+01    17.2988    17.3189    17.3240    17.3327    17.3732
   2022      5     30   12.00      3576.00   0.18000E+02   0.00000E+00   0.18000E+02   0.18137E+02   0.18196E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.28519E+02   0.95788E+02  -0.21073E+03  -0.11436E+03   0.37854E-02   0.26607E-04   0.12117E-02       0.16     350.48     0.0000  0.00   0.17194E+00   0.11488E+01    18.1190    18.1452    18.1510    18.1587    18.1949
   2022      5     31   12.00      3600.00   0.18483E+02   0.00000E+00   0.18483E+02   0.18687E+02   0.18760E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.46887E+02   0.10161E+03  -0.23022E+03  -0.11741E+03   0.43576E-02   0.35880E-04   0.25378E-02       0.16     355.47     0.0000  0.00   0.23131E-01   0.65133E+01    18.6647    18.6988    18.7055    18.7153    18.7536
   2022      6      1   12.00      3624.00   0.19154E+02   0.00000E+00   0.19154E+02   0.19288E+02   0.19352E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.44358E+02   0.89580E+02  -0.22354E+03  -0.12116E+03   0.32557E-02   0.25248E-04   0.12846E-02       0.16     369.79     0.0000  0.00   0.79465E-01   0.11531E+01    19.2727    19.2946    19.3001    19.3088    19.3473
   2022      6      2   12.00      3648.00   0.19591E+02   0.00000E+00   0.19591E+02   0.19763E+02   0.19837E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.43134E+02   0.11009E+03  -0.25263E+03  -0.12573E+03   0.36441E-02   0.28334E-04   0.19614E-02       0.16     375.61     0.0000  0.00  -0.14370E-01  -0.27576E+01    19.7434    19.7718    19.7781    19.7885    19.8287
   2022      6      3   12.00      3672.00   0.19127E+02   0.00000E+00   0.19127E+02   0.19523E+02   0.19629E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.57126E+02   0.19364E+03  -0.35146E+03  -0.13451E+03   0.74947E-02   0.10953E-03   0.18321E-01       0.16     366.81     0.0000  0.00  -0.73024E+00  -0.62966E+01    19.4836    19.5462    19.5557    19.5680    19.6048
   2022      6      4   12.00      3696.00   0.18646E+02   0.00000E+00   0.18646E+02   0.19200E+02   0.19765E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.32542E+02   0.11963E+03  -0.25350E+03  -0.11776E+03   0.44832E-02   0.23781E-04   0.54364E-02       0.16     353.62     0.0000  0.00  -0.31289E-01  -0.35607E+01    18.8203    19.2958    19.5522    19.7144    19.7595
   2022      6      5   12.00      3720.00   0.17819E+02   0.00000E+00   0.17819E+02   0.19100E+02   0.20530E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.42203E+02   0.14362E+03  -0.28069E+03  -0.11020E+03   0.72882E-02   0.29340E-04   0.16319E-01       0.16     344.62     0.0000  0.00   0.68416E+00  -0.86097E+01    18.0638    18.9912    20.4797    20.4881    20.5274
   2022      6      6   12.00      3744.00   0.17318E+02   0.00000E+00   0.17318E+02   0.19343E+02   0.21945E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.30646E+02   0.97134E+02  -0.20629E+03  -0.10251E+03   0.55890E-02   0.15502E-04   0.58199E-02       0.16     348.60     0.0000  0.00   0.37860E+00  -0.58334E+01    17.4608    19.0771    21.9019    21.9086    21.9451
   2022      6      7   12.00      3768.00   0.18987E+02   0.00000E+00   0.18987E+02   0.20212E+02   0.21855E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.34374E+02   0.90857E+02  -0.20028E+03  -0.12627E+03   0.40094E-02   0.18541E-04   0.16621E-02       0.16     348.54     0.0000  0.00   0.11312E+00  -0.42338E+01    19.1120    20.0118    21.7303    21.7482    21.7970
   2022      6      8   12.00      3792.00   0.20199E+02   0.00000E+00   0.20199E+02   0.20644E+02   0.21243E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.47750E+02   0.11165E+03  -0.24190E+03  -0.11822E+03   0.42101E-02   0.28255E-04   0.20099E-02       0.16     324.78     0.0000  0.00   0.10669E+00  -0.49745E+01    20.3849    20.4204    21.0722    21.1903    21.2317
   2022      6      9   12.00      3816.00   0.19931E+02   0.00000E+00   0.19931E+02   0.20246E+02   0.20337E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.64926E+02   0.14580E+03  -0.30414E+03  -0.11429E+03   0.59067E-02   0.52578E-04   0.69840E-02       0.16     295.44     0.0000  0.00   0.46147E+00  -0.10949E+01    20.2113    20.2649    20.2732    20.2855    20.3201
   2022      6     10   12.00      3840.00   0.18165E+02   0.00000E+00   0.18165E+02   0.19042E+02   0.20382E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.61861E+02   0.16090E+03  -0.32648E+03  -0.86275E+02   0.75262E-02   0.35903E-04   0.18459E-01       0.16     266.05     0.0000  0.00   0.78273E+00   0.58805E+01    18.5561    18.6216    19.7415    20.3452    20.3764
   2022      6     11   12.00      3864.00   0.16203E+02   0.00000E+00   0.16203E+02   0.17798E+02   0.21543E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.34098E+02   0.12428E+03  -0.26893E+03  -0.73682E+02   0.56603E-02   0.30781E-04   0.80139E-02       0.16     250.91     0.0000  0.00   0.12874E+00   0.90989E+01    16.4622    16.5136    19.7648    21.5132    21.5399
   2022      6     12   12.00      3888.00   0.14835E+02   0.00000E+00   0.14835E+02   0.16951E+02   0.22176E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.21455E+02   0.13699E+03  -0.26631E+03  -0.84220E+02   0.67644E-02   0.25943E-04   0.13513E-01       0.16     275.11     0.0000  0.00  -0.35686E+00   0.14174E+02    15.0931    15.1470    19.6957    22.1413    22.1706
   2022      6     13   12.00      3912.00   0.15766E+02   0.00000E+00   0.15766E+02   0.16883E+02   0.19453E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.19393E+02   0.13087E+03  -0.25169E+03  -0.17035E+03   0.52525E-02   0.50233E-04   0.52305E-02       0.16     329.63     0.0000  0.00   0.12469E-01   0.96209E+01    15.9833    16.0298    18.2029    19.3658    19.3769
   2022      6     14   12.00      3936.00   0.17029E+02   0.00000E+00   0.17029E+02   0.17274E+02   0.17372E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.27676E+02   0.13408E+03  -0.25976E+03  -0.15369E+03   0.50153E-02   0.52339E-04   0.42189E-02       0.16     357.69     0.0000  0.00   0.22980E+00   0.70353E+01    17.2471    17.2879    17.2955    17.3091    17.3580
   2022      6     15   12.00      3960.00   0.17441E+02   0.00000E+00   0.17441E+02   0.17638E+02   0.17722E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.30501E+02   0.11215E+03  -0.23766E+03  -0.12767E+03   0.41726E-02   0.32373E-04   0.17834E-02       0.16     319.10     0.0000  0.00   0.21286E+00   0.30457E+01    17.6138    17.6491    17.6558    17.6675    17.7111
   2022      6     16   12.00      3984.00   0.17701E+02   0.00000E+00   0.17701E+02   0.17815E+02   0.17872E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.26255E+02   0.76096E+02  -0.18652E+03  -0.99849E+02   0.30336E-02   0.22294E-04   0.40602E-03       0.16     259.40     0.0000  0.00   0.12211E+00   0.53251E-02    17.8011    17.8212    17.8262    17.8338    17.8680
   2022      6     17   12.00      4008.00   0.17982E+02   0.00000E+00   0.17982E+02   0.18065E+02   0.18107E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.26299E+02   0.61444E+02  -0.15215E+03  -0.81393E+02   0.28092E-02   0.20425E-04   0.28909E-03       0.16     221.82     0.0000  0.00   0.10006E+00   0.21359E+00    18.0540    18.0699    18.0739    18.0793    18.1070
   2022      6     18   12.00      4032.00   0.18385E+02   0.00000E+00   0.18385E+02   0.18446E+02   0.18489E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.23429E+02   0.53698E+02  -0.13297E+03  -0.86662E+02   0.21600E-02   0.15147E-04   0.16227E-03       0.16     246.39     0.0000  0.00   0.46043E-01  -0.16247E+00    18.4385    18.4490    18.4523    18.4578    18.4890
   2022      6     19   12.00      4056.00   0.19241E+02   0.00000E+00   0.19241E+02   0.19325E+02   0.19376E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.26276E+02   0.70225E+02  -0.16883E+03  -0.11149E+03   0.29452E-02   0.22180E-04   0.40901E-03       0.16     323.08     0.0000  0.00   0.76369E-01  -0.17748E+01    19.3138    19.3292    19.3332    19.3397    19.3758
   2022      6     20   12.00      4080.00   0.19918E+02   0.00000E+00   0.19918E+02   0.20127E+02   0.20213E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.42788E+02   0.11905E+03  -0.25670E+03  -0.14041E+03   0.47786E-02   0.39505E-04   0.30663E-02       0.16     394.14     0.0000  0.00   0.26411E+00  -0.35791E+01    20.1041    20.1384    20.1448    20.1567    20.2016
   2022      6     21   12.00      4104.00   0.20323E+02   0.00000E+00   0.20323E+02   0.20570E+02   0.20658E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.53543E+02   0.13387E+03  -0.28760E+03  -0.13157E+03   0.47158E-02   0.52281E-04   0.43384E-02       0.16     363.72     0.0000  0.00   0.21580E+00   0.32419E+01    20.5449    20.5830    20.5901    20.6024    20.6438
   2022      6     22   12.00      4128.00   0.19020E+02   0.00000E+00   0.19020E+02   0.19539E+02   0.19888E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.77602E+02   0.16669E+03  -0.32184E+03  -0.90272E+02   0.66127E-02   0.93677E-04   0.13308E-01       0.16     236.84     0.0000  0.00   0.29611E+00   0.14529E+02    19.3804    19.4408    19.7843    19.8483    19.8761
   2022      6     23   12.00      4152.00   0.17205E+02   0.00000E+00   0.17205E+02   0.18284E+02   0.20314E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.42905E+02   0.87288E+02  -0.18948E+03  -0.51312E+02   0.38501E-02   0.15788E-04   0.16257E-02       0.16     172.16     0.0000  0.00   0.18029E+00   0.21048E+01    17.3590    17.3916    19.8748    20.2923    20.3138
   2022      6     24   12.00      4176.00   0.16574E+02   0.00000E+00   0.16574E+02   0.17982E+02   0.20861E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.28122E+02   0.69212E+02  -0.15610E+03  -0.67077E+02   0.36133E-02   0.15025E-04   0.94010E-03       0.16     217.42     0.0000  0.00   0.16523E+00  -0.52665E-01    16.6756    16.6999    20.2397    20.8345    20.8608
   2022      6     25   12.00      4200.00   0.16602E+02   0.00000E+00   0.16602E+02   0.18277E+02   0.21664E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.30382E+02   0.88544E+02  -0.17347E+03  -0.75442E+02   0.58700E-02   0.26180E-04   0.10357E-01       0.16     247.07     0.0000  0.00   0.21867E+00   0.12099E+02    16.7395    16.7710    20.9347    21.6346    21.6621
   2022      6     26   12.00      4224.00   0.16572E+02   0.00000E+00   0.16572E+02   0.18224E+02   0.21484E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.39471E+02   0.10062E+03  -0.18105E+03  -0.88664E+02   0.87534E-02   0.10548E-03   0.40358E-01       0.16     203.67     0.0000  0.00   0.18686E+00   0.29085E+02    16.7464    16.7912    20.7692    21.4438    21.4678
   2022      6     27   12.00      4248.00   0.17469E+02   0.00000E+00   0.17469E+02   0.17739E+02   0.17811E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.52677E+02   0.11041E+03  -0.20350E+03  -0.90636E+02   0.80932E-02   0.27266E-03   0.29863E-01       0.16     176.79     0.0000  0.00  -0.80614E-01   0.22600E+02    17.7132    17.7543    17.7629    17.7702    17.7950
   2022      6     28   12.00      4272.00   0.17230E+02   0.00000E+00   0.17230E+02   0.17381E+02   0.17439E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.32893E+02   0.81344E+02  -0.15596E+03  -0.86807E+02   0.49945E-02   0.60727E-04   0.57485E-02       0.16     199.98     0.0000  0.00  -0.92374E-01   0.91199E+01    17.3605    17.3910    17.3970    17.4046    17.4335
   2022      6     29   12.00      4296.00   0.18019E+02   0.00000E+00   0.18019E+02   0.18061E+02   0.18108E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.12409E+02   0.49357E+02  -0.11153E+03  -0.96358E+02   0.24649E-02   0.14291E-04   0.18509E-03       0.16     262.37     0.0000  0.00   0.50282E-01   0.14270E+01    18.0536    18.0621    18.0653    18.0713    18.1076
   2022      6     30   12.00      4320.00   0.19058E+02   0.00000E+00   0.19058E+02   0.19160E+02   0.19214E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.17366E+02   0.79631E+02  -0.15365E+03  -0.10013E+03   0.38811E-02   0.27364E-04   0.18046E-02       0.16     287.22     0.0000  0.00   0.14406E+00   0.38817E+01    19.1460    19.1663    19.1710    19.1781    19.2123
   2022      7      1   12.00      4344.00   0.19347E+02   0.00000E+00   0.19347E+02   0.19544E+02   0.19608E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.30636E+02   0.10283E+03  -0.18689E+03  -0.87576E+02   0.57574E-02   0.68516E-04   0.78630E-02       0.16     245.08     0.0000  0.00   0.14764E+00   0.11468E+02    19.5213    19.5557    19.5619    19.5703    19.5985
   2022      7      2   12.00      4368.00   0.19197E+02   0.00000E+00   0.19197E+02   0.19377E+02   0.19431E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.34087E+02   0.86606E+02  -0.16665E+03  -0.69658E+02   0.50338E-02   0.50656E-04   0.48588E-02       0.16     189.73     0.0000  0.00   0.13970E+00   0.86889E+01    19.3553    19.3879    19.3937    19.4010    19.4249
   2022      7      3   12.00      4392.00   0.19013E+02   0.00000E+00   0.19013E+02   0.19151E+02   0.19196E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.30443E+02   0.65903E+02  -0.14179E+03  -0.61939E+02   0.38395E-02   0.25216E-04   0.14516E-02       0.16     168.22     0.0000  0.00   0.13197E+00   0.42246E+01    19.1328    19.1596    19.1647    19.1706    19.1939
   2022      7      4   12.00      4416.00   0.18927E+02   0.00000E+00   0.18927E+02   0.19032E+02   0.19069E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.26804E+02   0.58104E+02  -0.13529E+03  -0.55073E+02   0.28831E-02   0.18496E-04   0.41440E-03       0.16     149.97     0.0000  0.00   0.71553E-02   0.26845E+01    19.0188    19.0381    19.0425    19.0475    19.0682
   2022      7      5   12.00      4440.00   0.18274E+02   0.00000E+00   0.18274E+02   0.18449E+02   0.18495E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.37141E+02   0.76239E+02  -0.16012E+03  -0.47981E+02   0.37975E-02   0.24439E-04   0.14645E-02       0.16     115.07     0.0000  0.00  -0.60843E-01   0.47508E+01    18.4275    18.4601    18.4661    18.4722    18.4911
   2022      7      6   12.00      4464.00   0.17497E+02   0.00000E+00   0.17497E+02   0.17672E+02   0.17724E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.37821E+02   0.70980E+02  -0.15024E+03  -0.57142E+02   0.43741E-02   0.32228E-04   0.25166E-02       0.16     130.83     0.0000  0.00  -0.34387E-01   0.67761E+01    17.6495    17.6838    17.6899    17.6968    17.7194
   2022      7      7   12.00      4488.00   0.17354E+02   0.00000E+00   0.17354E+02   0.17478E+02   0.17524E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.28611E+02   0.63770E+02  -0.13567E+03  -0.69411E+02   0.37290E-02   0.25070E-04   0.13502E-02       0.16     172.20     0.0000  0.00   0.55881E-01   0.46271E+01    17.4593    17.4861    17.4913    17.4973    17.5231
   2022      7      8   12.00      4512.00   0.17730E+02   0.00000E+00   0.17730E+02   0.17804E+02   0.17850E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.18254E+02   0.56431E+02  -0.12664E+03  -0.89570E+02   0.32846E-02   0.19496E-04   0.68033E-03       0.16     240.70     0.0000  0.00   0.12945E+00   0.15434E+00    17.7925    17.8079    17.8120    17.8180    17.8504
   2022      7      9   12.00      4536.00   0.18712E+02   0.00000E+00   0.18712E+02   0.18815E+02   0.18875E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.13425E+02   0.74497E+02  -0.15407E+03  -0.11114E+03   0.47757E-02   0.40691E-04   0.38478E-02       0.16     315.74     0.0000  0.00   0.73886E-01  -0.75480E+01    18.8008    18.8208    18.8258    18.8342    18.8714
   2022      7     10   12.00      4560.00   0.19644E+02   0.00000E+00   0.19644E+02   0.19802E+02   0.19872E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.14767E+02   0.10412E+03  -0.19443E+03  -0.11762E+03   0.60411E-02   0.81831E-04   0.91796E-02       0.16     337.77     0.0000  0.00  -0.67019E-01  -0.13043E+02    19.7840    19.8107    19.8166    19.8264    19.8616
   2022      7     11   12.00      4584.00   0.20178E+02   0.00000E+00   0.20178E+02   0.20370E+02   0.20441E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.23143E+02   0.11107E+03  -0.20686E+03  -0.10616E+03   0.55128E-02   0.59553E-04   0.63815E-02       0.16     304.72     0.0000  0.00  -0.18823E+00  -0.98900E+01    20.3479    20.3807    20.3870    20.3969    20.4306
   2022      7     12   12.00      4608.00   0.20252E+02   0.00000E+00   0.20252E+02   0.20459E+02   0.20528E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.33478E+02   0.11009E+03  -0.20894E+03  -0.93901E+02   0.57461E-02   0.65005E-04   0.74996E-02       0.16     263.08     0.0000  0.00  -0.23830E+00  -0.10300E+02    20.4350    20.4720    20.4786    20.4878    20.5172
   2022      7     13   12.00      4632.00   0.19906E+02   0.00000E+00   0.19906E+02   0.20153E+02   0.20220E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.42587E+02   0.11644E+03  -0.21935E+03  -0.81394E+02   0.59410E-02   0.78057E-04   0.85874E-02       0.16     216.00     0.0000  0.00  -0.18714E+00  -0.12001E+02    20.1264    20.1682    20.1752    20.1837    20.2081
   2022      7     14   12.00      4656.00   0.19514E+02   0.00000E+00   0.19514E+02   0.19628E+02   0.19668E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.27297E+02   0.65862E+02  -0.14859E+03  -0.62552E+02   0.25676E-02   0.20268E-04   0.83731E-03       0.16     166.42     0.0000  0.00  -0.53313E-01  -0.13150E+01    19.6157    19.6342    19.6386    19.6441    19.6663
   2022      7     15   12.00      4680.00   0.19382E+02   0.00000E+00   0.19382E+02   0.19459E+02   0.19494E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.24601E+02   0.53662E+02  -0.13104E+03  -0.59833E+02   0.17426E-02   0.11828E-04   0.16263E-03       0.16     162.53     0.0000  0.00   0.92108E-02   0.74341E+00    19.4498    19.4626    19.4663    19.4710    19.4930
