   2020      6      1   12.00     16824.00   0.16911E+02   0.00000E+00   0.16911E+02   0.17172E+02   0.17255E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.33618E+02   0.12720E+03  -0.25073E+03  -0.10566E+03   0.72798E-02   0.10137E-03   0.16039E-01       0.16     287.19     0.0000  0.00   0.63423E+00  -0.75314E+01    17.1405    17.1895    17.1974    17.2074    17.2392
   2020      6      2   12.00     16848.00   0.17012E+02   0.00000E+00   0.17012E+02   0.17189E+02   0.17258E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.28236E+02   0.92880E+02  -0.19796E+03  -0.10321E+03   0.55911E-02   0.46241E-04   0.56537E-02       0.16     290.50     0.0000  0.00   0.36185E+00  -0.52570E+01    17.1654    17.2005    17.2070    17.2166    17.2510
   2020      6      3   12.00     16872.00   0.17624E+02   0.00000E+00   0.17624E+02   0.17748E+02   0.17801E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.26444E+02   0.73157E+02  -0.16712E+03  -0.97129E+02   0.40009E-02   0.27740E-04   0.16704E-02       0.16     290.45     0.0000  0.00   0.11046E+00  -0.41023E+01    17.7306    17.7551    17.7603    17.7674    17.8003
   2020      6      4   12.00     16896.00   0.18051E+02   0.00000E+00   0.18051E+02   0.18208E+02   0.18265E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.34493E+02   0.81294E+02  -0.18636E+03  -0.90083E+02   0.42039E-02   0.30868E-04   0.20030E-02       0.16     270.65     0.0000  0.00   0.10662E+00  -0.49089E+01    18.1881    18.2180    18.2239    18.2315    18.2625
   2020      6      5   12.00     16920.00   0.17777E+02   0.00000E+00   0.17777E+02   0.18040E+02   0.18116E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.47691E+02   0.10760E+03  -0.23677E+03  -0.88472E+02   0.58988E-02   0.47501E-04   0.70527E-02       0.16     246.20     0.0000  0.00   0.45924E+00  -0.10996E+01    18.0094    18.0561    18.0638    18.0737    18.1031
   2020      6      6   12.00     16944.00   0.16808E+02   0.00000E+00   0.16808E+02   0.17126E+02   0.17210E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.49216E+02   0.13547E+03  -0.28098E+03  -0.90410E+02   0.75423E-02   0.12509E-03   0.17886E-01       0.16     221.71     0.0000  0.00   0.73907E+00   0.57491E+01    17.0901    17.1468    17.1556    17.1649    17.1908
   2020      6      7   12.00     16968.00   0.15641E+02   0.00000E+00   0.15641E+02   0.15953E+02   0.16033E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.29623E+02   0.11629E+03  -0.25344E+03  -0.90614E+02   0.56481E-02   0.65222E-04   0.80239E-02       0.16     209.10     0.0000  0.00   0.11364E+00   0.87708E+01    15.9180    15.9721    15.9810    15.9914    16.0207
   2020      6      8   12.00     16992.00   0.14654E+02   0.00000E+00   0.14654E+02   0.14974E+02   0.15061E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.19773E+02   0.13434E+03  -0.26102E+03  -0.10184E+03   0.67503E-02   0.10771E-03   0.13556E-01       0.16     229.26     0.0000  0.00  -0.34162E+00   0.13045E+02    14.9393    14.9942    15.0034    15.0137    15.0449
   2020      6      9   12.00     17016.00   0.14412E+02   0.00000E+00   0.14412E+02   0.14633E+02   0.14715E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.95404E+01   0.11245E+03  -0.21618E+03  -0.11355E+03   0.52376E-02   0.50803E-04   0.52664E-02       0.16     274.69     0.0000  0.00   0.13487E-01   0.95116E+01    14.6040    14.6469    14.6550    14.6664    14.7050
   2020      6     10   12.00     17040.00   0.14797E+02   0.00000E+00   0.14797E+02   0.14984E+02   0.15061E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.11977E+02   0.10344E+03  -0.20144E+03  -0.11567E+03   0.50057E-02   0.43641E-04   0.43047E-02       0.16     298.08     0.0000  0.00   0.23012E+00   0.70626E+01    14.9597    14.9961    15.0033    15.0142    15.0537
   2020      6     11   12.00     17064.00   0.15254E+02   0.00000E+00   0.15254E+02   0.15416E+02   0.15477E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.17327E+02   0.85155E+02  -0.18570E+03  -0.99913E+02   0.41758E-02   0.27746E-04   0.18058E-02       0.16     265.92     0.0000  0.00   0.21414E+00   0.30577E+01    15.3933    15.4257    15.4322    15.4405    15.4754
   2020      6     12   12.00     17088.00   0.15578E+02   0.00000E+00   0.15578E+02   0.15670E+02   0.15715E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.16661E+02   0.56368E+02  -0.14571E+03  -0.78401E+02   0.30260E-02   0.18018E-04   0.41101E-03       0.16     216.17     0.0000  0.00   0.12212E+00   0.78726E-03    15.6573    15.6760    15.6807    15.6865    15.7153
   2020      6     13   12.00     17112.00   0.15920E+02   0.00000E+00   0.15920E+02   0.15986E+02   0.16024E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.17508E+02   0.44095E+02  -0.11482E+03  -0.63493E+02   0.27906E-02   0.14905E-04   0.28787E-03       0.16     184.85     0.0000  0.00   0.99095E-01   0.20245E+00    15.9753    15.9895    15.9932    15.9980    16.0238
   2020      6     14   12.00     17136.00   0.16401E+02   0.00000E+00   0.16401E+02   0.16446E+02   0.16485E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.14943E+02   0.36935E+02  -0.96907E+02  -0.67635E+02   0.21370E-02   0.10736E-04   0.16426E-03       0.16     205.33     0.0000  0.00   0.45109E-01  -0.15853E+00    16.4390    16.4475    16.4502    16.4550    16.4849
   2020      6     15   12.00     17160.00   0.17232E+02   0.00000E+00   0.17232E+02   0.17296E+02   0.17343E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.17197E+02   0.51867E+02  -0.13035E+03  -0.88679E+02   0.29171E-02   0.16399E-04   0.40383E-03       0.16     269.23     0.0000  0.00   0.74808E-01  -0.17549E+01    17.2865    17.2997    17.3034    17.3093    17.3428
   2020      6     16   12.00     17184.00   0.17919E+02   0.00000E+00   0.17919E+02   0.18077E+02   0.18144E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.29010E+02   0.89263E+02  -0.20206E+03  -0.11275E+03   0.47615E-02   0.34088E-04   0.30476E-02       0.16     328.45     0.0000  0.00   0.26293E+00  -0.35931E+01    18.0558    18.0859    18.0922    18.1013    18.1388
   2020      6     17   12.00     17208.00   0.18324E+02   0.00000E+00   0.18324E+02   0.18537E+02   0.18609E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.40244E+02   0.10317E+03  -0.23249E+03  -0.10581E+03   0.47116E-02   0.45569E-04   0.44207E-02       0.16     303.10     0.0000  0.00   0.21640E+00   0.32799E+01    18.5143    18.5493    18.5562    18.5658    18.6003
   2020      6     18   12.00     17232.00   0.17389E+02   0.00000E+00   0.17389E+02   0.17725E+02   0.17803E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.63674E+02   0.13511E+03  -0.26735E+03  -0.79434E+02   0.66277E-02   0.11862E-03   0.13545E-01       0.16     197.37     0.0000  0.00   0.28582E+00   0.14360E+02    17.6906    17.7462    17.7549    17.7635    17.7869
   2020      6     19   12.00     17256.00   0.16477E+02   0.00000E+00   0.16477E+02   0.16647E+02   0.16698E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.38888E+02   0.77933E+02  -0.17215E+03  -0.60223E+02   0.38617E-02   0.27145E-04   0.16487E-02       0.16     143.46     0.0000  0.00   0.17453E+00   0.20473E+01    16.6260    16.6580    16.6642    16.6711    16.6939
   2020      6     20   12.00     17280.00   0.16164E+02   0.00000E+00   0.16164E+02   0.16287E+02   0.16334E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.26061E+02   0.64313E+02  -0.14693E+03  -0.71480E+02   0.36218E-02   0.21173E-04   0.94911E-03       0.16     181.18     0.0000  0.00   0.16365E+00  -0.30342E-01    16.2701    16.2954    16.3007    16.3068    16.3332
   2020      6     21   12.00     17304.00   0.16233E+02   0.00000E+00   0.16233E+02   0.16411E+02   0.16467E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.27562E+02   0.82753E+02  -0.16287E+03  -0.78510E+02   0.58795E-02   0.90747E-04   0.10261E-01       0.16     205.89     0.0000  0.00   0.19886E+00   0.11411E+02    16.3904    16.4220    16.4285    16.4355    16.4617
   2020      6     22   12.00     17328.00   0.16050E+02   0.00000E+00   0.16050E+02   0.16219E+02   0.16274E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.34099E+02   0.90353E+02  -0.16259E+03  -0.66635E+02   0.87695E-02   0.38298E-03   0.39984E-01       0.16     169.73     0.0000  0.00   0.13638E+00   0.26387E+02    16.1995    16.2280    16.2356    16.2429    16.2617
   2020      6     23   12.00     17352.00   0.15699E+02   0.00000E+00   0.15699E+02   0.15880E+02   0.15930E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.35243E+02   0.76938E+02  -0.14302E+03  -0.58898E+02   0.80841E-02   0.27663E-03   0.30173E-01       0.16     147.33     0.0000  0.00  -0.79828E-01   0.22523E+02    15.8619    15.8895    15.8965    15.9028    15.9212
   2020      6     24   12.00     17376.00   0.15653E+02   0.00000E+00   0.15653E+02   0.15770E+02   0.15816E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.21838E+02   0.60050E+02  -0.11510E+03  -0.63683E+02   0.49805E-02   0.57342E-04   0.58476E-02       0.16     166.65     0.0000  0.00  -0.90960E-01   0.90900E+01    15.7534    15.7773    15.7822    15.7879    15.8126
   2020      6     25   12.00     17400.00   0.16399E+02   0.00000E+00   0.16399E+02   0.16426E+02   0.16468E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.65757E+01   0.37006E+02  -0.84531E+02  -0.74568E+02   0.24501E-02   0.11198E-04   0.18655E-03       0.16     218.64     0.0000  0.00   0.49267E-01   0.14065E+01    16.4209    16.4268    16.4292    16.4343    16.4682
   2020      6     26   12.00     17424.00   0.17371E+02   0.00000E+00   0.17371E+02   0.17441E+02   0.17485E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.79807E+01   0.59235E+02  -0.11460E+03  -0.78135E+02   0.38693E-02   0.23957E-04   0.17737E-02       0.16     239.35     0.0000  0.00   0.14281E+00   0.38467E+01    17.4295    17.4448    17.4485    17.4543    17.4850
   2020      6     27   12.00     17448.00   0.17785E+02   0.00000E+00   0.17785E+02   0.17916E+02   0.17965E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.18392E+02   0.76934E+02  -0.14013E+03  -0.67496E+02   0.57553E-02   0.69053E-04   0.76753E-02       0.16     204.24     0.0000  0.00   0.14674E+00   0.11379E+02    17.8988    17.9243    17.9293    17.9358    17.9588
   2020      6     28   12.00     17472.00   0.17775E+02   0.00000E+00   0.17775E+02   0.17907E+02   0.17951E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.23938E+02   0.65208E+02  -0.12726E+03  -0.52627E+02   0.50204E-02   0.48266E-04   0.48422E-02       0.16     158.11     0.0000  0.00   0.13846E+00   0.86302E+01    17.8887    17.9165    17.9213    17.9270    17.9469
   2020      6     29   12.00     17496.00   0.17692E+02   0.00000E+00   0.17692E+02   0.17800E+02   0.17837E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.22919E+02   0.49816E+02  -0.11090E+03  -0.46925E+02   0.38293E-02   0.23350E-04   0.14508E-02       0.16     140.18     0.0000  0.00   0.13088E+00   0.41945E+01    17.7839    17.8076    17.8118    17.8163    17.8364
   2020      6     30   12.00     17520.00   0.17641E+02   0.00000E+00   0.17641E+02   0.17733E+02   0.17765E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.21212E+02   0.45861E+02  -0.11038E+03  -0.42133E+02   0.28755E-02   0.16882E-04   0.42111E-03       0.16     124.97     0.0000  0.00   0.72816E-02   0.26740E+01    17.7206    17.7390    17.7429    17.7468    17.7651
   2020      7      1   12.00     17544.00   0.17093E+02   0.00000E+00   0.17093E+02   0.17238E+02   0.17278E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.30551E+02   0.62116E+02  -0.13295E+03  -0.36943E+02   0.37960E-02   0.23043E-04   0.14648E-02       0.16      95.89     0.0000  0.00  -0.60594E-01   0.47443E+01    17.2186    17.2486    17.2540    17.2590    17.2754
   2020      7      2   12.00     17568.00   0.16438E+02   0.00000E+00   0.16438E+02   0.16584E+02   0.16627E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.30992E+02   0.57783E+02  -0.12447E+03  -0.44905E+02   0.43652E-02   0.30799E-04   0.24978E-02       0.16     109.03     0.0000  0.00  -0.34158E-01   0.67353E+01    16.5628    16.5941    16.5994    16.6050    16.6240
   2020      7      3   12.00     17592.00   0.16306E+02   0.00000E+00   0.16306E+02   0.16413E+02   0.16454E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.22663E+02   0.53000E+02  -0.11327E+03  -0.55489E+02   0.37111E-02   0.23024E-04   0.13264E-02       0.16     143.50     0.0000  0.00   0.55330E-01   0.45765E+01    16.3960    16.4211    16.4257    16.4308    16.4534
   2020      7      4   12.00     17616.00   0.16613E+02   0.00000E+00   0.16613E+02   0.16674E+02   0.16716E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.12792E+02   0.45893E+02  -0.10457E+03  -0.72505E+02   0.32687E-02   0.17332E-04   0.66154E-03       0.16     200.58     0.0000  0.00   0.12801E+00   0.14970E+00    16.6632    16.6774    16.6810    16.6864    16.7156
   2020      7      5   12.00     17640.00   0.17471E+02   0.00000E+00   0.17471E+02   0.17553E+02   0.17603E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.51395E+01   0.57014E+02  -0.12148E+03  -0.89982E+02   0.47590E-02   0.36490E-04   0.38670E-02       0.16     263.12     0.0000  0.00   0.72967E-01  -0.74852E+01    17.5410    17.5573    17.5616    17.5686    17.6012
   2020      7      6   12.00     17664.00   0.18346E+02   0.00000E+00   0.18346E+02   0.18464E+02   0.18522E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.43499E+01   0.80611E+02  -0.15331E+03  -0.94822E+02   0.60297E-02   0.79520E-04   0.92721E-02       0.16     281.48     0.0000  0.00  -0.66899E-01  -0.12998E+02    18.4495    18.4710    18.4762    18.4842    18.5137
   2020      7      7   12.00     17688.00   0.18854E+02   0.00000E+00   0.18854E+02   0.19008E+02   0.19067E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.13255E+02   0.87544E+02  -0.16608E+03  -0.85415E+02   0.55218E-02   0.59355E-04   0.63106E-02       0.16     253.93     0.0000  0.00  -0.18821E+00  -0.98837E+01    18.9896    19.0170    19.0224    19.0307    19.0589
   2020      7      8   12.00     17712.00   0.18963E+02   0.00000E+00   0.18963E+02   0.19141E+02   0.19197E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.23566E+02   0.85994E+02  -0.16775E+03  -0.75028E+02   0.57547E-02   0.65270E-04   0.75240E-02       0.16     219.23     0.0000  0.00  -0.23838E+00  -0.10305E+02    19.1211    19.1521    19.1577    19.1653    19.1895
   2020      7      9   12.00     17736.00   0.18716E+02   0.00000E+00   0.18716E+02   0.18925E+02   0.18980E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.33168E+02   0.93959E+02  -0.18083E+03  -0.65049E+02   0.59464E-02   0.80184E-04   0.86504E-02       0.16     180.00     0.0000  0.00  -0.18671E+00  -0.12013E+02    18.9016    18.9381    18.9443    18.9513    18.9720
   2020      7     10   12.00     17760.00   0.18378E+02   0.00000E+00   0.18378E+02   0.18474E+02   0.18510E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.21932E+02   0.53227E+02  -0.12430E+03  -0.49996E+02   0.25632E-02   0.18718E-04   0.86415E-03       0.16     138.69     0.0000  0.00  -0.53104E-01  -0.13220E+01    18.4624    18.4800    18.4840    18.4888    18.5082
   2020      7     11   12.00     17784.00   0.18252E+02   0.00000E+00   0.18252E+02   0.18322E+02   0.18352E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.19708E+02   0.42687E+02  -0.10893E+03  -0.47822E+02   0.17371E-02   0.10765E-04   0.16491E-03       0.16     135.44     0.0000  0.00   0.91516E-02   0.74485E+00    18.3137    18.3253    18.3287    18.3328    18.3522
   2020      7     12   12.00     17808.00   0.18102E+02   0.00000E+00   0.18102E+02   0.18225E+02   0.18267E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.26446E+02   0.62891E+02  -0.14213E+03  -0.56128E+02   0.34741E-02   0.20249E-04   0.94336E-03       0.16     152.72     0.0000  0.00   0.11748E+00  -0.27466E+01    18.2085    18.2323    18.2373    18.2429    18.2648
   2020      7     13   12.00     17832.00   0.17428E+02   0.00000E+00   0.17428E+02   0.17669E+02   0.17734E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.43417E+02   0.92816E+02  -0.20727E+03  -0.72067E+02   0.53400E-02   0.44344E-04   0.49540E-02       0.16     173.46     0.0000  0.00   0.27803E+00  -0.65427E+01    17.6410    17.6846    17.6920    17.7007    17.7254
   2020      7     14   12.00     17856.00   0.16657E+02   0.00000E+00   0.16657E+02   0.16882E+02   0.16950E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.42876E+02   0.91651E+02  -0.22086E+03  -0.82977E+02   0.44051E-02   0.34627E-04   0.30558E-02       0.16     189.79     0.0000  0.00   0.20196E+00   0.78467E+00    16.8555    16.8955    16.9032    16.9128    16.9418
   2020      7     15   12.00     17880.00   0.15521E+02   0.00000E+00   0.15521E+02   0.15856E+02   0.15938E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.54439E+02   0.12021E+03  -0.25100E+03  -0.84172E+02   0.66574E-02   0.10573E-03   0.14904E-01       0.16     174.10     0.0000  0.00  -0.19653E+00   0.12943E+02    15.8204    15.8772    15.8864    15.8957    15.9214
   2020      7     16   12.00     17904.00   0.14266E+02   0.00000E+00   0.14266E+02   0.14624E+02   0.14713E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.59206E+02   0.10871E+03  -0.22137E+03  -0.76028E+02   0.11470E-01   0.56160E-03   0.10602E+00       0.16     142.60     0.0000  0.00  -0.11895E+01   0.30834E+02    14.5921    14.6436    14.6558    14.6648    14.6878
   2020      7     17   12.00     17928.00   0.13377E+02   0.00000E+00   0.13377E+02   0.13679E+02   0.13761E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.58211E+02   0.99560E+02  -0.19947E+03  -0.77554E+02   0.11886E-01   0.77000E-03   0.12890E+00       0.16     146.61     0.0000  0.00  -0.29032E+00   0.45277E+02    13.6519    13.6942    13.7054    13.7138    13.7371
   2020      7     18   12.00     17952.00   0.12775E+02   0.00000E+00   0.12775E+02   0.12993E+02   0.13060E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.53301E+02   0.82914E+02  -0.18035E+03  -0.81106E+02   0.86704E-02   0.40186E-03   0.47707E-01       0.16     160.06     0.0000  0.00  -0.12268E-01   0.25423E+02    12.9690    13.0053    13.0145    13.0225    13.0467
   2020      7     19   12.00     17976.00   0.12612E+02   0.00000E+00   0.12612E+02   0.12755E+02   0.12813E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.31886E+02   0.48606E+02  -0.12929E+03  -0.67866E+02   0.43991E-02   0.38721E-04   0.37877E-02       0.17     140.70     0.0000  0.00  -0.15502E+00   0.55512E+01    12.7342    12.7655    12.7716    12.7782    12.8100
   2020      7     20   12.00     18000.00   0.12703E+02   0.00000E+00   0.12703E+02   0.12794E+02   0.12846E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.22084E+02   0.38256E+02  -0.10716E+03  -0.59955E+02   0.31783E-02   0.23235E-04   0.18766E-02       0.17     131.72     0.0000  0.00   0.61765E-01  -0.27034E+01    12.7792    12.7998    12.8044    12.8096    12.8453
   2020      7     21   12.00     18024.00   0.12819E+02   0.00000E+00   0.12819E+02   0.12921E+02   0.12976E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.27010E+02   0.39239E+02  -0.10366E+03  -0.62160E+02   0.45090E-02   0.97295E-04   0.13564E-01       0.17     144.70     0.0000  0.00  -0.33815E-01   0.58526E+01    12.9074    12.9271    12.9322    12.9378    12.9723
   2020      7     22   12.00     18048.00   0.12719E+02   0.00000E+00   0.12719E+02   0.12880E+02   0.12935E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.46057E+02   0.64305E+02  -0.14347E+03  -0.66527E+02   0.10434E-01   0.59412E-03   0.79140E-01       0.17     149.34     0.0000  0.00  -0.45476E-01   0.37548E+02    12.8625    12.8886    12.8965    12.9034    12.9237
   2020      7     23   12.00     18072.00   0.12724E+02   0.00000E+00   0.12724E+02   0.12823E+02   0.12881E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.25105E+02   0.38643E+02  -0.10896E+03  -0.64369E+02   0.40589E-02   0.80306E-04   0.75472E-02       0.17     151.95     0.0000  0.00   0.78442E-01   0.66652E+01    12.8089    12.8290    12.8339    12.8395    12.8783
   2020      7     24   12.00     18096.00   0.12805E+02   0.00000E+00   0.12805E+02   0.12943E+02   0.12995E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.32583E+02   0.43860E+02  -0.12673E+03  -0.64418E+02   0.46071E-02   0.29924E-04   0.28019E-02       0.17     152.55     0.0000  0.00   0.16525E+00  -0.58166E+01    12.9211    12.9532    12.9590    12.9656    12.9937
   2020      7     25   12.00     18120.00   0.12911E+02   0.00000E+00   0.12911E+02   0.13019E+02   0.13070E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.33643E+02   0.34295E+02  -0.10520E+03  -0.61049E+02   0.51897E-02   0.33864E-04   0.41604E-02       0.17     149.79     0.0000  0.00   0.30255E+00  -0.46281E+01    13.0014    13.0276    13.0327    13.0387    13.0684
   2020      7     26   12.00     18144.00   0.13336E+02   0.00000E+00   0.13336E+02   0.13385E+02   0.13439E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.28222E+02   0.20274E+02  -0.70537E+02  -0.55040E+02   0.46249E-02   0.24688E-04   0.26401E-02       0.17     147.82     0.0000  0.00   0.28322E+00  -0.22940E+00    13.3753    13.3884    13.3917    13.3962    13.4387
   2020      7     27   12.00     18168.00   0.14032E+02   0.00000E+00   0.14032E+02   0.14057E+02   0.14110E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.24608E+02   0.17238E+02  -0.59959E+02  -0.53510E+02   0.35110E-02   0.14736E-04   0.10246E-02       0.17     157.37     0.0000  0.00   0.11400E+00   0.30986E+01    14.0519    14.0584    14.0607    14.0648    14.1105
   2020      7     28   12.00     18192.00   0.14764E+02   0.00000E+00   0.14764E+02   0.14796E+02   0.14847E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.24074E+02   0.20439E+02  -0.66510E+02  -0.52432E+02   0.22989E-02   0.10354E-04   0.60923E-03       0.17     162.36     0.0000  0.00  -0.32625E-01  -0.75887E+00    14.7910    14.7967    14.7989    14.8030    14.8469
   2020      7     29   12.00     18216.00   0.15015E+02   0.00000E+00   0.15015E+02   0.15123E+02   0.15166E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.44808E+02   0.40991E+02  -0.10967E+03  -0.52698E+02   0.48821E-02   0.41452E-04   0.40342E-02       0.17     152.61     0.0000  0.00  -0.94687E-01  -0.82943E+01    15.1063    15.1305    15.1352    15.1406    15.1635
   2020      7     30   12.00     18240.00   0.15102E+02   0.00000E+00   0.15102E+02   0.15205E+02   0.15252E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.43722E+02   0.41164E+02  -0.11174E+03  -0.53695E+02   0.43988E-02   0.27946E-04   0.30304E-02       0.17     151.60     0.0000  0.00   0.20589E+00  -0.19120E+01    15.1872    15.2126    15.2172    15.2222    15.2508
   2020      7     31   12.00     18264.00   0.14914E+02   0.00000E+00   0.14914E+02   0.15088E+02   0.15137E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.56074E+02   0.56378E+02  -0.13977E+03  -0.57977E+02   0.58519E-02   0.73220E-04   0.92549E-02       0.17     152.37     0.0000  0.00   0.14452E+00   0.96666E+01    15.0663    15.0991    15.1051    15.1112    15.1327
   2020      8      1   12.00     18288.00   0.14755E+02   0.00000E+00   0.14755E+02   0.14876E+02   0.14925E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.37766E+02   0.49692E+02  -0.12231E+03  -0.51384E+02   0.45755E-02   0.80740E-04   0.99147E-02       0.18     132.76     0.0000  0.00   0.83845E-01  -0.92913E+00    14.8590    14.8838    14.8891    14.8942    14.9209
   2020      8      2   12.00     18312.00   0.14018E+02   0.00000E+00   0.14018E+02   0.14272E+02   0.14331E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.32709E+02   0.82383E+02  -0.15501E+03  -0.46235E+02   0.90170E-02   0.36479E-03   0.45908E-01       0.18      99.26     0.0000  0.00  -0.58766E-01  -0.26240E+02    14.2491    14.2853    14.2942    14.3010    14.3182
   2020      8      3   12.00     18336.00   0.13517E+02   0.00000E+00   0.13517E+02   0.13637E+02   0.13680E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.58602E+01   0.47107E+02  -0.10030E+03  -0.41112E+02   0.52914E-02   0.14140E-03   0.16847E-01       0.18      88.26     0.0000  0.00  -0.99612E-01   0.98807E+00    13.6214    13.6445    13.6497    13.6542    13.6780
   2020      8      4   12.00     18360.00   0.13200E+02   0.00000E+00   0.13200E+02   0.13327E+02   0.13376E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.90875E+00   0.57735E+02  -0.11699E+03  -0.46264E+02   0.53287E-02   0.13670E-03   0.13197E-01       0.18     100.74     0.0000  0.00  -0.39375E-01   0.66531E+01    13.3091    13.3359    13.3416    13.3464    13.3719
   2020      8      5   12.00     18384.00   0.12717E+02   0.00000E+00   0.12717E+02   0.12852E+02   0.12904E+02   0.00000E+00   0.00000E+00   0.67390E+00  -0.92418E+00   0.57819E+02  -0.12684E+03  -0.52671E+02   0.42994E-02   0.56252E-04   0.44046E-02       0.18     111.51     0.0000  0.00  -0.12344E+00  -0.51123E+01    12.8325    12.8618    12.8677    12.8731    12.9021
   2020      8      6   12.00     18408.00   0.12411E+02   0.00000E+00   0.12411E+02   0.12557E+02   0.12613E+02   0.00000E+00   0.00000E+00   0.67390E+00  -0.18024E+01   0.42493E+02  -0.11890E+03  -0.52375E+02   0.39199E-02   0.22458E-04   0.15763E-02       0.18     113.05     0.0000  0.00   0.12702E+00  -0.37090E+01    12.5345    12.5676    12.5733    12.5787    12.6128
   2020      8      7   12.00     18432.00   0.12195E+02   0.00000E+00   0.12195E+02   0.12322E+02   0.12373E+02   0.00000E+00   0.00000E+00   0.67390E+00  -0.18131E+01   0.37305E+02  -0.10521E+03  -0.50168E+02   0.40737E-02   0.26442E-04   0.19700E-02       0.18     109.32     0.0000  0.00  -0.68904E-01  -0.57106E+01    12.3008    12.3317    12.3370    12.3422    12.3725
   2020      8      8   12.00     18456.00   0.12198E+02   0.00000E+00   0.12198E+02   0.12281E+02   0.12332E+02   0.00000E+00   0.00000E+00   0.67390E+00  -0.20435E+00   0.27980E+02  -0.76380E+02  -0.44368E+02   0.41151E-02   0.24748E-04   0.20137E-02       0.18     102.69     0.0000  0.00  -0.12485E+00  -0.53301E+01    12.2654    12.2882    12.2923    12.2966    12.3317
   2020      8      9   12.00     18480.00   0.12408E+02   0.00000E+00   0.12408E+02   0.12463E+02   0.12506E+02   0.00000E+00   0.00000E+00   0.67390E+00   0.71149E+00   0.27745E+02  -0.55944E+02  -0.37077E+02   0.48912E-02   0.42673E-04   0.42933E-02       0.18      92.37     0.0000  0.00  -0.18486E+00  -0.74324E+01    12.4523    12.4668    12.4706    12.4738    12.5057
