   2003      3     10   12.00      1632.00   0.29688E+02   0.00000E+00   0.29688E+02   0.29737E+02   0.29779E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12197E+02   0.63730E+02  -0.13925E+03  -0.10386E+03   0.21582E-03   0.14147E-06   0.86818E-08       0.25     220.36     0.0000  0.00  -0.10434E-03   0.46686E-02    29.7342    29.7399    29.7441    29.7514    29.7713
   2003      3     11   12.00      1656.00   0.29796E+02   0.00000E+00   0.29796E+02   0.29848E+02   0.29891E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12578E+02   0.67659E+02  -0.14370E+03  -0.10075E+03   0.16850E-03   0.90991E-07   0.43233E-08       0.25     214.74     0.0000  0.00   0.34715E-05  -0.22610E-03    29.8457    29.8517    29.8560    29.8633    29.8825
   2003      3     12   12.00      1680.00   0.29716E+02   0.00000E+00   0.29716E+02   0.29765E+02   0.29806E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12664E+02   0.64006E+02  -0.13911E+03  -0.98764E+02   0.30580E-03   0.26768E-06   0.29217E-07       0.24     207.16     0.0000  0.00  -0.17469E-02  -0.38173E-02    29.7627    29.7686    29.7729    29.7800    29.7985
   2003      3     13   12.00      1704.00   0.29783E+02   0.00000E+00   0.29783E+02   0.29830E+02   0.29872E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12433E+02   0.63803E+02  -0.13904E+03  -0.10349E+03   0.30488E-03   0.27134E-06   0.29099E-07       0.24     217.98     0.0000  0.00  -0.17229E-02  -0.44346E-02    29.8277    29.8335    29.8377    29.8449    29.8644
   2003      3     14   12.00      1728.00   0.29884E+02   0.00000E+00   0.29884E+02   0.29932E+02   0.29974E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12497E+02   0.64526E+02  -0.14083E+03  -0.10129E+03   0.38479E-03   0.42482E-06   0.88737E-07       0.24     214.15     0.0000  0.00  -0.28141E-02   0.54040E-02    29.9292    29.9351    29.9393    29.9467    29.9661
   2003      3     15   12.00      1752.00   0.29908E+02   0.00000E+00   0.29908E+02   0.29956E+02   0.30000E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12784E+02   0.66289E+02  -0.14396E+03  -0.10684E+03   0.52838E-03   0.78828E-06   0.24257E-06       0.24     222.59     0.0000  0.00  -0.52735E-02   0.54981E-02    29.9531    29.9592    29.9636    29.9713    29.9917
   2003      3     16   12.00      1776.00   0.30052E+02   0.00000E+00   0.30052E+02   0.30101E+02   0.30147E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13582E+02   0.69798E+02  -0.14923E+03  -0.10960E+03   0.55222E-03   0.89187E-06   0.28877E-06       0.24     228.75     0.0000  0.00  -0.52700E-02  -0.18543E-01    30.0984    30.1047    30.1092    30.1170    30.1378
   2003      3     17   12.00      1800.00   0.30045E+02   0.00000E+00   0.30045E+02   0.30095E+02   0.30139E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13953E+02   0.69995E+02  -0.14952E+03  -0.10478E+03   0.74439E-03   0.16297E-05   0.10550E-05       0.24     216.21     0.0000  0.00  -0.94348E-02  -0.39534E-01    30.0922    30.0987    30.1032    30.1108    30.1303
   2003      3     18   12.00      1824.00   0.29970E+02   0.00000E+00   0.29970E+02   0.30020E+02   0.30065E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13690E+02   0.69097E+02  -0.14736E+03  -0.10460E+03   0.73419E-03   0.15934E-05   0.10231E-05       0.24     213.08     0.0000  0.00  -0.95946E-02  -0.36296E-01    30.0171    30.0235    30.0280    30.0359    30.0561
   2003      3     19   12.00      1848.00   0.29910E+02   0.00000E+00   0.29910E+02   0.29959E+02   0.30003E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13349E+02   0.67093E+02  -0.14331E+03  -0.98945E+02   0.53958E-03   0.83238E-06   0.27611E-06       0.24     201.43     0.0000  0.00  -0.18071E-02  -0.36415E-01    29.9565    29.9628    29.9672    29.9748    29.9941
   2003      3     20   12.00      1872.00   0.29754E+02   0.00000E+00   0.29754E+02   0.29802E+02   0.29845E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13378E+02   0.64461E+02  -0.13983E+03  -0.97566E+02   0.72307E-03   0.15074E-05   0.91006E-06       0.23     195.81     0.0000  0.00   0.23412E-03  -0.74183E-01    29.7997    29.8060    29.8104    29.8177    29.8365
   2003      3     21   12.00      1896.00   0.29649E+02   0.00000E+00   0.29649E+02   0.29698E+02   0.29741E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14185E+02   0.65550E+02  -0.14282E+03  -0.98472E+02   0.72339E-03   0.15399E-05   0.91237E-06       0.23     195.32     0.0000  0.00  -0.98504E-03  -0.74654E-01    29.6954    29.7018    29.7063    29.7138    29.7326
   2003      3     22   12.00      1920.00   0.29494E+02   0.00000E+00   0.29494E+02   0.29543E+02   0.29588E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13498E+02   0.65338E+02  -0.14361E+03  -0.10555E+03   0.48780E-03   0.71373E-06   0.19222E-06       0.23     205.97     0.0000  0.00  -0.28014E-02  -0.21903E-01    29.5407    29.5470    29.5515    29.5591    29.5794
   2003      3     23   12.00      1944.00   0.29573E+02   0.00000E+00   0.29573E+02   0.29622E+02   0.29669E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13161E+02   0.67074E+02  -0.14647E+03  -0.10941E+03   0.53642E-03   0.81495E-06   0.25695E-06       0.23     216.05     0.0000  0.00  -0.51772E-02   0.14025E-01    29.6196    29.6259    29.6304    29.6385    29.6593
   2003      3     24   12.00      1968.00   0.29568E+02   0.00000E+00   0.29568E+02   0.29617E+02   0.29661E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12819E+02   0.66351E+02  -0.14528E+03  -0.10619E+03   0.53791E-03   0.84658E-06   0.26103E-06       0.23     209.19     0.0000  0.00  -0.49680E-02   0.18989E-01    29.6141    29.6204    29.6249    29.6326    29.6529
   2003      3     25   12.00      1992.00   0.29530E+02   0.00000E+00   0.29530E+02   0.29580E+02   0.29623E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12743E+02   0.65756E+02  -0.14454E+03  -0.10163E+03   0.48555E-03   0.69062E-06   0.17223E-06       0.23     199.39     0.0000  0.00  -0.44884E-02   0.32210E-02    29.5773    29.5836    29.5881    29.5954    29.6143
   2003      3     26   12.00      2016.00   0.29348E+02   0.00000E+00   0.29348E+02   0.29398E+02   0.29441E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12480E+02   0.65457E+02  -0.14330E+03  -0.99667E+02   0.71170E-03   0.14648E-05   0.96040E-06       0.23     191.48     0.0000  0.00  -0.97979E-02  -0.18829E-01    29.3950    29.4014    29.4059    29.4135    29.4324
   2003      3     27   12.00      2040.00   0.29241E+02   0.00000E+00   0.29241E+02   0.29288E+02   0.29334E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11727E+02   0.65436E+02  -0.14246E+03  -0.10587E+03   0.98260E-03   0.25854E-05   0.30972E-05       0.23     202.22     0.0000  0.00  -0.18505E-01  -0.44998E-01    29.2855    29.2917    29.2959    29.3038    29.3241
   2003      3     28   12.00      2064.00   0.29301E+02   0.00000E+00   0.29301E+02   0.29348E+02   0.29394E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11697E+02   0.65426E+02  -0.14261E+03  -0.10855E+03   0.92872E-03   0.24040E-05   0.24509E-05       0.22     210.54     0.0000  0.00  -0.16902E-01  -0.10510E-01    29.3453    29.3514    29.3557    29.3635    29.3845
   2003      3     29   12.00      2088.00   0.29466E+02   0.00000E+00   0.29466E+02   0.29512E+02   0.29561E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10791E+02   0.65541E+02  -0.14445E+03  -0.11809E+03   0.98912E-03   0.25936E-05   0.33224E-05       0.22     231.39     0.0000  0.00  -0.19222E-01   0.36031E-01    29.5094    29.5152    29.5193    29.5277    29.5505
   2003      3     30   12.00      2112.00   0.29850E+02   0.00000E+00   0.29850E+02   0.29898E+02   0.29949E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11022E+02   0.70144E+02  -0.15257E+03  -0.12079E+03   0.75898E-03   0.17379E-05   0.15571E-05       0.22     242.06     0.0000  0.00  -0.11610E-01   0.28812E-01    29.8957    29.9018    29.9063    29.9150    29.9381
   2003      3     31   12.00      2136.00   0.30052E+02   0.00000E+00   0.30052E+02   0.30102E+02   0.30153E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11192E+02   0.73739E+02  -0.15775E+03  -0.12219E+03   0.40462E-03   0.49378E-06   0.84356E-07       0.22     243.10     0.0000  0.00  -0.21600E-02   0.16745E-01    30.0994    30.1058    30.1105    30.1192    30.1422
   2003      4      1   12.00      2160.00   0.30334E+02   0.00000E+00   0.30334E+02   0.30386E+02   0.30438E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10769E+02   0.76684E+02  -0.16175E+03  -0.12816E+03   0.26611E-03   0.22283E-06   0.19209E-07       0.22     255.64     0.0000  0.00  -0.11531E-02   0.29705E-02    30.3828    30.3892    30.3939    30.4030    30.4275
   2003      4      2   12.00      2184.00   0.30560E+02   0.00000E+00   0.30560E+02   0.30613E+02   0.30664E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12516E+02   0.78497E+02  -0.16383E+03  -0.11900E+03   0.39269E-03   0.47935E-06   0.94570E-07       0.22     238.79     0.0000  0.00  -0.72295E-03  -0.21518E-01    30.6101    30.6167    30.6215    30.6304    30.6533
   2003      4      3   12.00      2208.00   0.30477E+02   0.00000E+00   0.30477E+02   0.30531E+02   0.30580E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13649E+02   0.76961E+02  -0.16136E+03  -0.11368E+03   0.42267E-03   0.55167E-06   0.10583E-06       0.22     222.37     0.0000  0.00  -0.21215E-02  -0.15510E-01    30.5279    30.5347    30.5395    30.5482    30.5700
   2003      4      4   12.00      2232.00   0.30429E+02   0.00000E+00   0.30429E+02   0.30483E+02   0.30535E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13113E+02   0.77356E+02  -0.16409E+03  -0.12016E+03   0.47338E-03   0.65236E-06   0.15139E-06       0.22     231.65     0.0000  0.00  -0.42366E-02  -0.28668E-02    30.4799    30.4867    30.4916    30.5009    30.5241
   2003      4      5   12.00      2256.00   0.30446E+02   0.00000E+00   0.30446E+02   0.30499E+02   0.30551E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12572E+02   0.78375E+02  -0.16546E+03  -0.12224E+03   0.70001E-03   0.14833E-05   0.84631E-06       0.22     234.29     0.0000  0.00  -0.94656E-02   0.68891E-02    30.4964    30.5034    30.5083    30.5173    30.5397
   2003      4      6   12.00      2280.00   0.30429E+02   0.00000E+00   0.30429E+02   0.30483E+02   0.30534E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12752E+02   0.78846E+02  -0.16342E+03  -0.11761E+03   0.83455E-03   0.20226E-05   0.14813E-05       0.21     225.01     0.0000  0.00  -0.13259E-01   0.17665E-01    30.4796    30.4866    30.4915    30.5007    30.5233
   2003      4      7   12.00      2304.00   0.30333E+02   0.00000E+00   0.30333E+02   0.30386E+02   0.30436E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13204E+02   0.76473E+02  -0.15938E+03  -0.11427E+03   0.61629E-03   0.11232E-05   0.47632E-06       0.21     216.08     0.0000  0.00  -0.74886E-02   0.14841E-03    30.3831    30.3900    30.3949    30.4037    30.4256
   2003      4      8   12.00      2328.00   0.30226E+02   0.00000E+00   0.30226E+02   0.30278E+02   0.30325E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13830E+02   0.73680E+02  -0.15461E+03  -0.10916E+03   0.68311E-03   0.14148E-05   0.77222E-06       0.21     205.57     0.0000  0.00  -0.91980E-02   0.21829E-03    30.2757    30.2824    30.2872    30.2952    30.3155
   2003      4      9   12.00      2352.00   0.30071E+02   0.00000E+00   0.30071E+02   0.30122E+02   0.30170E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13541E+02   0.72253E+02  -0.15191E+03  -0.10891E+03   0.75287E-03   0.16499E-05   0.10249E-05       0.21     202.60     0.0000  0.00  -0.10581E-01   0.20802E-01    30.1196    30.1264    30.1311    30.1395    30.1605
   2003      4     10   12.00      2376.00   0.29990E+02   0.00000E+00   0.29990E+02   0.30041E+02   0.30088E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13108E+02   0.71181E+02  -0.15037E+03  -0.10931E+03   0.62917E-03   0.11535E-05   0.47949E-06       0.21     203.57     0.0000  0.00  -0.62598E-02   0.31997E-01    30.0384    30.0450    30.0497    30.0579    30.0785
   2003      4     11   12.00      2400.00   0.29933E+02   0.00000E+00   0.29933E+02   0.29984E+02   0.30031E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12986E+02   0.70329E+02  -0.14931E+03  -0.11113E+03   0.49341E-03   0.73551E-06   0.19686E-06       0.21     206.33     0.0000  0.00  -0.44374E-02   0.10220E-01    29.9810    29.9875    29.9921    30.0002    30.0215
   2003      4     12   12.00      2424.00   0.29993E+02   0.00000E+00   0.29993E+02   0.30043E+02   0.30092E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12776E+02   0.70867E+02  -0.15113E+03  -0.11744E+03   0.44904E-03   0.60250E-06   0.13297E-06       0.21     219.81     0.0000  0.00  -0.32987E-02   0.11747E-01    30.0403    30.0467    30.0513    30.0596    30.0819
   2003      4     13   12.00      2448.00   0.30139E+02   0.00000E+00   0.30139E+02   0.30189E+02   0.30237E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12850E+02   0.71298E+02  -0.15168E+03  -0.11458E+03   0.49617E-03   0.73213E-06   0.18805E-06       0.21     217.18     0.0000  0.00  -0.41369E-02   0.12836E-01    30.1861    30.1925    30.1972    30.2054    30.2270
   2003      4     14   12.00      2472.00   0.30139E+02   0.00000E+00   0.30139E+02   0.30190E+02   0.30238E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13106E+02   0.71849E+02  -0.15151E+03  -0.11064E+03   0.51358E-03   0.74871E-06   0.21158E-06       0.20     207.66     0.0000  0.00  -0.50771E-02  -0.28215E-02    30.1875    30.1940    30.1987    30.2071    30.2282
   2003      4     15   12.00      2496.00   0.30067E+02   0.00000E+00   0.30067E+02   0.30118E+02   0.30167E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13586E+02   0.73041E+02  -0.15430E+03  -0.11007E+03   0.73969E-03   0.15966E-05   0.10753E-05       0.20     203.48     0.0000  0.00  -0.10690E-01   0.12015E-01    30.1157    30.1225    30.1272    30.1357    30.1564
   2003      4     16   12.00      2520.00   0.29887E+02   0.00000E+00   0.29887E+02   0.29938E+02   0.29986E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13229E+02   0.71922E+02  -0.15334E+03  -0.10709E+03   0.10347E-02   0.28319E-05   0.37758E-05       0.20     193.99     0.0000  0.00  -0.20593E-01   0.48154E-01    29.9349    29.9415    29.9459    29.9545    29.9753
   2003      4     17   12.00      2544.00   0.29721E+02   0.00000E+00   0.29721E+02   0.29772E+02   0.29822E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12092E+02   0.71408E+02  -0.15408E+03  -0.11596E+03   0.91564E-03   0.24237E-05   0.24338E-05       0.20     207.61     0.0000  0.00  -0.13572E-01   0.70293E-01    29.7690    29.7757    29.7804    29.7892    29.8119
   2003      4     18   12.00      2568.00   0.29790E+02   0.00000E+00   0.29790E+02   0.29841E+02   0.29892E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12018E+02   0.72904E+02  -0.15658E+03  -0.12019E+03   0.66184E-03   0.13446E-05   0.61732E-06       0.20     218.49     0.0000  0.00  -0.51447E-02   0.49170E-01    29.8386    29.8453    29.8501    29.8589    29.8815
   2003      4     19   12.00      2592.00   0.29834E+02   0.00000E+00   0.29834E+02   0.29884E+02   0.29932E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12368E+02   0.70593E+02  -0.15154E+03  -0.11561E+03   0.56199E-03   0.93236E-06   0.30872E-06       0.20     211.82     0.0000  0.00  -0.57321E-02   0.62141E-02    29.8812    29.8878    29.8924    29.9008    29.9220
   2003      4     20   12.00      2616.00   0.29868E+02   0.00000E+00   0.29868E+02   0.29919E+02   0.29966E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13154E+02   0.70546E+02  -0.15224E+03  -0.11123E+03   0.64376E-03   0.12166E-05   0.52284E-06       0.20     203.78     0.0000  0.00  -0.77188E-02   0.63615E-02    29.9166    29.9233    29.9280    29.9362    29.9569
   2003      4     21   12.00      2640.00   0.29780E+02   0.00000E+00   0.29780E+02   0.29832E+02   0.29882E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12900E+02   0.71955E+02  -0.15480E+03  -0.11705E+03   0.74896E-03   0.16283E-05   0.95691E-06       0.20     210.95     0.0000  0.00  -0.97761E-02   0.33496E-01    29.8287    29.8355    29.8403    29.8491    29.8711
   2003      4     22   12.00      2664.00   0.29874E+02   0.00000E+00   0.29874E+02   0.29926E+02   0.29979E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12539E+02   0.75097E+02  -0.15961E+03  -0.12239E+03   0.85688E-03   0.20930E-05   0.16512E-05       0.20     222.24     0.0000  0.00  -0.13848E-01   0.19885E-01    29.9228    29.9296    29.9345    29.9439    29.9672
   2003      4     23   12.00      2688.00   0.29869E+02   0.00000E+00   0.29869E+02   0.29921E+02   0.29975E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13067E+02   0.75771E+02  -0.16190E+03  -0.11860E+03   0.10355E-02   0.28755E-05   0.37852E-05       0.19     213.69     0.0000  0.00  -0.21433E-01   0.20525E-01    29.9184    29.9251    29.9297    29.9394    29.9633
   2003      4     24   12.00      2712.00   0.29779E+02   0.00000E+00   0.29779E+02   0.29829E+02   0.29884E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12907E+02   0.74110E+02  -0.16095E+03  -0.11950E+03   0.11732E-02   0.33112E-05   0.65147E-05       0.19     212.35     0.0000  0.00  -0.28102E-01   0.54575E-01    29.8263    29.8326    29.8369    29.8470    29.8709
   2003      4     25   12.00      2736.00   0.29772E+02   0.00000E+00   0.29772E+02   0.29831E+02   0.29888E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11577E+02   0.72880E+02  -0.15816E+03  -0.12161E+03   0.12755E-02   0.36258E-05   0.99163E-05       0.19     217.56     0.0000  0.00  -0.34969E-01   0.46777E-01    29.8291    29.8351    29.8392    29.8495    29.8734
   2003      4     26   12.00      2760.00   0.29826E+02   0.00000E+00   0.29826E+02   0.29888E+02   0.29946E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10903E+02   0.75737E+02  -0.16092E+03  -0.12042E+03   0.13939E-02   0.39469E-05   0.14453E-04       0.19     216.46     0.0000  0.00  -0.43023E-01   0.63628E-01    29.8859    29.8923    29.8965    29.9070    29.9311
   2003      4     27   12.00      2784.00   0.29761E+02   0.00000E+00   0.29761E+02   0.29821E+02   0.29881E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10824E+02   0.80958E+02  -0.16967E+03  -0.12567E+03   0.12931E-02   0.38188E-05   0.10537E-04       0.19     220.53     0.0000  0.00  -0.35035E-01   0.86869E-01    29.8186    29.8251    29.8296    29.8404    29.8654
   2003      4     28   12.00      2808.00   0.29702E+02   0.00000E+00   0.29702E+02   0.29753E+02   0.29813E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10722E+02   0.81525E+02  -0.17184E+03  -0.12898E+03   0.11683E-02   0.34132E-05   0.62480E-05       0.19     225.10     0.0000  0.00  -0.27662E-01   0.50581E-01    29.7505    29.7572    29.7618    29.7727    29.7982
   2003      4     29   12.00      2832.00   0.29686E+02   0.00000E+00   0.29686E+02   0.29736E+02   0.29803E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10529E+02   0.77728E+02  -0.16638E+03  -0.12718E+03   0.11742E-02   0.28932E-05   0.64965E-05       0.19     223.09     0.0000  0.00  -0.27849E-01   0.62336E-01    29.7328    29.7394    29.7442    29.7583    29.7869
   2003      4     30   12.00      2856.00   0.29716E+02   0.00000E+00   0.29716E+02   0.29767E+02   0.29835E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10289E+02   0.76545E+02  -0.16427E+03  -0.12478E+03   0.11288E-02   0.26589E-05   0.54702E-05       0.19     220.05     0.0000  0.00  -0.25441E-01   0.55072E-01    29.7640    29.7707    29.7756    29.7900    29.8212
   2003      5      1   12.00      2880.00   0.29682E+02   0.00000E+00   0.29682E+02   0.29733E+02   0.29791E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10274E+02   0.78499E+02  -0.16695E+03  -0.12382E+03   0.11427E-02   0.33132E-05   0.57027E-05       0.19     215.86     0.0000  0.00  -0.26334E-01   0.47024E-01    29.7307    29.7373    29.7419    29.7522    29.7769
