 Col. 1 - year
 Col. 2 - month
 Col. 3 - day
 Col. 4 - hour
 Col. 5 - the time from the start of integration, hours
 Col. 6 - surface temperature, C
 Col. 7 - water skin temperature, C
 Col. 8 - water surface temperature, C
 Col. 9 - mean temperature of water coloumn, C
 Col. 10 - maximal temperature in the water coloumn, C
 Col. 11 - zero-dimensional model temperature, C
 Col. 12 - upper ice surface temperature, C
 Col. 13 - upper snow surface temperature, C
 Col. 14 - sensible heat flux,    W/m**2
 Col. 15 - latent heat flux,      W/m**2
 Col. 16 - downward heat flux at the upper lake surface, W/m**2
 Col. 17 - downward heat flux at the lake bottom, W/m**2
 Col. 18 - friction velocity at the surface (waterside), m/s
 Col. 19 - friction velocity at the bottom, m/s
 Col. 20 - wind work at the water surface, W/m**2
 Col. 21 - albedo of the lake-atmosphere interface, n/d
 Col. 22 - shortwave radiation penetrated below surface, W/m**2
 Col. 23 - significant wave height, m
 Col. 24 - bottom ice salinity, kg/kg
 Col. 25 - discharge in x direction, m**3/s
 Col. 26 - discharge in y direction, m**3/s
 Cols. 27... - top soil columns temperature, m
   2007     10     10   12.00     61560.00   0.27981E+01   0.00000E+00   0.27981E+01   0.28903E+01   0.29237E+01   0.00000E+00   0.00000E+00   0.19628E+00   0.95107E+01   0.10106E+02  -0.65141E+02  -0.72652E+01   0.33847E-02   0.93719E-06   0.83632E-03       0.10      73.09     0.0000  0.00   0.15588E+00   0.50918E-02     2.8745     2.9008     2.9006     2.8977     2.9237
   2007     10     11   12.00     61584.00   0.24610E+01   0.00000E+00   0.24610E+01   0.25544E+01   0.26397E+01   0.00000E+00   0.00000E+00   0.19628E+00   0.75157E+01   0.76412E+01  -0.59645E+02  -0.73192E+01   0.26535E-02   0.69400E-07   0.21386E-03       0.10      69.44     0.0000  0.00   0.97924E-01   0.31934E-01     2.5029     2.5728     2.5991     2.5970     2.6397
   2007     10     12   12.00     61608.00   0.19716E+01   0.00000E+00   0.19716E+01   0.22596E+01   0.24279E+01   0.00000E+00   0.00000E+00   0.19628E+00   0.57015E+01   0.56044E+01  -0.54039E+02  -0.64873E+01   0.21990E-02   0.41842E-07   0.10776E-03       0.10      65.58     0.0000  0.00   0.63087E-01   0.12567E+00     2.0175     2.3905     2.4085     2.4067     2.4279
   2007     10     13   12.00     61632.00   0.15549E+01   0.00000E+00   0.15549E+01   0.19777E+01   0.22687E+01   0.00000E+00   0.00000E+00   0.19628E+00   0.64214E+01   0.66091E+01  -0.53996E+02  -0.63360E+01   0.27750E-02   0.69730E-07   0.25488E-03       0.10      62.51     0.0000  0.00   0.97889E-01   0.98639E+00     1.5922     2.1742     2.2488     2.2470     2.2687
   2007     10     14   12.00     61656.00   0.12369E+01   0.00000E+00   0.12369E+01   0.17067E+01   0.20816E+01   0.00000E+00   0.00000E+00   0.19628E+00   0.52046E+01   0.55021E+01  -0.48922E+02  -0.66885E+01   0.27333E-02   0.35571E-07   0.24469E-03       0.10      59.09     0.0000  0.00   0.94304E-01   0.11310E+01     1.2687     1.9124     2.0582     2.0566     2.0816
   2007     10     15   12.00     61680.00   0.10326E+01   0.00000E+00   0.10326E+01   0.14797E+01   0.18904E+01   0.00000E+00   0.00000E+00   0.19628E+00   0.40131E+01   0.51431E+01  -0.43781E+02  -0.68876E+01   0.29785E-02   0.39679E-07   0.32843E-03       0.10      55.12     0.0000  0.00   0.11449E+00   0.13633E+01     1.0579     1.6572     1.8626     1.8612     1.8904
   2007     10     16   12.00     61704.00   0.90118E+00   0.00000E+00   0.90118E+00   0.12998E+01   0.17080E+01   0.00000E+00   0.00000E+00   0.19628E+00   0.32913E+01   0.38711E+01  -0.39877E+02  -0.70239E+01   0.29622E-02   0.19010E-07   0.38287E-03       0.10      53.52     0.0000  0.00   0.11516E+00   0.12433E+01     0.9278     1.4308     1.6741     1.6730     1.7080
   2007     10     17   12.00     61728.00   0.80540E+00   0.00000E+00   0.80540E+00   0.11433E+01   0.15470E+01   0.00000E+00   0.00000E+00   0.19628E+00   0.35658E+01   0.53607E+01  -0.40135E+02  -0.70097E+01   0.35891E-02   0.15698E-07   0.10164E-02       0.11      51.83     0.0000  0.00   0.17279E+00   0.14114E+01     0.8451     1.1721     1.4999     1.4991     1.5470
   2007     10     18   12.00     61752.00   0.71398E+00   0.00000E+00   0.71398E+00   0.98769E+00   0.14197E+01   0.00000E+00   0.00000E+00   0.19628E+00   0.37572E+01   0.42064E+01  -0.39645E+02  -0.64010E+01   0.33863E-02   0.30051E-08   0.83869E-03       0.11      50.17     0.0000  0.00   0.15809E+00   0.11691E+01     0.7535     0.9151     1.3251     1.3264     1.4197
   2007     10     19   12.00     61776.00   0.55671E+00   0.00000E+00   0.55671E+00   0.83507E+00   0.13069E+01   0.00000E+00   0.00000E+00   0.19628E+00   0.30558E+01   0.34483E+01  -0.38583E+02  -0.63160E+01   0.28143E-02   0.10125E-09   0.32450E-03       0.11      47.13     0.0000  0.00   0.10557E+00   0.10357E+01     0.5873     0.8015     1.1636     1.1678     1.3069
   2007     10     20   12.00     61800.00   0.31653E+00   0.00000E+00   0.31653E+00   0.67242E+00   0.11909E+01   0.00000E+00   0.00000E+00   0.19628E+00   0.35976E+01   0.33507E+01  -0.40513E+02  -0.64014E+01   0.29572E-02   0.19794E-09   0.37559E-03       0.11      45.77     0.0000  0.00   0.11450E+00   0.12829E+01     0.3476     0.7307     1.0389     1.0442     1.1909
   2007     10     21   12.00     61824.00   0.90007E-02   0.00000E+00   0.90007E-02   0.47925E+00   0.10901E+01   0.00000E+00   0.00000E+00   0.19628E+00   0.52243E+01   0.40755E+01  -0.44163E+02  -0.61317E+01   0.33597E-02   0.20764E-09   0.53314E-03       0.11      44.59     0.0000  0.00   0.14344E+00   0.15526E+01     0.0390     0.5984     0.9435     0.9489     1.0901
   2007     10     22   12.00     61848.00  -0.41157E-01   0.00000E+00  -0.41157E-01   0.40097E+00   0.10214E+01   0.00000E+00   0.00000E+00   0.19628E+00   0.89923E+01   0.65294E+01  -0.54129E+02  -0.56030E+01   0.34551E-02   0.42049E-09   0.94411E-03       0.11      44.50     0.0000  0.00   0.16019E+00   0.10780E+01     0.0166     0.4374     0.8620     0.8676     1.0214
   2007     10     23   12.00     61872.00  -0.27626E-01   0.00000E+00  -0.27626E-01   0.33783E+00   0.98250E+00   0.00000E+00   0.00000E+00   0.19628E+00   0.11995E+02   0.83438E+01  -0.62254E+02  -0.51564E+01   0.33794E-02   0.27162E-09   0.71125E-03       0.11      44.81     0.0000  0.00   0.15636E+00   0.83663E+00     0.0149     0.2737     0.7824     0.7892     0.9825
   2007     10     24   12.00     61896.00  -0.34415E-01   0.00000E+00  -0.34415E-01   0.29293E+00   0.96918E+00   0.00000E+00   0.00000E+00   0.19628E+00   0.14462E+02   0.90902E+01  -0.69573E+02  -0.46141E+01   0.32167E-02   0.90092E-10   0.49968E-03       0.12      46.34     0.0000  0.00   0.14415E+00  -0.42316E-01     0.0124     0.1890     0.7060     0.7138     0.9692
   2007     10     25   12.00     61920.00  -0.38662E-01   0.00000E+00  -0.38662E-01   0.24856E+00   0.95351E+00   0.00000E+00   0.00000E+00   0.19628E+00   0.22470E+02   0.14591E+02  -0.90013E+02  -0.42538E+01   0.38822E-02   0.94263E-10   0.12849E-02       0.12      49.20     0.0000  0.00   0.19092E+00  -0.17950E+01     0.0157     0.0915     0.6299     0.6504     0.9535
   2007     10     26   12.00     61944.00  -0.15617E+01   0.00000E+00  -0.18732E-08   0.17557E+00   0.99351E+00   0.00000E+00  -0.15617E+01   0.19628E+00   0.32434E+02   0.21856E+02  -0.10758E+03  -0.33736E+01   0.63354E-02   0.76192E-10   0.49559E-02       0.40      50.79     0.0000  0.00   0.21025E+00  -0.23703E+01     0.0176     0.0364     0.4054     0.5777     0.9935
   2007     10     27   12.00     61968.00  -0.25598E+01   0.00000E+00  -0.18954E-08   0.12265E+00   0.10041E+01   0.00000E+00  -0.25598E+01   0.19628E+00   0.35518E+02   0.24596E+02  -0.11341E+03  -0.33547E+01   0.74419E-02   0.82950E-11   0.65929E-02       0.40      50.32     0.0000  0.00   0.20042E+00  -0.23987E+01     0.0171     0.0300     0.2290     0.4949     1.0041
   2007     10     28   12.00     61992.00  -0.34398E+01   0.00000E+00  -0.19194E-08   0.96493E-01   0.10035E+01   0.00000E+00  -0.34398E+01   0.19628E+00   0.35507E+02   0.22057E+02  -0.11086E+03  -0.32335E+01   0.83564E-02   0.53896E-13   0.37661E-02       0.40      48.31     0.0000  0.00   0.15360E+00  -0.16674E+01     0.0176     0.0295     0.1545     0.4154     1.0035
   2007     10     29   12.00     62016.00  -0.40163E+01   0.00000E+00  -0.19552E-08   0.10309E+00   0.99022E+00   0.00000E+00  -0.40163E+01   0.19628E+00   0.30732E+02   0.19116E+02  -0.10314E+03  -0.32295E+01   0.79634E-02   0.11352E-20   0.13423E-02       0.40      46.87     0.0000  0.00   0.45615E-01  -0.43655E+00     0.0189     0.0601     0.1753     0.3537     0.9902
   2007     10     30   12.00     62040.00  -0.44627E+01   0.00000E+00  -0.22580E-08   0.21445E+00   0.97126E+00   0.00000E+00  -0.44627E+01   0.19628E+00   0.26957E+02   0.16804E+02  -0.97055E+02  -0.31423E+01   0.79378E-02   0.20999E-25   0.94129E-17       0.40      45.18     0.0000  0.00  -0.38113E-15  -0.23500E-13     0.1969     0.2038     0.2279     0.3123     0.9713
   2007     10     31   12.00     62064.00  -0.47585E+01   0.00000E+00  -0.22508E-08   0.29558E+00   0.84194E+00   0.00000E+00  -0.47585E+01   0.19628E+00   0.24921E+02   0.15363E+02  -0.93578E+02  -0.50916E+01   0.80351E-02   0.10059E-41   0.14479E-37       0.40      43.08     0.0000  0.00  -0.35366E-36  -0.34496E-34     0.2832     0.3057     0.3056     0.3353     0.8419
   2007     11      1   12.00     62088.00  -0.48473E+01   0.00000E+00  -0.23542E-08   0.33636E+00   0.71053E+00   0.00000E+00  -0.48473E+01   0.19628E+00   0.22865E+02   0.12484E+02  -0.88642E+02  -0.51499E+01   0.76396E-02   0.14981E-62   0.39023E-58       0.40      40.82     0.0000  0.00  -0.79360E-57  -0.82994E-55     0.3216     0.3501     0.3500     0.3711     0.7105
   2007     11      2   12.00     62112.00  -0.73451E+01   0.00000E+00  -0.25695E-08   0.29980E+00   0.68352E+00   0.00000E+00  -0.12026E+01  -0.73451E+01  -0.64859E+01  -0.43697E+01  -0.42439E+02  -0.28530E+01   0.67520E-02   0.72051E-84   0.37811E-76       0.85      39.89     0.0000  0.00  -0.56885E-75  -0.66547E-73     0.2628     0.3186     0.3254     0.3400     0.6835
   2007     11      3   12.00     62136.00  -0.76515E+01   0.00000E+00  -0.22350E-08   0.19091E+00   0.64024E+00   0.00000E+00  -0.89788E+00  -0.76515E+01  -0.12424E+02  -0.41431E+01  -0.36727E+02  -0.32304E+01   0.59861E-02   0.38964-102   0.16169E-93       0.85      37.88     0.0000  0.00  -0.36907E-92  -0.34450E-90     0.0631     0.2401     0.2611     0.2792     0.6402
   2007     11      4   12.00     62160.00  -0.79870E+01   0.00000E+00  -0.21122E-08   0.11266E+00   0.53669E+00   0.00000E+00  -0.74539E+00  -0.79870E+01  -0.20119E+02  -0.25902E+01  -0.30586E+02  -0.10942E+02   0.57853E-02   0.68842-120   0.69092-115       0.85      34.55     0.0000  0.00  -0.48314-113  -0.25829-111     0.0149     0.1595     0.1596     0.1792     0.5367
   2007     11      5   12.00     62184.00  -0.77744E+01   0.00000E+00  -0.20853E-08   0.24473E-01   0.36023E+00   0.00000E+00  -0.52093E+00  -0.77744E+01  -0.24790E+02  -0.11512E+01  -0.27353E+02  -0.33890E+01   0.57354E-02   0.11069-149  -0.11623-148       0.85      30.25     0.0000  0.00   0.29914-144   0.64761-143     0.0029     0.0220     0.0436     0.0533     0.3602
   2007     11      6   12.00     62208.00  -0.69952E+01   0.00000E+00  -0.20195E-08   0.19183E-02   0.44630E+00   0.00000E+00  -0.49833E+00  -0.69952E+01  -0.26370E+02  -0.80383E+00  -0.26120E+02  -0.25329E+01   0.58172E-02   0.00000E+00   0.11564-174       0.85      26.44     0.0000  0.00  -0.14338-172  -0.26940-171    -0.0000     0.0000    -0.0000     0.0167     0.4463
   2007     11      7   12.00     62232.00  -0.63143E+01   0.00000E+00  -0.20754E-08   0.20203E-02   0.46861E+00   0.00000E+00  -0.44813E+00  -0.63143E+01  -0.26527E+02  -0.12962E+01  -0.25471E+02  -0.26233E+01   0.53949E-02   0.00000E+00   0.18780-191       0.85      23.82     0.0000  0.00  -0.27897-190  -0.32825-188    -0.0000     0.0000    -0.0000     0.0178     0.4686
   2007     11      8   12.00     62256.00  -0.58195E+01   0.00000E+00  -0.20389E-08   0.53815E-03   0.36172E+00   0.00000E+00  -0.39729E+00  -0.58195E+01  -0.27838E+02  -0.14822E+01  -0.23974E+02  -0.35905E+01   0.54503E-02   0.00000E+00   0.13354-208       0.85      21.97     0.0000  0.00  -0.31627-207  -0.25870-205    -0.0000     0.0000    -0.0000    -0.0000     0.3617
   2007     11      9   12.00     62280.00  -0.54518E+01   0.00000E+00  -0.20447E-08   0.48498E-03   0.32606E+00   0.00000E+00  -0.38292E+00  -0.54518E+01  -0.27548E+02  -0.21096E+01  -0.23636E+02  -0.31734E+01   0.55560E-02   0.00000E+00   0.47705-226       0.85      20.28     0.0000  0.00  -0.81612-225  -0.85834-223    -0.0000     0.0000    -0.0000     0.0000     0.3261
   2007     11     10   12.00     62304.00  -0.53458E+01   0.00000E+00  -0.20696E-08   0.43358E-03   0.30338E+00   0.00000E+00  -0.40621E+00  -0.53458E+01  -0.26240E+02  -0.25948E+01  -0.24459E+02  -0.29373E+01   0.51602E-02   0.00000E+00   0.13454-242       0.85      18.41     0.0000  0.00  -0.20878-241  -0.23754-239    -0.0000    -0.0000    -0.0000     0.0000     0.3034
   2007     11     11   12.00     62328.00  -0.54134E+01   0.00000E+00  -0.20993E-08   0.41318E-03   0.28535E+00   0.00000E+00  -0.42146E+00  -0.54134E+01  -0.24664E+02  -0.40723E+01  -0.24558E+02  -0.27595E+01   0.46644E-02   0.00000E+00   0.73335-259       0.85      18.20     0.0000  0.00  -0.11101-257  -0.12880-255    -0.0000    -0.0000    -0.0000     0.0000     0.2854
   2007     11     12   12.00     62352.00  -0.54303E+01   0.00000E+00  -0.21242E-08   0.38622E-03   0.26995E+00   0.00000E+00  -0.42667E+00  -0.54303E+01  -0.22927E+02  -0.41077E+01  -0.26260E+02  -0.26117E+01   0.41753E-02   0.00000E+00   0.47300-275       0.85      17.61     0.0000  0.00  -0.71270-274  -0.82985-272    -0.0000    -0.0000    -0.0000     0.0000     0.2699
   2007     11     13   12.00     62376.00  -0.49601E+01   0.00000E+00  -0.21391E-08   0.36231E-03   0.25643E+00   0.00000E+00  -0.37389E+00  -0.49601E+01  -0.22451E+02  -0.44446E+01  -0.26399E+02  -0.24814E+01   0.46939E-02   0.00000E+00   0.31912-291       0.85      16.98     0.0000  0.00  -0.47994-290  -0.55962-288    -0.0000    -0.0000    -0.0000     0.0000     0.2564
   2007     11     14   12.00     62400.00  -0.48129E+01   0.00000E+00  -0.21555E-08   0.34132E-03   0.24442E+00   0.00000E+00  -0.52394E-02  -0.48129E+01  -0.20508E+02  -0.41626E+01  -0.28624E+02  -0.23664E+01   0.45391E-02   0.00000E+00   0.21966-307       0.85      15.93     0.0000  0.00  -0.33001-306  -0.38510-304    -0.0000    -0.0000    -0.0000     0.0000     0.2444
   2007     11     15   12.00     62424.00  -0.48209E+01   0.00000E+00  -0.21605E-08   0.32220E-03   0.23355E+00   0.00000E+00  -0.52115E-02  -0.48209E+01  -0.19829E+02  -0.41871E+01  -0.29279E+02  -0.22624E+01   0.45338E-02   0.00000E+00   0.49407-323       0.85      15.96     0.0000  0.00  -0.54100-320   0.99100-319    -0.0000    -0.0000    -0.0000     0.0000     0.2336
   2007     11     16   12.00     62448.00  -0.50217E+01   0.00000E+00  -0.21662E-08   0.30496E-03   0.22366E+00   0.00000E+00  -0.52914E-02  -0.50217E+01  -0.19260E+02  -0.54682E+01  -0.28566E+02  -0.21679E+01   0.48123E-02   0.00000E+00   0.49407-323       0.85      16.46     0.0000  0.00  -0.43725-320   0.88255-319    -0.0000    -0.0000    -0.0000     0.0000     0.2237
   2007     11     17   12.00     62472.00  -0.58313E+01   0.00000E+00  -0.21731E-08   0.28933E-03   0.21462E+00   0.00000E+00  -0.54314E-02  -0.58313E+01  -0.19606E+02  -0.57011E+01  -0.27987E+02  -0.20814E+01   0.54607E-02   0.00000E+00   0.49407-323       0.85      17.43     0.0000  0.00  -0.43725-320   0.88255-319    -0.0000    -0.0000    -0.0000     0.0000     0.2146
   2007     11     18   12.00     62496.00  -0.68858E+01   0.00000E+00  -0.21846E-08   0.27529E-03   0.20622E+00   0.00000E+00  -0.63890E-02  -0.68858E+01  -0.18294E+02  -0.61804E+01  -0.28820E+02  -0.20016E+01   0.60027E-02   0.00000E+00   0.49407-323       0.85      17.96     0.0000  0.00  -0.43725-320   0.88255-319    -0.0000    -0.0000    -0.0000     0.0000     0.2062
   2007     11     19   12.00     62520.00  -0.74887E+01   0.00000E+00  -0.22001E-08   0.26296E-03   0.19837E+00   0.00000E+00  -0.66767E-02  -0.74887E+01  -0.15174E+02  -0.71603E+01  -0.30960E+02  -0.19270E+01   0.64139E-02   0.00000E+00   0.49407-323       0.85      17.82     0.0000  0.00  -0.43725-320   0.88255-319    -0.0000    -0.0000    -0.0000     0.0000     0.1984
   2007     11     20   12.00     62544.00  -0.78180E+01   0.00000E+00  -0.22117E-08   0.25228E-03   0.19103E+00   0.00000E+00  -0.66277E-02  -0.78180E+01  -0.11066E+02  -0.81616E+01  -0.34067E+02  -0.18562E+01   0.63361E-02   0.00000E+00   0.49407-323       0.85      17.49     0.0000  0.00  -0.43132-320   0.87109-319    -0.0000    -0.0000    -0.0000     0.0000     0.1910
   2007     11     21   12.00     62568.00  -0.79483E+01   0.00000E+00  -0.22164E-08   0.24322E-03   0.18418E+00   0.00000E+00  -0.60901E-02  -0.79483E+01  -0.71188E+01  -0.92239E+01  -0.36952E+02  -0.17889E+01   0.59980E-02   0.00000E+00   0.49407-323       0.85      17.00     0.0000  0.00  -0.43132-320   0.82553-319    -0.0000    -0.0000    -0.0000     0.0000     0.1842
   2007     11     22   12.00     62592.00  -0.80277E+01   0.00000E+00  -0.22225E-08   0.23321E-03   0.17778E+00   0.00000E+00  -0.59719E-02  -0.80277E+01  -0.45950E+01  -0.81231E+01  -0.40576E+02  -0.17264E+01   0.50045E-02   0.00000E+00   0.49407-323       0.85      16.46     0.0000  0.00  -0.25938-320   0.52608-319    -0.0000    -0.0000    -0.0000     0.0000     0.1778
   2007     11     23   12.00     62616.00  -0.76584E+01   0.00000E+00  -0.22277E-08   0.22270E-03   0.17167E+00   0.00000E+00  -0.55033E-02  -0.76584E+01  -0.14106E+01  -0.81212E+01  -0.43762E+02  -0.16674E+01   0.48330E-02   0.00000E+00   0.49407-323       0.85      15.81     0.0000  0.00  -0.25938-320   0.52608-319    -0.0000    -0.0000    -0.0000     0.0000     0.1717
   2007     11     24   12.00     62640.00  -0.71834E+01   0.00000E+00  -0.22247E-08   0.21224E-03   0.16581E+00   0.00000E+00  -0.47439E-02  -0.71834E+01   0.10206E+01  -0.81538E+01  -0.46161E+02  -0.16117E+01   0.47258E-02   0.00000E+00   0.49407-323       0.85      15.29     0.0000  0.00  -0.25938-320   0.52608-319    -0.0000    -0.0000    -0.0000     0.0000     0.1658
   2007     11     25   12.00     62664.00  -0.69401E+01   0.00000E+00  -0.22180E-08   0.20049E-03   0.16026E+00   0.00000E+00  -0.45545E-02  -0.69401E+01   0.25926E+00  -0.82883E+01  -0.45265E+02  -0.15592E+01   0.46092E-02   0.00000E+00   0.49407-323       0.85      14.69     0.0000  0.00  -0.25938-320   0.52608-319    -0.0000    -0.0000    -0.0000     0.0000     0.1603
   2007     11     26   12.00     62688.00  -0.71333E+01   0.00000E+00  -0.22142E-08   0.19324E-03   0.15499E+00   0.00000E+00  -0.45817E-02  -0.71333E+01  -0.36708E+01  -0.80993E+01  -0.41524E+02  -0.15086E+01   0.45662E-02   0.00000E+00   0.49407-323       0.85      14.15     0.0000  0.00  -0.25938-320   0.52608-319    -0.0000    -0.0000    -0.0000     0.0000     0.1550
   2007     11     27   12.00     62712.00  -0.76447E+01   0.00000E+00  -0.22133E-08   0.18444E-03   0.14998E+00   0.00000E+00  -0.45722E-02  -0.76447E+01  -0.88941E+01  -0.66211E+01  -0.37779E+02  -0.14610E+01   0.45419E-02   0.00000E+00   0.49407-323       0.85      13.63     0.0000  0.00  -0.25938-320   0.52608-319    -0.0000    -0.0000    -0.0000     0.0000     0.1500
   2007     11     28   12.00     62736.00  -0.77488E+01   0.00000E+00  -0.22140E-08   0.17419E-03   0.14520E+00   0.00000E+00  -0.47042E-02  -0.77488E+01  -0.12041E+02  -0.53676E+01  -0.35886E+02  -0.14155E+01   0.46764E-02   0.00000E+00   0.49407-323       0.85      13.10     0.0000  0.00  -0.25938-320   0.52608-319    -0.0000    -0.0000    -0.0000     0.0000     0.1452
   2007     11     29   12.00     62760.00  -0.70779E+01   0.00000E+00  -0.22136E-08   0.16876E-03   0.14059E+00   0.00000E+00  -0.43496E-02  -0.70779E+01  -0.10957E+02  -0.62330E+01  -0.36104E+02  -0.13746E+01   0.46663E-02   0.00000E+00   0.49407-323       0.85      12.12     0.0000  0.00  -0.25938-320   0.52608-319    -0.0000    -0.0000    -0.0000     0.0000     0.1406
   2007     11     30   12.00     62784.00  -0.59641E+01   0.00000E+00  -0.22076E-08   0.16056E-03   0.13619E+00   0.00000E+00  -0.36770E-02  -0.59641E+01  -0.10505E+02  -0.68050E+01  -0.35985E+02  -0.13299E+01   0.56186E-02   0.00000E+00   0.49407-323       0.85      11.02     0.0000  0.00  -0.25938-320   0.52608-319    -0.0000    -0.0000    -0.0000     0.0000     0.1362
   2007     12      1   12.00     62808.00  -0.50156E+01   0.00000E+00  -0.21946E-08   0.15348E-03   0.13197E+00   0.00000E+00  -0.30974E-02  -0.50156E+01  -0.10131E+02  -0.69279E+01  -0.36235E+02  -0.12894E+01   0.63641E-02   0.00000E+00   0.49407-323       0.85      10.00     0.0000  0.00  -0.25938-320   0.52608-319    -0.0000    -0.0000    -0.0000     0.0000     0.1320
   2007     12      2   12.00     62832.00  -0.44877E+01   0.00000E+00  -0.21814E-08   0.14389E-03   0.12789E+00   0.00000E+00  -0.27324E-02  -0.44877E+01  -0.10343E+02  -0.66912E+01  -0.36260E+02  -0.12515E+01   0.72103E-02   0.00000E+00   0.49407-323       0.85       9.41     0.0000  0.00  -0.25642-320   0.52060-319    -0.0000    -0.0000    -0.0000     0.0000     0.1279
   2007     12      3   12.00     62856.00  -0.44105E+01   0.00000E+00  -0.21707E-08   0.13136E-03   0.12403E+00   0.00000E+00  -0.26129E-02  -0.44105E+01  -0.92964E+01  -0.73786E+01  -0.36619E+02  -0.12133E+01   0.67908E-02   0.00000E+00   0.49407-323       0.85       9.11     0.0000  0.00  -0.25642-320   0.52060-319    -0.0000    -0.0000    -0.0000     0.0000     0.1240
   2007     12      4   12.00     62880.00  -0.45670E+01   0.00000E+00  -0.21639E-08   0.13266E-03   0.12028E+00   0.00000E+00  -0.25859E-02  -0.45670E+01  -0.85876E+01  -0.72036E+01  -0.37503E+02  -0.11787E+01   0.57475E-02   0.00000E+00   0.49407-323       0.85       8.92     0.0000  0.00  -0.25642-320   0.52060-319    -0.0000    -0.0000    -0.0000     0.0000     0.1203
   2007     12      5   12.00     62904.00  -0.47210E+01   0.00000E+00  -0.21602E-08   0.12713E-03   0.11673E+00   0.00000E+00  -0.27128E-02  -0.47210E+01  -0.82259E+01  -0.70365E+01  -0.38032E+02  -0.11428E+01   0.50573E-02   0.00000E+00   0.49407-323       0.85       8.57     0.0000  0.00  -0.25642-320   0.52060-319    -0.0000    -0.0000    -0.0000     0.0000     0.1167
   2007     12      6   12.00     62928.00  -0.46960E+01   0.00000E+00  -0.21589E-08   0.12033E-03   0.11324E+00   0.00000E+00  -0.27262E-02  -0.46960E+01  -0.78947E+01  -0.67187E+01  -0.38681E+02  -0.11116E+01   0.50357E-02   0.00000E+00   0.49407-323       0.85       8.12     0.0000  0.00  -0.25642-320   0.52060-319    -0.0000    -0.0000    -0.0000     0.0000     0.1132
   2007     12      7   12.00     62952.00  -0.48581E+01   0.00000E+00  -0.21586E-08   0.11473E-03   0.10991E+00   0.00000E+00  -0.27385E-02  -0.48581E+01  -0.84471E+01  -0.71356E+01  -0.37712E+02  -0.10807E+01   0.53043E-02   0.00000E+00   0.49407-323       0.85       8.29     0.0000  0.00  -0.25642-320   0.52060-319    -0.0000    -0.0000    -0.0000     0.0000     0.1099
   2007     12      8   12.00     62976.00  -0.57507E+01   0.00000E+00  -0.21598E-08   0.10738E-03   0.10674E+00   0.00000E+00  -0.29438E-02  -0.57507E+01  -0.94143E+01  -0.69263E+01  -0.36954E+02  -0.10479E+01   0.44712E-02   0.00000E+00   0.49407-323       0.85       8.83     0.0000  0.00  -0.25642-320   0.52060-319    -0.0000    -0.0000    -0.0000     0.0000     0.1067
   2007     12      9   12.00     63000.00  -0.72228E+01   0.00000E+00  -0.21669E-08   0.10373E-03   0.10364E+00   0.00000E+00  -0.36090E-02  -0.72228E+01  -0.10254E+02  -0.75696E+01  -0.35470E+02  -0.10197E+01   0.41204E-02   0.00000E+00   0.49407-323       0.85       9.40     0.0000  0.00  -0.25642-320   0.52060-319    -0.0000    -0.0000    -0.0000     0.0000     0.1036
   2007     12     10   12.00     63024.00  -0.90697E+01   0.00000E+00  -0.21833E-08   0.98610E-04   0.10067E+00   0.00000E+00  -0.44546E-02  -0.90697E+01  -0.11332E+02  -0.80702E+01  -0.33892E+02  -0.99278E+00   0.41911E-02   0.00000E+00   0.49407-323       0.85       9.50     0.0000  0.00  -0.25642-320   0.52060-319    -0.0000    -0.0000    -0.0000     0.0000     0.1007
   2007     12     11   12.00     63048.00  -0.10793E+02   0.00000E+00  -0.22050E-08   0.85754E-04   0.97846E-01   0.00000E+00  -0.50247E-02  -0.10793E+02  -0.14508E+02  -0.78406E+01  -0.30946E+02  -0.96315E+00   0.52204E-02   0.00000E+00   0.49407-323       0.85      10.03     0.0000  0.00  -0.25642-320   0.52060-319    -0.0000    -0.0000    -0.0000     0.0000     0.0978
   2007     12     12   12.00     63072.00  -0.12221E+02   0.00000E+00  -0.22260E-08   0.86634E-04   0.95059E-01   0.00000E+00  -0.54883E-02  -0.12221E+02  -0.18093E+02  -0.81156E+01  -0.27086E+02  -0.93792E+00   0.65178E-02   0.00000E+00   0.49407-323       0.85      10.84     0.0000  0.00  -0.25642-320   0.52060-319    -0.0000    -0.0000    -0.0000     0.0000     0.0951
   2007     12     13   12.00     63096.00  -0.13351E+02   0.00000E+00  -0.22469E-08   0.83977E-04   0.92369E-01   0.00000E+00  -0.58296E-02  -0.13351E+02  -0.23550E+02  -0.65675E+01  -0.23177E+02  -0.91236E+00   0.92072E-02   0.00000E+00   0.49407-323       0.85      11.49     0.0000  0.00  -0.25642-320   0.52060-319    -0.0000    -0.0000    -0.0000     0.0000     0.0924
   2007     12     14   12.00     63120.00  -0.14436E+02   0.00000E+00  -0.22667E-08   0.79299E-04   0.89757E-01   0.00000E+00  -0.60063E-02  -0.14436E+02  -0.28674E+02  -0.35366E+01  -0.21084E+02  -0.88790E+00   0.11613E-01   0.00000E+00   0.49407-323       0.85      11.81     0.0000  0.00  -0.25642-320   0.52060-319    -0.0000    -0.0000    -0.0000     0.0000     0.0898
