 Col. 1 - year
 Col. 2 - month
 Col. 3 - day
 Col. 4 - hour
 Col. 5 - the time from the start of integration, hours
 Col. 6 - surface temperature, C
 Col. 7 - water skin temperature, C
 Col. 8 - water surface temperature, C
 Col. 9 - mean temperature of water coloumn, C
 Col. 10 - maximal temperature in the water coloumn, C
 Col. 11 - zero-dimensional model temperature, C
 Col. 12 - upper ice surface temperature, C
 Col. 13 - upper snow surface temperature, C
 Col. 14 - sensible heat flux,    W/m**2
 Col. 15 - latent heat flux,      W/m**2
 Col. 16 - downward heat flux at the upper lake surface, W/m**2
 Col. 17 - downward heat flux at the lake bottom, W/m**2
 Col. 18 - friction velocity at the surface (waterside), m/s
 Col. 19 - friction velocity at the bottom, m/s
 Col. 20 - wind work at the water surface, W/m**2
 Col. 21 - albedo of the lake-atmosphere interface, n/d
 Col. 22 - shortwave radiation penetrated below surface, W/m**2
 Col. 23 - significant wave height, m
 Col. 24 - bottom ice salinity, kg/kg
 Col. 25 - discharge in x direction, m**3/s
 Col. 26 - discharge in y direction, m**3/s
 Cols. 27... - top soil columns temperature, m
   2022      7     14   12.00      4656.00   0.18419E+02   0.00000E+00   0.18419E+02   0.18555E+02   0.18611E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.22941E+02   0.58967E+02  -0.13277E+03  -0.48817E+02   0.29157E-02   0.37017E-04   0.99878E-03       0.16     140.71     0.0000  0.00  -0.73519E-02   0.62386E+00    18.5270    18.5574    18.5737    18.5822    18.6078
   2022      7     15   12.00      4680.00   0.18003E+02   0.00000E+00   0.18003E+02   0.18106E+02   0.18151E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.23423E+02   0.52535E+02  -0.12217E+03  -0.47536E+02   0.29563E-02   0.31883E-04   0.40467E-03       0.16     135.90     0.0000  0.00   0.31096E-01   0.28690E+00    18.0836    18.1097    18.1181    18.1254    18.1497
   2022      7     16   12.00      4704.00   0.17989E+02   0.00000E+00   0.17989E+02   0.18077E+02   0.18121E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.19520E+02   0.46470E+02  -0.11829E+03  -0.49682E+02   0.22805E-02   0.24398E-04   0.29304E-03       0.16     150.06     0.0000  0.00   0.13067E-01  -0.27439E+00    18.0586    18.0794    18.0865    18.0935    18.1189
   2022      7     17   12.00      4728.00   0.17681E+02   0.00000E+00   0.17681E+02   0.17830E+02   0.17891E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.26853E+02   0.57110E+02  -0.15646E+03  -0.59478E+02   0.25211E-02   0.32928E-04   0.88648E-03       0.16     168.32     0.0000  0.00   0.69864E-02   0.28571E+00    17.8010    17.8323    17.8467    17.8575    17.8871
   2022      7     18   12.00      4752.00   0.16186E+02   0.00000E+00   0.16186E+02   0.16617E+02   0.16818E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.48328E+02   0.10507E+03  -0.23831E+03  -0.77922E+02   0.53973E-02   0.11915E-03   0.70833E-02       0.16     183.54     0.0000  0.00   0.34257E-01   0.28039E+01    16.5178    16.5983    16.6843    16.7592    16.8015
   2022      7     19   12.00      4776.00   0.14426E+02   0.00000E+00   0.14426E+02   0.14945E+02   0.15253E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.45792E+02   0.10664E+03  -0.22458E+03  -0.78997E+02   0.67107E-02   0.18347E-03   0.18440E-01       0.16     167.31     0.0000  0.00   0.90339E-01   0.40634E+01    14.7880    14.8868    15.0786    15.1936    15.2378
   2022      7     20   12.00      4800.00   0.13257E+02   0.00000E+00   0.13257E+02   0.13611E+02   0.13725E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.44092E+02   0.86143E+02  -0.17925E+03  -0.71382E+02   0.89869E-02   0.62661E-03   0.50981E-01       0.17     138.71     0.0000  0.00   0.23401E+00   0.53361E+01    13.5376    13.6099    13.6667    13.6779    13.7125
   2022      7     21   12.00      4824.00   0.12395E+02   0.00000E+00   0.12395E+02   0.12711E+02   0.12797E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.44498E+02   0.83466E+02  -0.16614E+03  -0.68918E+02   0.98465E-02   0.91214E-03   0.75401E-01       0.17     138.18     0.0000  0.00   0.24064E+00   0.73471E+01    12.6646    12.7216    12.7378    12.7487    12.7844
   2022      7     22   12.00      4848.00   0.11807E+02   0.00000E+00   0.11807E+02   0.12074E+02   0.12161E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.38282E+02   0.73548E+02  -0.15423E+03  -0.74571E+02   0.81106E-02   0.59411E-03   0.41961E-01       0.17     162.32     0.0000  0.00   0.10829E+00   0.63948E+01    12.0298    12.0819    12.0990    12.1105    12.1501
   2022      7     23   12.00      4872.00   0.12044E+02   0.00000E+00   0.12044E+02   0.12219E+02   0.12296E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.26125E+02   0.54523E+02  -0.12980E+03  -0.67583E+02   0.50075E-02   0.83518E-04   0.51803E-02       0.17     163.01     0.0000  0.00   0.73078E-01   0.16360E+01    12.1796    12.2261    12.2404    12.2522    12.2918
   2022      7     24   12.00      4896.00   0.12322E+02   0.00000E+00   0.12322E+02   0.12433E+02   0.12492E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.18322E+02   0.40926E+02  -0.10570E+03  -0.54765E+02   0.36025E-02   0.46862E-04   0.20400E-02       0.17     137.45     0.0000  0.00   0.18544E-01  -0.92907E+00    12.4058    12.4372    12.4481    12.4574    12.4906
   2022      7     25   12.00      4920.00   0.12389E+02   0.00000E+00   0.12389E+02   0.12514E+02   0.12571E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.19786E+02   0.38448E+02  -0.94082E+02  -0.44901E+02   0.47155E-02   0.11179E-03   0.77828E-02       0.17     111.38     0.0000  0.00   0.62595E-01   0.14040E+00    12.4864    12.5182    12.5287    12.5366    12.5693
   2022      7     26   12.00      4944.00   0.12117E+02   0.00000E+00   0.12117E+02   0.12302E+02   0.12399E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.23756E+02   0.52387E+02  -0.10708E+03  -0.49434E+02   0.81236E-02   0.47417E-03   0.32340E-01       0.17     119.50     0.0000  0.00   0.17782E+00   0.49105E+01    12.2574    12.2896    12.3391    12.3628    12.3924
   2022      7     27   12.00      4968.00   0.12367E+02   0.00000E+00   0.12367E+02   0.12509E+02   0.12577E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.16689E+02   0.52128E+02  -0.11306E+03  -0.63212E+02   0.55242E-02   0.16912E-03   0.93045E-02       0.17     170.81     0.0000  0.00   0.53897E-01   0.29179E+01    12.4799    12.5134    12.5258    12.5356    12.5728
   2022      7     28   12.00      4992.00   0.13468E+02   0.00000E+00   0.13468E+02   0.13524E+02   0.13579E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.65957E+01   0.28483E+02  -0.89673E+02  -0.63102E+02   0.22799E-02   0.18913E-04   0.37141E-03       0.17     200.05     0.0000  0.00  -0.88516E-02   0.94999E-01    13.5091    13.5240    13.5300    13.5386    13.5793
   2022      7     29   12.00      5016.00   0.14516E+02   0.00000E+00   0.14516E+02   0.14611E+02   0.14670E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.47935E+01   0.47765E+02  -0.99165E+02  -0.55641E+02   0.43148E-02   0.54285E-04   0.25579E-02       0.17     187.25     0.0000  0.00  -0.42952E-01  -0.14526E+01    14.5883    14.6139    14.6233    14.6320    14.6688
   2022      7     30   12.00      5040.00   0.15353E+02   0.00000E+00   0.15353E+02   0.15407E+02   0.15451E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.35060E+01   0.31874E+02  -0.69087E+02  -0.37302E+02   0.32363E-02   0.28480E-04   0.83460E-03       0.17     140.73     0.0000  0.00   0.83270E-02  -0.82380E+00    15.3924    15.4088    15.4146    15.4204    15.4513
   2022      7     31   12.00      5064.00   0.15656E+02   0.00000E+00   0.15656E+02   0.15729E+02   0.15772E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.99056E+01   0.36331E+02  -0.74016E+02  -0.30242E+02   0.37979E-02   0.32285E-04   0.11105E-02       0.17     111.54     0.0000  0.00   0.50284E-01  -0.39565E+00    15.7102    15.7325    15.7394    15.7448    15.7721
   2022      8      1   12.00      5088.00   0.15661E+02   0.00000E+00   0.15661E+02   0.15751E+02   0.15798E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.15918E+02   0.40612E+02  -0.84357E+02  -0.33077E+02   0.39976E-02   0.37509E-04   0.13805E-02       0.17     111.61     0.0000  0.00   0.58473E-01  -0.86397E-01    15.7294    15.7555    15.7635    15.7695    15.7979
   2022      8      2   12.00      5112.00   0.15688E+02   0.00000E+00   0.15688E+02   0.15777E+02   0.15826E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.15848E+02   0.37849E+02  -0.82205E+02  -0.37859E+02   0.34359E-02   0.31307E-04   0.98798E-03       0.18     125.58     0.0000  0.00   0.29393E-01   0.69195E+00    15.7555    15.7805    15.7882    15.7944    15.8262
   2022      8      3   12.00      5136.00   0.15856E+02   0.00000E+00   0.15856E+02   0.15972E+02   0.16025E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.21310E+02   0.47412E+02  -0.10063E+03  -0.39727E+02   0.39633E-02   0.46522E-04   0.23703E-02       0.18     128.86     0.0000  0.00   0.50516E-01   0.35943E+00    15.9469    15.9776    15.9865    15.9932    16.0239
   2022      8      4   12.00      5160.00   0.15038E+02   0.00000E+00   0.15038E+02   0.15270E+02   0.15334E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.35606E+02   0.71148E+02  -0.13576E+03  -0.40037E+02   0.72946E-02   0.25969E-03   0.17751E-01       0.18      99.97     0.0000  0.00   0.19534E+00   0.13770E+00    15.2295    15.2801    15.2933    15.3008    15.3240
   2022      8      5   12.00      5184.00   0.13844E+02   0.00000E+00   0.13844E+02   0.14134E+02   0.14305E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.33451E+02   0.62305E+02  -0.12678E+03  -0.43135E+02   0.75810E-02   0.27167E-03   0.26586E-01       0.18      96.77     0.0000  0.00   0.15554E+00   0.38446E+01    14.0429    14.0972    14.2188    14.2703    14.2977
   2022      8      6   12.00      5208.00   0.13157E+02   0.00000E+00   0.13157E+02   0.13405E+02   0.13477E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.29477E+02   0.68314E+02  -0.13413E+03  -0.55123E+02   0.83944E-02   0.63892E-03   0.44416E-01       0.18     126.43     0.0000  0.00   0.15840E-01   0.71711E+01    13.3651    13.4137    13.4292    13.4380    13.4678
   2022      8      7   12.00      5232.00   0.12874E+02   0.00000E+00   0.12874E+02   0.13111E+02   0.13182E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.27940E+02   0.63967E+02  -0.13677E+03  -0.65573E+02   0.82787E-02   0.63430E-03   0.39977E-01       0.18     165.30     0.0000  0.00   0.59386E-01   0.66104E+01    13.0763    13.1170    13.1309    13.1400    13.1725
   2022      8      8   12.00      5256.00   0.12755E+02   0.00000E+00   0.12755E+02   0.13062E+02   0.13156E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.33353E+02   0.78762E+02  -0.16896E+03  -0.72148E+02   0.76022E-02   0.38881E-03   0.31689E-01       0.18     184.69     0.0000  0.00   0.87725E-01   0.54759E+01    13.0070    13.0727    13.0958    13.1069    13.1459
   2022      8      9   12.00      5280.00   0.12416E+02   0.00000E+00   0.12416E+02   0.12683E+02   0.12781E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.27612E+02   0.75102E+02  -0.17185E+03  -0.83272E+02   0.56823E-02   0.16556E-03   0.10015E-01       0.18     214.80     0.0000  0.00  -0.14190E-01   0.33176E+01    12.6336    12.6933    12.7101    12.7236    12.7687
   2022      8     10   12.00      5304.00   0.13098E+02   0.00000E+00   0.13098E+02   0.13282E+02   0.13368E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.22249E+02   0.56692E+02  -0.16141E+03  -0.88655E+02   0.42994E-02   0.58957E-04   0.26069E-02       0.18     255.52     0.0000  0.00  -0.28441E-01   0.16367E+01    13.2428    13.2885    13.3030    13.3166    13.3634
   2022      8     11   12.00      5328.00   0.13893E+02   0.00000E+00   0.13893E+02   0.14064E+02   0.14143E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.21261E+02   0.59021E+02  -0.15958E+03  -0.82041E+02   0.42836E-02   0.54051E-04   0.22850E-02       0.18     247.94     0.0000  0.00  -0.42637E-01   0.13471E+01    14.0265    14.0697    14.0833    14.0959    14.1390
   2022      8     12   12.00      5352.00   0.14332E+02   0.00000E+00   0.14332E+02   0.14484E+02   0.14550E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.21109E+02   0.52821E+02  -0.13452E+03  -0.60204E+02   0.42700E-02   0.50222E-04   0.21902E-02       0.18     183.64     0.0000  0.00  -0.49359E-01   0.11659E+01    14.4501    14.4903    14.5028    14.5131    14.5463
   2022      8     13   12.00      5376.00   0.14132E+02   0.00000E+00   0.14132E+02   0.14275E+02   0.14331E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.22215E+02   0.49163E+02  -0.10883E+03  -0.39737E+02   0.48947E-02   0.75938E-04   0.39982E-02       0.19     112.07     0.0000  0.00  -0.64490E-01   0.15696E+01    14.2436    14.2819    14.2935    14.3016    14.3275
   2022      8     14   12.00      5400.00   0.13442E+02   0.00000E+00   0.13442E+02   0.13634E+02   0.13697E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.26903E+02   0.52902E+02  -0.11422E+03  -0.39442E+02   0.59330E-02   0.13109E-03   0.87175E-02       0.19      95.91     0.0000  0.00  -0.98145E-01   0.21915E+01    13.5954    13.6430    13.6558    13.6638    13.6902
   2022      8     15   12.00      5424.00   0.12645E+02   0.00000E+00   0.12645E+02   0.12874E+02   0.12948E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.28080E+02   0.57851E+02  -0.12499E+03  -0.47187E+02   0.58753E-02   0.14659E-03   0.99637E-02       0.19     107.75     0.0000  0.00  -0.61377E-01   0.29002E+01    12.8307    12.8844    12.8994    12.9086    12.9387
   2022      8     16   12.00      5448.00   0.12448E+02   0.00000E+00   0.12448E+02   0.12554E+02   0.12612E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.18375E+02   0.33561E+02  -0.87647E+02  -0.43181E+02   0.32413E-02   0.57326E-04   0.31208E-02       0.19     108.16     0.0000  0.00   0.70905E-02  -0.26929E-01    12.5308    12.5581    12.5673    12.5745    12.6097
   2022      8     17   12.00      5472.00   0.12493E+02   0.00000E+00   0.12493E+02   0.12597E+02   0.12655E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.20866E+02   0.34328E+02  -0.89579E+02  -0.44597E+02   0.37720E-02   0.66732E-04   0.32482E-02       0.19     118.83     0.0000  0.00  -0.20188E-01  -0.58590E+00    12.5725    12.6006    12.6102    12.6177    12.6537
   2022      8     18   12.00      5496.00   0.12477E+02   0.00000E+00   0.12477E+02   0.12629E+02   0.12693E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.23927E+02   0.49337E+02  -0.11588E+03  -0.51678E+02   0.41184E-02   0.57153E-04   0.28402E-02       0.19     137.92     0.0000  0.00  -0.47105E-02   0.12597E+01    12.5943    12.6358    12.6484    12.6580    12.6899
   2022      8     19   12.00      5520.00   0.12422E+02   0.00000E+00   0.12422E+02   0.12541E+02   0.12596E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.15599E+02   0.39664E+02  -0.98418E+02  -0.47404E+02   0.32288E-02   0.33532E-04   0.13851E-02       0.19     127.33     0.0000  0.00   0.24069E-01  -0.22520E+00    12.5144    12.5454    12.5551    12.5634    12.5951
   2022      8     20   12.00      5544.00   0.12553E+02   0.00000E+00   0.12553E+02   0.12634E+02   0.12679E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.85781E+01   0.29333E+02  -0.64703E+02  -0.34348E+02   0.49231E-02   0.95210E-04   0.45762E-02       0.19      96.64     0.0000  0.00  -0.40115E-01  -0.21906E+01    12.6156    12.6356    12.6445    12.6503    12.6776
   2022      8     21   12.00      5568.00   0.13216E+02   0.00000E+00   0.13216E+02   0.13221E+02   0.13256E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.34931E+00   0.79289E+01  -0.27695E+02  -0.27265E+02   0.36971E-02   0.31176E-04   0.16695E-02       0.19      98.14     0.0000  0.00  -0.12935E-01  -0.12683E+01    13.2198    13.2194    13.2214    13.2258    13.2556
   2022      8     22   12.00      5592.00   0.14081E+02   0.00000E+00   0.14081E+02   0.14116E+02   0.14158E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.39591E+01   0.18320E+02  -0.49282E+02  -0.31142E+02   0.33463E-02   0.21277E-04   0.85247E-03       0.19     120.02     0.0000  0.00   0.18624E-01  -0.92577E+00    14.1064    14.1169    14.1212    14.1264    14.1581
   2022      8     23   12.00      5616.00   0.14609E+02   0.00000E+00   0.14609E+02   0.14662E+02   0.14707E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.90139E+01   0.24021E+02  -0.67608E+02  -0.34710E+02   0.31153E-02   0.23129E-04   0.49330E-03       0.20     128.56     0.0000  0.00   0.30348E-01  -0.30970E+00    14.6471    14.6640    14.6697    14.6752    14.7070
   2022      8     24   12.00      5640.00   0.14719E+02   0.00000E+00   0.14719E+02   0.14848E+02   0.14899E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.18592E+02   0.41042E+02  -0.93900E+02  -0.33577E+02   0.53514E-02   0.83464E-04   0.59516E-02       0.20     112.45     0.0000  0.00   0.10676E+00  -0.42857E-01    14.8197    14.8538    14.8638    14.8703    14.8960
   2022      8     25   12.00      5664.00   0.14032E+02   0.00000E+00   0.14032E+02   0.14208E+02   0.14257E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.23680E+02   0.49991E+02  -0.10078E+03  -0.30474E+02   0.80290E-02   0.36059E-03   0.28515E-01       0.20      80.20     0.0000  0.00   0.23529E+00   0.64049E+00    14.1752    14.2151    14.2267    14.2322    14.2527
   2022      8     26   12.00      5688.00   0.13235E+02   0.00000E+00   0.13235E+02   0.13413E+02   0.13468E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.22742E+02   0.41937E+02  -0.85037E+02  -0.26920E+02   0.84591E-02   0.47476E-03   0.35405E-01       0.20      59.47     0.0000  0.00   0.24322E+00   0.30633E+01    13.3775    13.4144    13.4375    13.4437    13.4626
   2022      8     27   12.00      5712.00   0.12812E+02   0.00000E+00   0.12812E+02   0.12910E+02   0.12956E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.14950E+02   0.30000E+02  -0.64748E+02  -0.29884E+02   0.57277E-02   0.13412E-03   0.85033E-02       0.20      72.69     0.0000  0.00   0.11190E+00   0.52398E+00    12.8879    12.9133    12.9227    12.9283    12.9536
   2022      8     28   12.00      5736.00   0.13120E+02   0.00000E+00   0.13120E+02   0.13177E+02   0.13225E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.10264E+02   0.21731E+02  -0.63766E+02  -0.37350E+02   0.30254E-02   0.35357E-04   0.14436E-02       0.20     113.02     0.0000  0.00  -0.77734E-02  -0.19756E+00    13.1625    13.1787    13.1848    13.1907    13.2244
   2022      8     29   12.00      5760.00   0.12979E+02   0.00000E+00   0.12979E+02   0.13179E+02   0.13242E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.23526E+02   0.59270E+02  -0.12048E+03  -0.45101E+02   0.64953E-02   0.22784E-03   0.13496E-01       0.20     121.16     0.0000  0.00  -0.97784E-01   0.30564E+01    13.1420    13.1867    13.1999    13.2077    13.2356
   2022      8     30   12.00      5784.00   0.12486E+02   0.00000E+00   0.12486E+02   0.12642E+02   0.12702E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.19077E+02   0.43642E+02  -0.93290E+02  -0.38273E+02   0.52702E-02   0.10768E-03   0.78816E-02       0.20      95.01     0.0000  0.00   0.45837E-01   0.18431E+01    12.6095    12.6491    12.6614    12.6689    12.6987
   2022      8     31   12.00      5808.00   0.12149E+02   0.00000E+00   0.12149E+02   0.12274E+02   0.12318E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.21212E+02   0.31938E+02  -0.74044E+02  -0.28879E+02   0.73625E-02   0.30494E-03   0.18892E-01       0.20      65.24     0.0000  0.00   0.19407E+00   0.13108E+01    12.2499    12.2774    12.2882    12.2934    12.3154
   2022      9      1   12.00      5832.00   0.11852E+02   0.00000E+00   0.11852E+02   0.11959E+02   0.12006E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.15598E+02   0.27189E+02  -0.65461E+02  -0.29752E+02   0.59807E-02   0.14258E-03   0.88148E-02       0.21      70.15     0.0000  0.00   0.12794E+00   0.55604E+00    11.9347    11.9635    11.9735    11.9791    12.0049
   2022      9      2   12.00      5856.00   0.11796E+02   0.00000E+00   0.11796E+02   0.11917E+02   0.11973E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.14293E+02   0.30436E+02  -0.80705E+02  -0.40035E+02   0.55198E-02   0.94568E-04   0.61691E-02       0.21     105.63     0.0000  0.00   0.93416E-01  -0.15339E+01    11.8888    11.9214    11.9325    11.9398    11.9707
   2022      9      3   12.00      5880.00   0.12104E+02   0.00000E+00   0.12104E+02   0.12174E+02   0.12226E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.10040E+02   0.20141E+02  -0.74648E+02  -0.40719E+02   0.25705E-02   0.25430E-04   0.97750E-03       0.21     118.78     0.0000  0.00   0.30837E-02  -0.17851E+00    12.1561    12.1756    12.1828    12.1894    12.2263
   2022      9      4   12.00      5904.00   0.12012E+02   0.00000E+00   0.12012E+02   0.12145E+02   0.12204E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.18222E+02   0.34333E+02  -0.91617E+02  -0.35789E+02   0.40331E-02   0.46795E-04   0.20177E-02       0.21      94.29     0.0000  0.00  -0.23279E-01   0.13382E+01    12.1140    12.1505    12.1622    12.1698    12.2025
   2022      9      5   12.00      5928.00   0.11582E+02   0.00000E+00   0.11582E+02   0.11701E+02   0.11756E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.17951E+02   0.30473E+02  -0.80813E+02  -0.32069E+02   0.37666E-02   0.38198E-04   0.14399E-02       0.21      75.25     0.0000  0.00   0.31671E-01   0.10686E+01    11.6712    11.7061    11.7173    11.7245    11.7556
   2022      9      6   12.00      5952.00   0.11267E+02   0.00000E+00   0.11267E+02   0.11373E+02   0.11430E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.17064E+02   0.30324E+02  -0.80888E+02  -0.34668E+02   0.40622E-02   0.37483E-04   0.15140E-02       0.21      82.01     0.0000  0.00   0.59202E-01   0.35958E+00    11.3451    11.3779    11.3884    11.3959    11.4293
   2022      9      7   12.00      5976.00   0.11088E+02   0.00000E+00   0.11088E+02   0.11187E+02   0.11242E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.13630E+02   0.26238E+02  -0.74699E+02  -0.34545E+02   0.38032E-02   0.38685E-04   0.16801E-02       0.21      84.52     0.0000  0.00   0.29846E-01  -0.92591E+00    11.1612    11.1914    11.2015    11.2084    11.2420
   2022      9      8   12.00      6000.00   0.10830E+02   0.00000E+00   0.10830E+02   0.10958E+02   0.11010E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.15301E+02   0.27977E+02  -0.72319E+02  -0.29710E+02   0.55435E-02   0.11551E-03   0.77288E-02       0.21      66.93     0.0000  0.00   0.81631E-01  -0.16979E+01    10.9296    10.9632    10.9749    10.9809    11.0082
   2022      9      9   12.00      6024.00   0.10522E+02   0.00000E+00   0.10522E+02   0.10631E+02   0.10681E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.12718E+02   0.26206E+02  -0.65110E+02  -0.28931E+02   0.54898E-02   0.14771E-03   0.96993E-02       0.22      63.40     0.0000  0.00   0.52782E-01   0.18089E+01    10.6061    10.6348    10.6461    10.6522    10.6794
   2022      9     10   12.00      6048.00   0.10383E+02   0.00000E+00   0.10383E+02   0.10480E+02   0.10530E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.97088E+01   0.28107E+02  -0.64038E+02  -0.31314E+02   0.49341E-02   0.13909E-03   0.82861E-02       0.22      73.95     0.0000  0.00   0.41227E-01   0.10217E+01    10.4578    10.4836    10.4934    10.4995    10.5291
   2022      9     11   12.00      6072.00   0.10315E+02   0.00000E+00   0.10315E+02   0.10410E+02   0.10451E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.86541E+01   0.25065E+02  -0.55098E+02  -0.29586E+02   0.82818E-02   0.41325E-03   0.31886E-01       0.22      72.10     0.0000  0.00   0.22938E+00  -0.25296E+01    10.3929    10.4115    10.4191    10.4253    10.4488
   2022      9     12   12.00      6096.00   0.10603E+02   0.00000E+00   0.10603E+02   0.10658E+02   0.10691E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.60931E+01   0.12596E+02  -0.38578E+02  -0.23474E+02   0.72738E-02   0.30534E-03   0.19693E-01       0.22      65.33     0.0000  0.00   0.15645E+00  -0.28521E+01    10.6473    10.6587    10.6649    10.6699    10.6904
   2022      9     13   12.00      6120.00   0.10694E+02   0.00000E+00   0.10694E+02   0.10768E+02   0.10807E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.75389E+01   0.19214E+02  -0.49782E+02  -0.24601E+02   0.61113E-02   0.19242E-03   0.10981E-01       0.22      67.02     0.0000  0.00   0.87056E-01  -0.28418E+01    10.7514    10.7693    10.7784    10.7835    10.8063
   2022      9     14   12.00      6144.00   0.10741E+02   0.00000E+00   0.10741E+02   0.10816E+02   0.10862E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.90187E+01   0.20628E+02  -0.55788E+02  -0.27666E+02   0.44824E-02   0.50305E-04   0.28763E-02       0.22      76.81     0.0000  0.00   0.64771E-01   0.27941E+00    10.7958    10.8181    10.8272    10.8329    10.8619
   2022      9     15   12.00      6168.00   0.10672E+02   0.00000E+00   0.10672E+02   0.10777E+02   0.10819E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.11720E+02   0.30169E+02  -0.63396E+02  -0.28352E+02   0.79009E-02   0.45958E-03   0.33194E-01       0.22      74.84     0.0000  0.00   0.18246E+00   0.42491E+01    10.7566    10.7800    10.7891    10.7948    10.8167
   2022      9     16   12.00      6192.00   0.10551E+02   0.00000E+00   0.10551E+02   0.10654E+02   0.10690E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.10551E+02   0.28086E+02  -0.54421E+02  -0.23861E+02   0.12857E-01   0.13365E-02   0.19702E+00       0.22      60.02     0.0000  0.00   0.60151E+00   0.42693E+01    10.6388    10.6567    10.6625    10.6676    10.6851
   2022      9     17   12.00      6216.00   0.10273E+02   0.00000E+00   0.10273E+02   0.10382E+02   0.10428E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.10911E+02   0.34587E+02  -0.64318E+02  -0.24058E+02   0.15741E-01   0.18469E-02   0.36802E+00       0.22      53.64     0.0000  0.00   0.88535E+00   0.81759E+01    10.3622    10.3828    10.3940    10.4028    10.4198
   2022      9     18   12.00      6240.00   0.95831E+01   0.00000E+00   0.95831E+01   0.98040E+01   0.10033E+02   0.00000E+00   0.00000E+00   0.61781E+00   0.12899E+02   0.46538E+02  -0.88241E+02  -0.31263E+02   0.12157E-01   0.91930E-03   0.16869E+00       0.23      66.21     0.0000  0.00   0.50330E+00   0.90314E+01     9.7209     9.7499     9.8730    10.0055    10.0269
   2022      9     19   12.00      6264.00   0.91567E+01   0.00000E+00   0.91567E+01   0.92872E+01   0.93519E+01   0.00000E+00   0.00000E+00   0.61781E+00   0.12857E+02   0.31482E+02  -0.84292E+02  -0.40472E+02   0.49636E-02   0.14791E-03   0.80145E-02       0.23      88.57     0.0000  0.00   0.95662E-01   0.13570E+01     9.2565     9.2922     9.3049     9.3129     9.3505
