   2022      6     10   12.00     12600.00   0.60209E-01   0.00000E+00  -0.96741E-16   0.30214E+01   0.43975E+01   0.00000E+00   0.60209E-01   0.24910E+01  -0.16842E+03   0.24643E+02   0.99608E+02  -0.15426E+03   0.11836E-01   0.00000E+00   0.10869-321       0.40     341.23     0.0000  0.00  -0.26284-319  -0.42197-318     1.7683     2.7391     4.3092     4.3187     4.3975
   2022      6     11   12.00     12624.00   0.29495E-01   0.00000E+00  -0.13151E-16   0.37130E+01   0.43535E+01   0.00000E+00   0.29495E-01   0.24910E+01  -0.12227E+03   0.40929E+02   0.37174E+02  -0.14797E+03   0.12061E-01   0.00000E+00   0.10869-321       0.40     307.88     0.0000  0.00  -0.87845-320  -0.13454-318     2.6234     4.1663     4.2724     4.2798     4.3535
   2022      6     12   12.00     12648.00   0.14077E-01   0.00000E+00  -0.35454E-11   0.42667E+01   0.44831E+01   0.00000E+00   0.14077E-01   0.24910E+01  -0.77269E+02   0.32579E+02   0.52274E+00  -0.12317E+03   0.91228E-02   0.00000E+00   0.79051-322       0.40     258.67     0.0000  0.00  -0.64179-320  -0.12130-318     3.9561     4.4113     4.4177     4.4236     4.4831
   2022      6     13   12.00     12672.00  -0.35808E-01   0.00000E+00  -0.22710E-10   0.44034E+01   0.45493E+01   0.00000E+00  -0.35808E-01   0.24910E+01  -0.23661E+02   0.10694E+01  -0.21577E+02  -0.10859E+03   0.22316E-02   0.00000E+00   0.24703-322       0.40     218.03     0.0000  0.00  -0.39179-320  -0.78517-319     4.2388     4.4771     4.4865     4.4934     4.5493
   2022      6     14   12.00     12696.00   0.49605E-01   0.00000E+00  -0.23425E-10   0.44040E+01   0.45527E+01   0.00000E+00   0.49605E-01   0.24910E+01  -0.68095E+02  -0.15750E+02   0.39677E+02  -0.11528E+03   0.51942E-02   0.00000E+00   0.24703-322       0.40     221.54     0.0000  0.00  -0.39575-320  -0.79342-319     4.2392     4.4776     4.4874     4.4946     4.5527
   2022      6     15   12.00     12720.00   0.11135E+00   0.00000E+00  -0.20454E-10   0.44416E+01   0.45906E+01   0.00000E+00   0.11135E+00   0.24910E+01  -0.11886E+03  -0.21413E+02   0.96102E+02  -0.11875E+03   0.87970E-02   0.00000E+00   0.24703-322       0.40     214.74     0.0000  0.00  -0.40415-320  -0.81012-319     4.2754     4.5160     4.5259     4.5332     4.5906
   2022      6     16   12.00     12744.00   0.14701E+00   0.00000E+00  -0.19633E-10   0.44163E+01   0.45647E+01   0.00000E+00   0.14701E+00   0.24910E+01  -0.10322E+03  -0.22598E+02   0.81653E+02  -0.11539E+03   0.71135E-02   0.00000E+00   0.24703-322       0.40     194.30     0.0000  0.00  -0.39229-320  -0.78675-319     4.2510     4.4902     4.5001     4.5073     4.5647
   2022      6     17   12.00     12768.00  -0.18933E+00   0.00000E+00  -0.22844E-10   0.45198E+01   0.46848E+01   0.00000E+00  -0.18933E+00   0.24910E+01  -0.44048E+02  -0.13072E+02   0.12952E+02  -0.16806E+03   0.31235E-02   0.27882E-08   0.38737E-07       0.40     271.91     0.0000  0.00   0.45493E-04   0.89100E-03     4.3501     4.5949     4.6060     4.6150     4.6848
   2022      6     18   12.00     12792.00  -0.84931E+00   0.00000E+00  -0.28711E-10   0.47524E+01   0.49270E+01   0.00000E+00  -0.84931E+00   0.24910E+01  -0.20501E+00  -0.80792E-01  -0.43882E+02  -0.21814E+03   0.12438E-03   0.13929E-07   0.23714E-08       0.40     338.00     0.0000  0.00   0.19052E-03  -0.18254E-02     4.5725     4.8317     4.8442     4.8542     4.9270
   2022      6     19   12.00     12816.00   0.39623E+00   0.00000E+00   0.69908E+00   0.48549E+01   0.51295E+01   0.00000E+00  -0.30285E+00   0.24910E+01  -0.21708E+00  -0.51116E-01  -0.44765E+02  -0.24870E+03   0.12240E-03   0.42896E-07   0.62510E-08       0.36     340.79     0.0000  0.00   0.11483E-03  -0.12691E-01     4.6968     4.9233     4.9363     4.9469     5.0236
   2022      6     20   12.00     12840.00   0.85176E+01   0.00000E+00   0.85176E+01   0.62151E+01   0.85177E+01   0.00000E+00   0.00000E+00   0.24910E+01  -0.93259E+01   0.63936E+01  -0.63212E+02  -0.28299E+03   0.10611E-02   0.39781E-05   0.15570E-03       0.16     334.80     0.0000  0.00   0.13696E+00  -0.91968E-01     6.4813     6.0953     6.0814     6.0908     6.1659
   2022      6     21   12.00     12864.00   0.81449E+01   0.00000E+00   0.81449E+01   0.80972E+01   0.81489E+01   0.00000E+00   0.00000E+00   0.24910E+01  -0.35302E+02   0.26260E+02  -0.36152E+02  -0.17395E+03   0.44307E-02   0.11656E-03   0.30351E-02       0.16     249.19     0.0000  0.00   0.73426E+00   0.72348E+01     8.1046     8.0926     8.0934     8.0967     8.1222
   2022      6     22   12.00     12888.00   0.90362E+01   0.00000E+00   0.90362E+01   0.90404E+01   0.90549E+01   0.00000E+00   0.00000E+00   0.24910E+01  -0.16562E+02   0.22742E+02  -0.31371E+02  -0.45464E+02   0.58397E-02   0.25246E-03   0.93761E-02       0.16     105.60     0.0000  0.00   0.64835E+00   0.22780E+02     9.0406     9.0399     9.0402     9.0412     9.0462
   2022      6     23   12.00     12912.00   0.89655E+01   0.00000E+00   0.89655E+01   0.90138E+01   0.90192E+01   0.00000E+00   0.00000E+00   0.24910E+01  -0.51090E+00   0.19678E+02  -0.39896E+02  -0.72418E+01   0.68170E-02   0.38831E-03   0.16424E-01       0.16      44.78     0.0000  0.00   0.46260E+00   0.34259E+02     9.0089     9.0156     9.0166     9.0169     9.0175
   2022      6     24   12.00     12936.00   0.89143E+01   0.00000E+00   0.89143E+01   0.89459E+01   0.89560E+01   0.00000E+00   0.00000E+00   0.24910E+01  -0.18527E+01   0.21569E+02  -0.43285E+02  -0.47708E+02   0.57352E-02   0.25473E-03   0.84897E-02       0.16      81.22     0.0000  0.00   0.55732E+00   0.23799E+02     8.9419     8.9468     8.9485     8.9498     8.9550
   2022      6     25   12.00     12960.00   0.93499E+01   0.00000E+00   0.93499E+01   0.93432E+01   0.93650E+01   0.00000E+00   0.00000E+00   0.24910E+01  -0.19669E+02   0.22385E+02  -0.33869E+02  -0.95880E+02   0.50330E-02   0.17408E-03   0.49141E-02       0.16     140.84     0.0000  0.00   0.85572E-01   0.19840E+02     9.3439     9.3419     9.3432     9.3456     9.3571
   2022      6     26   12.00     12984.00   0.10279E+02   0.00000E+00   0.10279E+02   0.10229E+02   0.10286E+02   0.00000E+00   0.00000E+00   0.24910E+01  -0.36118E+02   0.14383E+02  -0.10686E+02  -0.85497E+02   0.62868E-02   0.29819E-03   0.12059E-01       0.16     145.27     0.0000  0.00  -0.30668E+00   0.30372E+02    10.2350    10.2257    10.2251    10.2267    10.2351
   2022      6     27   12.00     13008.00   0.11002E+02   0.00000E+00   0.11002E+02   0.10971E+02   0.11007E+02   0.00000E+00   0.00000E+00   0.24910E+01  -0.26769E+02   0.11582E+02  -0.84725E+01  -0.30117E+02   0.79054E-02   0.26838E-03   0.32945E-01       0.16      88.52     0.0000  0.00   0.64439E+00   0.69449E+02    10.9772    10.9715    10.9631    10.9628    10.9662
   2022      6     28   12.00     13032.00   0.11057E+02   0.00000E+00   0.11057E+02   0.11114E+02   0.11196E+02   0.00000E+00   0.00000E+00   0.24910E+01  -0.15188E+01   0.26644E+02  -0.45592E+02  -0.18454E+02   0.68213E-02   0.18067E-04   0.22560E-01       0.16      67.54     0.0000  0.00   0.21188E+01   0.69481E+02    11.0915    11.0982    11.1763    11.1840    11.1880
   2022      6     29   12.00     13056.00   0.10898E+02   0.00000E+00   0.10898E+02   0.11085E+02   0.11639E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.37183E+01   0.31591E+02  -0.63955E+02  -0.61681E+02   0.50875E-02   0.82621E-05   0.57236E-02       0.16     118.66     0.0000  0.00   0.16613E+01   0.24069E+02    10.9378    10.9459    11.5662    11.6256    11.6387
   2022      6     30   12.00     13080.00   0.11298E+02   0.00000E+00   0.11298E+02   0.11592E+02   0.12740E+02   0.00000E+00   0.00000E+00   0.24910E+01  -0.58346E+01   0.22916E+02  -0.61837E+02  -0.12867E+03   0.35330E-02   0.56467E-05   0.19358E-02       0.16     209.98     0.0000  0.00   0.96461E+00   0.12069E+02    11.3000    11.2928    12.5924    12.7166    12.7391
   2022      7      1   12.00     13104.00   0.12974E+02   0.00000E+00   0.12974E+02   0.12914E+02   0.13101E+02   0.00000E+00   0.00000E+00   0.24910E+01  -0.10138E+02   0.13281E+02  -0.60544E+02  -0.22804E+03   0.19902E-02   0.74042E-05   0.19449E-03       0.16     284.53     0.0000  0.00  -0.53361E-01   0.40963E+01    12.9377    12.8659    12.9753    12.9929    13.0199
   2022      7      2   12.00     13128.00   0.14586E+02   0.00000E+00   0.14586E+02   0.14557E+02   0.14596E+02   0.00000E+00   0.00000E+00   0.24910E+01  -0.20161E+02   0.26118E+02  -0.62881E+02  -0.20153E+03   0.31592E-02   0.30121E-04   0.76422E-03       0.16     298.40     0.0000  0.00  -0.22076E+00   0.82485E+01    14.5630    14.5520    14.5532    14.5586    14.5819
   2022      7      3   12.00     13152.00   0.16134E+02   0.00000E+00   0.16134E+02   0.16028E+02   0.16147E+02   0.00000E+00   0.00000E+00   0.24910E+01  -0.69171E+01   0.18865E+02  -0.73225E+02  -0.18779E+03   0.17933E-02   0.12818E-04   0.21382E-03       0.16     293.82     0.0000  0.00   0.48002E-01   0.41747E+01    16.0559    16.0136    16.0158    16.0209    16.0425
   2022      7      4   12.00     13176.00   0.17541E+02   0.00000E+00   0.17541E+02   0.17314E+02   0.17564E+02   0.00000E+00   0.00000E+00   0.24910E+01  -0.17055E+01   0.21325E+02  -0.87234E+02  -0.16639E+03   0.15529E-02   0.18071E-05   0.67364E-04       0.16     275.92     0.0000  0.00   0.14367E+00  -0.20496E+01    17.4154    17.2654    17.2672    17.2716    17.2933
   2022      7      5   12.00     13200.00   0.17773E+02   0.00000E+00   0.17773E+02   0.18060E+02   0.18266E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.59678E+01   0.42102E+02  -0.10784E+03  -0.97241E+02   0.24014E-02   0.37753E-05   0.24263E-03       0.16     201.05     0.0000  0.00   0.37731E+00  -0.29157E+01    17.8112    18.0888    18.2460    18.2488    18.2652
   2022      7      6   12.00     13224.00   0.17066E+02   0.00000E+00   0.17066E+02   0.18004E+02   0.18683E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.11969E+02   0.53443E+02  -0.11860E+03  -0.79821E+02   0.27779E-02   0.54015E-05   0.49239E-03       0.16     171.54     0.0000  0.00   0.47601E+00   0.52583E+01    17.1264    18.1041    18.6645    18.6668    18.6830
   2022      7      7   12.00     13248.00   0.17348E+02   0.00000E+00   0.17348E+02   0.18164E+02   0.18777E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.69027E+01   0.39780E+02  -0.11178E+03  -0.13339E+03   0.14215E-02   0.35961E-05   0.15899E-03       0.16     203.10     0.0000  0.00   0.15043E+00   0.39885E+01    17.3955    18.2493    18.7432    18.7477    18.7618
   2022      7      8   12.00     13272.00   0.18499E+02   0.00000E+00   0.18499E+02   0.18547E+02   0.18572E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.61491E+01   0.33676E+02  -0.10817E+03  -0.14266E+03   0.53377E-03   0.19840E-05   0.10514E-05       0.16     214.51     0.0000  0.00   0.15077E-02   0.57256E-01    18.5406    18.5472    18.5508    18.5548    18.5698
   2022      7      9   12.00     13296.00   0.19121E+02   0.00000E+00   0.19121E+02   0.19162E+02   0.19193E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.59958E+01   0.35783E+02  -0.11785E+03  -0.17539E+03   0.15398E-02   0.97110E-05   0.51925E-04       0.16     259.58     0.0000  0.00   0.10966E+00   0.48157E-01    19.1561    19.1626    19.1664    19.1712    19.1890
   2022      7     10   12.00     13320.00   0.19576E+02   0.00000E+00   0.19576E+02   0.19730E+02   0.19926E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.15067E+02   0.80429E+02  -0.19997E+03  -0.21371E+03   0.31825E-02   0.21236E-04   0.74080E-03       0.16     308.51     0.0000  0.00   0.53414E+00  -0.31853E+01    19.6745    19.6953    19.8715    19.8940    19.9161
   2022      7     11   12.00     13344.00   0.18728E+02   0.00000E+00   0.18728E+02   0.19547E+02   0.21735E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.31890E+02   0.11889E+03  -0.26018E+03  -0.15430E+03   0.46030E-02   0.88555E-05   0.37723E-02       0.16     281.55     0.0000  0.00   0.13215E+01  -0.16449E+02    18.9495    18.9940    21.4787    21.7136    21.7308
   2022      7     12   12.00     13368.00   0.17515E+02   0.00000E+00   0.17515E+02   0.18704E+02   0.22477E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.35476E+02   0.99875E+02  -0.22390E+03  -0.11537E+03   0.40650E-02   0.85074E-05   0.25514E-02       0.16     218.67     0.0000  0.00   0.66301E+00  -0.22706E+02    17.6919    17.7305    22.0523    22.4588    22.4720
   2022      7     13   12.00     13392.00   0.17004E+02   0.00000E+00   0.17004E+02   0.18256E+02   0.22628E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.19735E+02   0.68498E+02  -0.18109E+03  -0.15626E+03   0.27502E-02   0.82942E-05   0.47493E-03       0.16     251.49     0.0000  0.00  -0.26537E+00  -0.10784E+02    17.0974    17.1184    22.1334    22.6053    22.6228
   2022      7     14   12.00     13416.00   0.18103E+02   0.00000E+00   0.18103E+02   0.18760E+02   0.19763E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.87189E+01   0.57056E+02  -0.17391E+03  -0.31348E+03   0.15369E-02   0.77056E-05   0.47269E-04       0.16     295.45     0.0000  0.00  -0.55674E-01  -0.22200E+01    18.1627    18.6899    19.6062    19.6748    19.6881
   2022      7     15   12.00     13440.00   0.17842E+02   0.00000E+00   0.17842E+02   0.19372E+02   0.20381E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.76391E+01   0.51356E+02  -0.15605E+03  -0.20507E+03   0.16842E-02   0.10559E-04   0.49265E-04       0.16     273.46     0.0000  0.00   0.49179E-01  -0.25890E+01    17.8971    19.6988    20.3518    20.3570    20.3766
   2022      7     16   12.00     13464.00   0.17513E+02   0.00000E+00   0.17513E+02   0.19767E+02   0.21252E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.11514E+02   0.52689E+02  -0.16266E+03  -0.18410E+03   0.17195E-02   0.11612E-04   0.53652E-04       0.16     264.55     0.0000  0.00  -0.82870E-01  -0.27021E+01    17.5718    20.2539    21.2254    21.2302    21.2480
   2022      7     17   12.00     13488.00   0.19527E+02   0.00000E+00   0.19527E+02   0.19915E+02   0.20205E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.26174E+02   0.86335E+02  -0.23616E+03  -0.26546E+03   0.11789E-02   0.71271E-05   0.24757E-04       0.16     284.19     0.0000  0.00   0.14248E-01   0.58969E+00    19.6030    19.9962    20.1234    20.0757    20.1052
   2022      7     18   12.00     13512.00   0.17993E+02   0.00000E+00   0.17993E+02   0.19310E+02   0.20499E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.49092E+02   0.16567E+03  -0.32567E+03  -0.20018E+03   0.54839E-02   0.27665E-04   0.13353E-01       0.16     260.34     0.0000  0.00   0.12692E+01   0.39587E+02    18.3501    19.0165    20.4484    20.4728    20.4939
   2022      7     19   12.00     13536.00   0.15947E+02   0.00000E+00   0.15947E+02   0.17454E+02   0.20771E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.67528E+02   0.18217E+03  -0.33321E+03  -0.12356E+03   0.78471E-02   0.25309E-04   0.32112E-01       0.16     184.86     0.0000  0.00  -0.10193E-01   0.88587E+02    16.3797    16.4558    20.4833    20.7530    20.7674
   2022      7     20   12.00     13560.00   0.13703E+02   0.00000E+00   0.13703E+02   0.15588E+02   0.20472E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.58530E+02   0.11578E+03  -0.24398E+03  -0.93583E+02   0.65830E-02   0.19465E-04   0.20090E-01       0.17     130.92     0.0000  0.00  -0.15461E+01   0.67019E+02    14.0305    14.0951    20.0601    20.4582    20.4694
   2022      7     21   12.00     13584.00   0.12812E+02   0.00000E+00   0.12812E+02   0.14561E+02   0.19630E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.27507E+02   0.69307E+02  -0.15176E+03  -0.10527E+03   0.57269E-02   0.12610E-04   0.11100E-01       0.17     126.43     0.0000  0.00  -0.15287E+01   0.32938E+02    12.9625    12.9998    19.1991    19.6135    19.6260
   2022      7     22   12.00     13608.00   0.12602E+02   0.00000E+00   0.12602E+02   0.14302E+02   0.19302E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.15752E+02   0.68851E+02  -0.14858E+03  -0.15814E+03   0.65584E-02   0.17501E-04   0.17224E-01       0.17     190.18     0.0000  0.00  -0.29213E+01   0.38179E+02    12.7318    12.7625    18.8690    19.2782    19.2963
   2022      7     23   12.00     13632.00   0.13127E+02   0.00000E+00   0.13127E+02   0.14514E+02   0.19101E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.11016E+02   0.45348E+02  -0.13564E+03  -0.24589E+03   0.30669E-02   0.76791E-05   0.12292E-02       0.17     220.39     0.0000  0.00  -0.44521E+00   0.14919E+02    13.1814    13.1014    18.5680    18.9382    18.9642
   2022      7     24   12.00     13656.00   0.14576E+02   0.00000E+00   0.14576E+02   0.15138E+02   0.15467E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.10018E+02   0.35008E+02  -0.12379E+03  -0.22944E+03   0.12584E-02   0.47343E-05   0.20594E-04       0.17     203.33     0.0000  0.00  -0.49183E-01   0.15211E+01    14.6288    15.3452    15.3978    15.4039    15.4282
   2022      7     25   12.00     13680.00   0.13950E+02   0.00000E+00   0.13950E+02   0.15517E+02   0.16304E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.80592E+01   0.36874E+02  -0.10684E+03  -0.13016E+03   0.27274E-02   0.85698E-05   0.91551E-03       0.17     146.05     0.0000  0.00  -0.54141E+00  -0.24642E+00    14.0112    16.1363    16.2829    16.2869    16.3019
   2022      7     26   12.00     13704.00   0.13358E+02   0.00000E+00   0.13358E+02   0.15270E+02   0.16246E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.16848E+02   0.50702E+02  -0.11016E+03  -0.74951E+02   0.47038E-02   0.49872E-04   0.62464E-02       0.17      75.51     0.0000  0.00  -0.72425E+00   0.22757E+02    13.4840    15.9434    16.2286    16.2316    16.2433
   2022      7     27   12.00     13728.00   0.13167E+02   0.00000E+00   0.13167E+02   0.14266E+02   0.15401E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.50226E+02   0.84064E+02  -0.17820E+03  -0.53117E+02   0.67812E-02   0.51115E-04   0.19843E-01       0.17      47.12     0.0000  0.00   0.18442E+01   0.56256E+02    13.4171    13.7624    15.3865    15.3893    15.4003
   2022      7     28   12.00     13752.00   0.11073E+02   0.00000E+00   0.11073E+02   0.12897E+02   0.15215E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.41796E+02   0.65060E+02  -0.15110E+03  -0.69945E+02   0.53635E-02   0.16072E-04   0.95890E-02       0.17      70.39     0.0000  0.00   0.23529E+01   0.29085E+01    11.2336    11.7703    15.1992    15.2021    15.2139
   2022      7     29   12.00     13776.00   0.10547E+02   0.00000E+00   0.10547E+02   0.12542E+02   0.15258E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.15149E+02   0.32348E+02  -0.10247E+03  -0.13683E+03   0.28550E-02   0.53962E-05   0.75670E-03       0.17     150.14     0.0000  0.00   0.23215E+00  -0.12829E+02    10.6093    11.2117    15.2341    15.2385    15.2551
   2022      7     30   12.00     13800.00   0.11066E+02   0.00000E+00   0.11066E+02   0.13034E+02   0.15759E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.51186E+01   0.24522E+02  -0.98701E+02  -0.17804E+03   0.23173E-02   0.48187E-05   0.19981E-03       0.17     209.23     0.0000  0.00  -0.32394E+00  -0.49425E+01    11.1006    11.6962    15.7330    15.7379    15.7557
   2022      7     31   12.00     13824.00   0.13144E+02   0.00000E+00   0.13144E+02   0.13828E+02   0.14856E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.49052E+01   0.23575E+02  -0.10930E+03  -0.25280E+03   0.11859E-02   0.37734E-05   0.41887E-04       0.17     230.16     0.0000  0.00  -0.12354E+00  -0.69810E+00    13.1797    13.3507    14.7556    14.7654    14.7876
   2022      8      1   12.00     13848.00   0.14593E+02   0.00000E+00   0.14593E+02   0.14642E+02   0.14679E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.55309E+01   0.23946E+02  -0.11401E+03  -0.21841E+03   0.68833E-03   0.30113E-05   0.14017E-05       0.17     236.73     0.0000  0.00   0.14129E-01  -0.14197E+00    14.6348    14.6420    14.6470    14.6530    14.6751
   2022      8      2   12.00     13872.00   0.15307E+02   0.00000E+00   0.15307E+02   0.15357E+02   0.15392E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.76781E+01   0.28789E+02  -0.11866E+03  -0.19851E+03   0.14136E-02   0.84558E-05   0.42727E-04       0.18     232.74     0.0000  0.00   0.94114E-01  -0.60199E+00    15.3491    15.3574    15.3624    15.3680    15.3880
   2022      8      3   12.00     13896.00   0.15789E+02   0.00000E+00   0.15789E+02   0.15857E+02   0.15902E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.15882E+02   0.40597E+02  -0.14735E+03  -0.20182E+03   0.24063E-02   0.18294E-04   0.19104E-03       0.18     238.91     0.0000  0.00   0.23150E+00   0.22762E+01    15.8459    15.8588    15.8643    15.8714    15.8943
   2022      8      4   12.00     13920.00   0.16032E+02   0.00000E+00   0.16032E+02   0.16135E+02   0.16185E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.16235E+02   0.51432E+02  -0.15938E+03  -0.20185E+03   0.31346E-02   0.30874E-04   0.71351E-03       0.18     237.94     0.0000  0.00   0.68924E-01   0.92187E+01    16.1196    16.1395    16.1452    16.1525    16.1745
   2022      8      5   12.00     13944.00   0.16083E+02   0.00000E+00   0.16083E+02   0.16218E+02   0.16251E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.18131E+02   0.61145E+02  -0.14171E+03  -0.12293E+03   0.40651E-02   0.86710E-04   0.21162E-02       0.18     148.41     0.0000  0.00   0.47103E-01   0.14451E+02    16.1993    16.2243    16.2287    16.2321    16.2463
   2022      8      6   12.00     13968.00   0.15395E+02   0.00000E+00   0.15395E+02   0.15557E+02   0.15584E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.34818E+02   0.66789E+02  -0.15668E+03  -0.74675E+02   0.36275E-02   0.75006E-04   0.20610E-02       0.18      75.28     0.0000  0.00   0.42670E+00  -0.39673E+00    15.5362    15.5648    15.5698    15.5722    15.5816
   2022      8      7   12.00     13992.00   0.14230E+02   0.00000E+00   0.14230E+02   0.14369E+02   0.14399E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.36668E+02   0.63851E+02  -0.16108E+03  -0.91927E+02   0.26658E-02   0.57603E-04   0.13867E-02       0.18      72.10     0.0000  0.00   0.23133E+00  -0.40701E+01    14.3508    14.3754    14.3812    14.3847    14.3959
   2022      8      8   12.00     14016.00   0.13392E+02   0.00000E+00   0.13392E+02   0.13545E+02   0.13576E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.32269E+02   0.62973E+02  -0.14739E+03  -0.97650E+02   0.38889E-02   0.78307E-04   0.21951E-02       0.18      75.80     0.0000  0.00  -0.56603E+00   0.33205E+01    13.5230    13.5529    13.5584    13.5612    13.5736
   2022      8      9   12.00     14040.00   0.12655E+02   0.00000E+00   0.12655E+02   0.12810E+02   0.12844E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.28927E+02   0.60505E+02  -0.14892E+03  -0.12451E+03   0.39277E-02   0.85591E-04   0.21820E-02       0.18     101.96     0.0000  0.00  -0.41739E+00  -0.85923E+01    12.7872    12.8176    12.8234    12.8267    12.8418
   2022      8     10   12.00     14064.00   0.12238E+02   0.00000E+00   0.12238E+02   0.12351E+02   0.12385E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.22632E+02   0.45235E+02  -0.13152E+03  -0.12952E+03   0.28594E-02   0.46149E-04   0.12256E-02       0.18     111.44     0.0000  0.00   0.17032E+00   0.17159E+01    12.3341    12.3559    12.3617    12.3658    12.3817
   2022      8     11   12.00     14088.00   0.11750E+02   0.00000E+00   0.11750E+02   0.11887E+02   0.11917E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.24828E+02   0.50577E+02  -0.11278E+03  -0.96670E+02   0.53724E-02   0.20668E-03   0.65917E-02       0.18      74.75     0.0000  0.00   0.32626E+00   0.22591E+02    11.8665    11.8929    11.9001    11.9037    11.9142
   2022      8     12   12.00     14112.00   0.11510E+02   0.00000E+00   0.11510E+02   0.11585E+02   0.11603E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.11366E+02   0.32755E+02  -0.61729E+02  -0.66229E+02   0.56790E-02   0.24076E-03   0.81488E-02       0.18      49.14     0.0000  0.00   0.27817E+00   0.24758E+02    11.5744    11.5877    11.5919    11.5941    11.6011
   2022      8     13   12.00     14136.00   0.11402E+02   0.00000E+00   0.11402E+02   0.11453E+02   0.11469E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.74211E+01   0.20540E+02  -0.46410E+02  -0.51178E+02   0.31802E-02   0.96406E-04   0.24516E-02       0.19      38.26     0.0000  0.00   0.11673E+00   0.11545E+02    11.4444    11.4546    11.4578    11.4596    11.4686
   2022      8     14   12.00     14160.00   0.11112E+02   0.00000E+00   0.11112E+02   0.11230E+02   0.11263E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.23904E+02   0.43653E+02  -0.10741E+03  -0.89050E+02   0.37698E-02   0.12602E-03   0.60781E-02       0.19      73.78     0.0000  0.00  -0.39661E+00  -0.12790E+02    11.2118    11.2351    11.2408    11.2437    11.2566
   2022      8     15   12.00     14184.00   0.99230E+01   0.00000E+00   0.99230E+01   0.10509E+02   0.11765E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.40266E+02   0.83918E+02  -0.19101E+03  -0.12511E+03   0.71721E-02   0.21362E-04   0.23192E-01       0.19     149.01     0.0000  0.00  -0.28527E+01  -0.58918E+02    10.1566    10.2008    11.6106    11.7445    11.7640
   2022      8     16   12.00     14208.00   0.88554E+01   0.00000E+00   0.88554E+01   0.98702E+01   0.12880E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.34189E+02   0.72689E+02  -0.19018E+03  -0.13615E+03   0.58504E-02   0.15358E-04   0.10119E-01       0.19     174.37     0.0000  0.00  -0.19351E+01  -0.39780E+02     9.0553     9.0985    12.5377    12.8609    12.8781
   2022      8     17   12.00     14232.00   0.80387E+01   0.00000E+00   0.80387E+01   0.93134E+01   0.13417E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.26722E+02   0.67595E+02  -0.17135E+03  -0.13556E+03   0.64915E-02   0.18221E-04   0.15666E-01       0.19     168.72     0.0000  0.00  -0.27381E+01  -0.36136E+02     8.2137     8.2513    12.9564    13.3980    13.4146
   2022      8     18   12.00     14256.00   0.78122E+01   0.00000E+00   0.78122E+01   0.90931E+01   0.13497E+02   0.00000E+00   0.00000E+00   0.24910E+01   0.73385E+01   0.50855E+02  -0.11139E+03  -0.11987E+03   0.69507E-02   0.22395E-04   0.19979E-01       0.19     141.73     0.0000  0.00  -0.35968E+01  -0.24614E+02     7.9217     7.9462    13.0060    13.4805    13.4957
