 Col. 1 - year
 Col. 2 - month
 Col. 3 - day
 Col. 4 - hour
 Col. 5 - the time from the start of integration, hours
 Col. 6 - surface temperature, C
 Col. 7 - water skin temperature, C
 Col. 8 - water surface temperature, C
 Col. 9 - mean temperature of water coloumn, C
 Col. 10 - maximal temperature in the water coloumn, C
 Col. 11 - zero-dimensional model temperature, C
 Col. 12 - upper ice surface temperature, C
 Col. 13 - upper snow surface temperature, C
 Col. 14 - sensible heat flux,    W/m**2
 Col. 15 - latent heat flux,      W/m**2
 Col. 16 - downward heat flux at the upper lake surface, W/m**2
 Col. 17 - downward heat flux at the lake bottom, W/m**2
 Col. 18 - friction velocity at the surface (waterside), m/s
 Col. 19 - friction velocity at the bottom, m/s
 Col. 20 - wind work at the water surface, W/m**2
 Col. 21 - albedo of the lake-atmosphere interface, n/d
 Col. 22 - shortwave radiation penetrated below surface, W/m**2
 Col. 23 - significant wave height, m
 Col. 24 - bottom ice salinity, kg/kg
 Col. 25 - discharge in x direction, m**3/s
 Col. 26 - discharge in y direction, m**3/s
 Cols. 27... - top soil columns temperature, m
   2013      6      5   12.00     91392.00   0.12983E+01   0.00000E+00  -0.24852E-10   0.17639E+01   0.40417E+01   0.00000E+00   0.98968E-05   0.12977E+01  -0.31311E+02  -0.33405E+01  -0.37534E+02  -0.21141E+01   0.29707E-02   0.00000E+00   0.00000E+00       0.85     249.80     0.0000  0.00  -0.31887-319  -0.10017-318     0.5081     1.5942     2.9919     3.7763     4.0417
   2013      6      6   12.00     91416.00   0.34381E+01   0.00000E+00  -0.77432E-12   0.17401E+01   0.40408E+01   0.00000E+00   0.98929E-05   0.34373E+01  -0.68383E+02   0.54266E+01  -0.92285E+01  -0.21303E+01   0.68793E-02   0.00000E+00   0.00000E+00       0.85     271.76     0.0000  0.00  -0.31887-319  -0.10017-318     0.4883     1.5674     2.9671     3.7617     4.0408
   2013      6      7   12.00     91440.00   0.33131E+01   0.00000E+00   0.00000E+00   0.17060E+01   0.40390E+01   0.00000E+00   0.98886E-05   0.33131E+01  -0.55746E+02   0.32857E+01  -0.19725E+02  -0.21705E+01   0.54142E-02   0.00000E+00   0.00000E+00       0.85     247.10     0.0000  0.00  -0.31887-319  -0.10017-318     0.4606     1.5275     2.9323     3.7421     4.0390
   2013      6      8   12.00     91464.00  -0.49335E+00   0.00000E+00   0.00000E+00   0.16818E+01   0.40370E+01   0.00000E+00   0.98840E-05  -0.49335E+00  -0.68333E+01  -0.11477E+01  -0.64204E+02  -0.21848E+01   0.78553E-03   0.00000E+00   0.00000E+00       0.85     211.26     0.0000  0.00  -0.31887-319  -0.10017-318     0.4433     1.4972     2.9070     3.7288     4.0370
   2013      6      9   12.00     91488.00  -0.65884E+00   0.00000E+00   0.00000E+00   0.16751E+01   0.40360E+01   0.00000E+00   0.98790E-05  -0.65884E+00  -0.13966E+00  -0.66134E-01  -0.71979E+02  -0.21688E+01   0.10832E-03   0.00000E+00   0.00000E+00       0.85     198.73     0.0000  0.00  -0.31887-319  -0.10017-318     0.4418     1.4866     2.8984     3.7249     4.0360
   2013      6     10   12.00     91512.00  -0.35553E+00   0.00000E+00   0.00000E+00   0.16666E+01   0.40361E+01   0.00000E+00   0.98730E-05  -0.35553E+00  -0.16722E+00  -0.92157E-01  -0.71926E+02  -0.21276E+01   0.11601E-03   0.00000E+00   0.00000E+00       0.85     200.33     0.0000  0.00  -0.31887-319  -0.10017-318     0.4384     1.4747     2.8877     3.7188     4.0361
   2013      6     11   12.00     91536.00   0.49022E+01   0.00000E+00   0.00000E+00   0.16471E+01   0.40383E+01   0.00000E+00   0.98658E-05   0.49022E+01  -0.52218E+02  -0.17960E+01  -0.18171E+02  -0.20154E+01   0.62654E-02   0.00000E+00   0.00000E+00       0.85     200.97     0.0000  0.00  -0.31887-319  -0.10017-318     0.4257     1.4509     2.8658     3.7057     4.0383
   2013      6     12   12.00     91560.00   0.50505E+01   0.00000E+00  -0.19782E-15   0.16090E+01   0.40455E+01   0.00000E+00   0.98567E-05   0.50505E+01  -0.63911E+02   0.71606E+01  -0.15435E+02  -0.18468E+01   0.82588E-02   0.00000E+00   0.00000E+00       0.85     196.77     0.0000  0.00  -0.31887-319  -0.10017-318     0.3982     1.4054     2.8250     3.6820     4.0455
   2013      6     13   12.00     91584.00   0.10493E+01   0.00000E+00  -0.53919E-15   0.15794E+01   0.40497E+01   0.00000E+00   0.98424E-05   0.10493E+01  -0.26990E+02   0.27724E+00  -0.45473E+02  -0.18983E+01   0.27959E-02   0.00000E+00   0.00000E+00       0.85     226.58     0.0000  0.00  -0.31887-319  -0.10017-318     0.3793     1.3682     2.7927     3.6641     4.0497
   2013      6     14   12.00     91608.00  -0.25336E+01   0.00000E+00  -0.49589E-15   0.15723E+01   0.40496E+01   0.00000E+00   0.98047E-05  -0.25336E+01  -0.20600E+00  -0.11403E+00  -0.71865E+02  -0.19886E+01   0.10616E-03   0.00000E+00   0.00000E+00       0.85     285.89     0.0000  0.00  -0.31887-319  -0.10017-318     0.3788     1.3563     2.7833     3.6605     4.0496
   2013      6     15   12.00     91632.00  -0.17634E+01   0.00000E+00  -0.42960E-15   0.15687E+01   0.40486E+01   0.00000E+00   0.97108E-05  -0.17634E+01  -0.20995E+00  -0.12540E+00  -0.71850E+02  -0.20301E+01   0.13144E-03   0.00000E+00   0.00000E+00       0.85     278.96     0.0000  0.00  -0.31887-319  -0.10017-318     0.3806     1.3494     2.7769     3.6572     4.0486
   2013      6     16   12.00     91656.00  -0.10157E+01   0.00000E+00  -0.36862E-15   0.15628E+01   0.40471E+01   0.00000E+00   0.94226E-05  -0.10157E+01  -0.21100E+00  -0.11956E+00  -0.71855E+02  -0.20590E+01   0.10423E-03   0.00000E+00   0.00000E+00       0.85     249.42     0.0000  0.00  -0.31887-319  -0.10017-318     0.3802     1.3409     2.7680     3.6515     4.0471
   2013      6     17   12.00     91680.00  -0.67118E+00   0.00000E+00  -0.31450E-15   0.15558E+01   0.40454E+01   0.00000E+00   0.88786E-05  -0.67100E+00  -0.20759E+00  -0.98289E-01  -0.71879E+02  -0.20837E+01   0.82425E-04   0.00000E+00   0.00000E+00       0.85     241.29     0.0000  0.00  -0.31887-319  -0.10017-318     0.3787     1.3315     2.7579     3.6449     4.0454
   2013      6     18   12.00     91704.00   0.26920E-01   0.00000E+00  -0.26508E-15   0.15469E+01   0.40435E+01   0.00000E+00   0.10293E-04   0.26920E-01  -0.18237E+00  -0.80820E-01  -0.71922E+02  -0.21056E+01   0.63381E-04   0.00000E+00   0.00000E+00       0.85     218.35     0.0000  0.00  -0.31887-319  -0.10017-318     0.3754     1.3203     2.7458     3.6368     4.0435
   2013      6     19   12.00     91728.00   0.86521E+00   0.00000E+00  -0.21788E-15   0.15358E+01   0.40416E+01   0.00000E+00   0.11632E-04   0.86521E+00  -0.16546E+00  -0.89025E-01  -0.71931E+02  -0.21228E+01   0.89559E-04   0.00000E+00   0.00000E+00       0.85     189.84     0.0000  0.00  -0.31887-319  -0.10017-318     0.3704     1.3067     2.7311     3.6271     4.0416
   2013      6     20   12.00     91752.00   0.18818E+01   0.00000E+00  -0.16830E-15   0.15214E+01   0.40400E+01   0.00000E+00   0.15012E-04   0.18818E+01  -0.16763E+00  -0.11809E+00  -0.71899E+02  -0.21354E+01   0.12079E-03   0.00000E+00   0.00000E+00       0.85     165.02     0.0000  0.00  -0.31887-319  -0.10017-318     0.3630     1.2895     2.7129     3.6152     4.0400
   2013      6     21   12.00     91776.00   0.22392E+01   0.00000E+00  -0.11215E-15   0.15048E+01   0.40398E+01   0.00000E+00   0.26480E-04   0.22392E+01  -0.17766E+00  -0.14531E+00  -0.71862E+02  -0.21846E+01   0.11922E-03   0.00000E+00   0.00000E+00       0.85     183.26     0.0000  0.00  -0.31887-319  -0.10017-318     0.3540     1.2695     2.6921     3.6024     4.0398
   2013      6     22   12.00     91800.00   0.27393E+01   0.00000E+00  -0.54494E-16   0.14883E+01   0.40431E+01   0.00000E+00   0.81296E-04   0.27393E+01  -0.31756E+01  -0.13682E+01  -0.67641E+02  -0.25382E+01   0.39683E-03   0.00000E+00   0.00000E+00       0.85     206.67     0.0000  0.00  -0.31887-319  -0.10017-318     0.3458     1.2487     2.6721     3.5934     4.0431
   2013      6     23   12.00     91824.00   0.83400E+01   0.00000E+00  -0.11040E-13   0.14618E+01   0.40690E+01   0.00000E+00   0.13199E+00   0.84611E+01  -0.45944E+02  -0.73151E+01  -0.18927E+02  -0.64681E+01   0.51685E-02   0.00000E+00  -0.00000E+00       0.85     175.99     0.0000  0.00  -0.31600-319  -0.47761-319     0.3332     1.2116     2.6439     3.5992     4.0690
   2013      6     24   12.00     91848.00   0.17794E+01   0.00000E+00  -0.39003E-13   0.15629E+01   0.42229E+01   0.00000E+00   0.20027E+00   0.77324E+01  -0.93783E+02  -0.62988E+02   0.84586E+02  -0.78346E+02   0.60733E-02   0.00000E+00  -0.49407-323       0.49     159.72     0.0000  0.00  -0.28438-319   0.20437-318     0.4571     1.1952     2.9039     3.9536     4.2229
   2013      6     25   12.00     91872.00   0.27424E+00   0.00000E+00  -0.18019E-13   0.19657E+01   0.43148E+01   0.00000E+00   0.27424E+00   0.76040E+01  -0.83493E+02  -0.60688E+02   0.71996E+02  -0.10181E+03   0.52767E-02   0.28936E-18   0.61990E-04       0.40     163.74     0.0000  0.00   0.23544E-02   0.68251E-01     0.8383     1.3412     4.0254     4.2365     4.3148
   2013      6     26   12.00     91896.00   0.57703E+00   0.00000E+00  -0.19588E-09   0.19564E+01   0.43159E+01   0.00000E+00   0.57703E+00   0.76040E+01  -0.75453E+02  -0.57833E+02   0.61101E+02  -0.99438E+02   0.51143E-02   0.14381E-07   0.15413E-02       0.40     145.50     0.0000  0.00   0.37707E+00   0.62226E+01     0.3389     1.0977     4.1913     4.2422     4.3159
   2013      6     27   12.00     91920.00   0.25507E+01   0.00000E+00   0.25262E+01   0.26287E+01   0.37822E+01   0.00000E+00   0.24540E-01   0.76040E+01  -0.48020E+02  -0.32347E+02   0.83891E+02  -0.15650E+03   0.38934E-02   0.10188E-05   0.19618E-02       0.16     141.70     0.0000  0.00   0.10674E+01   0.92568E+01     2.3935     2.3892     3.1129     3.4783     3.7822
   2013      6     28   12.00     91944.00   0.58134E+01   0.00000E+00   0.58134E+01   0.44259E+01   0.59652E+01   0.00000E+00   0.00000E+00   0.76040E+01  -0.10161E+02  -0.59716E+01  -0.94764E+00  -0.16312E+03   0.10758E-02   0.51285E-06   0.18779E-03       0.16     186.96     0.0000  0.00   0.25156E+00   0.76810E+00     4.4896     4.3249     4.5329     4.5612     4.6318
   2013      6     29   12.00     91968.00   0.10375E+02   0.00000E+00   0.10375E+02   0.58905E+01   0.10375E+02   0.00000E+00   0.00000E+00   0.76040E+01  -0.19439E+01   0.49853E+00  -0.40815E+02  -0.20812E+03   0.48799E-03   0.72270E-07   0.15867E-04       0.16     248.64     0.0000  0.00  -0.25761E-01   0.33587E+00     6.4869     5.6032     5.6083     5.6167     5.6831
   2013      6     30   12.00     91992.00   0.11963E+02   0.00000E+00   0.11963E+02   0.75458E+01   0.11963E+02   0.00000E+00   0.00000E+00   0.76040E+01  -0.33376E+01   0.16680E+01  -0.37437E+02  -0.19277E+03   0.93108E-03   0.13923E-06   0.26020E-04       0.16     248.42     0.0000  0.00  -0.37025E-01   0.13163E+01     8.8294     6.9357     6.9395     6.9461     6.9978
   2013      7      1   12.00     92016.00   0.12982E+02   0.00000E+00   0.12982E+02   0.88749E+01   0.12982E+02   0.00000E+00   0.00000E+00   0.76040E+01  -0.49113E+01   0.61502E+01  -0.40700E+02  -0.14438E+03   0.15674E-02   0.25622E-06   0.10430E-03       0.16     203.81     0.0000  0.00   0.92140E-01   0.38417E+01    10.6417     8.0405     8.0432     8.0480     8.0867
   2013      7      2   12.00     92040.00   0.11884E+02   0.00000E+00   0.11884E+02   0.97895E+01   0.11884E+02   0.00000E+00   0.00000E+00   0.76040E+01  -0.40962E+01   0.10283E+02  -0.40971E+02  -0.96644E+02   0.23381E-02   0.40467E-06   0.30963E-03       0.16     155.59     0.0000  0.00   0.22190E+00   0.78179E+01    11.5153     9.0875     8.8995     8.9032     8.9319
   2013      7      3   12.00     92064.00   0.11041E+02   0.00000E+00   0.11041E+02   0.10373E+02   0.11042E+02   0.00000E+00   0.00000E+00   0.76040E+01  -0.47166E+01   0.11823E+02  -0.34694E+02  -0.70691E+02   0.27707E-02   0.29174E-06   0.49196E-03       0.16     131.12     0.0000  0.00   0.15617E+00   0.12351E+02    11.0318    10.6302     9.6040     9.6057     9.6304
   2013      7      4   12.00     92088.00   0.11198E+02   0.00000E+00   0.11198E+02   0.10931E+02   0.11198E+02   0.00000E+00   0.00000E+00   0.76040E+01  -0.29643E+01   0.88840E+01  -0.33054E+02  -0.61324E+02   0.21656E-02   0.12393E-06   0.19732E-03       0.16     127.67     0.0000  0.00   0.10333E+00   0.80756E+01    11.1914    11.1681    10.4581    10.4484    10.4709
   2013      7      5   12.00     92112.00   0.11561E+02   0.00000E+00   0.11561E+02   0.11415E+02   0.11564E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.71893E+00   0.10222E+02  -0.38052E+02  -0.58718E+02   0.21709E-02   0.38575E-06   0.18804E-03       0.16     126.90     0.0000  0.00   0.27344E+00   0.53462E+01    11.5599    11.5273    11.1920    11.1923    11.2134
   2013      7      6   12.00     92136.00   0.11906E+02   0.00000E+00   0.11906E+02   0.11933E+02   0.12089E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.60171E+00   0.96326E+01  -0.44566E+02  -0.86211E+02   0.16931E-02   0.19575E-05   0.98842E-04       0.16     158.36     0.0000  0.00   0.17108E+00   0.35336E+01    11.9031    11.8969    12.0460    12.0631    12.0856
   2013      7      7   12.00     92160.00   0.12705E+02   0.00000E+00   0.12705E+02   0.12693E+02   0.12733E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.18444E-01   0.12696E+02  -0.62675E+02  -0.12178E+03   0.15975E-02   0.80378E-05   0.60953E-04       0.16     194.68     0.0000  0.00   0.37047E-01   0.29729E+01    12.7067    12.6855    12.6876    12.6909    12.7161
   2013      7      8   12.00     92184.00   0.13320E+02   0.00000E+00   0.13320E+02   0.13351E+02   0.13373E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.42126E+01   0.23544E+02  -0.81492E+02  -0.10890E+03   0.24088E-02   0.18850E-04   0.20290E-03       0.16     179.62     0.0000  0.00   0.22603E+00   0.30070E+01    13.3446    13.3520    13.3548    13.3580    13.3712
   2013      7      9   12.00     92208.00   0.13648E+02   0.00000E+00   0.13648E+02   0.13688E+02   0.13712E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.79345E+01   0.24871E+02  -0.87160E+02  -0.11017E+03   0.20859E-02   0.15633E-04   0.14664E-03       0.16     175.14     0.0000  0.00   0.22387E+00   0.63556E+00    13.6811    13.6895    13.6928    13.6961    13.7104
   2013      7     10   12.00     92232.00   0.14184E+02   0.00000E+00   0.14184E+02   0.14220E+02   0.14248E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.53297E+01   0.21550E+02  -0.92598E+02  -0.14803E+03   0.84039E-03   0.39634E-05   0.58462E-05       0.16     218.90     0.0000  0.00   0.36573E-01   0.94909E-01    14.2151    14.2202    14.2238    14.2281    14.2458
   2013      7     11   12.00     92256.00   0.14952E+02   0.00000E+00   0.14952E+02   0.14985E+02   0.15012E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.24954E+01   0.20929E+02  -0.90935E+02  -0.14962E+03   0.70803E-03   0.25768E-05   0.25068E-05       0.16     227.72     0.0000  0.00   0.16550E-01  -0.25540E+00    14.9806    14.9849    14.9882    14.9926    15.0106
   2013      7     12   12.00     92280.00   0.15564E+02   0.00000E+00   0.15564E+02   0.15605E+02   0.15627E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.52443E+01   0.26142E+02  -0.91923E+02  -0.11731E+03   0.83879E-03   0.37613E-05   0.35577E-05       0.16     192.84     0.0000  0.00   0.19950E-01  -0.44843E+00    15.5994    15.6052    15.6084    15.6120    15.6260
   2013      7     13   12.00     92304.00   0.15837E+02   0.00000E+00   0.15837E+02   0.15896E+02   0.15920E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.10732E+02   0.34836E+02  -0.11303E+03  -0.11907E+03   0.55012E-03   0.17546E-05   0.49270E-06       0.16     186.61     0.0000  0.00   0.83779E-02  -0.82003E-01    15.8883    15.8967    15.9007    15.9045    15.9177
   2013      7     14   12.00     92328.00   0.15992E+02   0.00000E+00   0.15992E+02   0.16061E+02   0.16094E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.15160E+02   0.45565E+02  -0.14237E+03  -0.14777E+03   0.17331E-02   0.12117E-04   0.91560E-04       0.16     210.09     0.0000  0.00   0.13800E+00   0.12662E+01    16.0511    16.0631    16.0680    16.0728    16.0890
   2013      7     15   12.00     92352.00   0.15874E+02   0.00000E+00   0.15874E+02   0.16030E+02   0.16072E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.22681E+02   0.80057E+02  -0.18260E+03  -0.16366E+03   0.40292E-02   0.77989E-04   0.23620E-02       0.16     215.33     0.0000  0.00   0.38167E+00   0.11619E+02    16.0094    16.0373    16.0427    16.0475    16.0653
   2013      7     16   12.00     92376.00   0.15625E+02   0.00000E+00   0.15625E+02   0.15782E+02   0.15819E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.19881E+02   0.80675E+02  -0.16810E+03  -0.15760E+03   0.48521E-02   0.13687E-03   0.40754E-02       0.16     201.26     0.0000  0.00  -0.46222E-01   0.18683E+02    15.7616    15.7896    15.7945    15.7980    15.8139
   2013      7     17   12.00     92400.00   0.15585E+02   0.00000E+00   0.15585E+02   0.15697E+02   0.15722E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.15284E+02   0.54114E+02  -0.11884E+03  -0.10874E+03   0.46626E-02   0.13301E-03   0.34147E-02       0.16     151.00     0.0000  0.00  -0.37312E+00   0.16108E+02    15.6814    15.7019    15.7058    15.7080    15.7203
   2013      7     18   12.00     92424.00   0.15396E+02   0.00000E+00   0.15396E+02   0.15508E+02   0.15530E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.16742E+02   0.50748E+02  -0.10440E+03  -0.63306E+02   0.50783E-02   0.17584E-03   0.50255E-02       0.16      97.62     0.0000  0.00  -0.46457E+00   0.18113E+02    15.4927    15.5132    15.5181    15.5203    15.5278
   2013      7     19   12.00     92448.00   0.14958E+02   0.00000E+00   0.14958E+02   0.15074E+02   0.15099E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.17087E+02   0.54411E+02  -0.11545E+03  -0.88894E+02   0.47419E-02   0.15394E-03   0.39133E-02       0.16     115.23     0.0000  0.00  -0.44743E+00   0.16010E+02    15.0579    15.0794    15.0841    15.0865    15.0970
   2013      7     20   12.00     92472.00   0.15017E+02   0.00000E+00   0.15017E+02   0.15071E+02   0.15097E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.91116E+01   0.30564E+02  -0.94279E+02  -0.12124E+03   0.22387E-02   0.20566E-04   0.32004E-03       0.17     157.67     0.0000  0.00  -0.61149E-01   0.55528E+01    15.0618    15.0724    15.0762    15.0801    15.0939
   2013      7     21   12.00     92496.00   0.15387E+02   0.00000E+00   0.15387E+02   0.15430E+02   0.15454E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.60662E+01   0.24055E+02  -0.89476E+02  -0.12887E+03   0.12704E-02   0.69450E-05   0.16546E-04       0.17     175.01     0.0000  0.00   0.28893E-01   0.14686E+01    15.4234    15.4302    15.4338    15.4375    15.4515
   2013      7     22   12.00     92520.00   0.15798E+02   0.00000E+00   0.15798E+02   0.15837E+02   0.15858E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.45165E+01   0.21456E+02  -0.81386E+02  -0.10683E+03   0.16145E-02   0.91316E-05   0.43788E-04       0.17     156.60     0.0000  0.00   0.16683E-01   0.26663E+01    15.8311    15.8381    15.8415    15.8447    15.8564
   2013      7     23   12.00     92544.00   0.15834E+02   0.00000E+00   0.15834E+02   0.15927E+02   0.15948E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.13163E+02   0.42679E+02  -0.10277E+03  -0.72291E+02   0.35183E-02   0.72152E-04   0.16721E-02       0.17     111.76     0.0000  0.00  -0.68725E-02   0.11436E+02    15.9137    15.9313    15.9348    15.9369    15.9463
   2013      7     24   12.00     92568.00   0.15269E+02   0.00000E+00   0.15269E+02   0.15405E+02   0.15428E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.22506E+02   0.56232E+02  -0.12176E+03  -0.61421E+02   0.45361E-02   0.14004E-03   0.33098E-02       0.17      82.00     0.0000  0.00   0.68380E-01   0.17335E+02    15.3862    15.4117    15.4157    15.4174    15.4253
   2013      7     25   12.00     92592.00   0.14746E+02   0.00000E+00   0.14746E+02   0.14850E+02   0.14871E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.19157E+02   0.42257E+02  -0.10142E+03  -0.64385E+02   0.36345E-02   0.70966E-04   0.13281E-02       0.17      79.14     0.0000  0.00   0.10999E+00   0.11895E+02    14.8340    14.8551    14.8585    14.8601    14.8701
   2013      7     26   12.00     92616.00   0.14526E+02   0.00000E+00   0.14526E+02   0.14586E+02   0.14606E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.12406E+02   0.28194E+02  -0.81676E+02  -0.76911E+02   0.27075E-02   0.33081E-04   0.42875E-03       0.17      95.57     0.0000  0.00   0.41102E-01   0.73936E+01    14.5761    14.5891    14.5924    14.5946    14.6059
   2013      7     27   12.00     92640.00   0.14563E+02   0.00000E+00   0.14563E+02   0.14608E+02   0.14631E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.87267E+01   0.23628E+02  -0.81267E+02  -0.94246E+02   0.20371E-02   0.13073E-04   0.99106E-04       0.17     119.83     0.0000  0.00   0.26658E-01   0.42808E+01    14.6004    14.6097    14.6135    14.6167    14.6289
   2013      7     28   12.00     92664.00   0.14665E+02   0.00000E+00   0.14665E+02   0.14717E+02   0.14743E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.97939E+01   0.30319E+02  -0.95280E+02  -0.11069E+03   0.23866E-02   0.17803E-04   0.18573E-03       0.17     139.42     0.0000  0.00   0.26292E-01   0.56461E+01    14.7079    14.7188    14.7229    14.7267    14.7402
   2013      7     29   12.00     92688.00   0.14723E+02   0.00000E+00   0.14723E+02   0.14795E+02   0.14824E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.11487E+02   0.36948E+02  -0.10405E+03  -0.11171E+03   0.29296E-02   0.27476E-04   0.53216E-03       0.17     140.78     0.0000  0.00   0.11525E+00   0.79566E+01    14.7833    14.7988    14.8028    14.8069    14.8202
   2013      7     30   12.00     92712.00   0.14797E+02   0.00000E+00   0.14797E+02   0.14846E+02   0.14870E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.80062E+01   0.26316E+02  -0.82713E+02  -0.10180E+03   0.21717E-02   0.18168E-04   0.24319E-03       0.17     132.13     0.0000  0.00   0.15809E+00   0.42968E+01    14.8379    14.8479    14.8514    14.8548    14.8674
   2013      7     31   12.00     92736.00   0.15139E+02   0.00000E+00   0.15139E+02   0.15172E+02   0.15195E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.42083E+01   0.16168E+02  -0.73678E+02  -0.12411E+03   0.10083E-02   0.48050E-05   0.68497E-05       0.17     165.15     0.0000  0.00   0.13841E-01   0.82411E+00    15.1677    15.1726    15.1755    15.1792    15.1938
   2013      8      1   12.00     92760.00   0.15823E+02   0.00000E+00   0.15823E+02   0.15847E+02   0.15874E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.57561E+00   0.13064E+02  -0.77202E+02  -0.15164E+03   0.14424E-02   0.75914E-05   0.31816E-04       0.17     207.24     0.0000  0.00  -0.49711E-01   0.18520E+01    15.8432    15.8472    15.8505    15.8547    15.8712
   2013      8      2   12.00     92784.00   0.16551E+02   0.00000E+00   0.16551E+02   0.16577E+02   0.16600E+02   0.00000E+00   0.00000E+00   0.76040E+01  -0.98715E+00   0.20410E+02  -0.73867E+02  -0.11957E+03   0.24408E-02   0.18028E-04   0.26182E-03       0.18     179.97     0.0000  0.00  -0.12161E+00   0.54226E+01    16.5717    16.5776    16.5804    16.5840    16.5975
   2013      8      3   12.00     92808.00   0.16858E+02   0.00000E+00   0.16858E+02   0.16907E+02   0.16931E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.66739E+01   0.30328E+02  -0.97422E+02  -0.10109E+03   0.20018E-02   0.14215E-04   0.13420E-03       0.18     153.38     0.0000  0.00  -0.13022E+00   0.23722E+01    16.8995    16.9086    16.9123    16.9157    16.9283
   2013      8      4   12.00     92832.00   0.16659E+02   0.00000E+00   0.16659E+02   0.16759E+02   0.16788E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.19936E+02   0.57579E+02  -0.14610E+03  -0.10364E+03   0.28356E-02   0.26896E-04   0.51805E-03       0.18     139.54     0.0000  0.00  -0.36856E+00   0.35568E+00    16.7443    16.7629    16.7677    16.7717    16.7835
   2013      8      5   12.00     92856.00   0.16027E+02   0.00000E+00   0.16027E+02   0.16163E+02   0.16194E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.24115E+02   0.65651E+02  -0.15033E+03  -0.10742E+03   0.35982E-02   0.51414E-04   0.12060E-02       0.18     127.92     0.0000  0.00  -0.56714E+00   0.19702E+01    16.1438    16.1691    16.1741    16.1776    16.1903
   2013      8      6   12.00     92880.00   0.15681E+02   0.00000E+00   0.15681E+02   0.15797E+02   0.15834E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.19846E+02   0.55647E+02  -0.14866E+03  -0.13635E+03   0.32491E-02   0.34174E-04   0.82400E-03       0.18     157.54     0.0000  0.00  -0.39075E+00  -0.53756E+01    15.7798    15.8021    15.8074    15.8125    15.8274
   2013      8      7   12.00     92904.00   0.15588E+02   0.00000E+00   0.15588E+02   0.15663E+02   0.15695E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.11831E+02   0.36287E+02  -0.12547E+03  -0.14639E+03   0.18483E-02   0.16712E-04   0.22912E-03       0.18     172.64     0.0000  0.00  -0.12912E+00  -0.29487E+01    15.6519    15.6648    15.6695    15.6744    15.6903
   2013      8      8   12.00     92928.00   0.15748E+02   0.00000E+00   0.15748E+02   0.15803E+02   0.15826E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.96275E+01   0.28376E+02  -0.97805E+02  -0.10939E+03   0.92059E-03   0.49779E-05   0.68660E-05       0.18     139.98     0.0000  0.00  -0.17824E-01   0.77473E+00    15.7960    15.8047    15.8087    15.8121    15.8238
   2013      8      9   12.00     92952.00   0.15709E+02   0.00000E+00   0.15709E+02   0.15769E+02   0.15792E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.12203E+02   0.32770E+02  -0.10513E+03  -0.10210E+03   0.11308E-02   0.59395E-05   0.15822E-04       0.18     129.26     0.0000  0.00  -0.61491E-01  -0.11845E-01    15.7611    15.7710    15.7753    15.7787    15.7902
   2013      8     10   12.00     92976.00   0.15533E+02   0.00000E+00   0.15533E+02   0.15605E+02   0.15633E+02   0.00000E+00   0.00000E+00   0.76040E+01   0.15839E+02   0.40361E+02  -0.12876E+03  -0.10840E+03   0.17272E-02   0.10800E-04   0.46411E-04       0.18     129.45     0.0000  0.00  -0.13746E+00  -0.83990E+00    15.5945    15.6072    15.6125    15.6166    15.6297
