   2020      6     11   12.00     17064.00   0.13985E+02   0.00000E+00   0.13985E+02   0.14142E+02   0.14229E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.25193E+02   0.67816E+02  -0.17026E+03  -0.10239E+03   0.37766E-02   0.15824E-04   0.13670E-02       0.16     256.75     0.0000  0.00   0.55943E-01   0.82179E+00    14.1138    14.1514    14.1626    14.1779    14.2206
   2020      6     12   12.00     17088.00   0.15277E+02   0.00000E+00   0.15277E+02   0.15354E+02   0.15414E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.12558E+02   0.50139E+02  -0.13447E+03  -0.88430E+02   0.27408E-02   0.98233E-05   0.29879E-03       0.16     253.31     0.0000  0.00   0.33190E-01   0.26949E-01    15.3379    15.3583    15.3659    15.3763    15.4096
   2020      6     13   12.00     17112.00   0.16343E+02   0.00000E+00   0.16343E+02   0.16410E+02   0.16454E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.12378E+02   0.44040E+02  -0.11350E+03  -0.60157E+02   0.25113E-02   0.84549E-05   0.19853E-03       0.16     181.92     0.0000  0.00   0.26569E-01   0.76763E-01    16.3961    16.4139    16.4202    16.4278    16.4511
   2020      6     14   12.00     17136.00   0.16468E+02   0.00000E+00   0.16468E+02   0.16545E+02   0.16586E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.15100E+02   0.43958E+02  -0.10574E+03  -0.51981E+02   0.28367E-02   0.97248E-05   0.33576E-03       0.16     150.65     0.0000  0.00   0.34106E-01   0.30184E+00    16.5295    16.5495    16.5562    16.5635    16.5841
   2020      6     15   12.00     17160.00   0.17081E+02   0.00000E+00   0.17081E+02   0.17155E+02   0.17206E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.15099E+02   0.47394E+02  -0.12229E+03  -0.73198E+02   0.28183E-02   0.10088E-04   0.34325E-03       0.16     226.35     0.0000  0.00   0.31560E-01   0.37095E+00    17.1396    17.1587    17.1655    17.1744    17.2023
   2020      6     16   12.00     17184.00   0.18175E+02   0.00000E+00   0.18175E+02   0.18350E+02   0.18437E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.24422E+02   0.76737E+02  -0.18494E+03  -0.10289E+03   0.37742E-02   0.18206E-04   0.17319E-02       0.16     312.45     0.0000  0.00   0.22263E-01   0.14749E+01    18.3224    18.3594    18.3694    18.3844    18.4255
   2020      6     17   12.00     17208.00   0.18425E+02   0.00000E+00   0.18425E+02   0.18831E+02   0.19016E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.44506E+02   0.11554E+03  -0.24949E+03  -0.10545E+03   0.51613E-02   0.35523E-04   0.63230E-02       0.16     290.02     0.0000  0.00   0.38391E-01   0.28231E+01    18.7503    18.8267    18.9179    18.9541    18.9970
   2020      6     18   12.00     17232.00   0.17113E+02   0.00000E+00   0.17113E+02   0.17546E+02   0.17689E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.51315E+02   0.11139E+03  -0.23136E+03  -0.85332E+02   0.52024E-02   0.41151E-04   0.68341E-02       0.16     186.24     0.0000  0.00   0.57869E-01   0.27432E+01    17.4811    17.5557    17.6064    17.6316    17.6661
   2020      6     19   12.00     17256.00   0.15865E+02   0.00000E+00   0.15865E+02   0.16082E+02   0.16163E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.36665E+02   0.75383E+02  -0.16444E+03  -0.65573E+02   0.39407E-02   0.17808E-04   0.19914E-02       0.16     139.50     0.0000  0.00   0.24206E-01   0.16331E+01    16.0479    16.0932    16.1094    16.1234    16.1524
   2020      6     20   12.00     17280.00   0.15651E+02   0.00000E+00   0.15651E+02   0.15766E+02   0.15822E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.21362E+02   0.54817E+02  -0.12776E+03  -0.69329E+02   0.32647E-02   0.11856E-04   0.77930E-03       0.16     178.33     0.0000  0.00   0.36053E-01   0.63789E+00    15.7449    15.7727    15.7812    15.7912    15.8187
   2020      6     21   12.00     17304.00   0.15848E+02   0.00000E+00   0.15848E+02   0.16060E+02   0.16136E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.27289E+02   0.87472E+02  -0.16212E+03  -0.78512E+02   0.67711E-02   0.11386E-03   0.18556E-01       0.16     199.79     0.0000  0.00   0.20033E+00  -0.79789E+00    16.0295    16.0716    16.0826    16.0942    16.1260
   2020      6     22   12.00     17328.00   0.15519E+02   0.00000E+00   0.15519E+02   0.15763E+02   0.15850E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.29684E+02   0.90076E+02  -0.15392E+03  -0.69381E+02   0.98073E-02   0.39489E-03   0.62580E-01       0.16     164.67     0.0000  0.00   0.39316E+00  -0.20209E+01    15.7254    15.7696    15.7993    15.8098    15.8371
   2020      6     23   12.00     17352.00   0.15170E+02   0.00000E+00   0.15170E+02   0.15377E+02   0.15442E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.30110E+02   0.74474E+02  -0.13329E+03  -0.62365E+02   0.85731E-02   0.28663E-03   0.39759E-01       0.16     147.08     0.0000  0.00   0.31300E+00   0.37481E-01    15.3489    15.3876    15.3972    15.4066    15.4316
   2020      6     24   12.00     17376.00   0.15316E+02   0.00000E+00   0.15316E+02   0.15433E+02   0.15489E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.18305E+02   0.55093E+02  -0.10536E+03  -0.61753E+02   0.47604E-02   0.39683E-04   0.58105E-02       0.16     164.15     0.0000  0.00   0.10583E+00   0.81122E+00    15.4134    15.4402    15.4478    15.4569    15.4833
   2020      6     25   12.00     17400.00   0.16472E+02   0.00000E+00   0.16472E+02   0.16511E+02   0.16555E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.71022E+01   0.40112E+02  -0.89566E+02  -0.65692E+02   0.25278E-02   0.71950E-05   0.18576E-03       0.16     210.22     0.0000  0.00   0.28677E-01   0.33240E-01    16.5013    16.5130    16.5180    16.5258    16.5531
   2020      6     26   12.00     17424.00   0.17707E+02   0.00000E+00   0.17707E+02   0.17833E+02   0.17895E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.10935E+02   0.72891E+02  -0.13433E+03  -0.74043E+02   0.44109E-02   0.21958E-04   0.31239E-02       0.16     233.04     0.0000  0.00   0.82713E-01  -0.77116E+00    17.8127    17.8402    17.8479    17.8585    17.8881
   2020      6     27   12.00     17448.00   0.17945E+02   0.00000E+00   0.17945E+02   0.18163E+02   0.18244E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.21022E+02   0.91354E+02  -0.15901E+03  -0.70639E+02   0.64656E-02   0.67452E-04   0.12818E-01       0.16     201.84     0.0000  0.00   0.17208E+00  -0.14033E+01    18.1300    18.1737    18.1882    18.2028    18.2307
   2020      6     28   12.00     17472.00   0.17677E+02   0.00000E+00   0.17677E+02   0.17862E+02   0.17925E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.24774E+02   0.72127E+02  -0.13479E+03  -0.55679E+02   0.54825E-02   0.43729E-04   0.73815E-02       0.16     153.67     0.0000  0.00   0.11963E+00  -0.14189E+01    17.8361    17.8730    17.8814    17.8912    17.9148
   2020      6     29   12.00     17496.00   0.17634E+02   0.00000E+00   0.17634E+02   0.17708E+02   0.17745E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.16905E+02   0.38218E+02  -0.93167E+02  -0.43788E+02   0.28753E-02   0.96059E-05   0.53452E-03       0.16     134.26     0.0000  0.00   0.32934E-01  -0.30337E+00    17.6936    17.7122    17.7180    17.7245    17.7425
   2020      6     30   12.00     17520.00   0.17605E+02   0.00000E+00   0.17605E+02   0.17695E+02   0.17738E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.21068E+02   0.48048E+02  -0.11280E+03  -0.43394E+02   0.28686E-02   0.92027E-05   0.34345E-03       0.16     122.79     0.0000  0.00   0.31211E-01   0.49383E+00    17.6783    17.7004    17.7073    17.7151    17.7347
   2020      7      1   12.00     17544.00   0.16838E+02   0.00000E+00   0.16838E+02   0.16953E+02   0.17000E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.24581E+02   0.53546E+02  -0.11772E+03  -0.41521E+02   0.32302E-02   0.10274E-04   0.62185E-03       0.16      96.72     0.0000  0.00   0.45930E-01   0.24096E+00    16.9329    16.9606    16.9685    16.9769    16.9964
   2020      7      2   12.00     17568.00   0.16143E+02   0.00000E+00   0.16143E+02   0.16252E+02   0.16297E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.23510E+02   0.46428E+02  -0.10463E+03  -0.45560E+02   0.35339E-02   0.11705E-04   0.89577E-03       0.16     108.47     0.0000  0.00   0.56531E-01  -0.10950E+00    16.2321    16.2586    16.2663    16.2744    16.2949
   2020      7      3   12.00     17592.00   0.16114E+02   0.00000E+00   0.16114E+02   0.16210E+02   0.16255E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.19111E+02   0.46797E+02  -0.10319E+03  -0.52617E+02   0.33037E-02   0.10729E-04   0.67952E-03       0.16     139.45     0.0000  0.00   0.46856E-01  -0.35670E+00    16.1921    16.2160    16.2233    16.2311    16.2525
   2020      7      4   12.00     17616.00   0.16516E+02   0.00000E+00   0.16516E+02   0.16613E+02   0.16664E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.13385E+02   0.51343E+02  -0.11046E+03  -0.66982E+02   0.35818E-02   0.13698E-04   0.11712E-02       0.16     192.26     0.0000  0.00   0.34532E-01  -0.10744E+01    16.5945    16.6181    16.6255    16.6348    16.6611
   2020      7      5   12.00     17640.00   0.17731E+02   0.00000E+00   0.17731E+02   0.17827E+02   0.17887E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.67470E+01   0.59275E+02  -0.12641E+03  -0.80830E+02   0.42876E-02   0.20106E-04   0.25681E-02       0.16     253.97     0.0000  0.00   0.69949E-01  -0.69799E+00    17.8087    17.8318    17.8391    17.8499    17.8814
   2020      7      6   12.00     17664.00   0.19020E+02   0.00000E+00   0.19020E+02   0.19164E+02   0.19232E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.76647E+01   0.71658E+02  -0.15123E+03  -0.85690E+02   0.41718E-02   0.21214E-04   0.27780E-02       0.16     274.10     0.0000  0.00   0.37402E-01   0.12876E+01    19.1411    19.1711    19.1793    19.1911    19.2250
   2020      7      7   12.00     17688.00   0.19440E+02   0.00000E+00   0.19440E+02   0.19710E+02   0.19834E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.17704E+02   0.98907E+02  -0.18616E+03  -0.83624E+02   0.53274E-02   0.41837E-04   0.67085E-02       0.16     247.92     0.0000  0.00  -0.33840E-01   0.29858E+01    19.6584    19.7078    19.7662    19.7842    19.8171
   2020      7      8   12.00     17712.00   0.19377E+02   0.00000E+00   0.19377E+02   0.19633E+02   0.19755E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.23802E+02   0.85566E+02  -0.17154E+03  -0.74866E+02   0.49492E-02   0.32909E-04   0.50991E-02       0.16     216.10     0.0000  0.00   0.37597E-01   0.24338E+01    19.5814    19.6260    19.6930    19.7130    19.7427
   2020      7      9   12.00     17736.00   0.19099E+02   0.00000E+00   0.19099E+02   0.19308E+02   0.19395E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.28228E+02   0.82594E+02  -0.16806E+03  -0.66666E+02   0.44302E-02   0.27511E-04   0.32916E-02       0.16     180.01     0.0000  0.00   0.38835E-02   0.18290E+01    19.2734    19.3142    19.3382    19.3553    19.3830
   2020      7     10   12.00     17760.00   0.18443E+02   0.00000E+00   0.18443E+02   0.18573E+02   0.18629E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.23047E+02   0.58736E+02  -0.13278E+03  -0.53546E+02   0.29079E-02   0.12560E-04   0.11125E-02       0.16     140.71     0.0000  0.00  -0.90907E-02   0.70346E+00    18.5530    18.5811    18.5881    18.5979    18.6219
   2020      7     11   12.00     17784.00   0.18003E+02   0.00000E+00   0.18003E+02   0.18105E+02   0.18153E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.23357E+02   0.52249E+02  -0.12182E+03  -0.52144E+02   0.29466E-02   0.10787E-04   0.46835E-03       0.16     135.90     0.0000  0.00   0.37580E-01   0.32385E+00    18.0869    18.1109    18.1175    18.1263    18.1489
   2020      7     12   12.00     17808.00   0.17975E+02   0.00000E+00   0.17975E+02   0.18063E+02   0.18110E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.19380E+02   0.46587E+02  -0.11819E+03  -0.53834E+02   0.22742E-02   0.81384E-05   0.30243E-03       0.16     150.06     0.0000  0.00   0.15751E-01  -0.31135E+00    18.0482    18.0677    18.0734    18.0820    18.1055
   2020      7     13   12.00     17832.00   0.17684E+02   0.00000E+00   0.17684E+02   0.17815E+02   0.17881E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.26759E+02   0.57673E+02  -0.15694E+03  -0.67225E+02   0.25156E-02   0.11312E-04   0.85203E-03       0.16     168.32     0.0000  0.00   0.82810E-02   0.31225E+00    17.7948    17.8222    17.8297    17.8420    17.8716
   2020      7     14   12.00     17856.00   0.16169E+02   0.00000E+00   0.16169E+02   0.16602E+02   0.16844E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.47937E+02   0.10528E+03  -0.23804E+03  -0.91150E+02   0.53790E-02   0.40825E-04   0.71042E-02       0.16     183.54     0.0000  0.00   0.39770E-01   0.30205E+01    16.4832    16.5729    16.7494    16.7891    16.8255
   2020      7     15   12.00     17880.00   0.14440E+02   0.00000E+00   0.14440E+02   0.14928E+02   0.15074E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.45736E+02   0.10718E+03  -0.22514E+03  -0.92145E+02   0.67012E-02   0.11657E-03   0.18330E-01       0.16     167.31     0.0000  0.00   0.10426E+00   0.42937E+01    14.8590    14.9390    14.9914    15.0214    15.0575
   2020      7     16   12.00     17904.00   0.13256E+02   0.00000E+00   0.13256E+02   0.13578E+02   0.13671E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.43816E+02   0.86370E+02  -0.17920E+03  -0.79994E+02   0.89283E-02   0.35843E-03   0.51592E-01       0.16     138.71     0.0000  0.00   0.26053E+00   0.54689E+01    13.5357    13.5947    13.6095    13.6226    13.6552
   2020      7     17   12.00     17928.00   0.12375E+02   0.00000E+00   0.12375E+02   0.12681E+02   0.12792E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.44089E+02   0.82959E+02  -0.16512E+03  -0.78221E+02   0.97634E-02   0.42171E-03   0.76941E-01       0.16     138.18     0.0000  0.00   0.26910E+00   0.75772E+01    12.6309    12.6929    12.7241    12.7394    12.7743
   2020      7     18   12.00     17952.00   0.11809E+02   0.00000E+00   0.11809E+02   0.12096E+02   0.12189E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.38110E+02   0.72780E+02  -0.15330E+03  -0.84486E+02   0.80184E-02   0.30438E-03   0.43944E-01       0.16     162.32     0.0000  0.00   0.12026E+00   0.66355E+01    12.0593    12.1103    12.1244    12.1380    12.1737
   2020      7     19   12.00     17976.00   0.12107E+02   0.00000E+00   0.12107E+02   0.12270E+02   0.12344E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.26612E+02   0.55063E+02  -0.13115E+03  -0.76804E+02   0.50132E-02   0.40003E-04   0.51117E-02       0.17     163.01     0.0000  0.00   0.87462E-01   0.17586E+01    12.2427    12.2802    12.2906    12.3030    12.3357
   2020      7     20   12.00     18000.00   0.12410E+02   0.00000E+00   0.12410E+02   0.12528E+02   0.12586E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.18742E+02   0.41660E+02  -0.10731E+03  -0.63278E+02   0.35980E-02   0.18671E-04   0.20182E-02       0.17     137.45     0.0000  0.00   0.22830E-01  -0.10272E+01    12.5058    12.5353    12.5442    12.5542    12.5815
   2020      7     21   12.00     18024.00   0.12522E+02   0.00000E+00   0.12522E+02   0.12636E+02   0.12689E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.20605E+02   0.39797E+02  -0.96937E+02  -0.53147E+02   0.47067E-02   0.60547E-04   0.76778E-02       0.17     111.38     0.0000  0.00   0.73945E-01   0.11255E+00    12.6147    12.6430    12.6516    12.6604    12.6846
   2020      7     22   12.00     18048.00   0.12251E+02   0.00000E+00   0.12251E+02   0.12429E+02   0.12492E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.24880E+02   0.53803E+02  -0.11031E+03  -0.58609E+02   0.80024E-02   0.26675E-03   0.34891E-01       0.17     119.50     0.0000  0.00   0.19354E+00   0.50422E+01    12.4041    12.4365    12.4482    12.4586    12.4842
   2020      7     23   12.00     18072.00   0.12490E+02   0.00000E+00   0.12490E+02   0.12632E+02   0.12696E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.17670E+02   0.53423E+02  -0.11597E+03  -0.71455E+02   0.55441E-02   0.85618E-04   0.90934E-02       0.17     170.81     0.0000  0.00   0.62548E-01   0.31065E+01    12.6095    12.6391    12.6485    12.6591    12.6887
   2020      7     24   12.00     18096.00   0.13609E+02   0.00000E+00   0.13609E+02   0.13665E+02   0.13714E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.71323E+01   0.29316E+02  -0.91784E+02  -0.69369E+02   0.22791E-02   0.70132E-05   0.39459E-03       0.17     200.05     0.0000  0.00  -0.10892E-01   0.11404E+00    13.6528    13.6674    13.6730    13.6818    13.7116
   2020      7     25   12.00     18120.00   0.14674E+02   0.00000E+00   0.14674E+02   0.14775E+02   0.14830E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.57435E+01   0.49183E+02  -0.10237E+03  -0.63229E+02   0.42994E-02   0.20665E-04   0.27181E-02       0.17     187.25     0.0000  0.00  -0.51865E-01  -0.16141E+01    14.7564    14.7811    14.7887    14.7984    14.8260
   2020      7     26   12.00     18144.00   0.15519E+02   0.00000E+00   0.15519E+02   0.15577E+02   0.15613E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.42598E+01   0.33205E+02  -0.72058E+02  -0.42117E+02   0.32263E-02   0.10429E-04   0.91266E-03       0.17     140.73     0.0000  0.00   0.10283E-01  -0.95403E+00    15.5645    15.5806    15.5857    15.5921    15.6116
   2020      7     27   12.00     18168.00   0.15806E+02   0.00000E+00   0.15806E+02   0.15886E+02   0.15922E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.10672E+02   0.37673E+02  -0.76932E+02  -0.34824E+02   0.37765E-02   0.12686E-04   0.12739E-02       0.17     111.54     0.0000  0.00   0.61359E-01  -0.46611E+00    15.8707    15.8914    15.8972    15.9031    15.9208
   2020      7     28   12.00     18192.00   0.15788E+02   0.00000E+00   0.15788E+02   0.15881E+02   0.15920E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.16578E+02   0.41791E+02  -0.86877E+02  -0.37277E+02   0.39782E-02   0.14342E-04   0.15417E-02       0.17     111.61     0.0000  0.00   0.70818E-01  -0.11295E+00    15.8638    15.8871    15.8935    15.9002    15.9176
   2020      7     29   12.00     18216.00   0.15790E+02   0.00000E+00   0.15790E+02   0.15870E+02   0.15909E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.16363E+02   0.38817E+02  -0.84237E+02  -0.41222E+02   0.34351E-02   0.11616E-04   0.99756E-03       0.17     125.58     0.0000  0.00   0.36438E-01   0.77984E+00    15.8542    15.8755    15.8817    15.8885    15.9069
   2020      7     30   12.00     18240.00   0.15921E+02   0.00000E+00   0.15921E+02   0.16037E+02   0.16083E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.21584E+02   0.47903E+02  -0.10175E+03  -0.43888E+02   0.39430E-02   0.17689E-04   0.25696E-02       0.17     128.86     0.0000  0.00   0.60756E-01   0.41035E+00    16.0172    16.0450    16.0522    16.0598    16.0792
   2020      7     31   12.00     18264.00   0.15073E+02   0.00000E+00   0.15073E+02   0.15306E+02   0.15370E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.35612E+02   0.71139E+02  -0.13595E+03  -0.46619E+02   0.71874E-02   0.12898E-03   0.19796E-01       0.17      99.97     0.0000  0.00   0.22117E+00   0.12133E+00    15.2736    15.3202    15.3313    15.3394    15.3599
   2020      8      1   12.00     18288.00   0.13927E+02   0.00000E+00   0.13927E+02   0.14152E+02   0.14215E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.34190E+02   0.63509E+02  -0.12917E+03  -0.49834E+02   0.75690E-02   0.21097E-03   0.26771E-01       0.18      96.77     0.0000  0.00   0.17687E+00   0.39567E+01    14.1230    14.1634    14.1747    14.1833    14.2040
   2020      8      2   12.00     18312.00   0.13147E+02   0.00000E+00   0.13147E+02   0.13377E+02   0.13450E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.29384E+02   0.68169E+02  -0.13384E+03  -0.60894E+02   0.83978E-02   0.34254E-03   0.44315E-01       0.18     126.43     0.0000  0.00   0.15877E-01   0.74739E+01    13.3467    13.3868    13.4006    13.4119    13.4391
   2020      8      3   12.00     18336.00   0.12879E+02   0.00000E+00   0.12879E+02   0.13074E+02   0.13147E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.28029E+02   0.64098E+02  -0.13701E+03  -0.72126E+02   0.83030E-02   0.35438E-03   0.39269E-01       0.18     165.30     0.0000  0.00   0.64303E-01   0.67926E+01    13.0484    13.0830    13.0932    13.1046    13.1332
   2020      8      4   12.00     18360.00   0.12762E+02   0.00000E+00   0.12762E+02   0.13024E+02   0.13107E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.33530E+02   0.78999E+02  -0.16942E+03  -0.81685E+02   0.76495E-02   0.25815E-03   0.30752E-01       0.18     184.69     0.0000  0.00   0.10142E+00   0.57236E+01    12.9896    13.0371    13.0501    13.0621    13.0951
   2020      8      5   12.00     18384.00   0.12438E+02   0.00000E+00   0.12438E+02   0.12676E+02   0.12769E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.27783E+02   0.75224E+02  -0.17225E+03  -0.92897E+02   0.56794E-02   0.73106E-04   0.10094E-01       0.18     214.80     0.0000  0.00  -0.17830E-01   0.35805E+01    12.6384    12.6897    12.7025    12.7168    12.7550
   2020      8      6   12.00     18408.00   0.13114E+02   0.00000E+00   0.13114E+02   0.13291E+02   0.13378E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.22380E+02   0.56748E+02  -0.16169E+03  -0.97259E+02   0.43015E-02   0.21502E-04   0.26059E-02       0.18     255.52     0.0000  0.00  -0.34863E-01   0.18159E+01    13.2607    13.3007    13.3117    13.3272    13.3679
   2020      8      7   12.00     18432.00   0.13946E+02   0.00000E+00   0.13946E+02   0.14111E+02   0.14194E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.21545E+02   0.59375E+02  -0.16050E+03  -0.91202E+02   0.42712E-02   0.19564E-04   0.23997E-02       0.18     247.94     0.0000  0.00  -0.51648E-01   0.15105E+01    14.0830    14.1209    14.1315    14.1462    14.1846
   2020      8      8   12.00     18456.00   0.14404E+02   0.00000E+00   0.14404E+02   0.14555E+02   0.14623E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.21487E+02   0.53445E+02  -0.13591E+03  -0.67900E+02   0.42554E-02   0.18614E-04   0.23170E-02       0.18     183.64     0.0000  0.00  -0.59913E-01   0.13111E+01    14.5289    14.5644    14.5739    14.5856    14.6158
   2020      8      9   12.00     18480.00   0.14190E+02   0.00000E+00   0.14190E+02   0.14349E+02   0.14406E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.22416E+02   0.49435E+02  -0.10961E+03  -0.45516E+02   0.48416E-02   0.28086E-04   0.45793E-02       0.18     112.07     0.0000  0.00  -0.76375E-01   0.17616E+01    14.3224    14.3600    14.3690    14.3778    14.3994
   2020      8     10   12.00     18504.00   0.13505E+02   0.00000E+00   0.13505E+02   0.13694E+02   0.13751E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.27324E+02   0.53552E+02  -0.11562E+03  -0.45244E+02   0.59065E-02   0.69595E-04   0.90466E-02       0.18      95.91     0.0000  0.00  -0.11555E+00   0.23635E+01    13.6669    13.7046    13.7143    13.7219    13.7419
   2020      8     11   12.00     18528.00   0.12691E+02   0.00000E+00   0.12691E+02   0.12904E+02   0.12968E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.28389E+02   0.58284E+02  -0.12597E+03  -0.53348E+02   0.58596E-02   0.73173E-04   0.10144E-01       0.18     107.75     0.0000  0.00  -0.73167E-01   0.31438E+01    12.8728    12.9168    12.9277    12.9366    12.9601
   2020      8     12   12.00     18552.00   0.12468E+02   0.00000E+00   0.12468E+02   0.12564E+02   0.12609E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.18494E+02   0.33724E+02  -0.88033E+02  -0.47060E+02   0.32425E-02   0.29115E-04   0.30181E-02       0.19     108.16     0.0000  0.00   0.85233E-02  -0.42255E-01    12.5463    12.5700    12.5771    12.5845    12.6062
   2020      8     13   12.00     18576.00   0.12503E+02   0.00000E+00   0.12503E+02   0.12604E+02   0.12652E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.20870E+02   0.34311E+02  -0.89616E+02  -0.49117E+02   0.37615E-02   0.28575E-04   0.33902E-02       0.19     118.83     0.0000  0.00  -0.23774E-01  -0.63562E+00    12.5859    12.6106    12.6181    12.6261    12.6490
   2020      8     14   12.00     18600.00   0.12508E+02   0.00000E+00   0.12508E+02   0.12650E+02   0.12710E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.24094E+02   0.49544E+02  -0.11641E+03  -0.58249E+02   0.41155E-02   0.25143E-04   0.29262E-02       0.19     137.92     0.0000  0.00  -0.55776E-02   0.13943E+01    12.6256    12.6592    12.6686    12.6787    12.7047
   2020      8     15   12.00     18624.00   0.12472E+02   0.00000E+00   0.12472E+02   0.12571E+02   0.12621E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.15877E+02   0.40022E+02  -0.99312E+02  -0.52918E+02   0.32301E-02   0.13085E-04   0.13729E-02       0.19     127.33     0.0000  0.00   0.29540E-01  -0.26281E+00    12.5515    12.5773    12.5851    12.5939    12.6173
   2020      8     16   12.00     18648.00   0.12592E+02   0.00000E+00   0.12592E+02   0.12666E+02   0.12706E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.88225E+01   0.29804E+02  -0.65619E+02  -0.38025E+02   0.49104E-02   0.42732E-04   0.46777E-02       0.19      96.64     0.0000  0.00  -0.47112E-01  -0.23751E+01    12.6522    12.6702    12.6771    12.6830    12.7035
   2020      8     17   12.00     18672.00   0.13247E+02   0.00000E+00   0.13247E+02   0.13255E+02   0.13283E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.50717E+00   0.83711E+01  -0.28456E+02  -0.28208E+02   0.36862E-02   0.15539E-04   0.17432E-02       0.19      98.14     0.0000  0.00  -0.15567E-01  -0.14543E+01    13.2523    13.2546    13.2574    13.2612    13.2832
   2020      8     18   12.00     18696.00   0.14128E+02   0.00000E+00   0.14128E+02   0.14163E+02   0.14198E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.41696E+01   0.18753E+02  -0.50171E+02  -0.33559E+02   0.33373E-02   0.97379E-05   0.89861E-03       0.19     120.02     0.0000  0.00   0.23399E-01  -0.10918E+01    14.1542    14.1647    14.1688    14.1736    14.1985
   2020      8     19   12.00     18720.00   0.14671E+02   0.00000E+00   0.14671E+02   0.14721E+02   0.14760E+02   0.00000E+00   0.00000E+00   0.13107E+00   0.92585E+01   0.24470E+02  -0.68629E+02  -0.38064E+02   0.31040E-02   0.92427E-05   0.55594E-03       0.19     128.56     0.0000  0.00   0.37416E-01  -0.36959E+00    14.7095    14.7252    14.7300    14.7355    14.7597
