   2022      5     19   12.00      3312.00   0.98503E+01   0.00000E+00   0.98503E+01   0.99231E+01   0.10011E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.81247E+01   0.30020E+02  -0.12895E+03  -0.86506E+02   0.24666E-02   0.20610E-04   0.62852E-03       0.17     314.06     0.0000  0.00   0.36007E-02   0.19442E+00     9.9037     9.9233     9.9316     9.9435    10.0110
   2022      5     20   12.00      3336.00   0.11418E+02   0.00000E+00   0.11418E+02   0.11571E+02   0.11653E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.63731E+01   0.66415E+02  -0.15570E+03  -0.78496E+02   0.52225E-02   0.94589E-04   0.57250E-02       0.17     294.13     0.0000  0.00   0.61311E-01  -0.20423E+01    11.5372    11.5758    11.5891    11.6011    11.6491
   2022      5     21   12.00      3360.00   0.12255E+02   0.00000E+00   0.12255E+02   0.12469E+02   0.12554E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.16376E+01   0.93196E+02  -0.16985E+03  -0.78369E+02   0.60509E-02   0.18772E-03   0.11671E-01       0.17     285.19     0.0000  0.00   0.28591E-01  -0.36062E+01    12.4310    12.4761    12.4904    12.5021    12.5457
   2022      5     22   12.00      3384.00   0.13185E+02   0.00000E+00   0.13185E+02   0.13336E+02   0.13413E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.13083E+01   0.84307E+02  -0.15650E+03  -0.77670E+02   0.51902E-02   0.97014E-04   0.53968E-02       0.17     288.43     0.0000  0.00   0.56943E-01  -0.18363E+01    13.3036    13.3413    13.3537    13.3653    13.4075
   2022      5     23   12.00      3408.00   0.14590E+02   0.00000E+00   0.14590E+02   0.14672E+02   0.14733E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.66642E+01   0.52443E+02  -0.13171E+03  -0.70678E+02   0.28997E-02   0.32441E-04   0.12382E-02       0.17     285.31     0.0000  0.00   0.10107E-01   0.14529E+00    14.6536    14.6738    14.6811    14.6905    14.7319
   2022      5     24   12.00      3432.00   0.15393E+02   0.00000E+00   0.15393E+02   0.15582E+02   0.15657E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.22582E+02   0.76232E+02  -0.17922E+03  -0.74236E+02   0.41865E-02   0.57078E-04   0.25819E-02       0.17     281.90     0.0000  0.00  -0.10308E-01   0.14000E+01    15.5443    15.5895    15.6022    15.6136    15.6520
   2022      5     25   12.00      3456.00   0.15451E+02   0.00000E+00   0.15451E+02   0.15746E+02   0.15862E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.34989E+02   0.92515E+02  -0.21749E+03  -0.88092E+02   0.51086E-02   0.10190E-03   0.55105E-02       0.17     302.06     0.0000  0.00   0.58598E-01   0.21811E+01    15.6829    15.7445    15.7907    15.8075    15.8523
   2022      5     26   12.00      3480.00   0.15750E+02   0.00000E+00   0.15750E+02   0.16030E+02   0.16146E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.37559E+02   0.93015E+02  -0.22899E+03  -0.96435E+02   0.45596E-02   0.81010E-04   0.37512E-02       0.17     322.89     0.0000  0.00   0.42624E-02   0.19917E+01    15.9672    16.0321    16.0733    16.0876    16.1356
   2022      5     27   12.00      3504.00   0.15307E+02   0.00000E+00   0.15307E+02   0.15781E+02   0.16127E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.54322E+02   0.11273E+03  -0.25963E+03  -0.90561E+02   0.57832E-02   0.86020E-04   0.77862E-02       0.16     287.69     0.0000  0.00  -0.90432E-01   0.20621E+01    15.6138    15.6922    15.9421    16.0642    16.1141
   2022      5     28   12.00      3528.00   0.13877E+02   0.00000E+00   0.13877E+02   0.14503E+02   0.15041E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.61723E+02   0.11567E+03  -0.25701E+03  -0.84710E+02   0.69805E-02   0.95161E-04   0.15675E-01       0.16     244.22     0.0000  0.00  -0.16392E+00   0.19282E+01    14.2157    14.3041    14.8266    14.9842    15.0324
   2022      5     29   12.00      3552.00   0.13853E+02   0.00000E+00   0.13853E+02   0.14056E+02   0.14264E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.29210E+02   0.58900E+02  -0.16280E+03  -0.85594E+02   0.29453E-02   0.31896E-04   0.20447E-02       0.16     247.95     0.0000  0.00  -0.24688E-01   0.44249E+00    13.9603    13.9928    14.1595    14.2151    14.2605
   2022      5     30   12.00      3576.00   0.14829E+02   0.00000E+00   0.14829E+02   0.14955E+02   0.15024E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.22909E+02   0.58810E+02  -0.15184E+03  -0.79528E+02   0.34519E-02   0.35060E-04   0.85129E-03       0.16     264.25     0.0000  0.00   0.38345E-01   0.31147E+00    14.9268    14.9586    14.9692    14.9801    15.0218
   2022      5     31   12.00      3600.00   0.15839E+02   0.00000E+00   0.15839E+02   0.15987E+02   0.16057E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.20180E+02   0.63043E+02  -0.15142E+03  -0.75286E+02   0.39097E-02   0.49315E-04   0.18304E-02       0.16     266.67     0.0000  0.00   0.58639E-03   0.14378E+01    15.9560    15.9924    16.0036    16.0146    16.0542
   2022      6      1   12.00      3624.00   0.16945E+02   0.00000E+00   0.16945E+02   0.17046E+02   0.17109E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.14963E+02   0.58898E+02  -0.15217E+03  -0.77487E+02   0.29536E-02   0.33546E-04   0.92721E-03       0.16     284.44     0.0000  0.00   0.17745E-01   0.25959E+00    17.0239    17.0486    17.0570    17.0667    17.1060
   2022      6      2   12.00      3648.00   0.17915E+02   0.00000E+00   0.17915E+02   0.18063E+02   0.18144E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.14186E+02   0.81108E+02  -0.18623E+03  -0.87200E+02   0.33090E-02   0.38775E-04   0.14537E-02       0.16     315.31     0.0000  0.00  -0.29154E-02  -0.61473E+00    18.0304    18.0642    18.0818    18.0968    18.1387
   2022      6      3   12.00      3672.00   0.17775E+02   0.00000E+00   0.17775E+02   0.18263E+02   0.18506E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.17358E+02   0.15749E+03  -0.26885E+03  -0.10072E+03   0.67263E-02   0.11917E-03   0.14886E-01       0.16     325.18     0.0000  0.00  -0.15823E+00  -0.16538E+01    18.1386    18.2323    18.3604    18.4372    18.4900
   2022      6      4   12.00      3696.00   0.18077E+02   0.00000E+00   0.18077E+02   0.18319E+02   0.18492E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.12341E+02   0.10410E+03  -0.21539E+03  -0.97497E+02   0.40896E-02   0.58091E-04   0.42722E-02       0.16     318.14     0.0000  0.00  -0.27831E-02  -0.79081E+00    18.2457    18.2960    18.3731    18.4359    18.4835
   2022      6      5   12.00      3720.00   0.17741E+02   0.00000E+00   0.17741E+02   0.18245E+02   0.18634E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.15723E+02   0.13475E+03  -0.24568E+03  -0.95290E+02   0.65651E-02   0.88576E-04   0.12779E-01       0.16     299.31     0.0000  0.00   0.14750E+00  -0.15844E+01    18.0462    18.1292    18.4505    18.5732    18.6241
   2022      6      6   12.00      3744.00   0.18080E+02   0.00000E+00   0.18080E+02   0.18326E+02   0.18483E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.72025E+01   0.10162E+03  -0.19233E+03  -0.86897E+02   0.50268E-02   0.75077E-04   0.41137E-02       0.16     280.26     0.0000  0.00   0.83341E-01  -0.10676E+01    18.2475    18.2945    18.3983    18.4322    18.4765
   2022      6      7   12.00      3768.00   0.18993E+02   0.00000E+00   0.18993E+02   0.19121E+02   0.19186E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.28092E+01   0.81315E+02  -0.16007E+03  -0.81591E+02   0.35779E-02   0.50342E-04   0.10633E-02       0.16     286.93     0.0000  0.00   0.26581E-01  -0.84697E+00    19.0945    19.1253    19.1342    19.1439    19.1830
   2022      6      8   12.00      3792.00   0.19934E+02   0.00000E+00   0.19934E+02   0.20098E+02   0.20168E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.67411E+01   0.96120E+02  -0.18476E+03  -0.83524E+02   0.37434E-02   0.57302E-04   0.13226E-02       0.16     297.81     0.0000  0.00   0.26678E-01  -0.10099E+01    20.0667    20.1036    20.1136    20.1240    20.1631
   2022      6      9   12.00      3816.00   0.19859E+02   0.00000E+00   0.19859E+02   0.20195E+02   0.20338E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.17689E+02   0.13365E+03  -0.24517E+03  -0.88332E+02   0.52918E-02   0.80694E-04   0.50863E-02       0.16     290.58     0.0000  0.00   0.10231E+00  -0.10217E+00    20.1146    20.1867    20.2541    20.2829    20.3274
   2022      6     10   12.00      3840.00   0.18532E+02   0.00000E+00   0.18532E+02   0.19226E+02   0.19681E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.31844E+02   0.16002E+03  -0.29832E+03  -0.10309E+03   0.68000E-02   0.97723E-04   0.14115E-01       0.16     301.45     0.0000  0.00   0.16374E+00   0.15421E+01    18.9502    19.0629    19.5287    19.6147    19.6690
   2022      6     11   12.00      3864.00   0.17572E+02   0.00000E+00   0.17572E+02   0.18162E+02   0.18505E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.43930E+02   0.13708E+03  -0.29963E+03  -0.11888E+03   0.51508E-02   0.84970E-04   0.66321E-02       0.16     318.79     0.0000  0.00   0.20323E-01   0.20777E+01    17.9668    18.0702    18.3575    18.4234    18.4850
   2022      6     12   12.00      3888.00   0.15988E+02   0.00000E+00   0.15988E+02   0.16770E+02   0.17257E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.69587E+02   0.14995E+03  -0.33420E+03  -0.11911E+03   0.61502E-02   0.97352E-04   0.11363E-01       0.16     297.70     0.0000  0.00  -0.86813E-01   0.30159E+01    16.5332    16.6589    16.9882    17.1681    17.2318
   2022      6     13   12.00      3912.00   0.14739E+02   0.00000E+00   0.14739E+02   0.15230E+02   0.15431E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.64135E+02   0.11336E+03  -0.27409E+03  -0.10319E+03   0.48030E-02   0.79893E-04   0.45147E-02       0.16     239.38     0.0000  0.00  -0.23425E-02   0.22310E+01    15.1078    15.2121    15.3268    15.3621    15.4182
   2022      6     14   12.00      3936.00   0.13741E+02   0.00000E+00   0.13741E+02   0.14061E+02   0.14247E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.48608E+02   0.88968E+02  -0.21875E+03  -0.95515E+02   0.45695E-02   0.75632E-04   0.34548E-02       0.16     222.34     0.0000  0.00   0.47820E-01   0.16880E+01    13.9735    14.0435    14.1252    14.1857    14.2356
   2022      6     15   12.00      3960.00   0.14071E+02   0.00000E+00   0.14071E+02   0.14239E+02   0.14321E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.25479E+02   0.69838E+02  -0.17302E+03  -0.94973E+02   0.37713E-02   0.51243E-04   0.12297E-02       0.16     256.75     0.0000  0.00   0.45515E-01   0.72695E+00    14.2029    14.2449    14.2580    14.2706    14.3173
   2022      6     16   12.00      3984.00   0.15307E+02   0.00000E+00   0.15307E+02   0.15385E+02   0.15449E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.12638E+02   0.51000E+02  -0.13557E+03  -0.81340E+02   0.27403E-02   0.29732E-04   0.25289E-03       0.16     253.31     0.0000  0.00   0.27053E-01   0.27657E-01    15.3654    15.3868    15.3951    15.4050    15.4470
   2022      6     17   12.00      4008.00   0.16309E+02   0.00000E+00   0.16309E+02   0.16380E+02   0.16426E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.12300E+02   0.43675E+02  -0.11288E+03  -0.53078E+02   0.25182E-02   0.25381E-04   0.18361E-03       0.16     181.92     0.0000  0.00   0.21800E-01   0.72291E-01    16.3628    16.3819    16.3889    16.3962    16.4252
   2022      6     18   12.00      4032.00   0.16402E+02   0.00000E+00   0.16402E+02   0.16480E+02   0.16523E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.15009E+02   0.42654E+02  -0.10399E+03  -0.45375E+02   0.28578E-02   0.29728E-04   0.30463E-03       0.16     150.65     0.0000  0.00   0.28115E-01   0.26767E+00    16.4610    16.4829    16.4903    16.4972    16.5226
   2022      6     19   12.00      4056.00   0.17014E+02   0.00000E+00   0.17014E+02   0.17088E+02   0.17142E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.15007E+02   0.46007E+02  -0.12045E+03  -0.67148E+02   0.28388E-02   0.30472E-04   0.31912E-03       0.16     226.35     0.0000  0.00   0.26010E-01   0.32854E+00    17.0699    17.0902    17.0976    17.1060    17.1414
   2022      6     20   12.00      4080.00   0.18100E+02   0.00000E+00   0.18100E+02   0.18279E+02   0.18358E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.24158E+02   0.75604E+02  -0.18313E+03  -0.93526E+02   0.37939E-02   0.60899E-04   0.16502E-02       0.16     312.45     0.0000  0.00   0.18386E-01   0.13172E+01    18.2461    18.2852    18.2966    18.3082    18.3520
   2022      6     21   12.00      4104.00   0.18323E+02   0.00000E+00   0.18323E+02   0.18757E+02   0.18957E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.43617E+02   0.11458E+03  -0.24708E+03  -0.90944E+02   0.51573E-02   0.87110E-04   0.62156E-02       0.16     290.02     0.0000  0.00   0.32387E-01   0.25773E+01    18.6446    18.7265    18.8557    18.8968    18.9449
   2022      6     22   12.00      4128.00   0.17021E+02   0.00000E+00   0.17021E+02   0.17467E+02   0.17730E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.50518E+02   0.11172E+03  -0.23039E+03  -0.72744E+02   0.52234E-02   0.89476E-04   0.62930E-02       0.16     186.24     0.0000  0.00   0.49230E-01   0.25043E+01    17.3202    17.4012    17.6106    17.6765    17.7160
   2022      6     23   12.00      4152.00   0.15816E+02   0.00000E+00   0.15816E+02   0.16039E+02   0.16110E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.36116E+02   0.75808E+02  -0.16405E+03  -0.58890E+02   0.39318E-02   0.60291E-04   0.19012E-02       0.16     139.50     0.0000  0.00   0.19956E-01   0.14542E+01    15.9966    16.0485    16.0623    16.0730    16.1037
   2022      6     24   12.00      4176.00   0.15626E+02   0.00000E+00   0.15626E+02   0.15750E+02   0.15810E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.21163E+02   0.55217E+02  -0.12783E+03  -0.64525E+02   0.32635E-02   0.35835E-04   0.72079E-03       0.16     178.33     0.0000  0.00   0.29301E-01   0.55885E+00    15.7235    15.7549    15.7647    15.7740    15.8079
   2022      6     25   12.00      4200.00   0.15790E+02   0.00000E+00   0.15790E+02   0.16036E+02   0.16204E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.26920E+02   0.87304E+02  -0.16127E+03  -0.68765E+02   0.68616E-02   0.11860E-03   0.16712E-01       0.16     199.79     0.0000  0.00   0.18039E+00  -0.77497E+00    15.9585    16.0041    16.1036    16.1590    16.1967
   2022      6     26   12.00      4224.00   0.15464E+02   0.00000E+00   0.15464E+02   0.15746E+02   0.15866E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.29218E+02   0.89106E+02  -0.15219E+03  -0.60479E+02   0.98893E-02   0.60436E-03   0.60862E-01       0.16     164.67     0.0000  0.00   0.35327E+00  -0.19756E+01    15.6899    15.7381    15.7839    15.8255    15.8556
   2022      6     27   12.00      4248.00   0.15128E+02   0.00000E+00   0.15128E+02   0.15349E+02   0.15416E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.29908E+02   0.74254E+02  -0.13265E+03  -0.55721E+02   0.86886E-02   0.47335E-03   0.37381E-01       0.16     147.08     0.0000  0.00   0.28080E+00   0.44342E-01    15.3115    15.3567    15.3710    15.3790    15.4078
   2022      6     28   12.00      4272.00   0.15277E+02   0.00000E+00   0.15277E+02   0.15395E+02   0.15454E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.18146E+02   0.55024E+02  -0.10492E+03  -0.56081E+02   0.47920E-02   0.83110E-04   0.53466E-02       0.16     164.15     0.0000  0.00   0.89428E-01   0.75606E+00    15.3678    15.3992    15.4088    15.4176    15.4509
   2022      6     29   12.00      4296.00   0.16412E+02   0.00000E+00   0.16412E+02   0.16452E+02   0.16502E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.68731E+01   0.39873E+02  -0.88770E+02  -0.61272E+02   0.25292E-02   0.19881E-04   0.16700E-03       0.16     210.22     0.0000  0.00   0.23162E-01   0.32531E-01    16.4397    16.4518    16.4569    16.4645    16.5020
   2022      6     30   12.00      4320.00   0.17623E+02   0.00000E+00   0.17623E+02   0.17742E+02   0.17802E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.10446E+02   0.72131E+02  -0.13261E+03  -0.66413E+02   0.44339E-02   0.56869E-04   0.28949E-02       0.16     233.04     0.0000  0.00   0.68965E-01  -0.68378E+00    17.7155    17.7462    17.7553    17.7646    17.7999
   2022      7      1   12.00      4344.00   0.17767E+02   0.00000E+00   0.17767E+02   0.18079E+02   0.18294E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.19662E+02   0.88152E+02  -0.15347E+03  -0.59150E+02   0.65211E-02   0.90791E-04   0.12080E-01       0.16     201.84     0.0000  0.00   0.14718E+00  -0.12973E+01    17.9662    18.0175    18.1962    18.2522    18.2877
   2022      7      2   12.00      4368.00   0.17592E+02   0.00000E+00   0.17592E+02   0.17811E+02   0.17974E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.24332E+02   0.70861E+02  -0.13262E+03  -0.49233E+02   0.55335E-02   0.88912E-04   0.67749E-02       0.16     153.67     0.0000  0.00   0.10248E+00  -0.12990E+01    17.7365    17.7826    17.8716    17.9385    17.9679
   2022      7      3   12.00      4392.00   0.17604E+02   0.00000E+00   0.17604E+02   0.17678E+02   0.17718E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.16813E+02   0.37959E+02  -0.92649E+02  -0.40689E+02   0.28814E-02   0.30353E-04   0.50630E-03       0.16     134.26     0.0000  0.00   0.26835E-01  -0.26262E+00    17.6607    17.6813    17.6878    17.6940    17.7173
   2022      7      4   12.00      4416.00   0.17584E+02   0.00000E+00   0.17584E+02   0.17672E+02   0.17711E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.21018E+02   0.48187E+02  -0.11278E+03  -0.38628E+02   0.28765E-02   0.32288E-04   0.29328E-03       0.16     122.79     0.0000  0.00   0.25699E-01   0.42885E+00    17.6517    17.6754    17.6829    17.6892    17.7099
   2022      7      5   12.00      4440.00   0.16810E+02   0.00000E+00   0.16810E+02   0.16928E+02   0.16969E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.24487E+02   0.53753E+02  -0.11769E+03  -0.36116E+02   0.32401E-02   0.35885E-04   0.53304E-03       0.16      96.72     0.0000  0.00   0.37723E-01   0.21611E+00    16.9029    16.9330    16.9417    16.9483    16.9677
   2022      7      6   12.00      4464.00   0.16122E+02   0.00000E+00   0.16122E+02   0.16235E+02   0.16280E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.23499E+02   0.46312E+02  -0.10439E+03  -0.41156E+02   0.35495E-02   0.37303E-04   0.79935E-03       0.16     108.47     0.0000  0.00   0.46310E-01  -0.85745E-01    16.2097    16.2397    16.2483    16.2555    16.2787
   2022      7      7   12.00      4488.00   0.16106E+02   0.00000E+00   0.16106E+02   0.16204E+02   0.16251E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.19230E+02   0.46422E+02  -0.10288E+03  -0.48186E+02   0.33243E-02   0.33306E-04   0.60598E-03       0.16     139.45     0.0000  0.00   0.38336E-01  -0.30178E+00    16.1810    16.2077    16.2155    16.2230    16.2502
   2022      7      8   12.00      4512.00   0.16499E+02   0.00000E+00   0.16499E+02   0.16598E+02   0.16654E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.13383E+02   0.50724E+02  -0.10975E+03  -0.61595E+02   0.35959E-02   0.41216E-04   0.11411E-02       0.16     192.26     0.0000  0.00   0.28127E-01  -0.94334E+00    16.5749    16.6016    16.6096    16.6183    16.6525
   2022      7      9   12.00      4536.00   0.17691E+02   0.00000E+00   0.17691E+02   0.17795E+02   0.17857E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.65303E+01   0.58626E+02  -0.12532E+03  -0.74695E+02   0.43058E-02   0.53906E-04   0.24406E-02       0.16     253.97     0.0000  0.00   0.57842E-01  -0.60886E+00    17.7720    17.7981    17.8065    17.8163    17.8557
   2022      7     10   12.00      4560.00   0.18966E+02   0.00000E+00   0.18966E+02   0.19104E+02   0.19170E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.73729E+01   0.71192E+02  -0.15017E+03  -0.78055E+02   0.41816E-02   0.60474E-04   0.26799E-02       0.16     274.10     0.0000  0.00   0.31017E-01   0.11564E+01    19.0755    19.1084    19.1178    19.1279    19.1665
   2022      7     11   12.00      4584.00   0.19318E+02   0.00000E+00   0.19318E+02   0.19625E+02   0.19950E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.16821E+02   0.97683E+02  -0.18337E+03  -0.72779E+02   0.53500E-02   0.82007E-04   0.63400E-02       0.16     247.92     0.0000  0.00  -0.28512E-01   0.27640E+01    19.4896    19.5399    19.7484    19.9024    19.9418
   2022      7     12   12.00      4608.00   0.19313E+02   0.00000E+00   0.19313E+02   0.19562E+02   0.19671E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.23303E+02   0.85336E+02  -0.17046E+03  -0.67755E+02   0.49496E-02   0.95543E-04   0.49860E-02       0.16     216.10     0.0000  0.00   0.31312E-01   0.22244E+01    19.5055    19.5577    19.6039    19.6273    19.6629
   2022      7     13   12.00      4632.00   0.19026E+02   0.00000E+00   0.19026E+02   0.19266E+02   0.19386E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.27692E+02   0.82133E+02  -0.16667E+03  -0.58788E+02   0.44290E-02   0.66551E-04   0.32190E-02       0.16     180.01     0.0000  0.00   0.37298E-02   0.16632E+01    19.1977    19.2460    19.3262    19.3486    19.3797
   2022      7     14   12.00      4656.00   0.18418E+02   0.00000E+00   0.18418E+02   0.18554E+02   0.18628E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.22969E+02   0.59046E+02  -0.13287E+03  -0.48913E+02   0.29217E-02   0.40640E-04   0.94600E-03       0.16     140.71     0.0000  0.00  -0.78379E-02   0.62128E+00    18.5174    18.5460    18.5845    18.5993    18.6251
   2022      7     15   12.00      4680.00   0.18005E+02   0.00000E+00   0.18005E+02   0.18106E+02   0.18151E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.23436E+02   0.52559E+02  -0.12222E+03  -0.47619E+02   0.29569E-02   0.40855E-04   0.40122E-03       0.16     135.90     0.0000  0.00   0.31066E-01   0.28660E+00    18.0847    18.1103    18.1176    18.1247    18.1490
   2022      7     16   12.00      4704.00   0.17987E+02   0.00000E+00   0.17987E+02   0.18076E+02   0.18120E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.19491E+02   0.46605E+02  -0.11839E+03  -0.49715E+02   0.22797E-02   0.30357E-04   0.28646E-03       0.16     150.06     0.0000  0.00   0.13050E-01  -0.27259E+00    18.0585    18.0791    18.0856    18.0925    18.1179
   2022      7     17   12.00      4728.00   0.17690E+02   0.00000E+00   0.17690E+02   0.17827E+02   0.17885E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.26869E+02   0.57506E+02  -0.15692E+03  -0.59604E+02   0.25200E-02   0.38207E-04   0.85391E-03       0.16     168.32     0.0000  0.00   0.69093E-02   0.28491E+00    17.8003    17.8309    17.8411    17.8505    17.8799
   2022      7     18   12.00      4752.00   0.16089E+02   0.00000E+00   0.16089E+02   0.16615E+02   0.17099E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.47599E+02   0.10422E+03  -0.23621E+03  -0.75072E+02   0.54061E-02   0.84845E-04   0.68624E-02       0.16     183.54     0.0000  0.00   0.34747E-01   0.28154E+01    16.3950    16.4709    16.8276    17.0471    17.0880
   2022      7     19   12.00      4776.00   0.14370E+02   0.00000E+00   0.14370E+02   0.14958E+02   0.15375E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.45178E+02   0.10610E+03  -0.22314E+03  -0.80210E+02   0.66930E-02   0.13864E-03   0.18606E-01       0.16     167.31     0.0000  0.00   0.90679E-01   0.40732E+01    14.7670    14.8645    15.1173    15.3154    15.3612
   2022      7     20   12.00      4800.00   0.13264E+02   0.00000E+00   0.13264E+02   0.13647E+02   0.13744E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.43943E+02   0.86577E+02  -0.17958E+03  -0.71069E+02   0.89454E-02   0.60244E-03   0.51188E-01       0.17     138.71     0.0000  0.00   0.23280E+00   0.53275E+01    13.5892    13.6588    13.6813    13.6928    13.7287
   2022      7     21   12.00      4824.00   0.12422E+02   0.00000E+00   0.12422E+02   0.12727E+02   0.12816E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.44847E+02   0.84463E+02  -0.16763E+03  -0.69356E+02   0.99022E-02   0.88994E-03   0.73692E-01       0.17     138.18     0.0000  0.00   0.24347E+00   0.73642E+01    12.6769    12.7360    12.7576    12.7688    12.8052
   2022      7     22   12.00      4848.00   0.11809E+02   0.00000E+00   0.11809E+02   0.12088E+02   0.12187E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.38186E+02   0.73365E+02  -0.15396E+03  -0.74586E+02   0.80630E-02   0.52736E-03   0.42919E-01       0.17     162.32     0.0000  0.00   0.10746E+00   0.63834E+01    12.0369    12.0945    12.1194    12.1334    12.1750
   2022      7     23   12.00      4872.00   0.12062E+02   0.00000E+00   0.12062E+02   0.12226E+02   0.12304E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.26315E+02   0.54668E+02  -0.13023E+03  -0.67722E+02   0.50176E-02   0.87044E-04   0.50825E-02       0.17     163.01     0.0000  0.00   0.73496E-01   0.16396E+01    12.1876    12.2325    12.2469    12.2585    12.2993
   2022      7     24   12.00      4896.00   0.12323E+02   0.00000E+00   0.12323E+02   0.12439E+02   0.12499E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.18343E+02   0.40864E+02  -0.10567E+03  -0.54843E+02   0.36049E-02   0.47472E-04   0.19984E-02       0.17     137.45     0.0000  0.00   0.18616E-01  -0.93003E+00    12.4108    12.4433    12.4541    12.4631    12.4985
   2022      7     25   12.00      4920.00   0.12400E+02   0.00000E+00   0.12400E+02   0.12519E+02   0.12573E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.19924E+02   0.38662E+02  -0.94495E+02  -0.45042E+02   0.47355E-02   0.12682E-03   0.74175E-02       0.17     111.38     0.0000  0.00   0.63688E-01   0.14738E+00    12.4925    12.5231    12.5339    12.5419    12.5701
   2022      7     26   12.00      4944.00   0.12123E+02   0.00000E+00   0.12123E+02   0.12306E+02   0.12367E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.23680E+02   0.52172E+02  -0.10681E+03  -0.49711E+02   0.80371E-02   0.50592E-03   0.34167E-01       0.17     119.50     0.0000  0.00   0.17090E+00   0.48541E+01    12.2755    12.3114    12.3235    12.3315    12.3613
   2022      7     27   12.00      4968.00   0.12367E+02   0.00000E+00   0.12367E+02   0.12513E+02   0.12581E+02   0.00000E+00   0.00000E+00   0.16853E+01   0.16701E+02   0.52140E+02  -0.11308E+03  -0.63072E+02   0.55322E-02   0.16811E-03   0.91435E-02       0.17     170.81     0.0000  0.00   0.54264E-01   0.29174E+01    12.4832    12.5177    12.5302    12.5399    12.5771
