"Data Hora, GMT-03:00","Temp., °F (LGR S/N: 10600576, SEN S/N: 10600576)"
04/06/18 11H30min0s,82.864
04/06/18 12H0min0s,82.864
04/06/18 12H30min0s,83.221
04/06/18 13H0min0s,83.221
04/06/18 13H30min0s,83.399
04/06/18 14H0min0s,83.579
04/06/18 14H30min0s,84.295
04/06/18 15H0min0s,84.654
04/06/18 15H30min0s,85.014
04/06/18 16H0min0s,84.834
04/06/18 16H30min0s,84.654
04/06/18 17H0min0s,84.295
04/06/18 17H30min0s,83.935
04/06/18 18H0min0s,83.757
04/06/18 18H30min0s,83.399
04/06/18 19H0min0s,83.399
04/06/18 19H30min0s,83.221
04/06/18 20H0min0s,83.221
04/06/18 20H30min0s,83.221
04/06/18 21H0min0s,83.221
04/06/18 21H30min0s,83.043
04/06/18 22H0min0s,83.043
04/06/18 22H30min0s,83.043
04/06/18 23H0min0s,82.864
04/06/18 23H30min0s,82.864
04/07/18 00H0min0s,82.864
04/07/18 00H30min0s,82.864
04/07/18 01H0min0s,82.686
04/07/18 01H30min0s,82.686
04/07/18 02H0min0s,82.686
04/07/18 02H30min0s,82.686
04/07/18 03H0min0s,82.508
04/07/18 03H30min0s,82.508
04/07/18 04H0min0s,82.508
04/07/18 04H30min0s,82.508
04/07/18 05H0min0s,82.33
04/07/18 05H30min0s,82.33
04/07/18 06H0min0s,82.33
04/07/18 06H30min0s,82.33
04/07/18 07H0min0s,82.33
04/07/18 07H30min0s,82.33
04/07/18 08H0min0s,82.508
04/07/18 08H30min0s,83.221
04/07/18 09H0min0s,83.757
04/07/18 09H30min0s,83.579
04/07/18 10H0min0s,84.834
04/07/18 10H30min0s,84.295
04/07/18 11H0min0s,84.115
04/07/18 11H30min0s,84.834
04/07/18 12H0min0s,84.654
04/07/18 12H30min0s,86.097
04/07/18 13H0min0s,85.735
04/07/18 13H30min0s,85.554
04/07/18 14H0min0s,86.277
04/07/18 14H30min0s,85.915
04/07/18 15H0min0s,86.823
04/07/18 15H30min0s,85.915
04/07/18 16H0min0s,86.641
04/07/18 16H30min0s,86.459
04/07/18 17H0min0s,85.374
04/07/18 17H30min0s,84.654
04/07/18 18H0min0s,83.757
04/07/18 18H30min0s,84.295
04/07/18 19H0min0s,84.115
04/07/18 19H30min0s,84.115
04/07/18 20H0min0s,83.935
04/07/18 20H30min0s,83.935
04/07/18 21H0min0s,83.757
04/07/18 21H30min0s,83.757
04/07/18 22H0min0s,83.579
04/07/18 22H30min0s,83.579
04/07/18 23H0min0s,83.579
04/07/18 23H30min0s,83.579
04/08/18 00H0min0s,83.399
04/08/18 00H30min0s,83.399
04/08/18 01H0min0s,83.221
04/08/18 01H30min0s,83.221
04/08/18 02H0min0s,83.221
04/08/18 02H30min0s,83.043
04/08/18 03H0min0s,83.043
04/08/18 03H30min0s,83.043
04/08/18 04H0min0s,82.864
04/08/18 04H30min0s,82.864
04/08/18 05H0min0s,82.864
04/08/18 05H30min0s,82.864
04/08/18 06H0min0s,82.864
04/08/18 06H30min0s,82.686
04/08/18 07H0min0s,82.686
04/08/18 07H30min0s,82.864
04/08/18 08H0min0s,83.221
04/08/18 08H30min0s,83.043
04/08/18 09H0min0s,83.579
04/08/18 09H30min0s,85.554
04/08/18 10H0min0s,84.474
04/08/18 10H30min0s,83.579
04/08/18 11H0min0s,83.221
04/08/18 11H30min0s,82.686
04/08/18 12H0min0s,82.508
04/08/18 12H30min0s,82.686
04/08/18 13H0min0s,82.864
04/08/18 13H30min0s,82.864
04/08/18 14H0min0s,82.686
04/08/18 14H30min0s,82.686
04/08/18 15H0min0s,82.864
04/08/18 15H30min0s,82.864
04/08/18 16H0min0s,82.864
04/08/18 16H30min0s,83.043
04/08/18 17H0min0s,82.508
04/08/18 17H30min0s,82.508
04/08/18 18H0min0s,82.33
04/08/18 18H30min0s,82.33
04/08/18 19H0min0s,82.33
04/08/18 19H30min0s,82.33
04/08/18 20H0min0s,82.152
04/08/18 20H30min0s,82.152
04/08/18 21H0min0s,82.152
04/08/18 21H30min0s,82.152
04/08/18 22H0min0s,81.975
04/08/18 22H30min0s,81.975
04/08/18 23H0min0s,81.975
04/08/18 23H30min0s,81.975
04/09/18 00H0min0s,81.797
04/09/18 00H30min0s,81.797
04/09/18 01H0min0s,81.797
04/09/18 01H30min0s,81.797
04/09/18 02H0min0s,81.797
04/09/18 02H30min0s,81.797
04/09/18 03H0min0s,81.797
04/09/18 03H30min0s,81.621
04/09/18 04H0min0s,81.621
04/09/18 04H30min0s,81.621
04/09/18 05H0min0s,81.621
04/09/18 05H30min0s,81.621
04/09/18 06H0min0s,81.621
04/09/18 06H30min0s,81.442
04/09/18 07H0min0s,81.442
04/09/18 07H30min0s,81.621
04/09/18 08H0min0s,81.975
04/09/18 08H30min0s,82.686
04/09/18 09H0min0s,83.579
04/09/18 09H30min0s,84.295
04/09/18 10H0min0s,83.757
04/09/18 10H30min0s,83.935
04/09/18 11H0min0s,85.194
04/09/18 11H30min0s,85.194
04/09/18 12H0min0s,85.915
04/09/18 12H30min0s,85.194
04/09/18 13H0min0s,85.194
04/09/18 13H30min0s,84.295
04/09/18 14H0min0s,85.014
04/09/18 14H30min0s,85.915
04/09/18 15H0min0s,85.014
04/09/18 15H30min0s,85.014
04/09/18 16H0min0s,85.014
04/09/18 16H30min0s,85.014
04/09/18 17H0min0s,85.374
04/09/18 17H30min0s,84.834
04/09/18 18H0min0s,84.295
04/09/18 18H30min0s,84.295
04/09/18 19H0min0s,84.115
04/09/18 19H30min0s,84.115
04/09/18 20H0min0s,83.757
04/09/18 20H30min0s,83.757
04/09/18 21H0min0s,83.757
04/09/18 21H30min0s,83.579
04/09/18 22H0min0s,83.579
04/09/18 22H30min0s,83.399
04/09/18 23H0min0s,83.399
04/09/18 23H30min0s,83.221
04/10/18 00H0min0s,83.043
04/10/18 00H30min0s,82.864
04/10/18 01H0min0s,82.686
04/10/18 01H30min0s,82.686
04/10/18 02H0min0s,82.508
04/10/18 02H30min0s,82.508
04/10/18 03H0min0s,82.33
04/10/18 03H30min0s,82.33
04/10/18 04H0min0s,82.33
04/10/18 04H30min0s,82.152
04/10/18 05H0min0s,82.152
04/10/18 05H30min0s,81.975
04/10/18 06H0min0s,81.975
04/10/18 06H30min0s,81.975
04/10/18 07H0min0s,81.797
04/10/18 07H30min0s,81.797
04/10/18 08H0min0s,81.621
04/10/18 08H30min0s,81.975
04/10/18 09H0min0s,81.975
04/10/18 09H30min0s,82.152
04/10/18 10H0min0s,82.508
04/10/18 10H30min0s,82.686
04/10/18 11H0min0s,83.221
04/10/18 11H30min0s,83.399
04/10/18 12H0min0s,83.935
04/10/18 12H30min0s,83.579
04/10/18 13H0min0s,83.757
04/10/18 13H30min0s,83.935
04/10/18 14H0min0s,84.834
04/10/18 14H30min0s,84.115
04/10/18 15H0min0s,85.735
04/10/18 15H30min0s,85.374
04/10/18 16H0min0s,85.554
04/10/18 16H30min0s,85.735
04/10/18 17H0min0s,85.194
04/10/18 17H30min0s,84.474
04/10/18 18H0min0s,84.115
04/10/18 18H30min0s,83.935
04/10/18 19H0min0s,83.757
04/10/18 19H30min0s,83.757
04/10/18 20H0min0s,83.579
04/10/18 20H30min0s,83.579
04/10/18 21H0min0s,83.579
04/10/18 21H30min0s,83.579
04/10/18 22H0min0s,83.399
04/10/18 22H30min0s,83.399
04/10/18 23H0min0s,83.221
04/10/18 23H30min0s,83.221
04/11/18 00H0min0s,83.221
04/11/18 00H30min0s,83.043
04/11/18 01H0min0s,83.043
04/11/18 01H30min0s,83.043
04/11/18 02H0min0s,82.864
04/11/18 02H30min0s,82.864
04/11/18 03H0min0s,82.686
04/11/18 03H30min0s,82.686
04/11/18 04H0min0s,82.686
04/11/18 04H30min0s,82.508
04/11/18 05H0min0s,82.508
04/11/18 05H30min0s,82.508
04/11/18 06H0min0s,82.508
04/11/18 06H30min0s,82.33
04/11/18 07H0min0s,82.508
04/11/18 07H30min0s,82.508
04/11/18 08H0min0s,82.686
04/11/18 08H30min0s,82.864
04/11/18 09H0min0s,83.757
04/11/18 09H30min0s,83.757
04/11/18 10H0min0s,83.935
04/11/18 10H30min0s,83.757
04/11/18 11H0min0s,83.757
04/11/18 11H30min0s,84.654
04/11/18 12H0min0s,85.014
04/11/18 12H30min0s,84.295
04/11/18 13H0min0s,85.194
04/11/18 13H30min0s,85.014
04/11/18 14H0min0s,84.295
04/11/18 14H30min0s,84.474
04/11/18 15H0min0s,85.374
04/11/18 15H30min0s,85.374
04/11/18 16H0min0s,85.014
04/11/18 16H30min0s,85.194
04/11/18 17H0min0s,84.834
04/11/18 17H30min0s,84.654
04/11/18 18H0min0s,84.115
04/11/18 18H30min0s,84.115
04/11/18 19H0min0s,83.935
04/11/18 19H30min0s,83.935
04/11/18 20H0min0s,83.757
04/11/18 20H30min0s,83.757
04/11/18 21H0min0s,83.579
04/11/18 21H30min0s,83.579
04/11/18 22H0min0s,83.579
04/11/18 22H30min0s,83.399
04/11/18 23H0min0s,83.399
04/11/18 23H30min0s,83.399
04/12/18 00H0min0s,83.221
04/12/18 00H30min0s,83.221
04/12/18 01H0min0s,83.221
04/12/18 01H30min0s,83.043
04/12/18 02H0min0s,83.043
04/12/18 02H30min0s,83.043
04/12/18 03H0min0s,82.864
04/12/18 03H30min0s,82.864
04/12/18 04H0min0s,82.864
04/12/18 04H30min0s,82.864
04/12/18 05H0min0s,82.686
04/12/18 05H30min0s,82.686
04/12/18 06H0min0s,82.686
04/12/18 06H30min0s,82.686
04/12/18 07H0min0s,82.686
04/12/18 07H30min0s,82.686
04/12/18 08H0min0s,82.864
04/12/18 08H30min0s,82.686
04/12/18 09H0min0s,83.043
04/12/18 09H30min0s,83.043
04/12/18 10H0min0s,83.399
04/12/18 10H30min0s,83.399
04/12/18 11H0min0s,83.579
04/12/18 11H30min0s,83.221
04/12/18 12H0min0s,83.399
04/12/18 12H30min0s,83.935
04/12/18 13H0min0s,84.115
04/12/18 13H30min0s,83.399
04/12/18 14H0min0s,83.221
04/12/18 14H30min0s,83.043
04/12/18 15H0min0s,83.579
04/12/18 15H30min0s,83.579
04/12/18 16H0min0s,83.221
04/12/18 16H30min0s,82.864
04/12/18 17H0min0s,82.508
04/12/18 17H30min0s,82.508
04/12/18 18H0min0s,82.508
04/12/18 18H30min0s,82.33
04/12/18 19H0min0s,82.152
04/12/18 19H30min0s,82.152
04/12/18 20H0min0s,82.152
04/12/18 20H30min0s,82.152
04/12/18 21H0min0s,81.975
04/12/18 21H30min0s,81.975
04/12/18 22H0min0s,81.975
04/12/18 22H30min0s,81.797
04/12/18 23H0min0s,81.797
04/12/18 23H30min0s,81.797
04/13/18 00H0min0s,81.797
04/13/18 00H30min0s,81.621
04/13/18 01H0min0s,81.621
04/13/18 01H30min0s,81.621
04/13/18 02H0min0s,81.621
04/13/18 02H30min0s,81.621
04/13/18 03H0min0s,81.442
04/13/18 03H30min0s,81.442
04/13/18 04H0min0s,81.442
04/13/18 04H30min0s,81.266
04/13/18 05H0min0s,81.266
04/13/18 05H30min0s,81.266
04/13/18 06H0min0s,81.09
04/13/18 06H30min0s,81.09
04/13/18 07H0min0s,81.266
04/13/18 07H30min0s,81.975
04/13/18 08H0min0s,82.152
04/13/18 08H30min0s,81.442
04/13/18 09H0min0s,82.152
04/13/18 09H30min0s,82.33
04/13/18 10H0min0s,82.33
04/13/18 10H30min0s,82.508
04/13/18 11H0min0s,82.686
04/13/18 11H30min0s,82.686
04/13/18 12H0min0s,83.399
04/13/18 12H30min0s,84.115
04/13/18 13H0min0s,84.834
04/13/18 13H30min0s,83.935
04/13/18 14H0min0s,85.374
04/13/18 14H30min0s,84.654
04/13/18 15H0min0s,85.194
04/13/18 15H30min0s,85.374
04/13/18 16H0min0s,84.115
04/13/18 16H30min0s,84.115
04/13/18 17H0min0s,83.935
04/13/18 17H30min0s,83.757
04/13/18 18H0min0s,83.579
04/13/18 18H30min0s,83.399
04/13/18 19H0min0s,83.221
04/13/18 19H30min0s,83.043
04/13/18 20H0min0s,82.864
04/13/18 20H30min0s,82.864
04/13/18 21H0min0s,82.686
04/13/18 21H30min0s,82.508
04/13/18 22H0min0s,82.508
04/13/18 22H30min0s,82.33
04/13/18 23H0min0s,82.152
04/13/18 23H30min0s,82.152
04/14/18 00H0min0s,81.975
04/14/18 00H30min0s,81.975
04/14/18 01H0min0s,81.797
04/14/18 01H30min0s,81.797
04/14/18 02H0min0s,81.621
04/14/18 02H30min0s,81.621
04/14/18 03H0min0s,81.621
04/14/18 03H30min0s,81.442
04/14/18 04H0min0s,81.442
04/14/18 04H30min0s,81.266
04/14/18 05H0min0s,81.266
04/14/18 05H30min0s,81.09
04/14/18 06H0min0s,81.09
04/14/18 06H30min0s,81.09
04/14/18 07H0min0s,81.09
04/14/18 07H30min0s,81.09
04/14/18 08H0min0s,80.911
04/14/18 08H30min0s,81.09
04/14/18 09H0min0s,81.09
04/14/18 09H30min0s,81.09
04/14/18 10H0min0s,81.266
04/14/18 10H30min0s,81.266
04/14/18 11H0min0s,81.09
04/14/18 11H30min0s,80.911
04/14/18 12H0min0s,81.09
04/14/18 12H30min0s,80.911
04/14/18 13H0min0s,81.09
04/14/18 13H30min0s,80.911
04/14/18 14H0min0s,81.266
04/14/18 14H30min0s,81.09
04/14/18 15H0min0s,81.266
04/14/18 15H30min0s,81.09
04/14/18 16H0min0s,80.911
04/14/18 16H30min0s,81.09
04/14/18 17H0min0s,80.911
04/14/18 17H30min0s,80.559
04/14/18 18H0min0s,80.559
04/14/18 18H30min0s,80.382
04/14/18 19H0min0s,80.382
04/14/18 19H30min0s,80.382
04/14/18 20H0min0s,80.382
04/14/18 20H30min0s,80.382
04/14/18 21H0min0s,80.382
04/14/18 21H30min0s,80.206
04/14/18 22H0min0s,80.206
04/14/18 22H30min0s,80.206
04/14/18 23H0min0s,80.206
04/14/18 23H30min0s,80.206
04/15/18 00H0min0s,80.029
04/15/18 00H30min0s,80.029
04/15/18 01H0min0s,80.029
04/15/18 01H30min0s,80.029
04/15/18 02H0min0s,80.029
04/15/18 02H30min0s,79.853
04/15/18 03H0min0s,79.853
04/15/18 03H30min0s,79.853
04/15/18 04H0min0s,79.853
04/15/18 04H30min0s,79.853
04/15/18 05H0min0s,79.678
04/15/18 05H30min0s,79.678
04/15/18 06H0min0s,79.678
04/15/18 06H30min0s,79.678
04/15/18 07H0min0s,79.853
04/15/18 07H30min0s,79.853
04/15/18 08H0min0s,80.029
04/15/18 08H30min0s,80.029
04/15/18 09H0min0s,80.382
04/15/18 09H30min0s,80.735
04/15/18 10H0min0s,80.911
04/15/18 10H30min0s,81.797
04/15/18 11H0min0s,81.09
04/15/18 11H30min0s,82.152
04/15/18 12H0min0s,81.975
04/15/18 12H30min0s,82.33
04/15/18 13H0min0s,82.864
04/15/18 13H30min0s,83.043
04/15/18 14H0min0s,82.33
04/15/18 14H30min0s,82.686
04/15/18 15H0min0s,82.686
04/15/18 15H30min0s,82.864
04/15/18 16H0min0s,82.508
04/15/18 16H30min0s,82.508
04/15/18 17H0min0s,82.864
04/15/18 17H30min0s,82.508
04/15/18 18H0min0s,82.152
04/15/18 18H30min0s,82.152
04/15/18 19H0min0s,82.152
04/15/18 19H30min0s,81.975
04/15/18 20H0min0s,81.797
04/15/18 20H30min0s,81.797
04/15/18 21H0min0s,81.621
04/15/18 21H30min0s,81.621
04/15/18 22H0min0s,81.442
04/15/18 22H30min0s,81.442
04/15/18 23H0min0s,81.266
04/15/18 23H30min0s,81.266
04/16/18 00H0min0s,81.266
04/16/18 00H30min0s,81.09
04/16/18 01H0min0s,81.09
04/16/18 01H30min0s,80.911
04/16/18 02H0min0s,80.735
04/16/18 02H30min0s,80.735
04/16/18 03H0min0s,80.559
04/16/18 03H30min0s,80.559
04/16/18 04H0min0s,80.559
04/16/18 04H30min0s,80.382
04/16/18 05H0min0s,80.382
04/16/18 05H30min0s,80.206
04/16/18 06H0min0s,80.206
04/16/18 06H30min0s,80.206
04/16/18 07H0min0s,80.206
04/16/18 07H30min0s,80.735
04/16/18 08H0min0s,80.911
04/16/18 08H30min0s,80.559
04/16/18 09H0min0s,81.09
04/16/18 09H30min0s,81.797
04/16/18 10H0min0s,82.33
04/16/18 10H30min0s,81.621
04/16/18 11H0min0s,82.33
04/16/18 11H30min0s,81.797
04/16/18 12H0min0s,83.221
04/16/18 12H30min0s,84.115
04/16/18 13H0min0s,84.115
04/16/18 13H30min0s,82.864
04/16/18 14H0min0s,85.014
04/16/18 14H30min0s,84.474
04/16/18 15H0min0s,84.115
04/16/18 15H30min0s,83.935
04/16/18 16H0min0s,83.579
04/16/18 16H30min0s,83.399
04/16/18 17H0min0s,83.579
04/16/18 17H30min0s,82.864
04/16/18 18H0min0s,83.043
04/16/18 18H30min0s,83.043
04/16/18 19H0min0s,83.043
04/16/18 19H30min0s,82.686
04/16/18 20H0min0s,82.686
04/16/18 20H30min0s,82.508
04/16/18 21H0min0s,82.508
04/16/18 21H30min0s,82.508
04/16/18 22H0min0s,82.33
04/16/18 22H30min0s,82.152
04/16/18 23H0min0s,82.152
04/16/18 23H30min0s,82.152
04/17/18 00H0min0s,81.975
04/17/18 00H30min0s,81.975
04/17/18 01H0min0s,81.975
04/17/18 01H30min0s,81.975
04/17/18 02H0min0s,81.797
04/17/18 02H30min0s,81.797
04/17/18 03H0min0s,81.621
04/17/18 03H30min0s,81.621
04/17/18 04H0min0s,81.621
04/17/18 04H30min0s,81.442
04/17/18 05H0min0s,81.442
04/17/18 05H30min0s,81.266
04/17/18 06H0min0s,81.266
04/17/18 06H30min0s,81.09
04/17/18 07H0min0s,80.911
04/17/18 07H30min0s,80.911
04/17/18 08H0min0s,80.911
04/17/18 08H30min0s,80.911
04/17/18 09H0min0s,80.911
04/17/18 09H30min0s,81.266
04/17/18 10H0min0s,81.442
04/17/18 10H30min0s,81.266
04/17/18 11H0min0s,81.442
04/17/18 11H30min0s,81.621
04/17/18 12H0min0s,81.975
04/17/18 12H30min0s,82.686
04/17/18 13H0min0s,83.043
04/17/18 13H30min0s,82.508
04/17/18 14H0min0s,82.33
04/17/18 14H30min0s,82.508
04/17/18 15H0min0s,82.152
04/17/18 15H30min0s,83.043
04/17/18 16H0min0s,82.864
04/17/18 16H30min0s,82.686
04/17/18 17H0min0s,82.686
04/17/18 17H30min0s,82.152
04/17/18 18H0min0s,81.975
04/17/18 18H30min0s,81.797
04/17/18 19H0min0s,81.621
04/17/18 19H30min0s,81.621
04/17/18 20H0min0s,81.621
04/17/18 20H30min0s,81.442
04/17/18 21H0min0s,81.442
04/17/18 21H30min0s,81.266
04/17/18 22H0min0s,81.266
04/17/18 22H30min0s,81.266
04/17/18 23H0min0s,81.266
04/17/18 23H30min0s,81.09
04/18/18 00H0min0s,81.09
04/18/18 00H30min0s,81.09
04/18/18 01H0min0s,81.09
04/18/18 01H30min0s,80.911
04/18/18 02H0min0s,80.911
04/18/18 02H30min0s,80.911
04/18/18 03H0min0s,80.911
04/18/18 03H30min0s,80.735
04/18/18 04H0min0s,80.735
04/18/18 04H30min0s,80.735
04/18/18 05H0min0s,80.559
04/18/18 05H30min0s,80.559
04/18/18 06H0min0s,80.559
04/18/18 06H30min0s,80.559
04/18/18 07H0min0s,80.559
04/18/18 07H30min0s,80.559
04/18/18 08H0min0s,80.735
04/18/18 08H30min0s,80.911
04/18/18 09H0min0s,81.266
04/18/18 09H30min0s,81.266
04/18/18 10H0min0s,81.797
04/18/18 10H30min0s,81.621
04/18/18 11H0min0s,81.975
04/18/18 11H30min0s,81.797
04/18/18 12H0min0s,82.508
04/18/18 12H30min0s,82.33
04/18/18 13H0min0s,82.686
04/18/18 13H30min0s,83.399
04/18/18 14H0min0s,83.221
04/18/18 14H30min0s,83.043
04/18/18 15H0min0s,83.757
04/18/18 15H30min0s,84.115
04/18/18 16H0min0s,83.579
04/18/18 16H30min0s,83.043
04/18/18 17H0min0s,83.043
04/18/18 17H30min0s,82.864
04/18/18 18H0min0s,82.508
04/18/18 18H30min0s,82.508
04/18/18 19H0min0s,82.33
04/18/18 19H30min0s,82.152
04/18/18 20H0min0s,81.975
04/18/18 20H30min0s,81.975
04/18/18 21H0min0s,81.975
04/18/18 21H30min0s,81.797
04/18/18 22H0min0s,81.797
04/18/18 22H30min0s,81.797
04/18/18 23H0min0s,81.621
04/18/18 23H30min0s,81.621
04/19/18 00H0min0s,81.442
04/19/18 00H30min0s,81.442
04/19/18 01H0min0s,81.442
04/19/18 01H30min0s,81.266
04/19/18 02H0min0s,81.266
04/19/18 02H30min0s,81.266
04/19/18 03H0min0s,81.09
04/19/18 03H30min0s,81.09
04/19/18 04H0min0s,81.09
04/19/18 04H30min0s,81.09
04/19/18 05H0min0s,80.911
04/19/18 05H30min0s,80.911
04/19/18 06H0min0s,80.911
04/19/18 06H30min0s,80.735
04/19/18 07H0min0s,80.911
04/19/18 07H30min0s,81.09
04/19/18 08H0min0s,81.09
04/19/18 08H30min0s,81.266
04/19/18 09H0min0s,81.797
04/19/18 09H30min0s,81.797
04/19/18 10H0min0s,82.152
04/19/18 10H30min0s,82.33
04/19/18 11H0min0s,82.864
04/19/18 11H30min0s,82.686
04/19/18 12H0min0s,83.043
04/19/18 12H30min0s,83.221
04/19/18 13H0min0s,83.043
04/19/18 13H30min0s,82.686
04/19/18 14H0min0s,83.579
04/19/18 14H30min0s,83.399
04/19/18 15H0min0s,84.654
04/19/18 15H30min0s,84.115
04/19/18 16H0min0s,84.295
04/19/18 16H30min0s,83.935
04/19/18 17H0min0s,83.757
04/19/18 17H30min0s,83.221
04/19/18 18H0min0s,82.864
04/19/18 18H30min0s,82.864
04/19/18 19H0min0s,82.864
04/19/18 19H30min0s,82.686
04/19/18 20H0min0s,82.508
04/19/18 20H30min0s,82.33
04/19/18 21H0min0s,82.33
04/19/18 21H30min0s,82.33
04/19/18 22H0min0s,82.33
04/19/18 22H30min0s,82.152
04/19/18 23H0min0s,82.152
04/19/18 23H30min0s,82.152
04/20/18 00H0min0s,81.975
04/20/18 00H30min0s,81.975
04/20/18 01H0min0s,81.975
04/20/18 01H30min0s,81.797
04/20/18 02H0min0s,81.797
04/20/18 02H30min0s,81.797
04/20/18 03H0min0s,81.797
04/20/18 03H30min0s,81.797
04/20/18 04H0min0s,81.621
04/20/18 04H30min0s,81.621
04/20/18 05H0min0s,81.621
04/20/18 05H30min0s,81.621
04/20/18 06H0min0s,81.442
04/20/18 06H30min0s,81.442
04/20/18 07H0min0s,81.442
04/20/18 07H30min0s,82.152
04/20/18 08H0min0s,82.508
04/20/18 08H30min0s,83.399
04/20/18 09H0min0s,82.864
04/20/18 09H30min0s,83.043
04/20/18 10H0min0s,83.579
04/20/18 10H30min0s,83.935
04/20/18 11H0min0s,84.295
04/20/18 11H30min0s,84.295
04/20/18 12H0min0s,83.935
04/20/18 12H30min0s,83.935
04/20/18 13H0min0s,84.295
04/20/18 13H30min0s,83.935
04/20/18 14H0min0s,85.374
04/20/18 14H30min0s,85.554
04/20/18 15H0min0s,85.374
04/20/18 15H30min0s,85.374
04/20/18 16H0min0s,85.194
04/20/18 16H30min0s,84.834
04/20/18 17H0min0s,84.654
04/20/18 17H30min0s,84.474
04/20/18 18H0min0s,84.295
04/20/18 18H30min0s,84.115
04/20/18 19H0min0s,83.935
04/20/18 19H30min0s,83.757
04/20/18 20H0min0s,83.579
04/20/18 20H30min0s,83.579
04/20/18 21H0min0s,83.399
04/20/18 21H30min0s,83.399
04/20/18 22H0min0s,83.221
04/20/18 22H30min0s,83.221
04/20/18 23H0min0s,83.043
04/20/18 23H30min0s,82.864
04/21/18 00H0min0s,82.864
04/21/18 00H30min0s,82.864
04/21/18 01H0min0s,82.686
04/21/18 01H30min0s,82.508
04/21/18 02H0min0s,82.508
04/21/18 02H30min0s,82.508
04/21/18 03H0min0s,82.33
04/21/18 03H30min0s,82.33
04/21/18 04H0min0s,82.152
04/21/18 04H30min0s,82.152
04/21/18 05H0min0s,81.975
04/21/18 05H30min0s,81.975
04/21/18 06H0min0s,81.975
04/21/18 06H30min0s,81.797
04/21/18 07H0min0s,81.797
04/21/18 07H30min0s,82.152
04/21/18 08H0min0s,82.33
04/21/18 08H30min0s,83.221
04/21/18 09H0min0s,82.864
04/21/18 09H30min0s,83.399
04/21/18 10H0min0s,83.399
04/21/18 10H30min0s,83.757
04/21/18 11H0min0s,84.295
04/21/18 11H30min0s,84.474
04/21/18 12H0min0s,84.474
04/21/18 12H30min0s,84.654
04/21/18 13H0min0s,85.014
04/21/18 13H30min0s,84.295
04/21/18 14H0min0s,85.554
04/21/18 14H30min0s,85.374
04/21/18 15H0min0s,86.277
04/21/18 15H30min0s,86.459
04/21/18 16H0min0s,85.374
04/21/18 16H30min0s,86.823
04/21/18 17H0min0s,86.459
04/21/18 17H30min0s,85.915
04/21/18 18H0min0s,85.554
04/21/18 18H30min0s,85.374
04/21/18 19H0min0s,85.374
04/21/18 19H30min0s,85.194
04/21/18 20H0min0s,85.014
04/21/18 20H30min0s,84.834
04/21/18 21H0min0s,84.654
04/21/18 21H30min0s,84.474
04/21/18 22H0min0s,84.295
04/21/18 22H30min0s,84.115
04/21/18 23H0min0s,84.115
04/21/18 23H30min0s,83.935
04/22/18 00H0min0s,83.757
04/22/18 00H30min0s,83.757
04/22/18 01H0min0s,83.579
04/22/18 01H30min0s,83.579
04/22/18 02H0min0s,83.399
04/22/18 02H30min0s,83.399
04/22/18 03H0min0s,83.221
04/22/18 03H30min0s,83.221
04/22/18 04H0min0s,83.043
04/22/18 04H30min0s,83.043
04/22/18 05H0min0s,82.864
04/22/18 05H30min0s,82.864
04/22/18 06H0min0s,82.686
04/22/18 06H30min0s,82.686
04/22/18 07H0min0s,82.686
04/22/18 07H30min0s,83.221
04/22/18 08H0min0s,83.399
04/22/18 08H30min0s,83.221
04/22/18 09H0min0s,84.115
04/22/18 09H30min0s,83.579
04/22/18 10H0min0s,83.757
04/22/18 10H30min0s,84.115
04/22/18 11H0min0s,84.654
04/22/18 11H30min0s,84.654
04/22/18 12H0min0s,85.014
04/22/18 12H30min0s,84.654
04/22/18 13H0min0s,85.554
04/22/18 13H30min0s,85.735
04/22/18 14H0min0s,85.374
04/22/18 14H30min0s,85.194
04/22/18 15H0min0s,87.186
04/22/18 15H30min0s,87.186
04/22/18 16H0min0s,86.823
04/22/18 16H30min0s,87.552
04/22/18 17H0min0s,87.004
04/22/18 17H30min0s,86.097
04/22/18 18H0min0s,85.735
04/22/18 18H30min0s,85.554
04/22/18 19H0min0s,85.735
04/22/18 19H30min0s,85.554
04/22/18 20H0min0s,85.374
04/22/18 20H30min0s,85.374
04/22/18 21H0min0s,85.374
04/22/18 21H30min0s,85.194
04/22/18 22H0min0s,85.014
04/22/18 22H30min0s,84.834
04/22/18 23H0min0s,84.654
04/22/18 23H30min0s,84.474
04/23/18 00H0min0s,84.474
04/23/18 00H30min0s,84.295
04/23/18 01H0min0s,84.295
04/23/18 01H30min0s,84.115
04/23/18 02H0min0s,83.935
04/23/18 02H30min0s,83.935
04/23/18 03H0min0s,83.757
04/23/18 03H30min0s,83.757
04/23/18 04H0min0s,83.579
04/23/18 04H30min0s,83.579
04/23/18 05H0min0s,83.399
04/23/18 05H30min0s,83.399
04/23/18 06H0min0s,83.221
04/23/18 06H30min0s,83.221
04/23/18 07H0min0s,83.221
04/23/18 07H30min0s,83.757
04/23/18 08H0min0s,84.654
04/23/18 08H30min0s,83.757
04/23/18 09H0min0s,84.115
04/23/18 09H30min0s,84.115
04/23/18 10H0min0s,84.474
04/23/18 10H30min0s,84.834
04/23/18 11H0min0s,85.014
04/23/18 11H30min0s,85.374
04/23/18 12H0min0s,85.014
04/23/18 12H30min0s,85.374
04/23/18 13H0min0s,85.915
