   2022      5     19   12.00      3312.00   0.92748E+01   0.00000E+00   0.92748E+01   0.93352E+01   0.94291E+01   0.00000E+00   0.00000E+00   0.83892E+02   0.94610E+01   0.42083E+02  -0.13145E+03  -0.10959E+03   0.32624E-02   0.16493E-04   0.17047E-02       0.17     327.19     0.0000  0.00   0.73626E-01  -0.90398E+00     9.3242     9.3379     9.3427     9.3509     9.4285
   2022      5     20   12.00      3336.00   0.10176E+02   0.00000E+00   0.10176E+02   0.10337E+02   0.10406E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.41021E+01   0.11529E+03  -0.18544E+03  -0.10763E+03   0.85099E-02   0.22500E-03   0.31677E-01       0.17     316.73     0.0000  0.00   0.91394E+00   0.90938E+01    10.3179    10.3443    10.3530    10.3626    10.3975
   2022      5     21   12.00      3360.00   0.10745E+02   0.00000E+00   0.10745E+02   0.10928E+02   0.11002E+02   0.00000E+00   0.00000E+00   0.83892E+02  -0.10578E+02   0.14034E+03  -0.19003E+03  -0.10822E+03   0.97137E-02   0.29992E-03   0.50142E-01       0.17     316.21     0.0000  0.00   0.12065E+01   0.69186E+01    10.9086    10.9360    10.9448    10.9551    10.9885
   2022      5     22   12.00      3384.00   0.11541E+02   0.00000E+00   0.11541E+02   0.11655E+02   0.11716E+02   0.00000E+00   0.00000E+00   0.83892E+02  -0.14883E+02   0.11673E+03  -0.16051E+03  -0.10540E+03   0.83212E-02   0.17509E-03   0.26243E-01       0.17     316.86     0.0000  0.00   0.90948E+00  -0.32654E+01    11.6400    11.6601    11.6678    11.6762    11.7097
   2022      5     23   12.00      3408.00   0.12728E+02   0.00000E+00   0.12728E+02   0.12793E+02   0.12846E+02   0.00000E+00   0.00000E+00   0.83892E+02  -0.57986E+01   0.68000E+02  -0.12105E+03  -0.92569E+02   0.50722E-02   0.38878E-04   0.47355E-02       0.17     302.01     0.0000  0.00   0.19229E+00  -0.64452E+01    12.7845    12.7961    12.8003    12.8075    12.8448
   2022      5     24   12.00      3432.00   0.13917E+02   0.00000E+00   0.13917E+02   0.13970E+02   0.14029E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.25932E+01   0.41784E+02  -0.11374E+03  -0.80423E+02   0.30080E-02   0.18439E-04   0.15379E-02       0.17     279.28     0.0000  0.00   0.49904E-01  -0.57385E-01    13.9627    13.9718    13.9749    13.9807    14.0286
   2022      5     25   12.00      3456.00   0.14423E+02   0.00000E+00   0.14423E+02   0.14581E+02   0.14643E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.93460E+01   0.82410E+02  -0.17565E+03  -0.86293E+02   0.56465E-02   0.61885E-04   0.68876E-02       0.17     277.93     0.0000  0.00   0.28741E+00   0.92019E+01    14.5615    14.5909    14.5970    14.6053    14.6360
   2022      5     26   12.00      3480.00   0.14770E+02   0.00000E+00   0.14770E+02   0.14941E+02   0.15006E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.11306E+02   0.84756E+02  -0.18866E+03  -0.94540E+02   0.50184E-02   0.44750E-04   0.46285E-02       0.17     293.17     0.0000  0.00   0.45673E-01   0.86323E+01    14.9178    14.9519    14.9583    14.9671    15.0008
   2022      5     27   12.00      3504.00   0.14981E+02   0.00000E+00   0.14981E+02   0.15178E+02   0.15252E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.15033E+02   0.11142E+03  -0.21658E+03  -0.10244E+03   0.63220E-02   0.70600E-04   0.96233E-02       0.16     304.62     0.0000  0.00  -0.36233E+00   0.92383E+01    15.1517    15.1909    15.1980    15.2078    15.2397
   2022      5     28   12.00      3528.00   0.14989E+02   0.00000E+00   0.14989E+02   0.15233E+02   0.15318E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.15794E+02   0.13580E+03  -0.23634E+03  -0.10718E+03   0.76161E-02   0.11388E-03   0.19278E-01       0.16     307.12     0.0000  0.00  -0.67109E+00   0.87296E+01    15.2024    15.2496    15.2578    15.2673    15.3000
   2022      5     29   12.00      3552.00   0.15447E+02   0.00000E+00   0.15447E+02   0.15542E+02   0.15598E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.86984E+01   0.68526E+02  -0.15959E+03  -0.98401E+02   0.31486E-02   0.29804E-04   0.24718E-02       0.16     298.91     0.0000  0.00  -0.10169E+00   0.20148E+01    15.5293    15.5466    15.5512    15.5585    15.5954
   2022      5     30   12.00      3576.00   0.16154E+02   0.00000E+00   0.16154E+02   0.16271E+02   0.16324E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.18187E+02   0.74808E+02  -0.16939E+03  -0.93444E+02   0.37725E-02   0.23194E-04   0.12035E-02       0.16     292.07     0.0000  0.00   0.17062E+00   0.11441E+01    16.2543    16.2784    16.2835    16.2903    16.3234
   2022      5     31   12.00      3600.00   0.16632E+02   0.00000E+00   0.16632E+02   0.16793E+02   0.16853E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.34994E+02   0.77199E+02  -0.18381E+03  -0.95681E+02   0.43451E-02   0.33575E-04   0.25640E-02       0.16     296.22     0.0000  0.00   0.23261E-01   0.64778E+01    16.7725    16.8034    16.8093    16.8172    16.8504
   2022      6      1   12.00      3624.00   0.17246E+02   0.00000E+00   0.17246E+02   0.17356E+02   0.17410E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.33946E+02   0.67609E+02  -0.18067E+03  -0.98833E+02   0.32477E-02   0.23218E-04   0.12832E-02       0.16     308.16     0.0000  0.00   0.79516E-01   0.11470E+01    17.3416    17.3620    17.3669    17.3740    17.4082
   2022      6      2   12.00      3648.00   0.17638E+02   0.00000E+00   0.17638E+02   0.17783E+02   0.17844E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.32007E+02   0.85642E+02  -0.20627E+03  -0.10292E+03   0.36353E-02   0.26872E-04   0.19638E-02       0.16     313.01     0.0000  0.00  -0.14171E-01  -0.27413E+01    17.7658    17.7915    17.7972    17.8053    17.8397
   2022      6      3   12.00      3672.00   0.17293E+02   0.00000E+00   0.17293E+02   0.17624E+02   0.17711E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.40057E+02   0.15761E+03  -0.28826E+03  -0.11019E+03   0.75053E-02   0.11810E-03   0.18122E-01       0.16     305.68     0.0000  0.00  -0.72967E+00  -0.62781E+01    17.5907    17.6441    17.6526    17.6629    17.6945
   2022      6      4   12.00      3696.00   0.17175E+02   0.00000E+00   0.17175E+02   0.17353E+02   0.17419E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.23468E+02   0.10004E+03  -0.21677E+03  -0.10472E+03   0.44775E-02   0.43718E-04   0.54189E-02       0.16     294.68     0.0000  0.00  -0.28798E-01  -0.33977E+01    17.3310    17.3634    17.3698    17.3785    17.4123
   2022      6      5   12.00      3720.00   0.16893E+02   0.00000E+00   0.16893E+02   0.17175E+02   0.17255E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.33594E+02   0.12612E+03  -0.24953E+03  -0.10594E+03   0.72902E-02   0.10328E-03   0.16224E-01       0.16     287.19     0.0000  0.00   0.63598E+00  -0.75538E+01    17.1439    17.1927    17.2005    17.2103    17.2416
   2022      6      6   12.00      3744.00   0.17015E+02   0.00000E+00   0.17015E+02   0.17195E+02   0.17265E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.28319E+02   0.92468E+02  -0.19765E+03  -0.10350E+03   0.55942E-02   0.47073E-04   0.57209E-02       0.16     290.50     0.0000  0.00   0.36180E+00  -0.52774E+01    17.1712    17.2065    17.2131    17.2225    17.2574
   2022      6      7   12.00      3768.00   0.17628E+02   0.00000E+00   0.17628E+02   0.17747E+02   0.17800E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.26460E+02   0.73273E+02  -0.16727E+03  -0.97472E+02   0.40016E-02   0.27449E-04   0.16614E-02       0.16     290.45     0.0000  0.00   0.11071E+00  -0.40907E+01    17.7299    17.7545    17.7597    17.7667    17.7998
   2022      6      8   12.00      3792.00   0.18044E+02   0.00000E+00   0.18044E+02   0.18200E+02   0.18257E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.34381E+02   0.81448E+02  -0.18636E+03  -0.90413E+02   0.41994E-02   0.30826E-04   0.20019E-02       0.16     270.65     0.0000  0.00   0.10647E+00  -0.48977E+01    18.1799    18.2097    18.2156    18.2230    18.2543
   2022      6      9   12.00      3816.00   0.17784E+02   0.00000E+00   0.17784E+02   0.18023E+02   0.18097E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.47794E+02   0.10785E+03  -0.23717E+03  -0.88939E+02   0.59063E-02   0.48981E-04   0.69287E-02       0.16     246.20     0.0000  0.00   0.46210E+00  -0.11011E+01    17.9923    18.0384    18.0461    18.0560    18.0850
   2022      6     10   12.00      3840.00   0.16788E+02   0.00000E+00   0.16788E+02   0.17105E+02   0.17190E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.49088E+02   0.13456E+03  -0.27984E+03  -0.90529E+02   0.75331E-02   0.11709E-03   0.18315E-01       0.16     221.71     0.0000  0.00   0.73441E+00   0.57470E+01    17.0663    17.1266    17.1355    17.1448    17.1711
   2022      6     11   12.00      3864.00   0.15625E+02   0.00000E+00   0.15625E+02   0.15928E+02   0.16008E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.29616E+02   0.11576E+03  -0.25282E+03  -0.90769E+02   0.56571E-02   0.67563E-04   0.80242E-02       0.16     209.10     0.0000  0.00   0.11561E+00   0.87949E+01    15.8940    15.9467    15.9556    15.9658    15.9950
   2022      6     12   12.00      3888.00   0.14656E+02   0.00000E+00   0.14656E+02   0.14948E+02   0.15035E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.19847E+02   0.13411E+03  -0.26088E+03  -0.10215E+03   0.67602E-02   0.10377E-03   0.13570E-01       0.16     229.26     0.0000  0.00  -0.34246E+00   0.13062E+02    14.9102    14.9681    14.9774    14.9878    15.0190
   2022      6     13   12.00      3912.00   0.14388E+02   0.00000E+00   0.14388E+02   0.14603E+02   0.14686E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.93716E+01   0.11202E+03  -0.21545E+03  -0.11368E+03   0.52372E-02   0.50905E-04   0.53002E-02       0.16     274.69     0.0000  0.00   0.13581E-01   0.95312E+01    14.5757    14.6169    14.6249    14.6366    14.6756
   2022      6     14   12.00      3936.00   0.14762E+02   0.00000E+00   0.14762E+02   0.14954E+02   0.15031E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.11688E+02   0.10353E+03  -0.20105E+03  -0.11594E+03   0.50009E-02   0.43812E-04   0.42131E-02       0.16     298.08     0.0000  0.00   0.23017E+00   0.70356E+01    14.9294    14.9650    14.9722    14.9830    15.0228
   2022      6     15   12.00      3960.00   0.15222E+02   0.00000E+00   0.15222E+02   0.15377E+02   0.15439E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.16973E+02   0.85580E+02  -0.18560E+03  -0.10003E+03   0.41567E-02   0.27568E-04   0.17845E-02       0.16     265.92     0.0000  0.00   0.21237E+00   0.30385E+01    15.3552    15.3873    15.3938    15.4020    15.4371
   2022      6     16   12.00      3984.00   0.15533E+02   0.00000E+00   0.15533E+02   0.15625E+02   0.15670E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.16376E+02   0.56409E+02  -0.14523E+03  -0.78600E+02   0.30183E-02   0.17886E-04   0.40080E-03       0.16     216.17     0.0000  0.00   0.12157E+00  -0.27673E-02    15.6122    15.6308    15.6355    15.6413    15.6703
   2022      6     17   12.00      4008.00   0.15873E+02   0.00000E+00   0.15873E+02   0.15939E+02   0.15977E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.17351E+02   0.43512E+02  -0.11383E+03  -0.63596E+02   0.27928E-02   0.14684E-04   0.29402E-03       0.16     184.85     0.0000  0.00   0.99128E-01   0.20614E+00    15.9284    15.9426    15.9462    15.9510    15.9771
   2022      6     18   12.00      4032.00   0.16358E+02   0.00000E+00   0.16358E+02   0.16402E+02   0.16441E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.14898E+02   0.35960E+02  -0.95657E+02  -0.67647E+02   0.21463E-02   0.10559E-04   0.16533E-03       0.16     205.33     0.0000  0.00   0.45412E-01  -0.16224E+00    16.3951    16.4035    16.4061    16.4109    16.4413
   2022      6     19   12.00      4056.00   0.17194E+02   0.00000E+00   0.17194E+02   0.17257E+02   0.17303E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.17194E+02   0.50723E+02  -0.12900E+03  -0.88638E+02   0.29305E-02   0.16328E-04   0.40589E-03       0.16     269.23     0.0000  0.00   0.75602E-01  -0.17724E+01    17.2471    17.2601    17.2637    17.2695    17.3034
   2022      6     20   12.00      4080.00   0.17888E+02   0.00000E+00   0.17888E+02   0.18040E+02   0.18107E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.28902E+02   0.88377E+02  -0.20090E+03  -0.11275E+03   0.47698E-02   0.33547E-04   0.30584E-02       0.16     328.45     0.0000  0.00   0.26397E+00  -0.35977E+01    18.0191    18.0494    18.0556    18.0647    18.1026
   2022      6     21   12.00      4104.00   0.18297E+02   0.00000E+00   0.18297E+02   0.18499E+02   0.18569E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.39922E+02   0.10322E+03  -0.23207E+03  -0.10587E+03   0.47038E-02   0.42755E-04   0.43921E-02       0.16     303.10     0.0000  0.00   0.21482E+00   0.32408E+01    18.4744    18.5107    18.5176    18.5269    18.5614
   2022      6     22   12.00      4128.00   0.17341E+02   0.00000E+00   0.17341E+02   0.17680E+02   0.17755E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.62807E+02   0.13541E+03  -0.26652E+03  -0.79510E+02   0.66068E-02   0.12342E-03   0.13375E-01       0.16     197.37     0.0000  0.00   0.28327E+00   0.14245E+02    17.6463    17.7004    17.7088    17.7172    17.7405
   2022      6     23   12.00      4152.00   0.16433E+02   0.00000E+00   0.16433E+02   0.16598E+02   0.16649E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.38328E+02   0.78280E+02  -0.17170E+03  -0.60206E+02   0.38462E-02   0.26857E-04   0.16188E-02       0.16     143.46     0.0000  0.00   0.17320E+00   0.20331E+01    16.5772    16.6092    16.6154    16.6222    16.6450
   2022      6     24   12.00      4176.00   0.16113E+02   0.00000E+00   0.16113E+02   0.16234E+02   0.16280E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.25610E+02   0.64384E+02  -0.14627E+03  -0.71536E+02   0.36096E-02   0.21078E-04   0.94476E-03       0.16     181.18     0.0000  0.00   0.16235E+00  -0.27228E-01    16.2167    16.2418    16.2471    16.2530    16.2796
   2022      6     25   12.00      4200.00   0.16189E+02   0.00000E+00   0.16189E+02   0.16355E+02   0.16411E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.27183E+02   0.82480E+02  -0.16198E+03  -0.78431E+02   0.58814E-02   0.94935E-04   0.10111E-01       0.16     205.89     0.0000  0.00   0.19862E+00   0.11390E+02    16.3340    16.3649    16.3713    16.3784    16.4047
   2022      6     26   12.00      4224.00   0.15984E+02   0.00000E+00   0.15984E+02   0.16170E+02   0.16224E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.33438E+02   0.89132E+02  -0.16036E+03  -0.66483E+02   0.87792E-02   0.38946E-03   0.39787E-01       0.16     169.73     0.0000  0.00   0.13568E+00   0.26364E+02    16.1525    16.1797    16.1870    16.1941    16.2130
   2022      6     27   12.00      4248.00   0.15677E+02   0.00000E+00   0.15677E+02   0.15831E+02   0.15879E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.35096E+02   0.76733E+02  -0.14255E+03  -0.58891E+02   0.81176E-02   0.29645E-03   0.29388E-01       0.16     147.33     0.0000  0.00  -0.82116E-01   0.22522E+02    15.8133    15.8396    15.8466    15.8530    15.8706
   2022      6     28   12.00      4272.00   0.15612E+02   0.00000E+00   0.15612E+02   0.15716E+02   0.15761E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.21566E+02   0.59609E+02  -0.11417E+03  -0.63585E+02   0.49796E-02   0.58691E-04   0.58288E-02       0.16     166.65     0.0000  0.00  -0.91113E-01   0.90690E+01    15.6999    15.7236    15.7284    15.7340    15.7583
   2022      6     29   12.00      4296.00   0.16343E+02   0.00000E+00   0.16343E+02   0.16370E+02   0.16413E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.63680E+01   0.36737E+02  -0.83756E+02  -0.74489E+02   0.24469E-02   0.10934E-04   0.18766E-03       0.16     218.64     0.0000  0.00   0.49092E-01   0.14039E+01    16.3652    16.3708    16.3731    16.3782    16.4126
   2022      6     30   12.00      4320.00   0.17314E+02   0.00000E+00   0.17314E+02   0.17382E+02   0.17427E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.76576E+01   0.58535E+02  -0.11326E+03  -0.78076E+02   0.38657E-02   0.23660E-04   0.17966E-02       0.16     239.35     0.0000  0.00   0.14223E+00   0.38488E+01    17.3715    17.3865    17.3901    17.3958    17.4268
   2022      7      1   12.00      4344.00   0.17733E+02   0.00000E+00   0.17733E+02   0.17864E+02   0.17912E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.18028E+02   0.75582E+02  -0.13813E+03  -0.67153E+02   0.57618E-02   0.70453E-04   0.77053E-02       0.16     204.24     0.0000  0.00   0.14695E+00   0.11410E+02    17.8477    17.8721    17.8772    17.8835    17.9064
   2022      7      2   12.00      4368.00   0.17728E+02   0.00000E+00   0.17728E+02   0.17864E+02   0.17907E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.23651E+02   0.64110E+02  -0.12561E+03  -0.52417E+02   0.50261E-02   0.48284E-04   0.48410E-02       0.16     158.11     0.0000  0.00   0.13861E+00   0.86448E+01    17.8459    17.8732    17.8779    17.8833    17.9034
   2022      7      3   12.00      4392.00   0.17650E+02   0.00000E+00   0.17650E+02   0.17757E+02   0.17794E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.22690E+02   0.49296E+02  -0.10992E+03  -0.46741E+02   0.38298E-02   0.23145E-04   0.14475E-02       0.16     140.18     0.0000  0.00   0.13091E+00   0.41938E+01    17.7403    17.7643    17.7685    17.7729    17.7933
   2022      7      4   12.00      4416.00   0.17596E+02   0.00000E+00   0.17596E+02   0.17685E+02   0.17718E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.20976E+02   0.45641E+02  -0.10968E+03  -0.41993E+02   0.28729E-02   0.16664E-04   0.41763E-03       0.16     124.97     0.0000  0.00   0.73160E-02   0.26674E+01    17.6728    17.6910    17.6948    17.6987    17.7181
   2022      7      5   12.00      4440.00   0.17038E+02   0.00000E+00   0.17038E+02   0.17187E+02   0.17226E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.30171E+02   0.61851E+02  -0.13201E+03  -0.36801E+02   0.37918E-02   0.22638E-04   0.14482E-02       0.16      95.89     0.0000  0.00  -0.60502E-01   0.47238E+01    17.1674    17.1974    17.2026    17.2076    17.2239
   2022      7      6   12.00      4464.00   0.16389E+02   0.00000E+00   0.16389E+02   0.16531E+02   0.16575E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.30728E+02   0.56922E+02  -0.12308E+03  -0.44790E+02   0.43677E-02   0.29836E-04   0.25119E-02       0.16     109.03     0.0000  0.00  -0.34115E-01   0.67488E+01    16.5105    16.5414    16.5466    16.5523    16.5716
   2022      7      7   12.00      4488.00   0.16256E+02   0.00000E+00   0.16256E+02   0.16366E+02   0.16408E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.22511E+02   0.51695E+02  -0.11155E+03  -0.55198E+02   0.37186E-02   0.22894E-04   0.13628E-02       0.16     143.50     0.0000  0.00   0.55622E-01   0.46074E+01    16.3493    16.3742    16.3788    16.3837    16.4073
   2022      7      8   12.00      4512.00   0.16568E+02   0.00000E+00   0.16568E+02   0.16629E+02   0.16671E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.12634E+02   0.44945E+02  -0.10322E+03  -0.72226E+02   0.32753E-02   0.17085E-04   0.67132E-03       0.16     200.58     0.0000  0.00   0.12846E+00   0.15450E+00    16.6192    16.6332    16.6367    16.6420    16.6715
   2022      7      9   12.00      4536.00   0.17431E+02   0.00000E+00   0.17431E+02   0.17509E+02   0.17558E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.48877E+01   0.56138E+02  -0.12014E+03  -0.89776E+02   0.47612E-02   0.38087E-04   0.38809E-02       0.16     263.12     0.0000  0.00   0.72920E-01  -0.75224E+01    17.4975    17.5128    17.5170    17.5237    17.5564
   2022      7     10   12.00      4560.00   0.18292E+02   0.00000E+00   0.18292E+02   0.18420E+02   0.18478E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.39189E+01   0.79863E+02  -0.15183E+03  -0.94377E+02   0.60317E-02   0.79437E-04   0.92009E-02       0.16     281.48     0.0000  0.00  -0.66868E-01  -0.12999E+02    18.4061    18.4268    18.4320    18.4399    18.4695
   2022      7     11   12.00      4584.00   0.18806E+02   0.00000E+00   0.18806E+02   0.18961E+02   0.19022E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.12834E+02   0.87267E+02  -0.16511E+03  -0.85191E+02   0.55055E-02   0.55060E-04   0.63718E-02       0.16     253.93     0.0000  0.00  -0.18757E+00  -0.98452E+01    18.9419    18.9711    18.9766    18.9848    19.0136
   2022      7     12   12.00      4608.00   0.18918E+02   0.00000E+00   0.18918E+02   0.19086E+02   0.19142E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.23127E+02   0.86172E+02  -0.16723E+03  -0.74888E+02   0.57493E-02   0.64776E-04   0.73833E-02       0.16     219.23     0.0000  0.00  -0.23782E+00  -0.10254E+02    19.0654    19.0960    19.1017    19.1092    19.1334
   2022      7     13   12.00      4632.00   0.18654E+02   0.00000E+00   0.18654E+02   0.18865E+02   0.18921E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.32526E+02   0.93567E+02  -0.17945E+03  -0.64856E+02   0.59303E-02   0.79672E-04   0.86679E-02       0.16     180.00     0.0000  0.00  -0.18572E+00  -0.11974E+02    18.8424    18.8786    18.8848    18.8917    18.9123
   2022      7     14   12.00      4656.00   0.18322E+02   0.00000E+00   0.18322E+02   0.18413E+02   0.18448E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.21607E+02   0.53079E+02  -0.12352E+03  -0.49748E+02   0.25609E-02   0.18814E-04   0.82764E-03       0.16     138.69     0.0000  0.00  -0.53013E-01  -0.13089E+01    18.4015    18.4187    18.4227    18.4273    18.4465
   2022      7     15   12.00      4680.00   0.18189E+02   0.00000E+00   0.18189E+02   0.18258E+02   0.18288E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.19411E+02   0.42194E+02  -0.10779E+03  -0.47643E+02   0.17350E-02   0.10726E-04   0.16625E-03       0.16     135.44     0.0000  0.00   0.91678E-02   0.74205E+00    18.2497    18.2613    18.2646    18.2685    18.2879
   2022      7     16   12.00      4704.00   0.18042E+02   0.00000E+00   0.18042E+02   0.18162E+02   0.18204E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.26271E+02   0.61650E+02  -0.14039E+03  -0.55923E+02   0.34823E-02   0.20480E-04   0.95617E-03       0.16     152.72     0.0000  0.00   0.11806E+00  -0.27580E+01    18.1458    18.1696    18.1745    18.1799    18.2022
   2022      7     17   12.00      4728.00   0.17381E+02   0.00000E+00   0.17381E+02   0.17614E+02   0.17680E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.43387E+02   0.90956E+02  -0.20512E+03  -0.71613E+02   0.53597E-02   0.44118E-04   0.50024E-02       0.16     173.46     0.0000  0.00   0.27998E+00  -0.65754E+01    17.5857    17.6298    17.6372    17.6459    17.6709
   2022      7     18   12.00      4752.00   0.16607E+02   0.00000E+00   0.16607E+02   0.16833E+02   0.16903E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.42672E+02   0.90522E+02  -0.21926E+03  -0.82685E+02   0.44080E-02   0.34168E-04   0.31231E-02       0.16     189.79     0.0000  0.00   0.20177E+00   0.78625E+00    16.8071    16.8473    16.8549    16.8645    16.8938
   2022      7     19   12.00      4776.00   0.15475E+02   0.00000E+00   0.15475E+02   0.15809E+02   0.15887E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.54041E+02   0.11935E+03  -0.24950E+03  -0.83951E+02   0.66571E-02   0.10837E-03   0.14933E-01       0.16     174.10     0.0000  0.00  -0.19691E+00   0.12962E+02    15.7733    15.8296    15.8388    15.8479    15.8734
   2022      7     20   12.00      4800.00   0.14230E+02   0.00000E+00   0.14230E+02   0.14586E+02   0.14678E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.58804E+02   0.10754E+03  -0.21961E+03  -0.75588E+02   0.11416E-01   0.55856E-03   0.10803E+00       0.17     142.60     0.0000  0.00  -0.11691E+01   0.30599E+02    14.5516    14.6055    14.6172    14.6261    14.6493
   2022      7     21   12.00      4824.00   0.13373E+02   0.00000E+00   0.13373E+02   0.13631E+02   0.13710E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.58357E+02   0.99031E+02  -0.19907E+03  -0.77083E+02   0.11929E-01   0.80865E-03   0.12841E+00       0.17     146.61     0.0000  0.00  -0.29930E+00   0.45261E+02    13.6051    13.6445    13.6555    13.6637    13.6862
   2022      7     22   12.00      4848.00   0.12710E+02   0.00000E+00   0.12710E+02   0.12945E+02   0.13020E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.52632E+02   0.81748E+02  -0.17818E+03  -0.80871E+02   0.86441E-02   0.35531E-03   0.48647E-01       0.17     160.06     0.0000  0.00  -0.63015E-02   0.25657E+02    12.9195    12.9589    12.9690    12.9773    13.0036
   2022      7     23   12.00      4872.00   0.12570E+02   0.00000E+00   0.12570E+02   0.12707E+02   0.12763E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.31601E+02   0.48361E+02  -0.12854E+03  -0.67574E+02   0.43966E-02   0.39872E-04   0.37667E-02       0.17     140.70     0.0000  0.00  -0.15497E+00   0.55389E+01    12.6858    12.7173    12.7234    12.7300    12.7603
   2022      7     24   12.00      4896.00   0.12650E+02   0.00000E+00   0.12650E+02   0.12740E+02   0.12794E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.21823E+02   0.37769E+02  -0.10613E+03  -0.59703E+02   0.31795E-02   0.23824E-04   0.18672E-02       0.17     131.72     0.0000  0.00   0.61866E-01  -0.27146E+01    12.7262    12.7463    12.7509    12.7561    12.7925
   2022      7     25   12.00      4920.00   0.12767E+02   0.00000E+00   0.12767E+02   0.12866E+02   0.12921E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.26726E+02   0.38421E+02  -0.10229E+03  -0.61893E+02   0.45126E-02   0.96078E-04   0.13627E-01       0.17     144.70     0.0000  0.00  -0.33235E-01   0.58389E+01    12.8522    12.8718    12.8767    12.8821    12.9174
   2022      7     26   12.00      4944.00   0.12644E+02   0.00000E+00   0.12644E+02   0.12834E+02   0.12891E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.45004E+02   0.63635E+02  -0.14136E+03  -0.66124E+02   0.10370E-01   0.57106E-03   0.80279E-01       0.17     149.34     0.0000  0.00  -0.42080E-01   0.37286E+02    12.8174    12.8437    12.8509    12.8578    12.8787
   2022      7     27   12.00      4968.00   0.12676E+02   0.00000E+00   0.12676E+02   0.12769E+02   0.12827E+02   0.00000E+00   0.00000E+00   0.83892E+02   0.24611E+02   0.39230E+02  -0.10880E+03  -0.64067E+02   0.40435E-02   0.80210E-04   0.73799E-02       0.17     151.95     0.0000  0.00   0.77986E-01   0.66352E+01    12.7557    12.7753    12.7803    12.7858    12.8248
