   2023      3     31   12.00     15312.00  -0.37991E+01   0.00000E+00   0.00000E+00   0.37050E+01   0.41425E+01   0.00000E+00  -0.37991E+01   0.12185E+01   0.12081E+02   0.88561E+01  -0.56295E+02  -0.25948E+02   0.15694E-01   0.00000E+00  -0.16798-321       0.40     123.92     0.0000  0.00  -0.28063-320  -0.59238-319     4.0872     4.0896     4.0929     4.0967     4.1425
   2023      4      1   12.00     15336.00  -0.43117E+01   0.00000E+00   0.00000E+00   0.37368E+01   0.41671E+01   0.00000E+00  -0.43117E+01   0.12185E+01  -0.10349E+01   0.17649E+01  -0.36087E+02  -0.25411E+02   0.13195E-01   0.00000E+00  -0.16798-321       0.40     119.97     0.0000  0.00  -0.28063-320  -0.59238-319     4.1181     4.1202     4.1232     4.1265     4.1671
   2023      4      2   12.00     15360.00  -0.42627E+01   0.00000E+00   0.00000E+00   0.37159E+01   0.41516E+01   0.00000E+00  -0.42627E+01   0.12185E+01   0.46438E+01   0.59757E+01  -0.45977E+02  -0.26355E+02   0.82626E-02   0.00000E+00  -0.16798-321       0.40     125.15     0.0000  0.00  -0.28063-320  -0.59238-319     4.0973     4.0996     4.1029     4.1066     4.1516
   2023      4      3   12.00     15384.00  -0.38807E+01   0.00000E+00   0.00000E+00   0.38213E+01   0.42425E+01   0.00000E+00  -0.38807E+01   0.12185E+01  -0.19934E+02  -0.48995E+01  -0.10524E+02  -0.29174E+02   0.71654E-02   0.00000E+00  -0.16798-321       0.40     145.26     0.0000  0.00  -0.28063-320  -0.59238-319     4.1971     4.1990     4.2016     4.2047     4.2425
   2023      4      4   12.00     15408.00  -0.21347E+01   0.00000E+00   0.00000E+00   0.38727E+01   0.42280E+01   0.00000E+00  -0.21347E+01   0.12185E+01  -0.16132E+02   0.53978E+01  -0.24623E+02  -0.34251E+02   0.10662E-01   0.00000E+00  -0.16798-321       0.40     164.48     0.0000  0.00  -0.23666-320  -0.50148-319     4.1670     4.1706     4.1752     4.1799     4.2279
   2023      4      5   12.00     15432.00  -0.85729E+01   0.00000E+00   0.00000E+00   0.39318E+01   0.42628E+01   0.00000E+00  -0.85729E+01   0.12185E+01  -0.55517E+00   0.11160E+02  -0.45962E+02  -0.40322E+02   0.12533E-01   0.00000E+00  -0.16798-321       0.40     202.06     0.0000  0.00  -0.21344-320  -0.45874-319     4.1951     4.1991     4.2042     4.2097     4.2628
   2023      4      6   12.00     15456.00  -0.13188E+02   0.00000E+00   0.00000E+00   0.40745E+01   0.43960E+01   0.00000E+00  -0.13188E+02   0.12185E+01  -0.69901E+01   0.81927E+01  -0.36560E+02  -0.44277E+02   0.91073E-02   0.00000E+00  -0.16798-321       0.40     223.27     0.0000  0.00  -0.21344-320  -0.45889-319     4.3379     4.3413     4.3456     4.3503     4.3960
   2023      4      7   12.00     15480.00  -0.14941E+02   0.00000E+00   0.00000E+00   0.41435E+01   0.44560E+01   0.00000E+00  -0.14941E+02   0.12185E+01  -0.49966E+01   0.79454E+01  -0.38306E+02  -0.46528E+02   0.94358E-02   0.00000E+00  -0.16798-321       0.40     228.80     0.0000  0.00  -0.21344-320  -0.45874-319     4.4000     4.4033     4.4075     4.4121     4.4560
   2023      4      8   12.00     15504.00  -0.16567E+02   0.00000E+00   0.00000E+00   0.41578E+01   0.44651E+01   0.00000E+00  -0.16567E+02   0.12185E+01  -0.97763E+00   0.80720E+01  -0.42452E+02  -0.47571E+02   0.96332E-02   0.00000E+00  -0.16798-321       0.40     228.78     0.0000  0.00  -0.21344-320  -0.45874-319     4.4089     4.4122     4.4165     4.4211     4.4651
   2023      4      9   12.00     15528.00  -0.15569E+02   0.00000E+00   0.00000E+00   0.41460E+01   0.44546E+01   0.00000E+00  -0.15569E+02   0.12185E+01  -0.14125E+01   0.45076E+01  -0.38453E+02  -0.45765E+02   0.51590E-02   0.00000E+00  -0.16798-321       0.40     215.34     0.0000  0.00  -0.21344-320  -0.45874-319     4.3993     4.4026     4.4068     4.4114     4.4546
   2023      4     10   12.00     15552.00  -0.13513E+02   0.00000E+00   0.00000E+00   0.41326E+01   0.44459E+01   0.00000E+00  -0.13513E+02   0.12185E+01   0.10434E+01   0.50848E+01  -0.41486E+02  -0.45498E+02   0.39786E-02   0.00000E+00  -0.16798-321       0.40     212.82     0.0000  0.00  -0.21344-320  -0.45874-319     4.3903     4.3935     4.3977     4.4023     4.4459
   2023      4     11   12.00     15576.00  -0.10426E+02   0.00000E+00   0.00000E+00   0.41094E+01   0.44213E+01   0.00000E+00  -0.10426E+02   0.12185E+01  -0.11331E+02   0.60921E+01  -0.30119E+02  -0.41921E+02   0.88859E-02   0.00000E+00  -0.16798-321       0.40     187.92     0.0000  0.00  -0.21344-320  -0.45879-319     4.3678     4.3710     4.3752     4.3796     4.4213
   2023      4     12   12.00     15600.00  -0.84711E+01   0.00000E+00   0.00000E+00   0.40125E+01   0.43349E+01   0.00000E+00  -0.84711E+01   0.12185E+01   0.10887E+02   0.13517E+02  -0.59762E+02  -0.40231E+02   0.10201E-01   0.00000E+00  -0.16798-321       0.40     178.39     0.0000  0.00  -0.21344-320  -0.45894-319     4.2763     4.2798     4.2842     4.2890     4.3349
   2023      4     13   12.00     15624.00  -0.11281E+02   0.00000E+00   0.00000E+00   0.41279E+01   0.44393E+01   0.00000E+00  -0.11281E+02   0.12185E+01  -0.16699E+02   0.98394E+01  -0.28498E+02  -0.49381E+02   0.12714E-01   0.00000E+00  -0.16304-321       0.40     226.66     0.0000  0.00  -0.21245-320  -0.45558-319     4.3769     4.3812     4.3864     4.3918     4.4393
   2023      4     14   12.00     15648.00  -0.10070E+02   0.00000E+00   0.00000E+00   0.39874E+01   0.42890E+01   0.00000E+00  -0.10070E+02   0.12185E+01  -0.37135E+02   0.10590E+02  -0.88124E+01  -0.57017E+02   0.13875E-01   0.00000E+00  -0.79051-322       0.40     253.71     0.0000  0.00  -0.17391-320  -0.36783-319     4.1627     4.1779     4.1931     4.2063     4.2890
   2023      4     15   12.00     15672.00  -0.92865E+01   0.00000E+00   0.00000E+00   0.40526E+01   0.43416E+01   0.00000E+00  -0.92865E+01   0.12185E+01  -0.32629E+02   0.78960E+01  -0.10625E+02  -0.58591E+02   0.14933E-01   0.00000E+00  -0.64229-322       0.40     252.83     0.0000  0.00  -0.14328-320  -0.30642-319     4.2184     4.2347     4.2507     4.2639     4.3416
   2023      4     16   12.00     15696.00  -0.87870E+01   0.00000E+00   0.00000E+00   0.40716E+01   0.43772E+01   0.00000E+00  -0.87870E+01   0.12185E+01  -0.22192E+02   0.82718E+01  -0.21438E+02  -0.58176E+02   0.13980E-01   0.00000E+00  -0.59288-322       0.40     255.73     0.0000  0.00  -0.13093-320  -0.27860-319     4.2786     4.2888     4.2993     4.3090     4.3772
   2023      4     17   12.00     15720.00  -0.10934E+02   0.00000E+00   0.00000E+00   0.39572E+01   0.42485E+01   0.00000E+00  -0.10934E+02   0.12185E+01  -0.47528E+00   0.74606E+01  -0.42343E+02  -0.62503E+02   0.10987E-01   0.00000E+00  -0.64229-322       0.40     261.41     0.0000  0.00  -0.12549-320  -0.26067-319     4.0865     4.1095     4.1311     4.1490     4.2485
   2023      4     18   12.00     15744.00  -0.94049E+01   0.00000E+00   0.00000E+00   0.39324E+01   0.42314E+01   0.00000E+00  -0.94049E+01   0.12185E+01  -0.33747E+02  -0.25203E+00  -0.13587E+01  -0.63457E+02   0.10882E-01   0.00000E+00  -0.64229-322       0.40     265.17     0.0000  0.00  -0.12549-320  -0.26067-319     4.0607     4.0844     4.1068     4.1256     4.2314
   2023      4     19   12.00     15768.00  -0.70243E+01   0.00000E+00   0.00000E+00   0.39553E+01   0.42496E+01   0.00000E+00  -0.70243E+01   0.12185E+01  -0.25576E+02   0.10131E+02  -0.19913E+02  -0.64926E+02   0.10454E-01   0.00000E+00  -0.64229-322       0.40     267.16     0.0000  0.00  -0.12549-320  -0.26067-319     4.0843     4.1075     4.1292     4.1474     4.2496
   2023      4     20   12.00     15792.00  -0.41186E+01   0.00000E+00   0.00000E+00   0.39732E+01   0.42649E+01   0.00000E+00  -0.41186E+01   0.12185E+01  -0.38664E+02  -0.17565E+02   0.20872E+02  -0.66267E+02   0.65910E-02   0.00000E+00  -0.64229-322       0.40     267.43     0.0000  0.00  -0.12549-320  -0.26067-319     4.1029     4.1257     4.1470     4.1647     4.2649
   2023      4     21   12.00     15816.00  -0.11140E+01   0.00000E+00   0.00000E+00   0.40055E+01   0.42943E+01   0.00000E+00  -0.11140E+01   0.12185E+01  -0.35113E+02  -0.12497E+02   0.12252E+02  -0.69000E+02   0.59403E-02   0.00000E+00  -0.64229-322       0.40     271.20     0.0000  0.00  -0.12549-320  -0.26067-319     4.1365     4.1589     4.1796     4.1970     4.2943
   2023      4     22   12.00     15840.00  -0.46144E+01   0.00000E+00   0.00000E+00   0.40458E+01   0.43294E+01   0.00000E+00  -0.46144E+01   0.12185E+01  -0.11369E+02   0.16714E+01  -0.25660E+02  -0.70559E+02   0.10509E-01   0.00000E+00  -0.64229-322       0.40     269.03     0.0000  0.00  -0.12549-320  -0.26067-319     4.1782     4.1998     4.2197     4.2364     4.3294
   2023      4     23   12.00     15864.00  -0.34716E+01   0.00000E+00   0.00000E+00   0.40847E+01   0.43660E+01   0.00000E+00  -0.34716E+01   0.12185E+01  -0.40353E+02   0.10490E-02   0.49941E+01  -0.73641E+02   0.12140E-01   0.00000E+00  -0.64229-322       0.40     274.26     0.0000  0.00  -0.12549-320  -0.26067-319     4.2185     4.2395     4.2589     4.2751     4.3660
   2023      4     24   12.00     15888.00  -0.37457E+01   0.00000E+00   0.00000E+00   0.41366E+01   0.44147E+01   0.00000E+00  -0.37457E+01   0.12185E+01  -0.44645E+02   0.87882E+01   0.49903E+00  -0.76452E+02   0.10211E-01   0.00000E+00  -0.64229-322       0.40     276.00     0.0000  0.00  -0.12549-320  -0.26067-319     4.2722     4.2925     4.3113     4.3270     4.4147
   2023      4     25   12.00     15912.00  -0.35290E+01   0.00000E+00   0.00000E+00   0.40930E+01   0.43697E+01   0.00000E+00  -0.35290E+01   0.12185E+01  -0.38874E+02   0.63021E+01  -0.27859E+01  -0.70162E+02   0.90016E-02   0.00000E+00  -0.64229-322       0.40     240.42     0.0000  0.00  -0.12549-320  -0.26067-319     4.2272     4.2479     4.2670     4.2828     4.3697
   2023      4     26   12.00     15936.00  -0.27231E+00   0.00000E+00   0.00000E+00   0.40094E+01   0.42984E+01   0.00000E+00  -0.27231E+00   0.12185E+01  -0.47756E+02  -0.72952E+01   0.19694E+02  -0.69736E+02   0.84614E-02   0.00000E+00  -0.64229-322       0.40     234.35     0.0000  0.00  -0.12549-320  -0.26067-319     4.1405     4.1629     4.1836     4.2009     4.2984
   2023      4     27   12.00     15960.00  -0.18563E+00   0.00000E+00   0.00000E+00   0.40947E+01   0.43751E+01   0.00000E+00  -0.18563E+00   0.12185E+01  -0.25971E+02  -0.93287E+01  -0.57866E-01  -0.74047E+02   0.70209E-02   0.00000E+00  -0.64229-322       0.40     242.25     0.0000  0.00  -0.12549-320  -0.26067-319     4.2288     4.2497     4.2690     4.2852     4.3751
   2023      4     28   12.00     15984.00  -0.48230E+00   0.00000E+00   0.00000E+00   0.40292E+01   0.43113E+01   0.00000E+00  -0.48230E+00   0.12185E+01  -0.35268E+01   0.32693E+00  -0.32158E+02  -0.66861E+02   0.72806E-02   0.00000E+00  -0.64229-322       0.40     206.54     0.0000  0.00  -0.12549-320  -0.26067-319     4.1611     4.1828     4.2029     4.2195     4.3113
   2023      4     29   12.00     16008.00   0.64136E-01   0.00000E+00   0.00000E+00   0.39616E+01   0.42581E+01   0.00000E+00   0.64136E-01   0.12185E+01  -0.30494E+02  -0.17237E+02   0.12373E+02  -0.67390E+02   0.82157E-02   0.00000E+00  -0.64229-322       0.40     204.24     0.0000  0.00  -0.12549-320  -0.26072-319     4.0909     4.1143     4.1362     4.1546     4.2581
   2023      4     30   12.00     16032.00   0.92608E+00   0.00000E+00   0.59921E+00   0.15979E+01   0.36212E+01   0.00000E+00   0.32687E+00   0.12185E+01  -0.87166E+02  -0.47622E+02   0.98994E+02  -0.10304E+03   0.10140E-01   0.56492E-04   0.42729E-01       0.31     217.40     0.0000  0.00   0.24044E+00   0.77122E+00     1.5101     2.0454     2.6798     3.2397     3.5622
   2023      5      1   12.00     16056.00   0.59341E+01   0.00000E+00   0.59341E+01   0.58786E+01   0.59840E+01   0.00000E+00   0.00000E+00   0.12185E+01  -0.33720E+02   0.70936E+01  -0.29056E+02  -0.61137E+02   0.90956E-02   0.11335E-03   0.52858E-01       0.19     218.60     0.0000  0.00   0.35563E+00   0.41410E+00     5.8728     5.8781     5.8742     5.8815     5.9192
   2023      5      2   12.00     16080.00   0.78632E+01   0.00000E+00   0.78632E+01   0.80328E+01   0.81161E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.27122E+02   0.45743E+02  -0.12977E+03  -0.62414E+02   0.63849E-02   0.15262E-04   0.11730E-01       0.19     190.37     0.0000  0.00   0.14829E+00   0.22456E+01     8.0403     8.0586     8.0711     8.0812     8.1090
   2023      5      3   12.00     16104.00   0.71421E+01   0.00000E+00   0.71421E+01   0.73473E+01   0.74490E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.36838E+02   0.46657E+02  -0.13505E+03  -0.72044E+02   0.70102E-02   0.28155E-04   0.19479E-01       0.18     166.82     0.0000  0.00   0.13775E+00   0.44579E+01     7.3571     7.3790     7.3921     7.4068     7.4411
   2023      5      4   12.00     16128.00   0.80276E+01   0.00000E+00   0.80276E+01   0.81169E+01   0.81883E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.18527E+02   0.28790E+02  -0.12142E+03  -0.81073E+02   0.26488E-02   0.23993E-05   0.14437E-02       0.18     222.12     0.0000  0.00   0.14822E-01   0.51598E+00     8.1198     8.1347     8.1441     8.1530     8.1837
   2023      5      5   12.00     16152.00   0.86074E+01   0.00000E+00   0.86074E+01   0.88406E+01   0.89600E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.48007E+02   0.64871E+02  -0.18775E+03  -0.94143E+02   0.64896E-02   0.39791E-04   0.18513E-01       0.18     230.47     0.0000  0.00  -0.46966E-01  -0.47495E+01     8.8513     8.8774     8.8918     8.9067     8.9438
   2023      5      6   12.00     16176.00   0.79251E+01   0.00000E+00   0.79251E+01   0.81723E+01   0.82806E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.36811E+02   0.62167E+02  -0.15856E+03  -0.86601E+02   0.83110E-02   0.10472E-03   0.39821E-01       0.18     192.77     0.0000  0.00  -0.42288E-01  -0.77200E+01     8.1841     8.2059     8.2148     8.2303     8.2669
   2023      5      7   12.00     16200.00   0.81096E+01   0.00000E+00   0.81096E+01   0.83284E+01   0.84473E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.22719E+02   0.54838E+02  -0.16347E+03  -0.96611E+02   0.60542E-02   0.15947E-04   0.11189E-01       0.18     228.68     0.0000  0.00   0.58112E-01  -0.35327E+01     8.3381     8.3646     8.3792     8.3932     8.4333
   2023      5      8   12.00     16224.00   0.85463E+01   0.00000E+00   0.85463E+01   0.87889E+01   0.89200E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.22975E+02   0.66700E+02  -0.18888E+03  -0.11034E+03   0.10048E-01   0.17412E-03   0.74113E-01       0.18     263.27     0.0000  0.00   0.41474E+00  -0.10919E+01     8.8015     8.8260     8.8366     8.8535     8.8997
   2023      5      9   12.00     16248.00   0.91636E+01   0.00000E+00   0.91636E+01   0.94031E+01   0.95102E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.17143E+02   0.71503E+02  -0.16414E+03  -0.92224E+02   0.11237E-01   0.21896E-03   0.10459E+00       0.18     231.11     0.0000  0.00   0.51956E+00  -0.46618E+00     9.4159     9.4351     9.4415     9.4561     9.4942
   2023      5     10   12.00     16272.00   0.95929E+01   0.00000E+00   0.95929E+01   0.97961E+01   0.98935E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.14811E+02   0.65077E+02  -0.14656E+03  -0.85311E+02   0.81271E-02   0.56870E-04   0.30992E-01       0.18     218.51     0.0000  0.00   0.20996E+00  -0.41600E+01     9.8059     9.8259     9.8346     9.8478     9.8814
   2023      5     11   12.00     16296.00   0.98153E+01   0.00000E+00   0.98153E+01   0.10141E+02   0.10282E+02   0.00000E+00   0.00000E+00   0.12185E+01   0.40009E+02   0.84430E+02  -0.21711E+03  -0.11376E+03   0.92423E-02   0.16843E-03   0.63805E-01       0.18     268.43     0.0000  0.00   0.71987E-01  -0.95043E+01    10.1596    10.1871    10.1942    10.2124    10.2571
   2023      5     12   12.00     16320.00   0.93523E+01   0.00000E+00   0.93523E+01   0.96795E+01   0.98333E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.42121E+02   0.79588E+02  -0.23476E+03  -0.13537E+03   0.80022E-02   0.10071E-03   0.38108E-01       0.18     303.33     0.0000  0.00  -0.17448E-01  -0.73596E+01     9.6954     9.7268     9.7389     9.7576     9.8083
   2023      5     13   12.00     16344.00   0.10465E+02   0.00000E+00   0.10465E+02   0.10639E+02   0.10745E+02   0.00000E+00   0.00000E+00   0.12185E+01   0.27608E+02   0.51815E+02  -0.17776E+03  -0.96727E+02   0.43791E-02   0.23724E-04   0.12086E-01       0.18     244.69     0.0000  0.00   0.46031E-01   0.16480E+01    10.6471    10.6683    10.6790    10.6917    10.7286
   2023      5     14   12.00     16368.00   0.89284E+01   0.00000E+00   0.89284E+01   0.92128E+01   0.93412E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.47330E+02   0.66393E+02  -0.16417E+03  -0.74586E+02   0.11390E-01   0.34259E-03   0.14846E+00       0.17     130.21     0.0000  0.00   0.19148E-01   0.14603E+02     9.2302     9.2544     9.2610     9.2772     9.3179
   2023      5     15   12.00     16392.00   0.77903E+01   0.00000E+00   0.77903E+01   0.78965E+01   0.79533E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.19702E+02   0.20381E+02  -0.66696E+02  -0.42880E+02   0.93553E-02   0.18111E-03   0.74117E-01       0.17      65.91     0.0000  0.00   0.86743E-01   0.85111E+01     7.9018     7.9108     7.9155     7.9238     7.9466
   2023      5     16   12.00     16416.00   0.74387E+01   0.00000E+00   0.74387E+01   0.76003E+01   0.76710E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.31255E+02   0.29332E+02  -0.91241E+02  -0.46001E+02   0.89638E-02   0.10118E-03   0.47518E-01       0.17      72.87     0.0000  0.00   0.22603E+00   0.61102E+01     7.6087     7.6216     7.6289     7.6394     7.6637
   2023      5     17   12.00     16440.00   0.59698E+01   0.00000E+00   0.59698E+01   0.61680E+01   0.62688E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.50242E+02   0.45075E+02  -0.12749E+03  -0.73299E+02   0.82657E-02   0.97595E-04   0.39052E-01       0.17     106.36     0.0000  0.00  -0.10365E-01   0.74320E+01     6.1775     6.1967     6.2075     6.2221     6.2575
   2023      5     18   12.00     16464.00   0.66262E+01   0.00000E+00   0.66262E+01   0.66754E+01   0.67486E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.76879E+01   0.11649E+02  -0.60827E+02  -0.65951E+02   0.32443E-02   0.57103E-05   0.34073E-02       0.17     155.38     0.0000  0.00  -0.15859E-01   0.13351E+01     6.6752     6.6880     6.6957     6.7043     6.7477
   2023      5     19   12.00     16488.00   0.94974E+01   0.00000E+00   0.94974E+01   0.95427E+01   0.95904E+01   0.00000E+00   0.00000E+00   0.12185E+01  -0.12204E+02   0.25870E+02  -0.68227E+02  -0.52913E+02   0.58379E-02   0.15237E-04   0.11299E-01       0.17     185.13     0.0000  0.00   0.11545E+00  -0.25474E+01     9.5430     9.5512     9.5550     9.5614     9.5876
   2023      5     20   12.00     16512.00   0.10986E+02   0.00000E+00   0.10986E+02   0.11094E+02   0.11166E+02   0.00000E+00   0.00000E+00   0.12185E+01   0.56504E+01   0.54057E+02  -0.11813E+03  -0.69637E+02   0.61313E-02   0.17086E-04   0.10474E-01       0.17     216.56     0.0000  0.00   0.14180E+00  -0.12962E+01    11.0973    11.1131    11.1214    11.1301    11.1574
   2023      5     21   12.00     16536.00   0.11774E+02   0.00000E+00   0.11774E+02   0.12040E+02   0.12159E+02   0.00000E+00   0.00000E+00   0.12185E+01   0.26911E+02   0.85646E+02  -0.19396E+03  -0.98345E+02   0.71848E-02   0.24017E-04   0.20130E-01       0.17     261.67     0.0000  0.00   0.19869E+00   0.26143E+01    12.0534    12.0783    12.0900    12.1031    12.1391
   2023      5     22   12.00     16560.00   0.11249E+02   0.00000E+00   0.11249E+02   0.11507E+02   0.11628E+02   0.00000E+00   0.00000E+00   0.12185E+01   0.36023E+02   0.82496E+02  -0.19422E+03  -0.97663E+02   0.69129E-02   0.21159E-04   0.16995E-01       0.17     224.15     0.0000  0.00   0.19161E+00   0.20420E+01    11.5198    11.5470    11.5593    11.5732    11.6090
   2023      5     23   12.00     16584.00   0.11062E+02   0.00000E+00   0.11062E+02   0.11188E+02   0.11268E+02   0.00000E+00   0.00000E+00   0.12185E+01   0.24424E+02   0.47782E+02  -0.12692E+03  -0.71981E+02   0.41679E-02   0.25180E-05   0.18748E-02       0.17     173.05     0.0000  0.00   0.76112E-01   0.32671E+00    11.1934    11.2128    11.2226    11.2318    11.2588
   2023      5     24   12.00     16608.00   0.11939E+02   0.00000E+00   0.11939E+02   0.11990E+02   0.12031E+02   0.00000E+00   0.00000E+00   0.12185E+01   0.96107E+01   0.22672E+02  -0.81665E+02  -0.50370E+02   0.24155E-02   0.10414E-05   0.21391E-03       0.17     154.15     0.0000  0.00   0.11688E-01  -0.43610E+00    11.9923    12.0009    12.0059    12.0110    12.0288
   2023      5     25   12.00     16632.00   0.12590E+02   0.00000E+00   0.12590E+02   0.12707E+02   0.12772E+02   0.00000E+00   0.00000E+00   0.12185E+01   0.19001E+02   0.41573E+02  -0.11310E+03  -0.56970E+02   0.37926E-02   0.24209E-05   0.16187E-02       0.17     165.13     0.0000  0.00   0.14560E-01  -0.15483E+01    12.7109    12.7280    12.7363    12.7438    12.7656
   2023      5     26   12.00     16656.00   0.12716E+02   0.00000E+00   0.12716E+02   0.12859E+02   0.12941E+02   0.00000E+00   0.00000E+00   0.12185E+01   0.31070E+02   0.50660E+02  -0.14581E+03  -0.73536E+02   0.32803E-02   0.24108E-05   0.14698E-02       0.17     190.24     0.0000  0.00   0.29278E-01   0.37593E+00    12.8662    12.8825    12.8917    12.9013    12.9294
   2023      5     27   12.00     16680.00   0.11611E+02   0.00000E+00   0.11611E+02   0.11867E+02   0.11980E+02   0.00000E+00   0.00000E+00   0.12185E+01   0.48993E+02   0.64408E+02  -0.16625E+03  -0.79839E+02   0.56287E-02   0.85299E-05   0.84752E-02       0.16     162.58     0.0000  0.00   0.50818E-01   0.34573E+01    11.8803    11.9061    11.9196    11.9318    11.9620
   2023      5     28   12.00     16704.00   0.11015E+02   0.00000E+00   0.11015E+02   0.11164E+02   0.11248E+02   0.00000E+00   0.00000E+00   0.12185E+01   0.35460E+02   0.45201E+02  -0.12413E+03  -0.67549E+02   0.46211E-02   0.36455E-05   0.33987E-02       0.16     139.57     0.0000  0.00   0.78010E-01   0.45181E+00    11.1700    11.1910    11.2021    11.2118    11.2381
   2023      5     29   12.00     16728.00   0.10141E+02   0.00000E+00   0.10141E+02   0.10402E+02   0.10517E+02   0.00000E+00   0.00000E+00   0.12185E+01   0.49861E+02   0.61474E+02  -0.15638E+03  -0.81110E+02   0.67259E-02   0.20053E-04   0.16014E-01       0.16     151.82     0.0000  0.00   0.17793E+00   0.12182E+01    10.4150    10.4403    10.4540    10.4665    10.4980
   2023      5     30   12.00     16752.00   0.93139E+01   0.00000E+00   0.93139E+01   0.95266E+01   0.96378E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.49432E+02   0.58335E+02  -0.15430E+03  -0.86979E+02   0.64472E-02   0.36335E-04   0.19994E-01       0.16     159.92     0.0000  0.00   0.10760E+00  -0.18561E+01     9.5369     9.5619     9.5746     9.5883     9.6228
   2023      5     31   12.00     16776.00   0.87536E+01   0.00000E+00   0.87536E+01   0.90013E+01   0.91227E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.43073E+02   0.61760E+02  -0.16443E+03  -0.10416E+03   0.77345E-02   0.83749E-04   0.37293E-01       0.16     203.64     0.0000  0.00  -0.24580E-01  -0.69572E+01     9.0129     9.0372     9.0490     9.0647     9.1051
   2023      6      1   12.00     16800.00   0.91887E+01   0.00000E+00   0.91887E+01   0.94067E+01   0.95191E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.44499E+02   0.59156E+02  -0.15996E+03  -0.84392E+02   0.67121E-02   0.21937E-04   0.15343E-01       0.16     167.07     0.0000  0.00  -0.17842E+00  -0.10482E+01     9.4173     9.4417     9.4565     9.4693     9.5018
   2023      6      2   12.00     16824.00   0.78306E+01   0.00000E+00   0.78306E+01   0.80046E+01   0.80973E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.34000E+02   0.43908E+02  -0.11307E+03  -0.68196E+02   0.67861E-02   0.23313E-04   0.17081E-01       0.16     106.08     0.0000  0.00  -0.19233E+00   0.16593E+01     8.0120     8.0324     8.0466     8.0580     8.0885
   2023      6      3   12.00     16848.00   0.85308E+01   0.00000E+00   0.85308E+01   0.86099E+01   0.86780E+01   0.00000E+00   0.00000E+00   0.12185E+01   0.14229E+02   0.22887E+02  -0.86501E+02  -0.69028E+02   0.35095E-02   0.16662E-05   0.10365E-02       0.16     156.58     0.0000  0.00  -0.33224E-01   0.11040E+01     8.6110     8.6292     8.6384     8.6467     8.6752
   2023      6      4   12.00     16872.00   0.10221E+02   0.00000E+00   0.10221E+02   0.10278E+02   0.10328E+02   0.00000E+00   0.00000E+00   0.12185E+01   0.88287E+01   0.18178E+02  -0.76454E+02  -0.52948E+02   0.29840E-02   0.10911E-05   0.53070E-03       0.16     153.82     0.0000  0.00   0.61862E-02   0.10084E+01    10.2799    10.2931    10.2992    10.3054    10.3261
   2023      6      5   12.00     16896.00   0.11266E+02   0.00000E+00   0.11266E+02   0.11344E+02   0.11395E+02   0.00000E+00   0.00000E+00   0.12185E+01   0.58688E+01   0.32099E+02  -0.79432E+02  -0.47490E+02   0.54337E-02   0.10346E-04   0.84920E-02       0.16     145.00     0.0000  0.00   0.11803E+00   0.16260E+01    11.3458    11.3580    11.3647    11.3709    11.3910
   2023      6      6   12.00     16920.00   0.12086E+02   0.00000E+00   0.12086E+02   0.12207E+02   0.12278E+02   0.00000E+00   0.00000E+00   0.12185E+01   0.83217E+01   0.54272E+02  -0.11051E+03  -0.62071E+02   0.72669E-02   0.30678E-04   0.19085E-01       0.16     177.64     0.0000  0.00   0.18355E+00   0.31897E+01    12.2118    12.2270    12.2348    12.2436    12.2677
   2023      6      7   12.00     16944.00   0.12968E+02   0.00000E+00   0.12968E+02   0.13097E+02   0.13170E+02   0.00000E+00   0.00000E+00   0.12185E+01   0.66805E+01   0.48900E+02  -0.11093E+03  -0.65284E+02   0.53685E-02   0.75121E-05   0.72512E-02       0.16     194.28     0.0000  0.00   0.92650E-01   0.24009E+01    13.1018    13.1185    13.1268    13.1350    13.1612
   2023      6      8   12.00     16968.00   0.14298E+02   0.00000E+00   0.14298E+02   0.14408E+02   0.14479E+02   0.00000E+00   0.00000E+00   0.12185E+01   0.73711E+01   0.50378E+02  -0.12633E+03  -0.70893E+02   0.45458E-02   0.30837E-05   0.26118E-02       0.16     221.00     0.0000  0.00   0.81442E-01   0.99619E+00    14.4112    14.4278    14.4356    14.4440    14.4704
