   2022     12     10   12.00     12648.00  -0.31668E+01   0.00000E+00   0.00000E+00   0.20437E+01   0.40542E+01   0.00000E+00  -0.23126E+01  -0.31668E+01  -0.33927E+01   0.96983E-01  -0.32900E+02  -0.32835E+01   0.12153E-01   0.00000E+00  -0.49407-323       0.85       9.08     0.0000  0.00  -0.20257-321  -0.61808-320     1.9309     3.2928     3.9949     4.0030     4.0542
   2022     12     11   12.00     12672.00  -0.16681E+01   0.00000E+00   0.00000E+00   0.20055E+01   0.40584E+01   0.00000E+00  -0.10889E+01  -0.16681E+01  -0.84221E+01   0.95973E+00  -0.28733E+02  -0.29212E+01   0.11101E-01   0.00000E+00  -0.49407-323       0.85       2.13     0.0000  0.00  -0.20257-321  -0.61808-320     1.8848     3.2325     3.9802     4.0002     4.0584
   2022     12     12   12.00     12696.00  -0.51214E+01   0.00000E+00   0.00000E+00   0.19717E+01   0.40593E+01   0.00000E+00  -0.16567E+01  -0.51214E+01  -0.11185E+02   0.18051E+01  -0.26816E+02  -0.32416E+01   0.10040E-01   0.00000E+00  -0.49407-323       0.85      11.07     0.0000  0.00  -0.20257-321  -0.61808-320     1.8413     3.1813     3.9710     4.0037     4.0593
   2022     12     13   12.00     12720.00  -0.10219E+02   0.00000E+00   0.00000E+00   0.19543E+01   0.40596E+01   0.00000E+00  -0.37964E+01  -0.10219E+02  -0.14735E+02   0.40490E+01  -0.25510E+02  -0.33014E+01   0.11967E-01   0.00000E+00  -0.49407-323       0.85      13.92     0.0000  0.00  -0.20257-321  -0.61808-320     1.8175     3.1505     3.9690     4.0033     4.0596
   2022     12     14   12.00     12744.00  -0.15707E+02   0.00000E+00   0.00000E+00   0.19451E+01   0.40572E+01   0.00000E+00  -0.60565E+01  -0.15707E+02  -0.65133E+01   0.75852E+00  -0.30441E+02  -0.34238E+01   0.95179E-02   0.00000E+00  -0.49407-323       0.85      17.90     0.0000  0.00  -0.20257-321  -0.61808-320     1.8066     3.1250     3.9655     4.0058     4.0572
   2022     12     15   12.00     12768.00  -0.18520E+02   0.00000E+00   0.00000E+00   0.19548E+01   0.40598E+01   0.00000E+00  -0.81977E+01  -0.18520E+02  -0.90014E+00   0.19465E+01  -0.37242E+02  -0.37649E+01   0.52348E-02   0.00000E+00  -0.49407-323       0.85      30.04     0.0000  0.00  -0.20257-321  -0.61808-320     1.8177     3.1276     3.9738     4.0026     4.0598
   2022     12     16   12.00     12792.00  -0.15798E+02   0.00000E+00   0.00000E+00   0.19665E+01   0.40563E+01   0.00000E+00  -0.78737E+01  -0.15798E+02  -0.92068E+01   0.43543E+01  -0.31343E+02  -0.35057E+01   0.10005E-01   0.00000E+00  -0.49407-323       0.85      20.68     0.0000  0.00  -0.20257-321  -0.61808-320     1.8337     3.1329     3.9785     4.0032     4.0563
   2022     12     17   12.00     12816.00  -0.14166E+02   0.00000E+00   0.00000E+00   0.19544E+01   0.40581E+01   0.00000E+00  -0.72266E+01  -0.14166E+02  -0.21478E+02   0.13491E+02  -0.28209E+02  -0.30203E+01   0.16670E-01   0.00000E+00  -0.49407-323       0.85       8.66     0.0000  0.00  -0.20257-321  -0.61808-320     1.8242     3.1048     3.9613     4.0018     4.0581
   2022     12     18   12.00     12840.00  -0.15039E+02   0.00000E+00   0.00000E+00   0.19405E+01   0.40603E+01   0.00000E+00  -0.75457E+01  -0.15039E+02  -0.29759E+02   0.16000E+02  -0.22436E+02  -0.30881E+01   0.16473E-01   0.00000E+00  -0.49407-323       0.85      12.38     0.0000  0.00  -0.20257-321  -0.61808-320     1.8096     3.0793     3.9495     4.0005     4.0603
   2022     12     19   12.00     12864.00  -0.16612E+02   0.00000E+00   0.00000E+00   0.19312E+01   0.40595E+01   0.00000E+00  -0.86193E+01  -0.16612E+02  -0.37835E+02   0.13621E+02  -0.11982E+02  -0.31277E+01   0.15662E-01   0.00000E+00  -0.49407-323       0.85      11.40     0.0000  0.00  -0.20257-321  -0.61808-320     1.7996     3.0603     3.9409     4.0044     4.0595
   2022     12     20   12.00     12888.00  -0.18596E+02   0.00000E+00   0.00000E+00   0.19215E+01   0.40568E+01   0.00000E+00  -0.99786E+01  -0.18596E+02  -0.29899E+02   0.10992E+02  -0.17290E+02  -0.29869E+01   0.14249E-01   0.00000E+00  -0.49407-323       0.85       8.51     0.0000  0.00  -0.20257-321  -0.61808-320     1.7903     3.0375     3.9297     4.0030     4.0568
   2022     12     21   12.00     12912.00  -0.20176E+02   0.00000E+00   0.00000E+00   0.19152E+01   0.40598E+01   0.00000E+00  -0.11500E+02  -0.20176E+02  -0.25950E+02   0.11000E+02  -0.21245E+02  -0.28686E+01   0.17704E-01   0.00000E+00  -0.49407-323       0.85       7.52     0.0000  0.00  -0.20257-321  -0.61808-320     1.7850     3.0189     3.9186     4.0007     4.0598
   2022     12     22   12.00     12936.00  -0.16971E+02   0.00000E+00   0.00000E+00   0.19094E+01   0.40587E+01   0.00000E+00  -0.11215E+02  -0.16971E+02  -0.26602E+02   0.16721E+02  -0.26316E+02  -0.28734E+01   0.22084E-01   0.00000E+00  -0.49407-323       0.85       5.91     0.0000  0.00  -0.20257-321  -0.61808-320     1.7811     3.0009     3.9049     4.0043     4.0587
   2022     12     23   12.00     12960.00  -0.13171E+02   0.00000E+00   0.00000E+00   0.19042E+01   0.40605E+01   0.00000E+00  -0.11095E+02  -0.13634E+02  -0.30608E+02   0.28510E+02  -0.34098E+02  -0.34564E+01   0.21201E-01   0.00000E+00  -0.49407-323       0.64       7.44     0.0000  0.00  -0.20257-321  -0.61808-320     1.7755     2.9911     3.9010     4.0056     4.0605
   2022     12     24   12.00     12984.00  -0.15454E+02   0.00000E+00   0.00000E+00   0.19343E+01   0.40607E+01   0.00000E+00  -0.15454E+02  -0.13633E+02  -0.24704E+02   0.28350E+02  -0.39842E+02  -0.43661E+01   0.22622E-01   0.00000E+00  -0.49407-323       0.40       9.19     0.0000  0.00  -0.20257-321  -0.61808-320     1.8048     3.0385     3.9465     4.0090     4.0607
   2022     12     25   12.00     13008.00  -0.17544E+02   0.00000E+00   0.00000E+00   0.19697E+01   0.40586E+01   0.00000E+00  -0.17544E+02  -0.13633E+02  -0.24051E+01   0.23963E+02  -0.57754E+02  -0.39798E+01   0.23370E-01   0.00000E+00  -0.49407-323       0.40       7.38     0.0000  0.00  -0.20257-321  -0.61808-320     1.8462     3.0817     3.9725     4.0031     4.0586
   2022     12     26   12.00     13032.00  -0.16247E+02   0.00000E+00   0.00000E+00   0.19894E+01   0.40594E+01   0.00000E+00  -0.16247E+02  -0.13633E+02   0.13270E+02   0.20360E+02  -0.69826E+02  -0.38168E+01   0.17089E-01   0.00000E+00  -0.49407-323       0.40       6.89     0.0000  0.00  -0.20257-321  -0.61808-320     1.8730     3.1032     3.9764     4.0036     4.0594
   2022     12     27   12.00     13056.00  -0.15201E+02   0.00000E+00   0.00000E+00   0.20072E+01   0.40570E+01   0.00000E+00  -0.15201E+02  -0.13633E+02   0.88952E+01   0.10720E+02  -0.55811E+02  -0.40832E+01   0.81337E-02   0.00000E+00  -0.49407-323       0.40       8.37     0.0000  0.00  -0.20257-321  -0.61808-320     1.8946     3.1310     3.9876     4.0077     4.0570
   2022     12     28   12.00     13080.00  -0.15417E+02   0.00000E+00   0.00000E+00   0.20225E+01   0.40594E+01   0.00000E+00  -0.15417E+02  -0.13633E+02   0.13615E+02   0.71833E+01  -0.56994E+02  -0.42171E+01   0.56736E-02   0.00000E+00  -0.49407-323       0.40       9.61     0.0000  0.00  -0.20257-321  -0.61808-320     1.9116     3.1615     3.9938     4.0049     4.0594
   2022     12     29   12.00     13104.00  -0.16412E+02   0.00000E+00   0.00000E+00   0.20432E+01   0.40567E+01   0.00000E+00  -0.16412E+02  -0.13633E+02   0.36728E+01   0.47735E+01  -0.44642E+02  -0.45401E+01   0.71357E-02   0.00000E+00  -0.49407-323       0.40      11.46     0.0000  0.00  -0.20257-321  -0.61808-320     1.9337     3.2014     4.0020     4.0093     4.0567
   2022     12     30   12.00     13128.00  -0.15026E+02   0.00000E+00   0.00000E+00   0.20698E+01   0.40569E+01   0.00000E+00  -0.15026E+02  -0.13633E+02  -0.43830E+01   0.33041E+01  -0.35117E+02  -0.48369E+01   0.68895E-02   0.00000E+00  -0.49407-323       0.40      13.40     0.0000  0.00  -0.20257-321  -0.61808-320     1.9631     3.2531     4.0072     4.0123     4.0569
   2022     12     31   12.00     13152.00  -0.13283E+02   0.00000E+00   0.00000E+00   0.20980E+01   0.40573E+01   0.00000E+00  -0.13283E+02  -0.13633E+02  -0.13336E+02   0.13922E+01  -0.24252E+02  -0.51536E+01   0.82784E-02   0.00000E+00  -0.49407-323       0.40      15.84     0.0000  0.00  -0.20257-321  -0.61808-320     1.9941     3.3158     4.0085     4.0134     4.0573
   2023      1      1   12.00     13176.00  -0.11175E+02   0.00000E+00   0.00000E+00   0.21150E+01   0.40539E+01   0.00000E+00  -0.11175E+02  -0.13633E+02  -0.14568E+02   0.15355E+01  -0.23163E+02  -0.45021E+01   0.10686E-01   0.00000E+00  -0.49407-323       0.40      11.82     0.0000  0.00  -0.20257-321  -0.61808-320     2.0150     3.3621     4.0002     4.0057     4.0539
   2023      1      2   12.00     13200.00  -0.10007E+02   0.00000E+00   0.00000E+00   0.20889E+01   0.40545E+01   0.00000E+00  -0.10007E+02  -0.13633E+02  -0.76115E+01   0.10194E+01  -0.29604E+02  -0.33947E+01   0.10438E-01   0.00000E+00  -0.49407-323       0.40       5.98     0.0000  0.00  -0.20257-321  -0.61808-320     1.9913     3.3124     3.9947     4.0008     4.0545
   2023      1      3   12.00     13224.00  -0.88530E+01   0.00000E+00   0.00000E+00   0.20572E+01   0.40558E+01   0.00000E+00  -0.88530E+01  -0.13633E+02  -0.30925E+01  -0.14469E+00  -0.32959E+02  -0.33491E+01   0.61259E-02   0.00000E+00  -0.49407-323       0.40       5.81     0.0000  0.00  -0.20257-321  -0.61808-320     1.9552     3.2567     3.9944     4.0030     4.0558
   2023      1      4   12.00     13248.00  -0.80084E+01   0.00000E+00   0.00000E+00   0.20309E+01   0.40563E+01   0.00000E+00  -0.80084E+01  -0.13633E+02  -0.46485E+00  -0.10689E+00  -0.35624E+02  -0.33717E+01   0.28969E-02   0.00000E+00  -0.49407-323       0.40       6.37     0.0000  0.00  -0.20257-321  -0.61808-320     1.9218     3.2167     3.9901     4.0008     4.0563
   2023      1      5   12.00     13272.00  -0.80316E+01   0.00000E+00   0.00000E+00   0.20084E+01   0.40577E+01   0.00000E+00  -0.80316E+01  -0.13633E+02   0.16419E+01   0.71351E+00  -0.38551E+02  -0.34501E+01   0.12055E-02   0.00000E+00  -0.49407-323       0.40       6.69     0.0000  0.00  -0.20257-321  -0.61808-320     1.8921     3.1846     3.9874     4.0055     4.0577
   2023      1      6   12.00     13296.00  -0.92589E+01   0.00000E+00   0.00000E+00   0.19898E+01   0.40542E+01   0.00000E+00  -0.92589E+01  -0.13633E+02   0.54028E+01   0.21933E+01  -0.43792E+02  -0.34799E+01   0.34835E-03   0.00000E+00  -0.49407-323       0.40       6.99     0.0000  0.00  -0.20257-321  -0.61808-320     1.8674     3.1564     3.9864     4.0072     4.0542
   2023      1      7   12.00     13320.00  -0.10851E+02   0.00000E+00   0.00000E+00   0.19778E+01   0.40542E+01   0.00000E+00  -0.10851E+02  -0.13633E+02   0.16102E+02   0.56732E+01  -0.57971E+02  -0.35216E+01   0.28019E-02   0.00000E+00  -0.49407-323       0.40       7.48     0.0000  0.00  -0.20257-321  -0.61808-320     1.8510     3.1366     3.9847     4.0071     4.0542
   2023      1      8   12.00     13344.00  -0.13594E+02   0.00000E+00   0.00000E+00   0.19734E+01   0.40548E+01   0.00000E+00  -0.13594E+02  -0.13633E+02   0.23530E+02   0.72315E+01  -0.66957E+02  -0.36491E+01   0.59880E-02   0.00000E+00  -0.49407-323       0.40       8.50     0.0000  0.00  -0.20257-321  -0.61808-320     1.8444     3.1267     3.9856     4.0082     4.0548
   2023      1      9   12.00     13368.00  -0.15709E+02   0.00000E+00   0.00000E+00   0.19819E+01   0.40561E+01   0.00000E+00  -0.15709E+02  -0.13633E+02   0.43813E+01   0.15307E+01  -0.42108E+02  -0.39802E+01   0.33668E-02   0.00000E+00  -0.49407-323       0.40      10.90     0.0000  0.00  -0.20257-321  -0.61808-320     1.8529     3.1361     3.9909     4.0058     4.0561
   2023      1     10   12.00     13392.00  -0.14534E+02   0.00000E+00   0.00000E+00   0.20004E+01   0.40546E+01   0.00000E+00  -0.14512E+02  -0.13404E+02  -0.14774E+02  -0.43338E+01  -0.17088E+02  -0.39620E+01   0.54998E-02   0.00000E+00  -0.49407-323       0.46      11.49     0.0000  0.00  -0.20257-321  -0.61808-320     1.8741     3.1611     3.9990     4.0082     4.0546
   2023      1     11   12.00     13416.00  -0.11245E+02   0.00000E+00   0.00000E+00   0.19813E+01   0.40528E+01   0.00000E+00  -0.97364E+01  -0.11245E+02  -0.51330E+01  -0.98865E+00  -0.30074E+02  -0.24726E+01   0.37102E-02   0.00000E+00  -0.49407-323       0.85       9.33     0.0000  0.00  -0.20257-321  -0.61808-320     1.8595     3.1198     3.9725     3.9991     4.0528
   2023      1     12   12.00     13440.00  -0.11945E+02   0.00000E+00   0.00000E+00   0.19420E+01   0.40558E+01   0.00000E+00  -0.76285E+01  -0.11945E+02  -0.59199E+01   0.48157E+00  -0.30758E+02  -0.24162E+01   0.47547E-02   0.00000E+00  -0.49407-323       0.85       8.24     0.0000  0.00  -0.20257-321  -0.61808-320     1.8178     3.0573     3.9394     4.0000     4.0558
   2023      1     13   12.00     13464.00  -0.15042E+02   0.00000E+00   0.00000E+00   0.19030E+01   0.40568E+01   0.00000E+00  -0.70134E+01  -0.15042E+02  -0.35531E+01   0.35187E-01  -0.32678E+02  -0.23907E+01   0.29886E-02   0.00000E+00  -0.49407-323       0.85       7.95     0.0000  0.00  -0.20257-321  -0.61808-320     1.7725     3.0007     3.9076     4.0009     4.0568
   2023      1     14   12.00     13488.00  -0.12600E+02   0.00000E+00   0.00000E+00   0.18670E+01   0.40579E+01   0.00000E+00  -0.64835E+01  -0.12600E+02  -0.57588E+01  -0.32255E+01  -0.27212E+02  -0.23527E+01   0.95624E-02   0.00000E+00  -0.49407-323       0.85       7.78     0.0000  0.00  -0.20257-321  -0.61808-320     1.7295     2.9485     3.8771     4.0011     4.0579
   2023      1     15   12.00     13512.00  -0.84810E+01   0.00000E+00   0.00000E+00   0.18348E+01   0.40577E+01   0.00000E+00  -0.51870E+01  -0.84810E+01  -0.11179E+02   0.87921E+00  -0.25896E+02  -0.23643E+01   0.15718E-01   0.00000E+00  -0.49407-323       0.85       9.03     0.0000  0.00  -0.20257-321  -0.61808-320     1.6910     2.9013     3.8489     4.0004     4.0577
   2023      1     16   12.00     13536.00  -0.78488E+01   0.00000E+00   0.00000E+00   0.18058E+01   0.40595E+01   0.00000E+00  -0.44450E+01  -0.78488E+01  -0.98272E+01   0.36076E+01  -0.29976E+02  -0.24229E+01   0.13689E-01   0.00000E+00  -0.49407-323       0.85      10.85     0.0000  0.00  -0.20257-321  -0.61808-320     1.6561     2.8591     3.8222     4.0034     4.0595
   2023      1     17   12.00     13560.00  -0.73214E+01   0.00000E+00   0.00000E+00   0.17788E+01   0.40585E+01   0.00000E+00  -0.39072E+01  -0.73214E+01  -0.10035E+02   0.17168E+01  -0.27878E+02  -0.23886E+01   0.11077E-01   0.00000E+00  -0.49407-323       0.85      10.65     0.0000  0.00  -0.20257-321  -0.61808-320     1.6238     2.8194     3.7980     4.0013     4.0585
   2023      1     18   12.00     13584.00  -0.93800E+01   0.00000E+00   0.00000E+00   0.17532E+01   0.40614E+01   0.00000E+00  -0.38742E+01  -0.93800E+01  -0.14517E+02   0.14242E+01  -0.23103E+02  -0.24009E+01   0.11324E-01   0.00000E+00  -0.49407-323       0.85      12.08     0.0000  0.00  -0.20257-321  -0.61808-320     1.5934     2.7812     3.7716     4.0033     4.0614
   2023      1     19   12.00     13608.00  -0.13345E+02   0.00000E+00   0.00000E+00   0.17324E+01   0.40602E+01   0.00000E+00  -0.46459E+01  -0.13345E+02  -0.27984E+02   0.21588E+01  -0.10371E+02  -0.25061E+01   0.14790E-01   0.00000E+00  -0.49407-323       0.85      15.55     0.0000  0.00  -0.20257-321  -0.61808-320     1.5686     2.7500     3.7505     4.0042     4.0602
   2023      1     20   12.00     13632.00  -0.16563E+02   0.00000E+00   0.00000E+00   0.17162E+01   0.40607E+01   0.00000E+00  -0.57277E+01  -0.16563E+02  -0.31609E+02   0.33087E+01  -0.78959E+01  -0.25346E+01   0.16301E-01   0.00000E+00  -0.49407-323       0.85      17.32     0.0000  0.00  -0.20257-321  -0.61808-320     1.5496     2.7234     3.7337     4.0029     4.0607
   2023      1     21   12.00     13656.00  -0.20955E+02   0.00000E+00   0.00000E+00   0.17052E+01   0.40627E+01   0.00000E+00  -0.71466E+01  -0.20955E+02  -0.24400E+02   0.24855E+01  -0.14281E+02  -0.26635E+01   0.13649E-01   0.00000E+00  -0.49407-323       0.85      22.87     0.0000  0.00  -0.20257-321  -0.61808-320     1.5371     2.7037     3.7213     4.0026     4.0627
   2023      1     22   12.00     13680.00  -0.21843E+02   0.00000E+00   0.00000E+00   0.17016E+01   0.40619E+01   0.00000E+00  -0.85000E+01  -0.21843E+02  -0.27364E+02   0.52929E+01  -0.14125E+02  -0.27581E+01   0.16905E-01   0.00000E+00  -0.49407-323       0.85      25.20     0.0000  0.00  -0.20257-321  -0.61808-320     1.5331     2.6934     3.7170     4.0042     4.0619
   2023      1     23   12.00     13704.00  -0.19380E+02   0.00000E+00   0.00000E+00   0.16980E+01   0.40623E+01   0.00000E+00  -0.87509E+01  -0.19380E+02  -0.49093E+02   0.80612E+01   0.48362E+01  -0.27045E+01   0.21943E-01   0.00000E+00  -0.49407-323       0.85      24.34     0.0000  0.00  -0.20257-321  -0.61808-320     1.5305     2.6815     3.7105     4.0026     4.0623
   2023      1     24   12.00     13728.00  -0.19975E+02   0.00000E+00   0.00000E+00   0.16952E+01   0.40629E+01   0.00000E+00  -0.92337E+01  -0.19975E+02  -0.34979E+02   0.59150E+01  -0.71318E+01  -0.26559E+01   0.19234E-01   0.00000E+00  -0.49407-323       0.85      22.75     0.0000  0.00  -0.20257-321  -0.61808-320     1.5287     2.6718     3.7043     4.0015     4.0629
   2023      1     25   12.00     13752.00  -0.21126E+02   0.00000E+00   0.00000E+00   0.16901E+01   0.40652E+01   0.00000E+00  -0.10037E+02  -0.21126E+02  -0.46861E+01   0.40422E+01  -0.35552E+02  -0.26434E+01   0.13554E-01   0.00000E+00  -0.49407-323       0.85      23.53     0.0000  0.00  -0.20257-321  -0.61808-320     1.5244     2.6595     3.6929     4.0017     4.0652
   2023      1     26   12.00     13776.00  -0.14754E+02   0.00000E+00   0.00000E+00   0.16882E+01   0.40655E+01   0.00000E+00  -0.94361E+01  -0.14754E+02  -0.97261E+01  -0.56092E+01  -0.20861E+02  -0.26644E+01   0.12333E-01   0.00000E+00  -0.49407-323       0.85      23.51     0.0000  0.00  -0.20257-321  -0.61808-320     1.5234     2.6529     3.6869     4.0026     4.0655
   2023      1     27   12.00     13800.00  -0.53296E+01   0.00000E+00   0.00000E+00   0.16799E+01   0.40623E+01   0.00000E+00  -0.64013E+01  -0.53296E+01  -0.20568E+02  -0.86115E+01  -0.70167E+01  -0.24396E+01   0.16437E-01   0.00000E+00  -0.49407-323       0.85      16.19     0.0000  0.00  -0.20257-321  -0.61808-320     1.5160     2.6360     3.6698     4.0026     4.0623
   2023      1     28   12.00     13824.00  -0.37506E+01   0.00000E+00   0.00000E+00   0.16635E+01   0.40644E+01   0.00000E+00  -0.43026E+01  -0.37506E+01  -0.11373E+02  -0.63542E+01  -0.18468E+02  -0.22975E+01   0.10934E-01   0.00000E+00  -0.49407-323       0.85      13.51     0.0000  0.00  -0.20257-321  -0.61808-320     1.4988     2.6113     3.6429     4.0010     4.0644
   2023      1     29   12.00     13848.00  -0.23159E+01   0.00000E+00   0.00000E+00   0.16439E+01   0.40647E+01   0.00000E+00  -0.32995E+01  -0.23159E+01  -0.60716E+01  -0.32891E+01  -0.26835E+02  -0.22672E+01   0.99102E-02   0.00000E+00  -0.49407-323       0.85      14.79     0.0000  0.00  -0.20257-321  -0.61808-320     1.4768     2.5853     3.6151     3.9988     4.0647
   2023      1     30   12.00     13872.00   0.16313E+00   0.00000E+00   0.00000E+00   0.16229E+01   0.40656E+01   0.00000E+00  -0.12886E+01   0.16313E+00  -0.79173E+01  -0.34752E+01  -0.24803E+02  -0.22353E+01   0.11426E-01   0.00000E+00  -0.49407-323       0.85      16.31     0.0000  0.00  -0.20257-321  -0.61808-320     1.4527     2.5571     3.5865     3.9956     4.0656
   2023      1     31   12.00     13896.00  -0.29473E+01   0.00000E+00   0.00000E+00   0.16004E+01   0.40658E+01   0.00000E+00  -0.13106E+01  -0.29473E+01  -0.51926E+00  -0.28561E+01  -0.32821E+02  -0.21574E+01   0.55809E-02   0.00000E+00  -0.49407-323       0.85      15.10     0.0000  0.00  -0.20257-321  -0.61808-320     1.4269     2.5268     3.5571     3.9897     4.0658
   2023      2      1   12.00     13920.00  -0.74811E+01   0.00000E+00   0.00000E+00   0.15773E+01   0.40665E+01   0.00000E+00  -0.28103E+01  -0.74811E+01   0.38426E+01   0.17083E+01  -0.41747E+02  -0.21182E+01   0.13948E-02   0.00000E+00  -0.49407-323       0.85      13.22     0.0000  0.00  -0.20257-321  -0.61808-320     1.4006     2.4946     3.5262     3.9827     4.0665
   2023      2      2   12.00     13944.00  -0.11238E+02   0.00000E+00   0.00000E+00   0.15593E+01   0.40680E+01   0.00000E+00  -0.45184E+01  -0.11238E+02  -0.33442E+01   0.23868E+01  -0.35238E+02  -0.21912E+01   0.50655E-02   0.00000E+00  -0.49407-323       0.85      19.03     0.0000  0.00  -0.20257-321  -0.61808-320     1.3802     2.4681     3.4992     3.9765     4.0680
   2023      2      3   12.00     13968.00  -0.11433E+02   0.00000E+00   0.00000E+00   0.15495E+01   0.40692E+01   0.00000E+00  -0.56482E+01  -0.11433E+02  -0.70677E+01   0.71560E+01  -0.36284E+02  -0.22778E+01   0.13377E-01   0.00000E+00  -0.49407-323       0.85      23.31     0.0000  0.00  -0.20257-321  -0.61808-320     1.3696     2.4515     3.4809     3.9743     4.0692
   2023      2      4   12.00     13992.00  -0.92437E+01   0.00000E+00   0.00000E+00   0.15421E+01   0.40703E+01   0.00000E+00  -0.55535E+01  -0.92437E+01  -0.29541E+01   0.62010E+01  -0.39443E+02  -0.22600E+01   0.15400E-01   0.00000E+00  -0.49407-323       0.85      23.10     0.0000  0.00  -0.20257-321  -0.61808-320     1.3629     2.4362     3.4652     3.9704     4.0703
   2023      2      5   12.00     14016.00  -0.97426E+01   0.00000E+00   0.00000E+00   0.15369E+01   0.40714E+01   0.00000E+00  -0.55243E+01  -0.97426E+01  -0.11704E+02   0.34473E+01  -0.27939E+02  -0.23346E+01   0.13746E-01   0.00000E+00  -0.49407-323       0.85      27.40     0.0000  0.00  -0.20257-321  -0.61808-320     1.3585     2.4248     3.4519     3.9680     4.0714
   2023      2      6   12.00     14040.00  -0.13374E+02   0.00000E+00   0.00000E+00   0.15340E+01   0.40723E+01   0.00000E+00  -0.66887E+01  -0.13374E+02  -0.18166E+02   0.20025E+01  -0.20033E+02  -0.24305E+01   0.11270E-01   0.00000E+00  -0.49407-323       0.85      32.55     0.0000  0.00  -0.20257-321  -0.61808-320     1.3564     2.4179     3.4427     3.9679     4.0723
   2023      2      7   12.00     14064.00  -0.17180E+02   0.00000E+00   0.00000E+00   0.15341E+01   0.40729E+01   0.00000E+00  -0.84253E+01  -0.17180E+02  -0.19437E+02   0.10837E+01  -0.17842E+02  -0.25616E+01   0.98003E-02   0.00000E+00  -0.49407-323       0.85      39.54     0.0000  0.00  -0.20257-321  -0.61808-320     1.3576     2.4155     3.4380     3.9699     4.0729
   2023      2      8   12.00     14088.00  -0.18336E+02   0.00000E+00   0.00000E+00   0.15380E+01   0.40715E+01   0.00000E+00  -0.98145E+01  -0.18336E+02  -0.78534E+01   0.17425E+01  -0.30085E+02  -0.25818E+01   0.52607E-02   0.00000E+00  -0.49407-323       0.85      39.53     0.0000  0.00  -0.20257-321  -0.61808-320     1.3631     2.4171     3.4381     3.9734     4.0715
   2023      2      9   12.00     14112.00  -0.16174E+02   0.00000E+00   0.00000E+00   0.15396E+01   0.40713E+01   0.00000E+00  -0.98555E+01  -0.16174E+02  -0.80175E+01   0.18706E+01  -0.30049E+02  -0.24933E+01   0.51905E-02   0.00000E+00  -0.49407-323       0.85      36.71     0.0000  0.00  -0.20257-321  -0.61808-320     1.3669     2.4139     3.4353     3.9712     4.0713
   2023      2     10   12.00     14136.00  -0.13627E+02   0.00000E+00   0.00000E+00   0.15416E+01   0.40716E+01   0.00000E+00  -0.91636E+01  -0.13627E+02  -0.28731E+02  -0.75978E+00  -0.67054E+01  -0.24977E+01   0.10279E-01   0.00000E+00  -0.49407-323       0.85      37.38     0.0000  0.00  -0.20257-321  -0.61808-320     1.3709     2.4127     3.4328     3.9704     4.0716
   2023      2     11   12.00     14160.00  -0.14490E+02   0.00000E+00   0.00000E+00   0.15427E+01   0.40726E+01   0.00000E+00  -0.88675E+01  -0.14490E+02  -0.35130E+02  -0.17114E+01   0.64560E+00  -0.25859E+01   0.12277E-01   0.00000E+00  -0.49407-323       0.85      43.76     0.0000  0.00  -0.20257-321  -0.61808-320     1.3733     2.4119     3.4301     3.9705     4.0726
   2023      2     12   12.00     14184.00  -0.17655E+02   0.00000E+00   0.00000E+00   0.15466E+01   0.40718E+01   0.00000E+00  -0.99297E+01  -0.17655E+02  -0.23508E+02   0.19120E+01  -0.14600E+02  -0.26829E+01   0.10743E-01   0.00000E+00  -0.49407-323       0.85      47.88     0.0000  0.00  -0.20257-321  -0.61808-320     1.3781     2.4169     3.4325     3.9755     4.0718
   2023      2     13   12.00     14208.00  -0.19455E+02   0.00000E+00   0.00000E+00   0.15476E+01   0.40710E+01   0.00000E+00  -0.10965E+02  -0.19455E+02  -0.11337E+02   0.23166E+01  -0.27176E+02  -0.26043E+01   0.65275E-02   0.00000E+00  -0.49407-323       0.85      44.72     0.0000  0.00  -0.20257-321  -0.61808-320     1.3802     2.4161     3.4324     3.9751     4.0710
   2023      2     14   12.00     14232.00  -0.21702E+02   0.00000E+00   0.00000E+00   0.15505E+01   0.40719E+01   0.00000E+00  -0.12141E+02  -0.21702E+02  -0.13558E+02   0.21355E+01  -0.24774E+02  -0.27145E+01   0.74313E-02   0.00000E+00  -0.49407-323       0.85      51.98     0.0000  0.00  -0.20257-321  -0.61808-320     1.3839     2.4186     3.4336     3.9771     4.0719
   2023      2     15   12.00     14256.00  -0.23472E+02   0.00000E+00   0.00000E+00   0.15593E+01   0.40731E+01   0.00000E+00  -0.13409E+02  -0.23472E+02  -0.13626E+02   0.28660E+01  -0.25436E+02  -0.28623E+01   0.10558E-01   0.00000E+00  -0.49407-323       0.85      60.65     0.0000  0.00  -0.20257-321  -0.61808-320     1.3940     2.4297     3.4433     3.9824     4.0731
   2023      2     16   12.00     14280.00  -0.18779E+02   0.00000E+00   0.00000E+00   0.15674E+01   0.40723E+01   0.00000E+00  -0.13005E+02  -0.18779E+02  -0.45879E+01   0.34398E+01  -0.35048E+02  -0.27053E+01   0.12805E-01   0.00000E+00  -0.49407-323       0.85      50.99     0.0000  0.00  -0.20257-321  -0.61808-320     1.4042     2.4373     3.4536     3.9841     4.0723
