   2020     11     27   12.00     21120.00  -0.39377E+01   0.00000E+00   0.00000E+00   0.22570E+01   0.40457E+01   0.00000E+00  -0.18241E-02  -0.39390E+01   0.16496E+01  -0.92315E+01  -0.53101E+02  -0.68623E+01   0.95631E-02   0.00000E+00   0.00000E+00       0.85       9.72     0.0000  0.00  -0.36363-320  -0.35573-321     0.8704     2.3531     3.8360     4.0114     4.0457
   2020     11     28   12.00     21144.00  -0.18256E+01   0.00000E+00   0.00000E+00   0.22642E+01   0.40436E+01   0.00000E+00  -0.69184E-03  -0.18256E+01  -0.77508E+01   0.25678E+01  -0.55500E+02  -0.66172E+01   0.66535E-02   0.00000E+00   0.00000E+00       0.85       7.48     0.0000  0.00  -0.36067-320  -0.90908-321     0.8694     2.3676     3.8490     4.0060     4.0436
   2020     11     29   12.00     21168.00  -0.44095E+00   0.00000E+00   0.00000E+00   0.22709E+01   0.40438E+01   0.00000E+00  -0.20501E-03  -0.44095E+00  -0.10952E+02  -0.64593E+00  -0.49085E+02  -0.65731E+01   0.10271E-01   0.00000E+00   0.00000E+00       0.85       7.11     0.0000  0.00  -0.36067-320  -0.90908-321     0.8687     2.3820     3.8579     4.0075     4.0438
   2020     11     30   12.00     21192.00   0.63189E+00   0.00000E+00   0.00000E+00   0.22772E+01   0.40441E+01   0.00000E+00   0.10082E-04   0.63189E+00  -0.18082E+02   0.17236E+01  -0.44324E+02  -0.65035E+01   0.14157E-01   0.00000E+00   0.00000E+00       0.85       4.96     0.0000  0.00  -0.36067-320  -0.90908-321     0.8682     2.3956     3.8662     4.0101     4.0441
   2020     12      1   12.00     21216.00   0.14943E-01   0.00000E+00   0.00000E+00   0.22835E+01   0.40454E+01   0.00000E+00   0.10011E-04   0.14851E-01  -0.19422E+02   0.39886E+00  -0.41660E+02  -0.64176E+01   0.14229E-01   0.00000E+00   0.00000E+00       0.85       4.53     0.0000  0.00  -0.36067-320  -0.90908-321     0.8681     2.4086     3.8742     4.0131     4.0454
   2020     12      2   12.00     21240.00  -0.21223E+01   0.00000E+00   0.00000E+00   0.22896E+01   0.40472E+01   0.00000E+00   0.10112E-04  -0.21223E+01  -0.15526E+02  -0.67752E+01  -0.38381E+02  -0.63508E+01   0.10743E-01   0.00000E+00   0.00000E+00       0.85       8.93     0.0000  0.00  -0.36067-320  -0.90908-321     0.8683     2.4210     3.8821     4.0161     4.0472
   2020     12      3   12.00     21264.00  -0.60530E+01   0.00000E+00   0.00000E+00   0.22955E+01   0.40487E+01   0.00000E+00   0.10166E-04  -0.60511E+01  -0.15071E+02  -0.10555E+02  -0.35056E+02  -0.62983E+01   0.66861E-02   0.00000E+00   0.00000E+00       0.85      13.01     0.0000  0.00  -0.36067-320  -0.90908-321     0.8686     2.4327     3.8897     4.0187     4.0487
   2020     12      4   12.00     21288.00  -0.11964E+02   0.00000E+00   0.00000E+00   0.23012E+01   0.40494E+01   0.00000E+00   0.98628E-05  -0.11964E+02  -0.79006E+01  -0.28242E+01  -0.49958E+02  -0.62762E+01   0.19383E-02   0.00000E+00   0.00000E+00       0.85      12.29     0.0000  0.00  -0.36067-320  -0.90908-321     0.8689     2.4438     3.8974     4.0199     4.0494
   2020     12      5   12.00     21312.00  -0.94587E+01   0.00000E+00   0.00000E+00   0.23077E+01   0.40435E+01   0.00000E+00  -0.26382E-02  -0.94587E+01  -0.63610E+01  -0.12012E+01  -0.53120E+02  -0.64663E+01   0.34868E-02   0.00000E+00   0.00000E+00       0.85       8.94     0.0000  0.00  -0.35425-320  -0.22035-320     0.8703     2.4559     3.9083     4.0106     4.0435
   2020     12      6   12.00     21336.00  -0.34975E+01   0.00000E+00   0.00000E+00   0.23159E+01   0.40416E+01   0.00000E+00  -0.26457E-02  -0.34975E+01  -0.18341E+01  -0.42958E+01  -0.54553E+02  -0.62395E+01   0.10194E-01   0.00000E+00   0.00000E+00       0.85       6.05     0.0000  0.00  -0.35128-320  -0.27865-320     0.8737     2.4714     3.9161     4.0051     4.0416
   2020     12      7   12.00     21360.00  -0.18773E+01   0.00000E+00   0.00000E+00   0.23225E+01   0.40418E+01   0.00000E+00  -0.87563E-03  -0.18767E+01  -0.30354E+01  -0.59099E+01  -0.51737E+02  -0.62063E+01   0.67310E-02   0.00000E+00   0.00000E+00       0.85       4.71     0.0000  0.00  -0.35128-320  -0.27865-320     0.8755     2.4855     3.9210     4.0058     4.0418
   2020     12      8   12.00     21384.00  -0.53042E+01   0.00000E+00   0.00000E+00   0.23286E+01   0.40418E+01   0.00000E+00  -0.17012E-02  -0.53025E+01  -0.16398E+02  -0.14945E+01  -0.42791E+02  -0.61591E+01   0.90410E-02   0.00000E+00   0.00000E+00       0.85       7.58     0.0000  0.00  -0.35128-320  -0.27865-320     0.8772     2.4986     3.9259     4.0076     4.0418
   2020     12      9   12.00     21408.00  -0.11428E+02   0.00000E+00   0.00000E+00   0.23354E+01   0.40421E+01   0.00000E+00  -0.35040E-02  -0.11428E+02  -0.23192E+02  -0.37494E+01  -0.33741E+02  -0.61011E+01   0.89068E-02   0.00000E+00   0.00000E+00       0.85      13.16     0.0000  0.00  -0.35128-320  -0.27865-320     0.8800     2.5119     3.9311     4.0099     4.0421
   2020     12     10   12.00     21432.00  -0.17283E+02   0.00000E+00   0.00000E+00   0.23430E+01   0.40432E+01   0.00000E+00  -0.57872E-02  -0.17278E+02  -0.25980E+02  -0.57227E+01  -0.28980E+02  -0.60302E+01   0.89496E-02   0.00000E+00   0.00000E+00       0.85      16.69     0.0000  0.00  -0.35128-320  -0.27865-320     0.8842     2.5262     3.9366     4.0124     4.0432
   2020     12     11   12.00     21456.00  -0.20094E+02   0.00000E+00   0.00000E+00   0.23511E+01   0.40447E+01   0.00000E+00  -0.63209E-02  -0.20094E+02  -0.28334E+02  -0.34526E+00  -0.32003E+02  -0.59719E+01   0.73536E-02   0.00000E+00   0.00000E+00       0.85      15.87     0.0000  0.00  -0.35128-320  -0.27865-320     0.8891     2.5409     3.9422     4.0149     4.0447
   2020     12     12   12.00     21480.00  -0.17589E+02   0.00000E+00   0.00000E+00   0.23591E+01   0.40460E+01   0.00000E+00  -0.63663E-02  -0.17589E+02  -0.26216E+02  -0.43666E+00  -0.34030E+02  -0.59238E+01   0.10448E-01   0.00000E+00   0.00000E+00       0.85      11.53     0.0000  0.00  -0.35128-320  -0.27865-320     0.8940     2.5553     3.9476     4.0171     4.0460
   2020     12     13   12.00     21504.00  -0.14899E+02   0.00000E+00   0.00000E+00   0.23663E+01   0.40468E+01   0.00000E+00  -0.52798E-02  -0.14899E+02  -0.35382E+02   0.97506E+01  -0.35052E+02  -0.58946E+01   0.17140E-01   0.00000E+00   0.00000E+00       0.85       8.64     0.0000  0.00  -0.35128-320  -0.27865-320     0.8982     2.5688     3.9526     4.0185     4.0468
   2020     12     14   12.00     21528.00  -0.15234E+02   0.00000E+00   0.00000E+00   0.23732E+01   0.40440E+01   0.00000E+00  -0.53133E-02  -0.15234E+02  -0.47871E+02   0.15293E+02  -0.28104E+02  -0.60515E+01   0.18872E-01   0.00000E+00   0.00000E+00       0.85      10.37     0.0000  0.00  -0.34832-320  -0.34239-320     0.9018     2.5818     3.9578     4.0144     4.0440
   2020     12     15   12.00     21552.00  -0.17236E+02   0.00000E+00   0.00000E+00   0.23806E+01   0.40393E+01   0.00000E+00  -0.61600E-02  -0.17236E+02  -0.53248E+02   0.10941E+02  -0.18375E+02  -0.58900E+01   0.16658E-01   0.00000E+00   0.00000E+00       0.85      14.83     0.0000  0.00  -0.34189-320  -0.47035-320     0.9058     2.5975     3.9612     4.0046     4.0393
   2020     12     16   12.00     21576.00  -0.19792E+02   0.00000E+00   0.00000E+00   0.23881E+01   0.40401E+01   0.00000E+00  -0.75317E-02  -0.19792E+02  -0.54473E+02   0.74299E+01  -0.13639E+02  -0.58378E+01   0.16100E-01   0.00000E+00   0.00000E+00       0.85      16.13     0.0000  0.00  -0.34189-320  -0.47035-320     0.9104     2.6142     3.9629     4.0040     4.0401
   2020     12     17   12.00     21600.00  -0.20267E+02   0.00000E+00   0.00000E+00   0.23961E+01   0.40401E+01   0.00000E+00  -0.86816E-02  -0.20267E+02  -0.51071E+02   0.11477E+02  -0.21089E+02  -0.58071E+01   0.19124E-01   0.00000E+00   0.00000E+00       0.85      12.67     0.0000  0.00  -0.34189-320  -0.47035-320     0.9159     2.6306     3.9656     4.0049     4.0401
   2020     12     18   12.00     21624.00  -0.17306E+02   0.00000E+00   0.00000E+00   0.24039E+01   0.40400E+01   0.00000E+00  -0.84203E-02  -0.17306E+02  -0.46859E+02   0.13605E+02  -0.27429E+02  -0.57662E+01   0.22356E-01   0.00000E+00   0.00000E+00       0.85       9.07     0.0000  0.00  -0.34189-320  -0.47035-320     0.9215     2.6462     3.9687     4.0065     4.0400
   2020     12     19   12.00     21648.00  -0.14960E+02   0.00000E+00   0.00000E+00   0.24109E+01   0.40400E+01   0.00000E+00  -0.71464E-02  -0.14960E+02  -0.53629E+02   0.14655E+02  -0.21709E+02  -0.57209E+01   0.23464E-01   0.00000E+00   0.00000E+00       0.85      13.78     0.0000  0.00  -0.34189-320  -0.47035-320     0.9261     2.6600     3.9718     4.0082     4.0400
   2020     12     20   12.00     21672.00  -0.16334E+02   0.00000E+00   0.00000E+00   0.24171E+01   0.40403E+01   0.00000E+00  -0.71337E-02  -0.16334E+02  -0.61808E+02   0.21987E+02  -0.20861E+02  -0.56744E+01   0.24460E-01   0.00000E+00   0.00000E+00       0.85      20.05     0.0000  0.00  -0.34189-320  -0.47035-320     0.9301     2.6724     3.9747     4.0100     4.0403
   2020     12     21   12.00     21696.00  -0.18111E+02   0.00000E+00   0.00000E+00   0.24235E+01   0.40410E+01   0.00000E+00  -0.81480E-02  -0.18111E+02  -0.40309E+02   0.19039E+02  -0.39412E+02  -0.56205E+01   0.23800E-01   0.00000E+00   0.00000E+00       0.85      17.92     0.0000  0.00  -0.34189-320  -0.47035-320     0.9346     2.6847     3.9776     4.0117     4.0410
   2020     12     22   12.00     21720.00  -0.17372E+02   0.00000E+00   0.00000E+00   0.24303E+01   0.40418E+01   0.00000E+00  -0.88291E-02  -0.17372E+02  -0.13329E+02   0.12849E+02  -0.60202E+02  -0.55734E+01   0.18008E-01   0.00000E+00   0.00000E+00       0.85      14.12     0.0000  0.00  -0.34189-320  -0.47035-320     0.9398     2.6973     3.9805     4.0133     4.0418
   2020     12     23   12.00     21744.00  -0.16703E+02   0.00000E+00   0.00000E+00   0.24369E+01   0.40427E+01   0.00000E+00  -0.87068E-02  -0.16703E+02  -0.69522E+01   0.56804E+01  -0.59411E+02  -0.55315E+01   0.96646E-02   0.00000E+00   0.00000E+00       0.85      16.39     0.0000  0.00  -0.34189-320  -0.47035-320     0.9450     2.7096     3.9832     4.0148     4.0427
   2020     12     24   12.00     21768.00  -0.17799E+02   0.00000E+00   0.00000E+00   0.24432E+01   0.40434E+01   0.00000E+00  -0.90578E-02  -0.17799E+02  -0.12934E+02   0.10038E+01  -0.48752E+02  -0.54943E+01   0.65158E-02   0.00000E+00   0.00000E+00       0.85      19.38     0.0000  0.00  -0.34189-320  -0.47035-320     0.9500     2.7216     3.9857     4.0159     4.0434
   2020     12     25   12.00     21792.00  -0.18122E+02   0.00000E+00   0.00000E+00   0.24497E+01   0.40437E+01   0.00000E+00  -0.94243E-02  -0.18122E+02  -0.18772E+02  -0.63756E+00  -0.41273E+02  -0.54654E+01   0.69100E-02   0.00000E+00   0.00000E+00       0.85      18.62     0.0000  0.00  -0.34189-320  -0.47035-320     0.9552     2.7337     3.9880     4.0166     4.0437
   2020     12     26   12.00     21816.00  -0.16131E+02   0.00000E+00   0.00000E+00   0.24559E+01   0.40434E+01   0.00000E+00  -0.86462E-02  -0.16131E+02  -0.21130E+02  -0.91646E+00  -0.38636E+02  -0.54602E+01   0.74738E-02   0.00000E+00   0.00000E+00       0.85      21.48     0.0000  0.00  -0.34189-320  -0.47035-320     0.9601     2.7456     3.9898     4.0163     4.0434
   2020     12     27   12.00     21840.00  -0.14298E+02   0.00000E+00   0.00000E+00   0.24613E+01   0.40380E+01   0.00000E+00  -0.71955E-02  -0.14298E+02  -0.22799E+02  -0.48668E+01  -0.33017E+02  -0.55806E+01   0.98354E-02   0.00000E+00   0.00000E+00       0.85      24.72     0.0000  0.00  -0.33399-320  -0.62203-320     0.9637     2.7587     3.9886     4.0072     4.0380
   2020     12     28   12.00     21864.00  -0.16645E+02   0.00000E+00   0.00000E+00   0.24663E+01   0.40379E+01   0.00000E+00  -0.77902E-02  -0.16645E+02  -0.32900E+02  -0.48992E+01  -0.22883E+02  -0.53869E+01   0.11594E-01   0.00000E+00   0.00000E+00       0.85      22.34     0.0000  0.00  -0.33201-320  -0.66501-320     0.9668     2.7733     3.9860     4.0024     4.0379
   2020     12     29   12.00     21888.00  -0.20602E+02   0.00000E+00   0.00000E+00   0.24721E+01   0.40388E+01   0.00000E+00  -0.10075E-01  -0.20602E+02  -0.52585E+02   0.50140E+01  -0.13112E+02  -0.53611E+01   0.14533E-01   0.00000E+00   0.00000E+00       0.85      17.44     0.0000  0.00  -0.33201-320  -0.66501-320     0.9714     2.7870     3.9855     4.0017     4.0388
   2020     12     30   12.00     21912.00  -0.21892E+02   0.00000E+00   0.00000E+00   0.24790E+01   0.40389E+01   0.00000E+00  -0.11326E-01  -0.21892E+02  -0.57667E+02   0.53793E+01  -0.83947E+01  -0.53389E+01   0.16063E-01   0.00000E+00   0.00000E+00       0.85      15.67     0.0000  0.00  -0.33201-320  -0.66501-320     0.9777     2.8010     3.9861     4.0019     4.0389
   2020     12     31   12.00     21936.00  -0.21122E+02   0.00000E+00   0.00000E+00   0.24857E+01   0.40385E+01   0.00000E+00  -0.10972E-01  -0.21122E+02  -0.56605E+02   0.75421E+01  -0.11620E+02  -0.53125E+01   0.15997E-01   0.00000E+00   0.00000E+00       0.85      16.64     0.0000  0.00  -0.33201-320  -0.66501-320     0.9839     2.8142     3.9873     4.0025     4.0385
   2021      1      1   12.00     21960.00  -0.20935E+02   0.00000E+00   0.00000E+00   0.24919E+01   0.40382E+01   0.00000E+00  -0.10678E-01  -0.20935E+02  -0.47058E+02   0.56459E+01  -0.19270E+02  -0.52799E+01   0.13415E-01   0.00000E+00   0.00000E+00       0.85      17.00     0.0000  0.00  -0.33201-320  -0.66501-320     0.9895     2.8260     3.9886     4.0032     4.0382
   2021      1      2   12.00     21984.00  -0.20813E+02   0.00000E+00   0.00000E+00   0.24977E+01   0.40379E+01   0.00000E+00  -0.10655E-01  -0.20813E+02  -0.36104E+02   0.31708E+01  -0.27749E+02  -0.52451E+01   0.92292E-02   0.00000E+00   0.00000E+00       0.85      17.59     0.0000  0.00  -0.33201-320  -0.66501-320     0.9950     2.8371     3.9900     4.0040     4.0379
   2021      1      3   12.00     22008.00  -0.19818E+02   0.00000E+00   0.00000E+00   0.25031E+01   0.40377E+01   0.00000E+00  -0.10089E-01  -0.19818E+02  -0.38734E+02   0.25968E+01  -0.24546E+02  -0.52100E+01   0.10105E-01   0.00000E+00   0.00000E+00       0.85      18.62     0.0000  0.00  -0.33201-320  -0.66501-320     1.0000     2.8472     3.9913     4.0049     4.0377
   2021      1      4   12.00     22032.00  -0.19089E+02   0.00000E+00   0.00000E+00   0.25079E+01   0.40376E+01   0.00000E+00  -0.95647E-02  -0.19089E+02  -0.50700E+02   0.72328E+01  -0.17216E+02  -0.51744E+01   0.15571E-01   0.00000E+00   0.00000E+00       0.85      17.73     0.0000  0.00  -0.33201-320  -0.66501-320     1.0044     2.8562     3.9925     4.0057     4.0376
   2021      1      5   12.00     22056.00  -0.19781E+02   0.00000E+00   0.00000E+00   0.25124E+01   0.40375E+01   0.00000E+00  -0.97314E-02  -0.19781E+02  -0.52979E+02   0.10700E+02  -0.18403E+02  -0.51397E+01   0.18643E-01   0.00000E+00   0.00000E+00       0.85      16.67     0.0000  0.00  -0.33201-320  -0.66501-320     1.0085     2.8646     3.9936     4.0065     4.0375
   2021      1      6   12.00     22080.00  -0.20252E+02   0.00000E+00   0.00000E+00   0.25170E+01   0.40375E+01   0.00000E+00  -0.10231E-01  -0.20252E+02  -0.38012E+02   0.77801E+01  -0.30451E+02  -0.51045E+01   0.15145E-01   0.00000E+00   0.00000E+00       0.85      16.33     0.0000  0.00  -0.33201-320  -0.66501-320     1.0130     2.8731     3.9947     4.0072     4.0375
   2021      1      7   12.00     22104.00  -0.18063E+02   0.00000E+00   0.00000E+00   0.25214E+01   0.40376E+01   0.00000E+00  -0.94956E-02  -0.18063E+02  -0.14366E+02   0.54888E+01  -0.51806E+02  -0.50706E+01   0.99688E-02   0.00000E+00   0.00000E+00       0.85      14.59     0.0000  0.00  -0.33201-320  -0.66501-320     1.0174     2.8811     3.9957     4.0079     4.0376
   2021      1      8   12.00     22128.00  -0.14579E+02   0.00000E+00   0.00000E+00   0.25246E+01   0.40376E+01   0.00000E+00  -0.77337E-02  -0.14579E+02   0.17326E+01   0.53454E+01  -0.67761E+02  -0.50384E+01   0.86394E-02   0.00000E+00   0.00000E+00       0.85      12.69     0.0000  0.00  -0.33201-320  -0.66501-320     1.0201     2.8873     3.9964     4.0085     4.0376
   2021      1      9   12.00     22152.00  -0.12788E+02   0.00000E+00   0.00000E+00   0.25264E+01   0.40376E+01   0.00000E+00  -0.64775E-02  -0.12788E+02   0.34850E+01   0.73442E+01  -0.71512E+02  -0.50063E+01   0.10005E-01   0.00000E+00   0.00000E+00       0.85      13.83     0.0000  0.00  -0.33201-320  -0.66501-320     1.0212     2.8915     3.9969     4.0088     4.0376
   2021      1     10   12.00     22176.00  -0.12478E+02   0.00000E+00   0.00000E+00   0.25277E+01   0.40375E+01   0.00000E+00  -0.61923E-02  -0.12478E+02   0.31602E+01   0.78394E+01  -0.71682E+02  -0.49756E+01   0.10390E-01   0.00000E+00   0.00000E+00       0.85      16.51     0.0000  0.00  -0.33201-320  -0.66501-320     1.0218     2.8948     3.9972     4.0090     4.0375
   2021      1     11   12.00     22200.00  -0.12771E+02   0.00000E+00   0.00000E+00   0.25289E+01   0.40375E+01   0.00000E+00  -0.62851E-02  -0.12771E+02   0.96686E+01   0.87021E+01  -0.79053E+02  -0.49448E+01   0.10127E-01   0.00000E+00   0.00000E+00       0.85      16.08     0.0000  0.00  -0.33201-320  -0.66501-320     1.0224     2.8978     3.9973     4.0090     4.0375
   2021      1     12   12.00     22224.00  -0.14060E+02   0.00000E+00   0.00000E+00   0.25302E+01   0.40374E+01   0.00000E+00  -0.62966E-02  -0.14060E+02   0.11141E+02   0.82409E+01  -0.80065E+02  -0.49139E+01   0.10214E-01   0.00000E+00   0.00000E+00       0.85      15.80     0.0000  0.00  -0.33201-320  -0.66501-320     1.0234     2.9009     3.9974     4.0090     4.0374
   2021      1     13   12.00     22248.00  -0.15571E+02   0.00000E+00   0.00000E+00   0.25311E+01   0.40373E+01   0.00000E+00  -0.59355E-02  -0.15571E+02   0.77677E+01   0.81685E+01  -0.76619E+02  -0.48846E+01   0.11402E-01   0.00000E+00   0.00000E+00       0.85      17.29     0.0000  0.00  -0.33201-320  -0.66501-320     1.0240     2.9033     3.9973     4.0089     4.0373
   2021      1     14   12.00     22272.00  -0.17495E+02   0.00000E+00   0.00000E+00   0.25321E+01   0.40371E+01   0.00000E+00  -0.63066E-02  -0.17495E+02  -0.15264E+01   0.72012E+01  -0.66357E+02  -0.48546E+01   0.12503E-01   0.00000E+00   0.00000E+00       0.85      20.72     0.0000  0.00  -0.33201-320  -0.66501-320     1.0249     2.9056     3.9972     4.0088     4.0371
   2021      1     15   12.00     22296.00  -0.20340E+02   0.00000E+00   0.00000E+00   0.25333E+01   0.40370E+01   0.00000E+00  -0.67522E-02  -0.20340E+02  -0.18786E+02   0.40886E+01  -0.45985E+02  -0.48249E+01   0.12892E-01   0.00000E+00   0.00000E+00       0.85      24.78     0.0000  0.00  -0.33201-320  -0.66501-320     1.0261     2.9082     3.9970     4.0086     4.0370
   2021      1     16   12.00     22320.00  -0.21260E+02   0.00000E+00   0.00000E+00   0.25348E+01   0.40369E+01   0.00000E+00  -0.65989E-02  -0.21254E+02  -0.23423E+02   0.40578E+01  -0.41317E+02  -0.47959E+01   0.13818E-01   0.00000E+00   0.00000E+00       0.85      26.06     0.0000  0.00  -0.33201-320  -0.66501-320     1.0279     2.9111     3.9969     4.0084     4.0369
   2021      1     17   12.00     22344.00  -0.18644E+02   0.00000E+00   0.00000E+00   0.25350E+01   0.40367E+01   0.00000E+00  -0.46250E-02  -0.18644E+02   0.17862E+01   0.36577E+01  -0.66127E+02  -0.47684E+01   0.12415E-01   0.00000E+00   0.00000E+00       0.85      23.48     0.0000  0.00  -0.33201-320  -0.66501-320     1.0279     2.9121     3.9965     4.0081     4.0367
   2021      1     18   12.00     22368.00  -0.16487E+02   0.00000E+00   0.00000E+00   0.25339E+01   0.40365E+01   0.00000E+00  -0.35229E-02  -0.16483E+02   0.88526E+01   0.49000E+01  -0.74435E+02  -0.47408E+01   0.95489E-02   0.00000E+00   0.00000E+00       0.85      21.15     0.0000  0.00  -0.33201-320  -0.66501-320     1.0262     2.9113     3.9959     4.0076     4.0365
   2021      1     19   12.00     22392.00  -0.17188E+02   0.00000E+00   0.00000E+00   0.25321E+01   0.40362E+01   0.00000E+00  -0.27379E-02  -0.17181E+02  -0.13175E+02   0.17532E+01  -0.49261E+02  -0.47128E+01   0.69468E-02   0.00000E+00   0.00000E+00       0.85      23.54     0.0000  0.00  -0.33201-320  -0.66501-320     1.0238     2.9094     3.9950     4.0069     4.0362
   2021      1     20   12.00     22416.00  -0.16849E+02   0.00000E+00   0.00000E+00   0.25300E+01   0.40359E+01   0.00000E+00  -0.24392E-02  -0.16846E+02  -0.28126E+02  -0.67429E+00  -0.31882E+02  -0.46851E+01   0.84458E-02   0.00000E+00   0.00000E+00       0.85      24.56     0.0000  0.00  -0.33201-320  -0.66501-320     1.0211     2.9069     3.9940     4.0061     4.0359
   2021      1     21   12.00     22440.00  -0.16127E+02   0.00000E+00   0.00000E+00   0.25277E+01   0.40357E+01   0.00000E+00  -0.20846E-02  -0.16125E+02  -0.22966E+02  -0.27186E+01  -0.34998E+02  -0.46559E+01   0.94411E-02   0.00000E+00   0.00000E+00       0.85      27.21     0.0000  0.00  -0.33201-320  -0.66501-320     1.0184     2.9039     3.9928     4.0051     4.0357
   2021      1     22   12.00     22464.00  -0.20764E+02   0.00000E+00   0.00000E+00   0.25252E+01   0.40356E+01   0.00000E+00  -0.20172E-02  -0.20764E+02  -0.16143E+02  -0.16592E+01  -0.42880E+02  -0.46259E+01   0.55162E-02   0.00000E+00   0.00000E+00       0.85      38.30     0.0000  0.00  -0.33201-320  -0.66501-320     1.0156     2.9007     3.9914     4.0041     4.0356
   2021      1     23   12.00     22488.00  -0.22436E+02   0.00000E+00   0.00000E+00   0.25230E+01   0.40355E+01   0.00000E+00  -0.24712E-02  -0.22435E+02  -0.41763E+02   0.23747E+01  -0.21294E+02  -0.45935E+01   0.13558E-01   0.00000E+00   0.00000E+00       0.85      50.68     0.0000  0.00  -0.33201-320  -0.66501-320     1.0135     2.8978     3.9900     4.0030     4.0355
   2021      1     24   12.00     22512.00  -0.23644E+02   0.00000E+00   0.00000E+00   0.25211E+01   0.40357E+01   0.00000E+00  -0.27618E-02  -0.23644E+02  -0.50226E+02  -0.19526E+00  -0.10261E+02  -0.45586E+01   0.15648E-01   0.00000E+00   0.00000E+00       0.85      51.81     0.0000  0.00  -0.33201-320  -0.66501-320     1.0118     2.8952     3.9884     4.0019     4.0357
   2021      1     25   12.00     22536.00  -0.23314E+02   0.00000E+00   0.00000E+00   0.25195E+01   0.40361E+01   0.00000E+00  -0.30658E-02  -0.23312E+02  -0.49187E+02   0.83885E+00  -0.12334E+02  -0.45216E+01   0.13846E-01   0.00000E+00   0.00000E+00       0.85      45.57     0.0000  0.00  -0.33201-320  -0.66501-320     1.0106     2.8929     3.9869     4.0008     4.0361
   2021      1     26   12.00     22560.00  -0.22170E+02   0.00000E+00   0.00000E+00   0.25180E+01   0.40368E+01   0.00000E+00  -0.31435E-02  -0.22170E+02  -0.49377E+02   0.19113E+01  -0.13216E+02  -0.44789E+01   0.12256E-01   0.00000E+00   0.00000E+00       0.85      42.13     0.0000  0.00  -0.33201-320  -0.66501-320     1.0097     2.8908     3.9852     3.9998     4.0368
   2021      1     27   12.00     22584.00  -0.18470E+02   0.00000E+00   0.00000E+00   0.25164E+01   0.40379E+01   0.00000E+00  -0.29899E-02  -0.18469E+02  -0.46024E+02   0.69026E+01  -0.21562E+02  -0.44289E+01   0.17083E-01   0.00000E+00   0.00000E+00       0.85      37.40     0.0000  0.00  -0.33201-320  -0.66501-320     1.0087     2.8885     3.9834     3.9989     4.0379
   2021      1     28   12.00     22608.00  -0.14672E+02   0.00000E+00   0.00000E+00   0.25144E+01   0.40398E+01   0.00000E+00  -0.25688E-02  -0.14672E+02  -0.29850E+02   0.12446E+02  -0.43279E+02  -0.43604E+01   0.23424E-01   0.00000E+00   0.00000E+00       0.85      30.91     0.0000  0.00  -0.33201-320  -0.66501-320     1.0073     2.8857     3.9816     3.9987     4.0398
   2021      1     29   12.00     22632.00  -0.13066E+02   0.00000E+00   0.00000E+00   0.25117E+01   0.40396E+01   0.00000E+00  -0.22095E-02  -0.13066E+02  -0.13388E+02   0.16645E+02  -0.63940E+02  -0.44568E+01   0.26832E-01   0.00000E+00   0.00000E+00       0.85      28.09     0.0000  0.00  -0.33201-320  -0.66501-320     1.0054     2.8796     3.9829     4.0054     4.0396
   2021      1     30   12.00     22656.00  -0.13168E+02   0.00000E+00   0.00000E+00   0.25088E+01   0.40375E+01   0.00000E+00  -0.21268E-02  -0.13167E+02  -0.46819E+01   0.16402E+02  -0.72403E+02  -0.44016E+01   0.25530E-01   0.00000E+00   0.00000E+00       0.85      28.73     0.0000  0.00  -0.33201-320  -0.66501-320     1.0035     2.8713     3.9847     4.0090     4.0375
   2021      1     31   12.00     22680.00  -0.13743E+02   0.00000E+00   0.00000E+00   0.25061E+01   0.40373E+01   0.00000E+00  -0.24136E-02  -0.13743E+02   0.70633E+01   0.10306E+02  -0.78052E+02  -0.43647E+01   0.19459E-01   0.00000E+00   0.00000E+00       0.85      27.87     0.0000  0.00  -0.33201-320  -0.66501-320     1.0017     2.8644     3.9850     4.0099     4.0373
   2021      2      1   12.00     22704.00  -0.15722E+02   0.00000E+00   0.00000E+00   0.25036E+01   0.40371E+01   0.00000E+00  -0.27109E-02  -0.15722E+02   0.74314E+01   0.59192E+01  -0.74033E+02  -0.43418E+01   0.12490E-01   0.00000E+00   0.00000E+00       0.85      31.72     0.0000  0.00  -0.33201-320  -0.66501-320     1.0004     2.8586     3.9845     4.0099     4.0371
   2021      2      2   12.00     22728.00  -0.20603E+02   0.00000E+00   0.00000E+00   0.25015E+01   0.40369E+01   0.00000E+00  -0.30604E-02  -0.20603E+02  -0.14716E+02   0.15420E+01  -0.47509E+02  -0.43184E+01   0.10120E-01   0.00000E+00   0.00000E+00       0.85      48.98     0.0000  0.00  -0.33201-320  -0.66501-320     0.9994     2.8536     3.9837     4.0095     4.0369
   2021      2      3   12.00     22752.00  -0.26217E+02   0.00000E+00   0.00000E+00   0.24994E+01   0.40366E+01   0.00000E+00  -0.32182E-02  -0.26214E+02  -0.38422E+02  -0.79240E+00  -0.21468E+02  -0.42960E+01   0.91723E-02   0.00000E+00   0.00000E+00       0.85      73.17     0.0000  0.00  -0.33201-320  -0.66501-320     0.9985     2.8492     3.9826     4.0090     4.0366
