   2004     12      4   12.00     36600.00  -0.46282E+01   0.00000E+00  -0.22702E-08   0.85822E-05   0.39943E-01   0.00000E+00  -0.22354E-02  -0.46282E+01  -0.91123E+01  -0.75337E+01  -0.37368E+02  -0.41653E+00   0.57461E-02   0.00000E+00   0.49407-323       0.85       8.92     0.0000  0.00  -0.51235-320   0.51916-319    -0.0000    -0.0000    -0.0000     0.0000     0.0399
   2004     12      5   12.00     36624.00  -0.47956E+01   0.00000E+00  -0.22707E-08   0.41708E-05   0.37509E-01   0.00000E+00  -0.22946E-02  -0.47956E+01  -0.87963E+01  -0.73901E+01  -0.37828E+02  -0.39397E+00   0.50551E-02   0.00000E+00   0.49407-323       0.85       8.57     0.0000  0.00  -0.51235-320   0.50745-319    -0.0000    -0.0000    -0.0000     0.0000     0.0375
   2004     12      6   12.00     36648.00  -0.47644E+01   0.00000E+00  -0.22722E-08  -0.74606E-05   0.35287E-01   0.00000E+00  -0.23170E-02  -0.47644E+01  -0.84168E+01  -0.70431E+01  -0.38555E+02  -0.37027E+00   0.50336E-02   0.00000E+00   0.49407-323       0.85       8.12     0.0000  0.00  -0.50049-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0353
   2004     12      7   12.00     36672.00  -0.49243E+01   0.00000E+00  -0.22730E-08  -0.33364E-05   0.33116E-01   0.00000E+00  -0.23106E-02  -0.49243E+01  -0.89765E+01  -0.74607E+01  -0.37577E+02  -0.35141E+00   0.53025E-02   0.00000E+00   0.49407-323       0.85       8.29     0.0000  0.00  -0.50049-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0331
   2004     12      8   12.00     36696.00  -0.58382E+01   0.00000E+00  -0.22744E-08  -0.69368E-05   0.31087E-01   0.00000E+00  -0.24342E-02  -0.58382E+01  -0.10009E+02  -0.72656E+01  -0.36739E+02  -0.33297E+00   0.44677E-02   0.00000E+00   0.49407-323       0.85       8.83     0.0000  0.00  -0.50049-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0311
   2004     12      9   12.00     36720.00  -0.73369E+01   0.00000E+00  -0.22775E-08  -0.17920E-04   0.29247E-01   0.00000E+00  -0.27695E-02  -0.73369E+01  -0.10968E+02  -0.79280E+01  -0.35118E+02  -0.31455E+00   0.41149E-02   0.00000E+00   0.49407-323       0.85       9.40     0.0000  0.00  -0.50049-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0292
   2004     12     10   12.00     36744.00  -0.92085E+01   0.00000E+00  -0.22833E-08  -0.13093E-04   0.27441E-01   0.00000E+00  -0.33520E-02  -0.92085E+01  -0.12213E+02  -0.84486E+01  -0.33353E+02  -0.29522E+00   0.41844E-02   0.00000E+00   0.49407-323       0.85       9.50     0.0000  0.00  -0.50049-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0274
   2004     12     11   12.00     36768.00  -0.10938E+02   0.00000E+00  -0.22911E-08  -0.16276E-04   0.25733E-01   0.00000E+00  -0.39441E-02  -0.10938E+02  -0.15647E+02  -0.82725E+01  -0.30094E+02  -0.28081E+00   0.52157E-02   0.00000E+00   0.49407-323       0.85      10.03     0.0000  0.00  -0.50049-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0257
   2004     12     12   12.00     36792.00  -0.12367E+02   0.00000E+00  -0.22994E-08  -0.19113E-04   0.24142E-01   0.00000E+00  -0.44099E-02  -0.12367E+02  -0.19504E+02  -0.85940E+01  -0.25916E+02  -0.26618E+00   0.65149E-02   0.00000E+00   0.49407-323       0.85      10.84     0.0000  0.00  -0.50049-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0241
   2004     12     13   12.00     36816.00  -0.13480E+02   0.00000E+00  -0.23067E-08  -0.29523E-04   0.22667E-01   0.00000E+00  -0.47247E-02  -0.13480E+02  -0.25243E+02  -0.70923E+01  -0.21679E+02  -0.25523E+00   0.92067E-02   0.00000E+00   0.49407-323       0.85      11.49     0.0000  0.00  -0.50049-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0227
   2004     12     14   12.00     36840.00  -0.14544E+02   0.00000E+00  -0.23127E-08  -0.31848E-04   0.21298E-01   0.00000E+00  -0.49180E-02  -0.14544E+02  -0.30410E+02  -0.40277E+01  -0.19577E+02  -0.23657E+00   0.11614E-01   0.00000E+00   0.49407-323       0.85      11.81     0.0000  0.00  -0.50049-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0213
   2004     12     15   12.00     36864.00  -0.15332E+02   0.00000E+00  -0.23178E-08  -0.26220E-04   0.19946E-01   0.00000E+00  -0.50609E-02  -0.15332E+02  -0.34260E+02  -0.10097E+01  -0.18745E+02  -0.22327E+00   0.13599E-01   0.00000E+00   0.49407-323       0.85      12.15     0.0000  0.00  -0.50049-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0199
   2004     12     16   12.00     36888.00  -0.15967E+02   0.00000E+00  -0.23219E-08  -0.28730E-04   0.18667E-01   0.00000E+00  -0.51069E-02  -0.15967E+02  -0.37499E+02   0.18713E+01  -0.18386E+02  -0.21292E+00   0.15289E-01   0.00000E+00   0.49407-323       0.85      12.35     0.0000  0.00  -0.50049-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0187
   2004     12     17   12.00     36912.00  -0.16666E+02   0.00000E+00  -0.23249E-08  -0.30573E-04   0.17477E-01   0.00000E+00  -0.51373E-02  -0.16666E+02  -0.39847E+02   0.40569E+01  -0.18224E+02  -0.20282E+00   0.16404E-01   0.00000E+00   0.49407-323       0.85      12.26     0.0000  0.00  -0.50049-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0175
   2004     12     18   12.00     36936.00  -0.17313E+02   0.00000E+00  -0.23274E-08  -0.32058E-04   0.16379E-01   0.00000E+00  -0.51549E-02  -0.17313E+02  -0.42963E+02   0.69216E+01  -0.17973E+02  -0.19492E+00   0.17177E-01   0.00000E+00   0.49407-323       0.85      12.76     0.0000  0.00  -0.47677-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0164
   2004     12     19   12.00     36960.00  -0.17789E+02   0.00000E+00  -0.23303E-08  -0.42121E-04   0.15362E-01   0.00000E+00  -0.51739E-02  -0.17789E+02  -0.45813E+02   0.96404E+01  -0.17842E+02  -0.18271E+00   0.18222E-01   0.00000E+00   0.49407-323       0.85      13.78     0.0000  0.00  -0.47677-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0154
   2004     12     20   12.00     36984.00  -0.18256E+02   0.00000E+00  -0.23331E-08  -0.35996E-04   0.14376E-01   0.00000E+00  -0.51589E-02  -0.18256E+02  -0.49466E+02   0.13780E+02  -0.18329E+02  -0.16976E+00   0.18635E-01   0.00000E+00   0.49407-323       0.85      14.98     0.0000  0.00  -0.47677-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0144
   2004     12     21   12.00     37008.00  -0.18515E+02   0.00000E+00  -0.23354E-08  -0.37937E-04   0.13405E-01   0.00000E+00  -0.51552E-02  -0.18515E+02  -0.49482E+02   0.15245E+02  -0.19777E+02  -0.16078E+00   0.17959E-01   0.00000E+00   0.49407-323       0.85      15.72     0.0000  0.00  -0.47677-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0134
   2004     12     22   12.00     37032.00  -0.18222E+02   0.00000E+00  -0.23373E-08  -0.38780E-04   0.12526E-01   0.00000E+00  -0.51119E-02  -0.18222E+02  -0.44553E+02   0.11232E+02  -0.20694E+02  -0.15780E+00   0.16828E-01   0.00000E+00   0.49407-323       0.85      16.16     0.0000  0.00  -0.47677-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0125
   2004     12     23   12.00     37056.00  -0.17677E+02   0.00000E+00  -0.23386E-08  -0.48495E-04   0.11757E-01   0.00000E+00  -0.49822E-02  -0.17677E+02  -0.41168E+02   0.73073E+01  -0.20153E+02  -0.14443E+00   0.16620E-01   0.00000E+00   0.49407-323       0.85      16.30     0.0000  0.00  -0.47677-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0118
   2004     12     24   12.00     37080.00  -0.17371E+02   0.00000E+00  -0.23389E-08  -0.41867E-04   0.10969E-01   0.00000E+00  -0.48005E-02  -0.17371E+02  -0.40362E+02   0.64078E+01  -0.20060E+02  -0.13648E+00   0.16227E-01   0.00000E+00   0.49407-323       0.85      16.64     0.0000  0.00  -0.47677-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0110
   2004     12     25   12.00     37104.00  -0.17418E+02   0.00000E+00  -0.23385E-08  -0.43372E-04   0.10225E-01   0.00000E+00  -0.46003E-02  -0.17418E+02  -0.39056E+02   0.43849E+01  -0.19344E+02  -0.12928E+00   0.15590E-01   0.00000E+00   0.49407-323       0.85      17.16     0.0000  0.00  -0.47677-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0102
   2004     12     26   12.00     37128.00  -0.17811E+02   0.00000E+00  -0.23384E-08  -0.44636E-04   0.95272E-02   0.00000E+00  -0.44698E-02  -0.17811E+02  -0.38144E+02   0.30403E+01  -0.18911E+02  -0.12246E+00   0.14314E-01   0.00000E+00   0.49407-323       0.85      18.06     0.0000  0.00  -0.47677-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0095
   2004     12     27   12.00     37152.00  -0.18194E+02   0.00000E+00  -0.23384E-08  -0.45762E-04   0.88761E-02   0.00000E+00  -0.43837E-02  -0.18194E+02  -0.37409E+02   0.16523E+01  -0.18258E+02  -0.11612E+00   0.13068E-01   0.00000E+00   0.49407-323       0.85      18.64     0.0000  0.00  -0.47677-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0089
   2004     12     28   12.00     37176.00  -0.18389E+02   0.00000E+00  -0.23387E-08  -0.46896E-04   0.82450E-02   0.00000E+00  -0.43290E-02  -0.18389E+02  -0.37929E+02   0.56755E+00  -0.16653E+02  -0.11107E+00   0.12632E-01   0.00000E+00   0.49407-323       0.85      18.93     0.0000  0.00  -0.47677-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0082
   2004     12     29   12.00     37200.00  -0.18643E+02   0.00000E+00  -0.23398E-08  -0.55454E-04   0.77150E-02   0.00000E+00  -0.43025E-02  -0.18643E+02  -0.39983E+02   0.29274E+00  -0.14324E+02  -0.10811E+00   0.12510E-01   0.00000E+00   0.49407-323       0.85      19.01     0.0000  0.00  -0.47677-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0077
   2004     12     30   12.00     37224.00  -0.19079E+02   0.00000E+00  -0.23413E-08  -0.48348E-04   0.72003E-02   0.00000E+00  -0.42424E-02  -0.19079E+02  -0.42527E+02   0.74415E-01  -0.11562E+02  -0.98358E-01   0.12082E-01   0.00000E+00   0.49407-323       0.85      19.24     0.0000  0.00  -0.47677-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0072
   2004     12     31   12.00     37248.00  -0.19568E+02   0.00000E+00  -0.23425E-08  -0.49726E-04   0.66651E-02   0.00000E+00  -0.42330E-02  -0.19568E+02  -0.44314E+02  -0.15183E+00  -0.95489E+01  -0.92985E-01   0.11495E-01   0.00000E+00   0.49407-323       0.85      19.34     0.0000  0.00  -0.47677-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0067
   2005      1      1   12.00     37272.00  -0.20141E+02   0.00000E+00  -0.23440E-08  -0.50256E-04   0.61668E-02   0.00000E+00  -0.42105E-02  -0.20141E+02  -0.46094E+02  -0.45521E+00  -0.74655E+01  -0.91262E-01   0.11061E-01   0.00000E+00   0.49407-323       0.85      19.25     0.0000  0.00  -0.47677-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0062
   2005      1      2   12.00     37296.00  -0.20456E+02   0.00000E+00  -0.23456E-08  -0.58815E-04   0.57733E-02   0.00000E+00  -0.42294E-02  -0.20456E+02  -0.47051E+02  -0.38974E+00  -0.65742E+01  -0.87383E-01   0.10901E-01   0.00000E+00   0.49407-323       0.85      18.83     0.0000  0.00  -0.47677-320   0.48423-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0058
   2005      1      3   12.00     37320.00  -0.20300E+02   0.00000E+00  -0.23477E-08  -0.51376E-04   0.53758E-02   0.00000E+00  -0.42255E-02  -0.20300E+02  -0.46880E+02  -0.64846E+00  -0.64863E+01  -0.79535E-01   0.10861E-01   0.00000E+00   0.49407-323       0.85      17.99     0.0000  0.00  -0.47381-320   0.47806-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0054
   2005      1      4   12.00     37344.00  -0.19889E+02   0.00000E+00  -0.23495E-08  -0.52469E-04   0.49748E-02   0.00000E+00  -0.41866E-02  -0.19889E+02  -0.46799E+02  -0.66809E+00  -0.65471E+01  -0.75271E-01   0.11148E-01   0.00000E+00   0.49407-323       0.85      17.64     0.0000  0.00  -0.47381-320   0.47806-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0050
   2005      1      5   12.00     37368.00  -0.19432E+02   0.00000E+00  -0.23509E-08  -0.53294E-04   0.45963E-02   0.00000E+00  -0.41089E-02  -0.19432E+02  -0.46013E+02   0.33249E+00  -0.83335E+01  -0.71206E-01   0.11852E-01   0.00000E+00   0.49407-323       0.85      17.20     0.0000  0.00  -0.47381-320   0.47806-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0046
   2005      1      6   12.00     37392.00  -0.18896E+02   0.00000E+00  -0.23517E-08  -0.53842E-04   0.42419E-02   0.00000E+00  -0.39882E-02  -0.18896E+02  -0.42650E+02   0.14208E+01  -0.12785E+02  -0.68157E-01   0.12642E-01   0.00000E+00   0.49407-323       0.85      16.43     0.0000  0.00  -0.47381-320   0.47806-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0042
   2005      1      7   12.00     37416.00  -0.18485E+02   0.00000E+00  -0.23518E-08  -0.54233E-04   0.39159E-02   0.00000E+00  -0.38715E-02  -0.18485E+02  -0.38554E+02   0.25712E+01  -0.18032E+02  -0.65858E-01   0.12765E-01   0.00000E+00   0.49407-323       0.85      15.65     0.0000  0.00  -0.47381-320   0.47806-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0039
   2005      1      8   12.00     37440.00  -0.18356E+02   0.00000E+00  -0.23516E-08  -0.54578E-04   0.36205E-02   0.00000E+00  -0.37355E-02  -0.18356E+02  -0.35745E+02   0.30780E+01  -0.21347E+02  -0.63701E-01   0.12703E-01   0.00000E+00   0.49407-323       0.85      15.65     0.0000  0.00  -0.47381-320   0.47806-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0036
   2005      1      9   12.00     37464.00  -0.18218E+02   0.00000E+00  -0.23514E-08  -0.54907E-04   0.33504E-02   0.00000E+00  -0.36308E-02  -0.18218E+02  -0.32159E+02   0.40256E+01  -0.25881E+02  -0.61917E-01   0.13312E-01   0.00000E+00   0.49407-323       0.85      15.68     0.0000  0.00  -0.47381-320   0.47806-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0034
   2005      1     10   12.00     37488.00  -0.18058E+02   0.00000E+00  -0.23511E-08  -0.55246E-04   0.31032E-02   0.00000E+00  -0.35330E-02  -0.18058E+02  -0.25488E+02   0.41491E+01  -0.32675E+02  -0.58922E-01   0.12573E-01   0.00000E+00   0.49407-323       0.85      15.50     0.0000  0.00  -0.47924-320   0.48957-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0031
   2005      1     11   12.00     37512.00  -0.17670E+02   0.00000E+00  -0.23512E-08  -0.63790E-04   0.29077E-02   0.00000E+00  -0.34493E-02  -0.17670E+02  -0.19677E+02   0.48654E+01  -0.39203E+02  -0.53911E-01   0.12392E-01   0.00000E+00   0.49407-323       0.85      16.08     0.0000  0.00  -0.47924-320   0.48957-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0029
   2005      1     12   12.00     37536.00  -0.17068E+02   0.00000E+00  -0.23512E-08  -0.55966E-04   0.26924E-02   0.00000E+00  -0.33566E-02  -0.17068E+02  -0.14546E+02   0.45620E+01  -0.44030E+02  -0.49107E-01   0.12428E-01   0.00000E+00   0.49407-323       0.85      16.51     0.0000  0.00  -0.47924-320   0.48957-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0027
   2005      1     13   12.00     37560.00  -0.16506E+02   0.00000E+00  -0.23512E-08  -0.56677E-04   0.24777E-02   0.00000E+00  -0.32511E-02  -0.16506E+02  -0.98683E+01   0.41804E+01  -0.48327E+02  -0.46496E-01   0.11037E-01   0.00000E+00   0.49407-323       0.85      16.33     0.0000  0.00  -0.47924-320   0.48957-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0025
   2005      1     14   12.00     37584.00  -0.16131E+02   0.00000E+00  -0.23508E-08  -0.57214E-04   0.22790E-02   0.00000E+00  -0.31407E-02  -0.16131E+02  -0.63497E+01   0.38946E+01  -0.51559E+02  -0.43976E-01   0.96849E-02   0.00000E+00   0.49407-323       0.85      15.87     0.0000  0.00  -0.47924-320   0.48957-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0023
   2005      1     15   12.00     37608.00  -0.15948E+02   0.00000E+00  -0.23504E-08  -0.57615E-04   0.20934E-02   0.00000E+00  -0.30218E-02  -0.15948E+02  -0.41597E+01   0.36726E+01  -0.53527E+02  -0.41738E-01   0.88245E-02   0.00000E+00   0.49407-323       0.85      16.59     0.0000  0.00  -0.47924-320   0.48957-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0021
   2005      1     16   12.00     37632.00  -0.15978E+02   0.00000E+00  -0.23498E-08  -0.57927E-04   0.19245E-02   0.00000E+00  -0.29136E-02  -0.15978E+02  -0.34209E+01   0.32391E+01  -0.53833E+02  -0.39743E-01   0.82801E-02   0.00000E+00   0.49407-323       0.85      17.98     0.0000  0.00  -0.47924-320   0.48957-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0019
   2005      1     17   12.00     37656.00  -0.16284E+02   0.00000E+00  -0.23492E-08  -0.58183E-04   0.17710E-02   0.00000E+00  -0.28145E-02  -0.16284E+02  -0.28499E+01   0.24043E+01  -0.53569E+02  -0.37825E-01   0.73450E-02   0.00000E+00   0.49407-323       0.85      19.81     0.0000  0.00  -0.47331-320   0.47855-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0018
   2005      1     18   12.00     37680.00  -0.16906E+02   0.00000E+00  -0.23487E-08  -0.58360E-04   0.16290E-02   0.00000E+00  -0.27324E-02  -0.16906E+02  -0.38496E+01   0.15196E+01  -0.51684E+02  -0.36151E-01   0.64708E-02   0.00000E+00   0.49407-323       0.85      22.24     0.0000  0.00  -0.47331-320   0.47855-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0016
   2005      1     19   12.00     37704.00  -0.17795E+02   0.00000E+00  -0.23486E-08  -0.58024E-04   0.14985E-02   0.00000E+00  -0.26849E-02  -0.17795E+02  -0.73530E+01   0.58789E+00  -0.47249E+02  -0.36791E-01   0.59750E-02   0.00000E+00   0.49407-323       0.85      25.07     0.0000  0.00  -0.47331-320   0.47855-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0015
   2005      1     20   12.00     37728.00  -0.18654E+02   0.00000E+00  -0.23489E-08  -0.66387E-04   0.14095E-02   0.00000E+00  -0.26593E-02  -0.18654E+02  -0.11962E+02   0.15569E-01  -0.42068E+02  -0.33902E-01   0.60758E-02   0.00000E+00   0.49407-323       0.85      27.54     0.0000  0.00  -0.47331-320   0.47855-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0014
   2005      1     21   12.00     37752.00  -0.19548E+02   0.00000E+00  -0.23498E-08  -0.58378E-04   0.13110E-02   0.00000E+00  -0.26717E-02  -0.19548E+02  -0.17452E+02  -0.52345E+00  -0.36039E+02  -0.30604E-01   0.64012E-02   0.00000E+00   0.49407-323       0.85      29.82     0.0000  0.00  -0.47331-320   0.47855-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0013
   2005      1     22   12.00     37776.00  -0.20199E+02   0.00000E+00  -0.23511E-08  -0.59113E-04   0.11995E-02   0.00000E+00  -0.26894E-02  -0.20199E+02  -0.22563E+02  -0.61200E+00  -0.30839E+02  -0.29011E-01   0.69268E-02   0.00000E+00   0.49407-323       0.85      31.94     0.0000  0.00  -0.47331-320   0.47855-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0012
   2005      1     23   12.00     37800.00  -0.20406E+02   0.00000E+00  -0.23529E-08  -0.59363E-04   0.11028E-02   0.00000E+00  -0.27264E-02  -0.20406E+02  -0.25324E+02  -0.82002E+00  -0.27870E+02  -0.27300E-01   0.70843E-02   0.00000E+00   0.49407-323       0.85      33.10     0.0000  0.00  -0.47331-320   0.47855-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0011
   2005      1     24   12.00     37824.00  -0.19887E+02   0.00000E+00  -0.23549E-08  -0.59534E-04   0.10125E-02   0.00000E+00  -0.27486E-02  -0.19887E+02  -0.25463E+02  -0.63404E+00  -0.27918E+02  -0.25776E-01   0.76670E-02   0.00000E+00   0.49407-323       0.85      32.79     0.0000  0.00  -0.46788-320   0.45523-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0010
   2005      1     25   12.00     37848.00  -0.19214E+02   0.00000E+00  -0.23566E-08  -0.59594E-04   0.92914E-03   0.00000E+00  -0.27531E-02  -0.19214E+02  -0.26431E+02  -0.35409E+00  -0.27230E+02  -0.24477E-01   0.85725E-02   0.00000E+00   0.49407-323       0.85      31.91     0.0000  0.00  -0.46788-320   0.45523-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0009
   2005      1     26   12.00     37872.00  -0.18476E+02   0.00000E+00  -0.23578E-08  -0.59628E-04   0.85440E-03   0.00000E+00  -0.27117E-02  -0.18476E+02  -0.26161E+02   0.25219E+00  -0.28105E+02  -0.23245E-01   0.10044E-01   0.00000E+00   0.49407-323       0.85      31.95     0.0000  0.00  -0.46788-320   0.45523-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0009
   2005      1     27   12.00     37896.00  -0.18134E+02   0.00000E+00  -0.23586E-08  -0.67588E-04   0.79303E-03   0.00000E+00  -0.26315E-02  -0.18134E+02  -0.26368E+02   0.66468E+00  -0.28311E+02  -0.22913E-01   0.11393E-01   0.00000E+00   0.49407-323       0.85      33.75     0.0000  0.00  -0.46442-320   0.44846-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0008
   2005      1     28   12.00     37920.00  -0.18290E+02   0.00000E+00  -0.23584E-08  -0.67739E-04   0.75233E-03   0.00000E+00  -0.25241E-02  -0.18290E+02  -0.26807E+02  -0.49185E-01  -0.27158E+02  -0.20356E-01   0.11299E-01   0.00000E+00   0.49407-323       0.85      36.92     0.0000  0.00  -0.45701-320   0.43320-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0008
   2005      1     29   12.00     37944.00  -0.18566E+02   0.00000E+00  -0.23573E-08  -0.60055E-04   0.68368E-03   0.00000E+00  -0.24170E-02  -0.18566E+02  -0.27659E+02  -0.24888E+00  -0.26106E+02  -0.19718E-01   0.11397E-01   0.00000E+00   0.49407-323       0.85      39.92     0.0000  0.00  -0.45701-320   0.43320-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0007
   2005      1     30   12.00     37968.00  -0.18821E+02   0.00000E+00  -0.23562E-08  -0.60228E-04   0.62331E-03   0.00000E+00  -0.23269E-02  -0.18821E+02  -0.28450E+02  -0.37980E+00  -0.25184E+02  -0.18634E-01   0.11845E-01   0.00000E+00   0.49407-323       0.85      41.43     0.0000  0.00  -0.45701-320   0.43320-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0006
   2005      1     31   12.00     37992.00  -0.19184E+02   0.00000E+00  -0.23555E-08  -0.59833E-04   0.57115E-03   0.00000E+00  -0.22634E-02  -0.19184E+02  -0.28331E+02  -0.73774E+00  -0.24945E+02  -0.18159E-01   0.12105E-01   0.00000E+00   0.49407-323       0.85      42.67     0.0000  0.00  -0.45701-320   0.43320-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0006
   2005      2      1   12.00     38016.00  -0.19610E+02   0.00000E+00  -0.23552E-08  -0.67869E-04   0.54443E-03   0.00000E+00  -0.22083E-02  -0.19610E+02  -0.28476E+02  -0.21359E+00  -0.25324E+02  -0.16866E-01   0.12629E-01   0.00000E+00   0.49407-323       0.85      44.23     0.0000  0.00  -0.45701-320   0.43320-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0005
   2005      2      2   12.00     38040.00  -0.19861E+02   0.00000E+00  -0.23553E-08  -0.59757E-04   0.50832E-03   0.00000E+00  -0.21744E-02  -0.19861E+02  -0.25259E+02  -0.12689E+00  -0.28628E+02  -0.15310E-01   0.13040E-01   0.00000E+00   0.49407-323       0.85      45.75     0.0000  0.00  -0.45701-320   0.43320-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0005
   2005      2      3   12.00     38064.00  -0.20025E+02   0.00000E+00  -0.23554E-08  -0.60341E-04   0.46450E-03   0.00000E+00  -0.21436E-02  -0.20025E+02  -0.21735E+02   0.56251E+00  -0.32842E+02  -0.14689E-01   0.12546E-01   0.00000E+00   0.49407-323       0.85      46.74     0.0000  0.00  -0.45701-320   0.43320-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0005
   2005      2      4   12.00     38088.00  -0.20068E+02   0.00000E+00  -0.23558E-08  -0.60601E-04   0.42412E-03   0.00000E+00  -0.21266E-02  -0.20068E+02  -0.20908E+02   0.13263E+01  -0.34433E+02  -0.13805E-01   0.12892E-01   0.00000E+00   0.49407-323       0.85      47.68     0.0000  0.00  -0.45701-320   0.43320-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0004
   2005      2      5   12.00     38112.00  -0.19761E+02   0.00000E+00  -0.23562E-08  -0.60456E-04   0.38626E-03   0.00000E+00  -0.21029E-02  -0.19761E+02  -0.17943E+02   0.15427E+01  -0.37614E+02  -0.13095E-01   0.12117E-01   0.00000E+00   0.49407-323       0.85      48.27     0.0000  0.00  -0.45701-320   0.43320-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0004
   2005      2      6   12.00     38136.00  -0.19521E+02   0.00000E+00  -0.23566E-08  -0.60041E-04   0.35484E-03   0.00000E+00  -0.20775E-02  -0.19521E+02  -0.14532E+02   0.27137E+00  -0.39754E+02  -0.12757E-01   0.11496E-01   0.00000E+00   0.49407-323       0.85      48.75     0.0000  0.00  -0.45701-320   0.43320-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0004
   2005      2      7   12.00     38160.00  -0.19799E+02   0.00000E+00  -0.23569E-08  -0.68252E-04   0.33912E-03   0.00000E+00  -0.20384E-02  -0.19799E+02  -0.14354E+02   0.34553E+01  -0.43115E+02  -0.11849E-01   0.10932E-01   0.00000E+00   0.49407-323       0.85      50.08     0.0000  0.00  -0.45701-320   0.43320-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0003
   2005      2      8   12.00     38184.00  -0.20233E+02   0.00000E+00  -0.23568E-08  -0.68366E-04   0.31982E-03   0.00000E+00  -0.19888E-02  -0.20233E+02  -0.16700E+02   0.62996E+01  -0.43614E+02  -0.10744E-01   0.11460E-01   0.00000E+00   0.49407-323       0.85      51.84     0.0000  0.00  -0.45701-320   0.43320-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0003
   2005      2      9   12.00     38208.00  -0.20317E+02   0.00000E+00  -0.23568E-08  -0.60261E-04   0.29771E-03   0.00000E+00  -0.19485E-02  -0.20317E+02  -0.16861E+02   0.70960E+01  -0.44250E+02  -0.10238E-01   0.11274E-01   0.00000E+00   0.49407-323       0.85      53.50     0.0000  0.00  -0.45701-320   0.43320-319    -0.0000    -0.0000    -0.0000    -0.0000     0.0003
