   2005      5     22   12.00     40656.00  -0.14185E+01   0.00000E+00  -0.40234E-09  -0.89266E-04  -0.40234E-09   0.00000E+00   0.96894E-05  -0.14185E+01  -0.15847E+00  -0.77309E-01  -0.29866E+02   0.91080E+00   0.86286E-04   0.00000E+00   0.00000E+00       0.85     290.08     0.0000  0.00  -0.75592-321  -0.15696-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2005      5     23   12.00     40680.00  -0.81246E+00   0.00000E+00  -0.39524E-09  -0.89508E-04  -0.39524E-09   0.00000E+00   0.98482E-05  -0.81246E+00  -0.15722E+00  -0.76548E-01  -0.29868E+02   0.96184E+00   0.84256E-04   0.00000E+00   0.00000E+00       0.85     287.79     0.0000  0.00  -0.75592-321  -0.15696-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2005      5     24   12.00     40704.00  -0.62578E+00   0.00000E+00  -0.39193E-09  -0.10057E-03  -0.39193E-09   0.00000E+00   0.98476E-05  -0.62578E+00  -0.16055E+00  -0.80572E-01  -0.29861E+02   0.12117E+01   0.84054E-04   0.00000E+00   0.00000E+00       0.85     286.99     0.0000  0.00  -0.75592-321  -0.15696-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0022
   2005      5     25   12.00     40728.00  -0.53785E+00   0.00000E+00  -0.38894E-09  -0.10015E-03  -0.38894E-09   0.00000E+00   0.98469E-05  -0.53785E+00  -0.16439E+00  -0.83101E-01  -0.29854E+02   0.11339E+01   0.87491E-04   0.00000E+00   0.00000E+00       0.85     289.18     0.0000  0.00  -0.75592-321  -0.15696-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0021
   2005      5     26   12.00     40752.00  -0.41756E+00   0.00000E+00  -0.37691E-09  -0.89120E-04  -0.37691E-09   0.00000E+00   0.98461E-05  -0.41756E+00  -0.16817E+00  -0.85110E-01  -0.29848E+02   0.90682E+00   0.87156E-04   0.00000E+00   0.00000E+00       0.85     290.09     0.0000  0.00  -0.75592-321  -0.15696-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2005      5     27   12.00     40776.00  -0.20948E+00   0.00000E+00  -0.36061E-09  -0.89568E-04  -0.36061E-09   0.00000E+00   0.98450E-05  -0.20948E+00  -0.17204E+00  -0.89804E-01  -0.29840E+02   0.95502E+00   0.76560E-04   0.00000E+00   0.00000E+00       0.85     287.63     0.0000  0.00  -0.75592-321  -0.15696-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2005      5     28   12.00     40800.00   0.15541E-01   0.00000E+00  -0.34806E-09  -0.88680E-04  -0.34806E-09   0.00000E+00   0.98439E-05   0.15541E-01  -0.17619E+00  -0.96694E-01  -0.29829E+02   0.10563E+01   0.67791E-04   0.00000E+00   0.00000E+00       0.85     283.22     0.0000  0.00  -0.75592-321  -0.15696-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2005      5     29   12.00     40824.00   0.12737E+00   0.00000E+00  -0.33753E-09  -0.10008E-03  -0.33753E-09   0.00000E+00   0.98431E-05   0.12737E+00  -0.18225E+00  -0.10312E+00  -0.29816E+02   0.11716E+01   0.56896E-04   0.00000E+00   0.00000E+00       0.85     282.62     0.0000  0.00  -0.75592-321  -0.15696-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0021
   2005      5     30   12.00     40848.00   0.15275E+00   0.00000E+00  -0.32934E-09  -0.88876E-04  -0.32934E-09   0.00000E+00   0.98417E-05   0.15275E+00  -0.19067E+00  -0.11018E+00  -0.29801E+02   0.90034E+00   0.60922E-04   0.00000E+00   0.00000E+00       0.85     286.90     0.0000  0.00  -0.75592-321  -0.15696-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2005      5     31   12.00     40872.00   0.97911E-01   0.00000E+00  -0.32262E-09  -0.89555E-04  -0.32262E-09   0.00000E+00   0.98416E-05   0.97911E-01  -0.19958E+00  -0.11746E+00  -0.29785E+02   0.93147E+00   0.56997E-04   0.00000E+00   0.00000E+00       0.85     293.55     0.0000  0.00  -0.75592-321  -0.15696-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2005      6      1   12.00     40896.00   0.52213E-01   0.00000E+00  -0.31779E-09  -0.89018E-04  -0.31779E-09   0.00000E+00   0.98438E-05   0.52213E-01  -0.20534E+00  -0.11927E+00  -0.29777E+02   0.10039E+01   0.58516E-04   0.00000E+00   0.00000E+00       0.85     295.39     0.0000  0.00  -0.75592-321  -0.15696-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0020
   2005      6      2   12.00     40920.00  -0.99697E-02   0.00000E+00  -0.31356E-09  -0.10024E-03   0.74322E-09   0.00000E+00   0.98613E-05  -0.99697E-02  -0.20668E+00  -0.11558E+00  -0.29779E+02   0.12034E+01   0.69847E-04   0.00000E+00   0.00000E+00       0.85     294.68     0.0000  0.00  -0.75592-321  -0.15696-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0022
   2005      6      3   12.00     40944.00  -0.82811E-01   0.00000E+00  -0.30584E-09  -0.88762E-04   0.37723E-06   0.00000E+00   0.99432E-05  -0.82811E-01  -0.20900E+00  -0.11262E+00  -0.29780E+02   0.89037E+00   0.93039E-04   0.00000E+00   0.00000E+00       0.85     295.97     0.0000  0.00  -0.75592-321  -0.15696-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2005      6      4   12.00     40968.00  -0.19656E+00   0.00000E+00  -0.30275E-09  -0.10028E-03   0.24438E-05   0.00000E+00   0.10281E-04  -0.19656E+00  -0.21162E+00  -0.10959E+00  -0.29780E+02   0.83054E+00   0.93486E-04   0.00000E+00   0.00000E+00       0.85     300.54     0.0000  0.00  -0.75592-321  -0.15696-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2005      6      5   12.00     40992.00  -0.27499E+00   0.00000E+00  -0.29985E-09  -0.88109E-04   0.89327E-05   0.00000E+00   0.11533E-04  -0.27499E+00  -0.21242E+00  -0.10707E+00  -0.29782E+02   0.10879E+01   0.10532E-03   0.00000E+00   0.00000E+00       0.85     299.96     0.0000  0.00  -0.75592-321  -0.15696-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2005      6      6   12.00     41016.00  -0.29943E+00   0.00000E+00  -0.30137E-09  -0.86975E-04   0.28565E-04   0.00000E+00   0.15201E-04  -0.29943E+00  -0.21057E+00  -0.10541E+00  -0.29786E+02   0.97446E+00   0.12000E-03   0.00000E+00   0.00000E+00       0.85     294.48     0.0000  0.00  -0.73122-321  -0.15222-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0019
   2005      6      7   12.00     41040.00  -0.28751E+00   0.00000E+00  -0.30376E-09  -0.84549E-04   0.61324E-04   0.00000E+00   0.24778E-04  -0.28751E+00  -0.20778E+00  -0.10355E+00  -0.29790E+02   0.85520E+00   0.12851E-03   0.00000E+00   0.00000E+00       0.85     287.85     0.0000  0.00  -0.73122-321  -0.15222-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0018
   2005      6      8   12.00     41064.00  -0.29254E+00   0.00000E+00  -0.30807E-09  -0.80255E-04   0.11208E-03   0.00000E+00   0.47948E-04  -0.29254E+00  -0.20356E+00  -0.10408E+00  -0.29794E+02   0.76448E+00   0.12413E-03   0.00000E+00   0.00000E+00       0.85     283.95     0.0000  0.00  -0.70157-321  -0.14575-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0016
   2005      6      9   12.00     41088.00  -0.35449E+00   0.00000E+00  -0.31124E-09  -0.73476E-04   0.18247E-03   0.00000E+00   0.10140E-03  -0.35449E+00  -0.19886E+00  -0.10353E+00  -0.29799E+02   0.24540E+00   0.11759E-03   0.00000E+00   0.00000E+00       0.85     282.85     0.0000  0.00  -0.63240-321  -0.13305-319    -0.0000    -0.0000    -0.0000    -0.0000    -0.0008
   2005      6     10   12.00     41112.00  -0.36715E+00   0.00000E+00  -0.31151E-09  -0.84318E-04   0.44924E-02   0.00000E+00   0.22102E-03  -0.36715E+00  -0.19137E+00  -0.10283E+00  -0.29807E+02  -0.28795E+00   0.12782E-03   0.00000E+00   0.00000E+00       0.85     278.91     0.0000  0.00  -0.63240-321  -0.13305-319    -0.0000    -0.0000    -0.0000     0.0000     0.0045
   2005      6     11   12.00     41136.00  -0.30209E+00   0.00000E+00  -0.31007E-09  -0.27316E-04   0.15471E-01   0.00000E+00   0.49413E-03  -0.30209E+00  -0.18191E+00  -0.10083E+00  -0.29819E+02  -0.66794E+00   0.13520E-03   0.00000E+00   0.00000E+00       0.85     269.58     0.0000  0.00  -0.49901-321  -0.10647-319     0.0000    -0.0000    -0.0000     0.0000     0.0155
   2005      6     12   12.00     41160.00  -0.21904E+00   0.00000E+00  -0.30964E-09   0.12010E-03   0.43727E-01   0.00000E+00   0.11520E-02  -0.21904E+00  -0.17195E+00  -0.10101E+00  -0.29829E+02  -0.15415E+01   0.14156E-03   0.00000E+00   0.00000E+00       0.85     260.08     0.0000  0.00  -0.25197-321  -0.62697-320     0.0002    -0.0000    -0.0000     0.0000     0.0437
   2005      6     13   12.00     41184.00   0.10767E+00   0.00000E+00  -0.26893E-09   0.57598E+00   0.60376E+00   0.00000E+00   0.10767E+00   0.41239E+01  -0.44138E+02  -0.24540E+02   0.38577E+02  -0.15409E+02   0.32128E-02   0.00000E+00   0.00000E+00       0.40     254.38     0.0000  0.00   0.00000E+00   0.00000E+00     0.6019     0.6002     0.5977     0.5933     0.5954
   2005      6     14   12.00     41208.00   0.14002E+00   0.00000E+00  -0.24637E-09   0.83966E+00   0.87841E+00   0.00000E+00   0.14002E+00   0.41239E+01  -0.41999E+02  -0.24015E+02   0.35912E+02  -0.20908E+02   0.31563E-02   0.00000E+00   0.00000E+00       0.40     248.32     0.0000  0.00   0.00000E+00   0.00000E+00     0.8763     0.8744     0.8715     0.8661     0.8688
   2005      6     15   12.00     41232.00   0.20247E+00   0.00000E+00  -0.25112E-09   0.66607E+00   0.89563E+00   0.00000E+00   0.20247E+00   0.41239E+01  -0.37097E+02  -0.21724E+02   0.28719E+02  -0.22265E+02   0.29576E-02   0.63647E-07   0.16108E-03       0.40     240.91     0.0000  0.00   0.48889E-02   0.22009E+00     0.5430     0.8936     0.8916     0.8879     0.8956
   2005      6     16   12.00     41256.00   0.82032E+00   0.00000E+00   0.82032E+00   0.97767E+00   0.15314E+01   0.00000E+00   0.00000E+00   0.41239E+01  -0.37444E+02  -0.20485E+02   0.57747E+02  -0.24312E+02   0.30767E-02   0.97433E-08   0.42348E-03       0.05     229.76     0.0000  0.00   0.18760E-01   0.72292E+00     0.6812     1.0799     1.4911     1.4888     1.5314
   2005      6     17   12.00     41280.00   0.56337E+01   0.00000E+00   0.56337E+01   0.52626E+01   0.56337E+01   0.00000E+00   0.00000E+00   0.41239E+01  -0.21861E+02  -0.56412E+01   0.76029E+01  -0.43295E+01   0.34583E-02   0.31336E-14   0.86166E-03       0.05     220.10     0.0000  0.00   0.26917E-01   0.93023E+00     5.5465     5.4387     4.5844     3.9226     3.9171
   2005      6     18   12.00     41304.00   0.90820E+01   0.00000E+00   0.90820E+01   0.78218E+01   0.90820E+01   0.00000E+00   0.00000E+00   0.41239E+01  -0.66367E+01   0.12523E+02  -0.38366E+02  -0.16531E+02   0.36901E-02   0.51296E-14   0.13120E-02       0.05     212.40     0.0000  0.00   0.33037E-01   0.98850E+00     9.0092     8.5514     4.7101     3.9439     3.9729
   2005      6     19   12.00     41328.00   0.11000E+02   0.00000E+00   0.11000E+02   0.92435E+01   0.11000E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.92407E+00   0.22758E+02  -0.60846E+02  -0.18967E+02   0.35723E-02   0.69392E-15   0.10604E-02       0.05     209.49     0.0000  0.00   0.34579E-01   0.83420E+00    10.9826    10.0151     4.9449     3.9522     3.9854
   2005      6     20   12.00     41352.00   0.12255E+02   0.00000E+00   0.12255E+02   0.10149E+02   0.12263E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.39300E+01   0.28499E+02  -0.69928E+02  -0.24420E+02   0.35423E-02   0.84156E-16   0.95054E-03       0.05     204.85     0.0000  0.00   0.40768E-01   0.60031E+00    12.2534    10.8565     5.1682     3.9326     3.9881
   2005      6     21   12.00     41376.00   0.13185E+02   0.00000E+00   0.13185E+02   0.10902E+02   0.13201E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.51671E+01   0.33188E+02  -0.75260E+02  -0.23706E+02   0.38242E-02   0.33693E-15   0.18126E-02       0.05     201.79     0.0000  0.00   0.52233E-01   0.50119E+00    13.1955    11.7777     5.4016     3.9202     3.9637
   2005      6     22   12.00     41400.00   0.13874E+02   0.00000E+00   0.13874E+02   0.11670E+02   0.13890E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.59167E+01   0.40591E+02  -0.83179E+02  -0.23853E+02   0.43805E-02   0.58817E-15   0.29097E-02       0.05     200.84     0.0000  0.00   0.70380E-01   0.47015E+00    13.8874    13.1780     5.8252     3.9610     4.0130
   2005      6     23   12.00     41424.00   0.14387E+02   0.00000E+00   0.14387E+02   0.12313E+02   0.14447E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.65385E+01   0.42146E+02  -0.85844E+02  -0.27521E+02   0.42646E-02   0.23010E-14   0.27164E-02       0.05     198.76     0.0000  0.00   0.67077E-01   0.38920E+00    14.4436    14.0952     6.5376     3.9263     3.9894
   2005      6     24   12.00     41448.00   0.14858E+02   0.00000E+00   0.14858E+02   0.12764E+02   0.14885E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.89940E+01   0.44231E+02  -0.91076E+02  -0.26607E+02   0.41593E-02   0.56571E-16   0.20664E-02       0.05     193.50     0.0000  0.00   0.62433E-01   0.36387E+00    14.8836    14.5822     7.0800     3.9329     4.0175
   2005      6     25   12.00     41472.00   0.14913E+02   0.00000E+00   0.14913E+02   0.12973E+02   0.14931E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.11994E+02   0.48076E+02  -0.96002E+02  -0.22585E+02   0.45115E-02   0.25359E-15   0.11254E-02       0.05     180.64     0.0000  0.00   0.70123E-01   0.41998E+00    14.9301    14.8133     7.7550     3.9319     3.9754
   2005      6     26   12.00     41496.00   0.14704E+02   0.00000E+00   0.14704E+02   0.13041E+02   0.14778E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.12555E+02   0.44821E+02  -0.90399E+02  -0.22148E+02   0.43600E-02   0.85462E-15   0.19012E-02       0.05     169.68     0.0000  0.00   0.66447E-01   0.29328E+00    14.7724    14.7410     8.6473     3.9021     3.9446
   2005      6     27   12.00     41520.00   0.14500E+02   0.00000E+00   0.14500E+02   0.13023E+02   0.14541E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.13038E+02   0.46611E+02  -0.90531E+02  -0.25321E+02   0.48441E-02   0.12902E-14   0.20711E-02       0.05     164.73     0.0000  0.00   0.80073E-01   0.87810E-01    14.5350    14.5333     9.4448     3.9141     3.9646
   2005      6     28   12.00     41544.00   0.14296E+02   0.00000E+00   0.14296E+02   0.13031E+02   0.14363E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.10487E+02   0.42666E+02  -0.82237E+02  -0.20516E+02   0.47562E-02   0.12706E-14   0.53006E-02       0.05     163.25     0.0000  0.00   0.82122E-01  -0.19615E+00    14.3619    14.3514    10.1980     3.9751     3.9925
   2005      6     29   12.00     41568.00   0.14268E+02   0.00000E+00   0.14268E+02   0.13096E+02   0.14346E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.86305E+01   0.40876E+02  -0.76786E+02  -0.24009E+02   0.47566E-02   0.86204E-15   0.26729E-02       0.05     157.00     0.0000  0.00   0.77853E-01  -0.31930E+00    14.3353    14.3294    10.6573     4.0118     3.9294
   2005      6     30   12.00     41592.00   0.14410E+02   0.00000E+00   0.14410E+02   0.13202E+02   0.14410E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.76547E+01   0.40858E+02  -0.74951E+02  -0.20779E+02   0.50827E-02   0.40672E-14   0.10493E-02       0.05     155.37     0.0000  0.00   0.87001E-01  -0.47314E+00    14.3713    14.3614    11.0826     4.0902     3.9577
   2005      7      1   12.00     41616.00   0.14613E+02   0.00000E+00   0.14613E+02   0.13471E+02   0.14682E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.48620E+01   0.34795E+02  -0.66934E+02  -0.23568E+02   0.43313E-02   0.90134E-17   0.39145E-02       0.05     161.55     0.0000  0.00   0.67972E-01  -0.39452E+00    14.6794    14.6642    11.2300     4.2717     3.9848
   2005      7      2   12.00     41640.00   0.15244E+02   0.00000E+00   0.15244E+02   0.13915E+02   0.15254E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.57319E+01   0.36394E+02  -0.74170E+02  -0.24625E+02   0.40484E-02   0.47266E-21   0.82919E-03       0.05     172.58     0.0000  0.00   0.55300E-01  -0.28106E+00    15.2528    15.2107    11.2072     4.6487     4.0547
   2005      7      3   12.00     41664.00   0.15848E+02   0.00000E+00   0.15848E+02   0.14385E+02   0.15890E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.66333E+01   0.35227E+02  -0.77958E+02  -0.27048E+02   0.34365E-02   0.38900E-23   0.96126E-03       0.05     178.32     0.0000  0.00   0.43711E-01  -0.49379E-01    15.8895    15.6892    11.2301     4.9979     4.0708
   2005      7      4   12.00     41688.00   0.16400E+02   0.00000E+00   0.16400E+02   0.14775E+02   0.16424E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.77152E+01   0.34921E+02  -0.80673E+02  -0.27623E+02   0.30464E-02   0.16833E-24   0.36432E-03       0.05     176.78     0.0000  0.00   0.34398E-01  -0.19667E-01    16.4230    16.0341    11.3047     5.2599     4.0587
   2005      7      5   12.00     41712.00   0.16983E+02   0.00000E+00   0.16983E+02   0.15147E+02   0.17006E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.72778E+01   0.28335E+02  -0.76308E+02  -0.27216E+02   0.22401E-02   0.15878E-26   0.11308E-03       0.05     174.51     0.0000  0.00   0.18788E-01   0.35849E-01    17.0046    16.2321    11.3666     5.4228     4.0912
   2005      7      6   12.00     41736.00   0.17626E+02   0.00000E+00   0.17626E+02   0.15547E+02   0.17657E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.76522E+01   0.26997E+02  -0.80681E+02  -0.29733E+02   0.17292E-02   0.57141E-28   0.42847E-04       0.05     178.83     0.0000  0.00   0.11040E-01   0.46365E-01    17.6546    16.4364    11.4289     5.5654     4.0760
   2005      7      7   12.00     41760.00   0.17957E+02   0.00000E+00   0.17957E+02   0.15808E+02   0.18001E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.88422E+01   0.30200E+02  -0.89517E+02  -0.18868E+02   0.14065E-02   0.74427E-29   0.20315E-04       0.05     182.24     0.0000  0.00   0.70288E-02   0.59966E-01    17.9980    16.6724    11.5268     5.6925     4.1337
   2005      7      8   12.00     41784.00   0.18038E+02   0.00000E+00   0.18038E+02   0.15927E+02   0.18084E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.95074E+01   0.31169E+02  -0.93482E+02  -0.25876E+02   0.15044E-02   0.19052E-28   0.25195E-04       0.05     181.12     0.0000  0.00   0.81102E-02   0.61476E-01    18.0812    16.8541    11.6427     5.7711     4.1735
   2005      7      9   12.00     41808.00   0.17932E+02   0.00000E+00   0.17932E+02   0.15916E+02   0.17982E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.10238E+02   0.31807E+02  -0.95830E+02  -0.25564E+02   0.17203E-02   0.63392E-28   0.42529E-04       0.05     177.61     0.0000  0.00   0.94867E-02   0.14262E+00    17.9769    16.9338    11.7401     5.8283     4.1662
   2005      7     10   12.00     41832.00   0.17709E+02   0.00000E+00   0.17709E+02   0.15819E+02   0.17763E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.11206E+02   0.33192E+02  -0.98891E+02  -0.25528E+02   0.20723E-02   0.31605E-27   0.94450E-04       0.05     177.19     0.0000  0.00   0.10525E-01   0.29695E+00    17.7578    16.9307    11.8168     5.8644     4.1768
   2005      7     11   12.00     41856.00   0.17084E+02   0.00000E+00   0.17084E+02   0.15512E+02   0.17186E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.14440E+02   0.44102E+02  -0.11268E+03  -0.25624E+02   0.29094E-02   0.19772E-25   0.67915E-03       0.05     182.05     0.0000  0.00   0.16767E-01   0.70463E+00    17.1778    16.8325    11.9209     5.9197     4.2241
   2005      7     12   12.00     41880.00   0.16567E+02   0.00000E+00   0.16567E+02   0.15209E+02   0.16660E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.13582E+02   0.42570E+02  -0.11107E+03  -0.26460E+02   0.29267E-02   0.13712E-24   0.53788E-03       0.05     187.92     0.0000  0.00   0.15620E-01   0.69987E+00    16.6530    16.5328    12.1093     6.0079     4.2974
   2005      7     13   12.00     41904.00   0.16218E+02   0.00000E+00   0.16218E+02   0.14960E+02   0.16259E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.14728E+02   0.44866E+02  -0.11513E+03  -0.23482E+02   0.31434E-02   0.54726E-24   0.27146E-03       0.05     188.16     0.0000  0.00   0.19434E-01   0.77807E+00    16.2496    16.2164    12.2685     6.0927     4.4280
   2005      7     14   12.00     41928.00   0.15726E+02   0.00000E+00   0.15726E+02   0.14643E+02   0.15794E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.15136E+02   0.43918E+02  -0.11268E+03  -0.23833E+02   0.32692E-02   0.19385E-23   0.96539E-03       0.05     181.90     0.0000  0.00   0.23917E-01   0.82129E+00    15.7879    15.7873    12.3736     6.1378     4.4370
   2005      7     15   12.00     41952.00   0.14843E+02   0.00000E+00   0.14843E+02   0.14155E+02   0.15094E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.17212E+02   0.48017E+02  -0.11573E+03  -0.23477E+02   0.41354E-02   0.18107E-21   0.85907E-03       0.05     176.45     0.0000  0.00   0.35379E-01   0.13558E+01    15.0902    15.0926    12.5646     6.1356     4.3997
   2005      7     16   12.00     41976.00   0.14102E+02   0.00000E+00   0.14102E+02   0.13501E+02   0.14157E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.19553E+02   0.51372E+02  -0.11998E+03  -0.27365E+02   0.47778E-02   0.14595E-18   0.32051E-02       0.05     170.00     0.0000  0.00   0.46610E-01   0.17230E+01    14.1539    14.1548    12.9213     6.1391     4.2859
   2005      7     17   12.00     42000.00   0.13118E+02   0.00000E+00   0.13118E+02   0.12846E+02   0.13276E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.17250E+02   0.44988E+02  -0.10855E+03  -0.31004E+02   0.46689E-02   0.33877E-18   0.65576E-02       0.05     164.09     0.0000  0.00   0.45513E-01   0.19920E+01    13.2737    13.2749    12.9867     6.4175     4.0283
   2005      7     18   12.00     42024.00   0.12448E+02   0.00000E+00   0.12448E+02   0.12250E+02   0.12548E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.16916E+02   0.42776E+02  -0.10385E+03  -0.32891E+02   0.47866E-02   0.16176E-16   0.36820E-02       0.05     157.35     0.0000  0.00   0.46804E-01   0.18701E+01    12.5441    12.5472    12.5154     6.9326     3.6268
   2005      7     19   12.00     42048.00   0.11764E+02   0.00000E+00   0.11764E+02   0.11735E+02   0.12002E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.13842E+02   0.36069E+02  -0.91236E+02  -0.26302E+02   0.42470E-02   0.86425E-17   0.51448E-02       0.05     150.24     0.0000  0.00   0.40756E-01   0.16721E+01    11.9881    11.9993    11.9622     7.0807     3.5613
   2005      7     20   12.00     42072.00   0.11509E+02   0.00000E+00   0.11509E+02   0.11360E+02   0.11651E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.12682E+02   0.32775E+02  -0.85700E+02  -0.19142E+02   0.39052E-02   0.12618E-18   0.15477E-02       0.05     145.73     0.0000  0.00   0.39167E-01   0.10836E+01    11.6478    11.6503    11.4378     6.7963     3.7716
   2005      7     21   12.00     42096.00   0.11439E+02   0.00000E+00   0.11439E+02   0.11143E+02   0.11492E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.11715E+02   0.32162E+02  -0.83810E+02  -0.18911E+02   0.38749E-02   0.67722E-20   0.13112E-02       0.05     146.69     0.0000  0.00   0.39408E-01   0.93997E+00    11.4878    11.4905    11.0316     6.4197     3.9656
   2005      7     22   12.00     42120.00   0.11529E+02   0.00000E+00   0.11529E+02   0.11116E+02   0.11558E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.93959E+01   0.28045E+02  -0.77563E+02  -0.20104E+02   0.33682E-02   0.10309E-21   0.88012E-03       0.05     150.93     0.0000  0.00   0.31516E-01   0.72301E+00    11.5570    11.5561    10.6993     6.0949     4.0499
   2005      7     23   12.00     42144.00   0.11810E+02   0.00000E+00   0.11810E+02   0.11250E+02   0.11834E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.82973E+01   0.26268E+02  -0.74042E+02  -0.22165E+02   0.30779E-02   0.70196E-24   0.35008E-03       0.06     151.62     0.0000  0.00   0.27565E-01   0.51693E+00    11.8315    11.8266    10.3890     5.8131     4.0355
   2005      7     24   12.00     42168.00   0.12087E+02   0.00000E+00   0.12087E+02   0.11407E+02   0.12105E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.87646E+01   0.27798E+02  -0.74873E+02  -0.23021E+02   0.33615E-02   0.13443E-23   0.42948E-03       0.06     150.73     0.0000  0.00   0.36952E-01   0.44697E+00    12.1041    12.0985    10.1941     5.5668     3.9832
   2005      7     25   12.00     42192.00   0.12401E+02   0.00000E+00   0.12401E+02   0.11585E+02   0.12422E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.69275E+01   0.23143E+02  -0.66079E+02  -0.23649E+02   0.27228E-02   0.51422E-25   0.26994E-03       0.06     145.00     0.0000  0.00   0.24546E-01   0.32238E+00    12.4212    12.3673    10.0014     5.3341     3.8859
   2005      7     26   12.00     42216.00   0.12739E+02   0.00000E+00   0.12739E+02   0.11766E+02   0.12756E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.72106E+01   0.23226E+02  -0.63862E+02  -0.24628E+02   0.28356E-02   0.21310E-25   0.27132E-03       0.06     139.30     0.0000  0.00   0.27875E-01   0.27543E+00    12.7546    12.6207     9.7881     5.1053     3.7434
   2005      7     27   12.00     42240.00   0.12978E+02   0.00000E+00   0.12978E+02   0.11890E+02   0.12997E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.69891E+01   0.23389E+02  -0.59616E+02  -0.24870E+02   0.29428E-02   0.20965E-25   0.36893E-03       0.06     131.63     0.0000  0.00   0.30201E-01   0.28622E+00    12.9964    12.8127     9.6033     4.8717     3.5572
   2005      7     28   12.00     42264.00   0.13225E+02   0.00000E+00   0.13225E+02   0.11999E+02   0.13239E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.65097E+01   0.22054E+02  -0.55271E+02  -0.24798E+02   0.28329E-02   0.49772E-26   0.30443E-03       0.06     126.66     0.0000  0.00   0.29124E-01   0.18984E+00    13.2387    12.9363     9.4219     4.6454     3.3832
   2005      7     29   12.00     42288.00   0.13484E+02   0.00000E+00   0.13484E+02   0.12111E+02   0.13496E+02   0.00000E+00   0.00000E+00   0.41239E+01   0.66613E+01   0.21505E+02  -0.55842E+02  -0.25265E+02   0.26980E-02   0.13640E-26   0.22234E-03       0.06     127.26     0.0000  0.00   0.25876E-01   0.21700E+00    13.4952    13.0250     9.2481     4.4550     3.2419
