   2022      3     20   12.00      6288.00  -0.17345E+02   0.00000E+00   0.00000E+00   0.11478E+01   0.40707E+01   0.00000E+00   0.25545E-05  -0.17345E+02  -0.48898E+02  -0.48517E+01   0.16301E+02  -0.50925E+01   0.15627E-01   0.00000E+00   0.39525-322       0.85     151.64     0.0000  0.00   0.98319-320   0.20664-318     0.6200     1.6473     2.4991     3.2722     4.0707
   2022      3     21   12.00      6312.00  -0.15487E+02   0.00000E+00   0.00000E+00   0.11420E+01   0.40692E+01   0.00000E+00  -0.23442E-06  -0.15487E+02  -0.51643E+02  -0.27043E+01   0.16899E+02  -0.50686E+01   0.11693E-01   0.00000E+00   0.39525-322       0.85     179.49     0.0000  0.00   0.98319-320   0.20664-318     0.6154     1.6391     2.4896     3.2631     4.0692
   2022      3     22   12.00      6336.00  -0.18210E+02   0.00000E+00   0.00000E+00   0.11359E+01   0.40685E+01   0.00000E+00  -0.66763E-05  -0.18210E+02  -0.38457E+02  -0.16955E+01   0.27041E+01  -0.50391E+01   0.59517E-02   0.00000E+00   0.39525-322       0.85     162.21     0.0000  0.00   0.98319-320   0.20664-318     0.6107     1.6306     2.4798     3.2538     4.0685
   2022      3     23   12.00      6360.00  -0.20233E+02   0.00000E+00   0.00000E+00   0.11309E+01   0.40689E+01   0.00000E+00  -0.37722E-04  -0.20233E+02  -0.28503E+02  -0.76881E+00  -0.81766E+01  -0.50055E+01   0.47801E-02   0.00000E+00   0.39525-322       0.85     121.82     0.0000  0.00   0.98319-320   0.20664-318     0.6073     1.6231     2.4709     3.2452     4.0689
   2022      3     24   12.00      6384.00  -0.14431E+02   0.00000E+00   0.00000E+00   0.11273E+01   0.40699E+01   0.00000E+00  -0.73205E-03  -0.14430E+02  -0.33622E+02  -0.50873E+00  -0.33177E+01  -0.49783E+01   0.69056E-02   0.00000E+00   0.39525-322       0.85     122.77     0.0000  0.00   0.98319-320   0.20664-318     0.6054     1.6170     2.4635     3.2375     4.0699
   2022      3     25   12.00      6408.00  -0.14959E+02   0.00000E+00   0.00000E+00   0.11260E+01   0.40717E+01   0.00000E+00  -0.76548E-03  -0.14959E+02  -0.14330E+02  -0.21975E+01  -0.20921E+02  -0.49415E+01   0.29225E-02   0.00000E+00   0.39525-322       0.85     124.43     0.0000  0.00   0.98319-320   0.20664-318     0.6061     1.6138     2.4584     3.2313     4.0717
   2022      3     26   12.00      6432.00  -0.11141E+02   0.00000E+00   0.00000E+00   0.11240E+01   0.40745E+01   0.00000E+00  -0.68643E-03  -0.11141E+02  -0.13877E+02  -0.25677E+01  -0.21003E+02  -0.48974E+01   0.34682E-02   0.00000E+00   0.39525-322       0.85      96.10     0.0000  0.00   0.98319-320   0.20664-318     0.6057     1.6101     2.4529     3.2245     4.0745
   2022      3     27   12.00      6456.00  -0.55508E+01   0.00000E+00   0.00000E+00   0.11215E+01   0.40783E+01   0.00000E+00  -0.52540E-03  -0.55508E+01  -0.25805E+02   0.17990E+00  -0.11823E+02  -0.48500E+01   0.10076E-01   0.00000E+00   0.39525-322       0.85      85.74     0.0000  0.00   0.98319-320   0.20664-318     0.6048     1.6060     2.4470     3.2175     4.0783
   2022      3     28   12.00      6480.00  -0.37721E+01   0.00000E+00   0.00000E+00   0.11183E+01   0.40833E+01   0.00000E+00  -0.84101E-04  -0.37721E+01  -0.33613E+02   0.20129E+01  -0.58479E+01  -0.47946E+01   0.13096E-01   0.00000E+00   0.39525-322       0.85     101.51     0.0000  0.00   0.98319-320   0.20664-318     0.6029     1.6012     2.4404     3.2099     4.0833
   2022      3     29   12.00      6504.00  -0.39543E+01   0.00000E+00   0.00000E+00   0.11145E+01   0.40888E+01   0.00000E+00   0.95695E-05  -0.39543E+01  -0.22711E+02   0.64005E+00  -0.15377E+02  -0.47532E+01   0.10388E-01   0.00000E+00   0.39525-322       0.85      85.04     0.0000  0.00   0.98319-320   0.20664-318     0.6004     1.5958     2.4333     3.2021     4.0888
   2022      3     30   12.00      6528.00  -0.24811E+01   0.00000E+00   0.00000E+00   0.11108E+01   0.40940E+01   0.00000E+00   0.96657E-05  -0.24811E+01  -0.18853E+02   0.16192E+01  -0.20215E+02  -0.47228E+01   0.10169E-01   0.00000E+00   0.39525-322       0.85      82.00     0.0000  0.00   0.98319-320   0.20664-318     0.5980     1.5905     2.4263     3.1945     4.0940
   2022      3     31   12.00      6552.00  -0.33258E+00   0.00000E+00   0.00000E+00   0.11073E+01   0.40976E+01   0.00000E+00   0.99002E-05  -0.33249E+00  -0.22953E+02   0.65712E+01  -0.21066E+02  -0.47386E+01   0.13963E-01   0.00000E+00   0.39525-322       0.85      77.01     0.0000  0.00   0.98319-320   0.20664-318     0.5957     1.5852     2.4194     3.1870     4.0976
   2022      4      1   12.00      6576.00  -0.26139E+01   0.00000E+00   0.00000E+00   0.11037E+01   0.40962E+01   0.00000E+00   0.99764E-05  -0.26139E+01  -0.25539E+02   0.96312E+01  -0.21540E+02  -0.48015E+01   0.12411E-01   0.00000E+00   0.39525-322       0.85      87.62     0.0000  0.00   0.98319-320   0.20664-318     0.5935     1.5799     2.4126     3.1798     4.0962
   2022      4      2   12.00      6600.00  -0.63064E+01   0.00000E+00   0.00000E+00   0.10985E+01   0.40921E+01   0.00000E+00   0.98676E-05  -0.63064E+01  -0.38970E+02   0.82019E+01  -0.66797E+01  -0.48528E+01   0.10370E-01   0.00000E+00   0.39525-322       0.85     130.44     0.0000  0.00   0.98319-320   0.20664-318     0.5895     1.5729     2.4042     3.1714     4.0921
   2022      4      3   12.00      6624.00  -0.70112E+01   0.00000E+00   0.00000E+00   0.10934E+01   0.40877E+01   0.00000E+00   0.91573E-05  -0.70112E+01  -0.27726E+02   0.37123E+01  -0.13435E+02  -0.48780E+01   0.84616E-02   0.00000E+00   0.39525-322       0.85      79.62     0.0000  0.00   0.98319-320   0.20664-318     0.5855     1.5657     2.3957     3.1634     4.0877
   2022      4      4   12.00      6648.00  -0.61446E+01   0.00000E+00   0.00000E+00   0.10904E+01   0.40837E+01   0.00000E+00   0.88466E-05  -0.61446E+01  -0.13691E+02   0.65284E+01  -0.30285E+02  -0.48991E+01   0.85748E-02   0.00000E+00   0.39525-322       0.85      98.94     0.0000  0.00   0.98319-320   0.20664-318     0.5840     1.5608     2.3893     3.1568     4.0837
   2022      4      5   12.00      6672.00  -0.92600E+01   0.00000E+00   0.00000E+00   0.10867E+01   0.40786E+01   0.00000E+00   0.90433E-05  -0.92600E+01  -0.28067E+02   0.40947E+01  -0.13476E+02  -0.49280E+01   0.11013E-01   0.00000E+00   0.39525-322       0.85     192.09     0.0000  0.00   0.98319-320   0.20664-318     0.5817     1.5553     2.3823     3.1495     4.0786
   2022      4      6   12.00      6696.00  -0.14878E+02   0.00000E+00   0.00000E+00   0.10816E+01   0.40727E+01   0.00000E+00   0.82430E-05  -0.14878E+02  -0.40256E+02  -0.10675E+01   0.38751E+01  -0.49483E+01   0.86312E-02   0.00000E+00   0.39525-322       0.85     206.32     0.0000  0.00   0.98319-320   0.20664-318     0.5777     1.5481     2.3739     3.1414     4.0727
   2022      4      7   12.00      6720.00  -0.18419E+02   0.00000E+00   0.00000E+00   0.10779E+01   0.40676E+01   0.00000E+00   0.71652E-05  -0.18419E+02  -0.36302E+02  -0.10385E+01  -0.10750E+00  -0.49594E+01   0.73222E-02   0.00000E+00   0.39525-322       0.85     210.22     0.0000  0.00   0.98319-320   0.20664-318     0.5754     1.5425     2.3669     3.1344     4.0676
   2022      4      8   12.00      6744.00  -0.18746E+02   0.00000E+00   0.00000E+00   0.10752E+01   0.40626E+01   0.00000E+00   0.62022E-05  -0.18746E+02  -0.31392E+02   0.30307E+00  -0.63588E+01  -0.49719E+01   0.73073E-02   0.00000E+00   0.39525-322       0.85     203.18     0.0000  0.00   0.98319-320   0.20664-318     0.5742     1.5380     2.3609     3.1280     4.0626
   2022      4      9   12.00      6768.00  -0.10013E+02   0.00000E+00   0.00000E+00   0.10725E+01   0.40572E+01   0.00000E+00   0.66166E-05  -0.10013E+02  -0.16707E+02  -0.27365E+01  -0.18004E+02  -0.49853E+01   0.10073E-01   0.00000E+00   0.39525-322       0.85     194.04     0.0000  0.00   0.98319-320   0.20664-318     0.5729     1.5335     2.3549     3.1215     4.0572
   2022      4     10   12.00      6792.00  -0.44717E+01   0.00000E+00   0.00000E+00   0.10696E+01   0.40517E+01   0.00000E+00   0.88171E-05  -0.44717E+01  -0.14372E+02  -0.31609E+01  -0.19916E+02  -0.49971E+01   0.65561E-02   0.00000E+00   0.39525-322       0.85     193.10     0.0000  0.00   0.98319-320   0.20664-318     0.5714     1.5291     2.3490     3.1150     4.0517
   2022      4     11   12.00      6816.00  -0.37246E+01   0.00000E+00   0.00000E+00   0.10653E+01   0.40452E+01   0.00000E+00   0.97633E-05  -0.37246E+01  -0.20358E+02  -0.27045E+01  -0.14386E+02  -0.50191E+01   0.67588E-02   0.00000E+00   0.39525-322       0.85     171.73     0.0000  0.00   0.98319-320   0.20664-318     0.5682     1.5231     2.3415     3.1074     4.0452
   2022      4     12   12.00      6840.00  -0.16204E+01   0.00000E+00   0.00000E+00   0.10595E+01   0.40384E+01   0.00000E+00   0.99618E-05  -0.16201E+01  -0.22412E+02   0.14178E+01  -0.16454E+02  -0.50313E+01   0.63121E-02   0.00000E+00   0.39525-322       0.85     163.49     0.0000  0.00   0.98319-320   0.20664-318     0.5634     1.5153     2.3325     3.0989     4.0384
   2022      4     13   12.00      6864.00   0.23288E+00   0.00000E+00   0.00000E+00   0.10539E+01   0.40318E+01   0.00000E+00   0.99766E-05   0.23276E+00  -0.19623E+02   0.43354E+01  -0.22160E+02  -0.50400E+01   0.69460E-02   0.00000E+00   0.39525-322       0.85     135.11     0.0000  0.00   0.98319-320   0.20664-318     0.5589     1.5076     2.3236     3.0907     4.0318
   2022      4     14   12.00      6888.00   0.11632E+01   0.00000E+00   0.00000E+00   0.10496E+01   0.40258E+01   0.00000E+00   0.99746E-05   0.11632E+01  -0.22439E+02   0.85536E+01  -0.23562E+02  -0.50470E+01   0.12071E-01   0.00000E+00   0.39525-322       0.85     132.42     0.0000  0.00   0.98319-320   0.20664-318     0.5559     1.5011     2.3159     3.0833     4.0258
   2022      4     15   12.00      6912.00   0.10301E+01   0.00000E+00   0.00000E+00   0.10436E+01   0.40185E+01   0.00000E+00   0.99695E-05   0.10299E+01  -0.33260E+02   0.77390E+01  -0.11928E+02  -0.50725E+01   0.14543E-01   0.00000E+00   0.39525-322       0.85     172.11     0.0000  0.00   0.98319-320   0.20664-318     0.5512     1.4929     2.3066     3.0744     4.0185
   2022      4     16   12.00      6936.00   0.16151E+00   0.00000E+00   0.00000E+00   0.10301E+01   0.40072E+01   0.00000E+00   0.99601E-05   0.16151E+00  -0.34793E+02   0.92742E+00  -0.35822E+01  -0.51146E+01   0.10389E-01   0.00000E+00   0.39525-322       0.85     188.88     0.0000  0.00   0.98319-320   0.20664-318     0.5381     1.4762     2.2893     3.0600     4.0072
   2022      4     17   12.00      6960.00   0.15669E+00   0.00000E+00   0.00000E+00   0.10182E+01   0.39985E+01   0.00000E+00   0.99385E-05   0.15669E+00  -0.25668E+02  -0.12484E+01  -0.10532E+02  -0.51138E+01   0.76580E-02   0.00000E+00   0.39525-322       0.85     173.76     0.0000  0.00   0.98319-320   0.20664-318     0.5273     1.4602     2.2730     3.0473     3.9985
   2022      4     18   12.00      6984.00   0.28010E+00   0.00000E+00   0.00000E+00   0.10084E+01   0.39903E+01   0.00000E+00   0.98877E-05   0.28010E+00  -0.28926E+02   0.68677E+01  -0.15390E+02  -0.51228E+01   0.93594E-02   0.00000E+00   0.39525-322       0.85     147.02     0.0000  0.00   0.98319-320   0.20664-318     0.5192     1.4462     2.2586     3.0357     3.9903
   2022      4     19   12.00      7008.00  -0.14411E+01   0.00000E+00   0.00000E+00   0.10011E+01   0.39832E+01   0.00000E+00   0.97058E-05  -0.14407E+01  -0.43230E+02   0.68909E+01  -0.11093E+01  -0.51230E+01   0.88338E-02   0.00000E+00   0.39525-322       0.85     192.62     0.0000  0.00   0.98319-320   0.20664-318     0.5141     1.4349     2.2468     3.0258     3.9832
   2022      4     20   12.00      7032.00  -0.31677E+01   0.00000E+00   0.00000E+00   0.99699E+00   0.39771E+01   0.00000E+00   0.99693E-05  -0.31677E+01  -0.39832E+02  -0.38396E+01   0.62235E+01  -0.51213E+01   0.57717E-02   0.00000E+00   0.39525-322       0.85     225.84     0.0000  0.00   0.98319-320   0.20664-318     0.5122     1.4273     2.2383     3.0180     3.9771
   2022      4     21   12.00      7056.00  -0.28630E+01   0.00000E+00   0.00000E+00   0.99408E+00   0.39708E+01   0.00000E+00   0.99552E-05  -0.28630E+01  -0.44753E+02  -0.47382E+01   0.12043E+02  -0.51286E+01   0.72995E-02   0.00000E+00   0.39525-322       0.85     228.50     0.0000  0.00   0.98319-320   0.20664-318     0.5116     1.4216     2.2312     3.0109     3.9708
   2022      4     22   12.00      7080.00  -0.13682E+01   0.00000E+00   0.00000E+00   0.99087E+00   0.39641E+01   0.00000E+00   0.99105E-05  -0.13682E+01  -0.48860E+02   0.31283E+01   0.82833E+01  -0.51367E+01   0.86678E-02   0.00000E+00   0.39525-322       0.85     217.31     0.0000  0.00   0.98319-320   0.20664-318     0.5104     1.4159     2.2239     3.0035     3.9641
   2022      4     23   12.00      7104.00  -0.98289E-01   0.00000E+00   0.00000E+00   0.98756E+00   0.39572E+01   0.00000E+00   0.97163E-05  -0.98277E-01  -0.34271E+02   0.24521E+01  -0.56287E+01  -0.51479E+01   0.56928E-02   0.00000E+00   0.39525-322       0.85     190.44     0.0000  0.00   0.98319-320   0.20664-318     0.5089     1.4103     2.2167     2.9960     3.9572
   2022      4     24   12.00      7128.00  -0.43904E+00   0.00000E+00   0.00000E+00   0.98026E+00   0.39480E+01   0.00000E+00   0.99704E-05  -0.43904E+00  -0.16744E+02   0.26945E+01  -0.23398E+02  -0.51674E+01   0.57581E-02   0.00000E+00   0.39525-322       0.85     131.22     0.0000  0.00   0.98319-320   0.20664-318     0.5030     1.4004     2.2052     2.9854     3.9480
   2022      4     25   12.00      7152.00  -0.13681E+01   0.00000E+00   0.00000E+00   0.97833E+00   0.39431E+01   0.00000E+00   0.99642E-05  -0.13681E+01  -0.76345E+01   0.25376E+01  -0.32351E+02  -0.51438E+01   0.51134E-02   0.00000E+00   0.39525-322       0.85     103.78     0.0000  0.00   0.98319-320   0.20664-318     0.5030     1.3962     2.1993     2.9795     3.9431
   2022      4     26   12.00      7176.00  -0.17784E+01   0.00000E+00   0.00000E+00   0.97718E+00   0.39371E+01   0.00000E+00   0.99541E-05  -0.17784E+01  -0.17210E+02  -0.46504E+01  -0.15587E+02  -0.51547E+01   0.46475E-02   0.00000E+00   0.39525-322       0.85     165.46     0.0000  0.00   0.98319-320   0.20664-318     0.5037     1.3934     2.1946     2.9736     3.9371
   2022      4     27   12.00      7200.00  -0.13257E+01   0.00000E+00   0.00000E+00   0.97395E+00   0.39299E+01   0.00000E+00   0.99056E-05  -0.13257E+01  -0.25073E+02  -0.84143E+01  -0.39607E+01  -0.51669E+01   0.50909E-02   0.00000E+00   0.39525-322       0.85     227.59     0.0000  0.00   0.98319-320   0.20664-318     0.5020     1.3884     2.1878     2.9662     3.9299
   2022      4     28   12.00      7224.00  -0.26516E+00   0.00000E+00   0.00000E+00   0.96794E+00   0.39212E+01   0.00000E+00   0.97980E-05  -0.26508E+00  -0.27807E+02  -0.44550E+01  -0.51858E+01  -0.51931E+01   0.51963E-02   0.00000E+00   0.39525-322       0.85     214.85     0.0000  0.00   0.98319-320   0.20664-318     0.4972     1.3805     2.1780     2.9565     3.9212
   2022      4     29   12.00      7248.00   0.96473E+00   0.00000E+00   0.00000E+00   0.95751E+00   0.39107E+01   0.00000E+00   0.99737E-05   0.96473E+00  -0.39809E+02   0.87710E+01  -0.64103E+01  -0.52162E+01   0.94237E-02   0.00000E+00   0.39525-322       0.85     168.61     0.0000  0.00   0.98319-320   0.20664-318     0.4878     1.3672     2.1632     2.9436     3.9107
   2022      4     30   12.00      7272.00   0.16924E+01   0.00000E+00   0.00000E+00   0.94427E+00   0.38992E+01   0.00000E+00   0.10012E-04   0.16924E+01  -0.62742E+02   0.29605E+02  -0.43105E+01  -0.52435E+01   0.14292E-01   0.00000E+00   0.39525-322       0.85     188.08     0.0000  0.00   0.98319-320   0.20664-318     0.4757     1.3501     2.1448     2.9284     3.8992
   2022      5      1   12.00      7296.00   0.11014E+01   0.00000E+00   0.00000E+00   0.93034E+00   0.38882E+01   0.00000E+00   0.10680E-04   0.11011E+01  -0.61469E+02   0.21972E+02   0.20490E+01  -0.52523E+01   0.96878E-02   0.00000E+00   0.39525-322       0.85     215.16     0.0000  0.00   0.98319-320   0.20664-318     0.4634     1.3313     2.1252     2.9128     3.8882
   2022      5      2   12.00      7320.00  -0.30614E+00   0.00000E+00   0.00000E+00   0.92260E+00   0.38819E+01   0.00000E+00   0.14464E-04  -0.30614E+00  -0.44868E+02   0.66063E+00   0.67592E+01  -0.52392E+01   0.63086E-02   0.00000E+00   0.39525-322       0.85     243.80     0.0000  0.00   0.98319-320   0.20664-318     0.4580     1.3191     2.1121     2.9026     3.8819
   2022      5      3   12.00      7344.00  -0.21011E+01   0.00000E+00   0.00000E+00   0.91897E+00   0.38817E+01   0.00000E+00   0.46527E-04  -0.21006E+01  -0.50138E+02  -0.14575E+01   0.14147E+02  -0.52390E+01   0.10337E-01   0.00000E+00   0.39525-322       0.85     280.86     0.0000  0.00   0.98319-320   0.20664-318     0.4571     1.3116     2.1034     2.8972     3.8817
   2022      5      4   12.00      7368.00  -0.39161E+01   0.00000E+00   0.00000E+00   0.92894E+00   0.39002E+01   0.00000E+00   0.89953E-04  -0.39161E+01  -0.44833E+02   0.12546E+00   0.72598E+01  -0.52050E+01   0.95708E-02   0.00000E+00   0.39525-322       0.85     263.89     0.0000  0.00   0.98319-320   0.20664-318     0.4705     1.3200     2.1099     2.9083     3.9002
   2022      5      5   12.00      7392.00  -0.32265E+01   0.00000E+00   0.00000E+00   0.93961E+00   0.39084E+01   0.00000E+00   0.10796E-03  -0.32265E+01  -0.38550E+02  -0.60565E+01   0.71581E+01  -0.52286E+01   0.67014E-02   0.00000E+00   0.39525-322       0.85     267.70     0.0000  0.00   0.98319-320   0.20664-318     0.4837     1.3308     2.1186     2.9164     3.9084
   2022      5      6   12.00      7416.00  -0.13834E+01   0.00000E+00   0.00000E+00   0.94401E+00   0.39185E+01   0.00000E+00   0.15176E-03  -0.13834E+01  -0.32318E+02  -0.31178E+01  -0.20118E+01  -0.52888E+01   0.79606E-02   0.00000E+00   0.39525-322       0.85     265.20     0.0000  0.00   0.98319-320   0.20664-318     0.4897     1.3355     2.1208     2.9213     3.9185
   2022      5      7   12.00      7440.00  -0.77574E+00   0.00000E+00   0.00000E+00   0.94969E+00   0.39369E+01   0.00000E+00   0.19939E-03  -0.77574E+00  -0.16110E+02   0.54385E+01  -0.26776E+02  -0.52866E+01   0.95324E-02   0.00000E+00   0.39525-322       0.85     160.42     0.0000  0.00   0.98319-320   0.20664-318     0.4966     1.3416     2.1243     2.9313     3.9369
   2022      5      8   12.00      7464.00   0.57280E-01   0.00000E+00   0.00000E+00   0.95482E+00   0.39343E+01   0.00000E+00   0.17214E-03   0.57280E-01  -0.11309E+02   0.53113E+01  -0.31450E+02  -0.52961E+01   0.11870E-01   0.00000E+00   0.39525-322       0.85      78.24     0.0000  0.00   0.98319-320   0.20664-318     0.5024     1.3477     2.1288     2.9329     3.9343
   2022      5      9   12.00      7488.00   0.68992E+00   0.00000E+00   0.00000E+00   0.96187E+00   0.39582E+01   0.00000E+00   0.27137E-03   0.68992E+00  -0.15139E+02   0.43650E+01  -0.26674E+02  -0.53386E+01   0.11105E-01   0.00000E+00   0.39525-322       0.85     113.86     0.0000  0.00   0.98319-320   0.20664-318     0.5102     1.3559     2.1347     2.9451     3.9582
   2022      5     10   12.00      7512.00   0.21294E+00   0.00000E+00   0.00000E+00   0.10589E+01   0.41249E+01   0.00000E+00   0.28395E-02   0.30276E+00  -0.22474E+02   0.76524E+01  -0.22627E+02  -0.15091E+02   0.93950E-02   0.00000E+00   0.39525-322       0.67     166.33     0.0000  0.00   0.98319-320   0.20668-318     0.6166     1.4599     2.2278     3.1602     4.1249
   2022      5     11   12.00      7536.00   0.10801E-01   0.00000E+00   0.00000E+00   0.14987E+01   0.41532E+01   0.00000E+00   0.10801E-01   0.23397E+00  -0.26255E+02  -0.61565E+01  -0.50364E+01  -0.26647E+02   0.81524E-02   0.00000E+00   0.39525-322       0.40     137.93     0.0000  0.00   0.98566-320   0.20718-318     1.0970     1.9395     2.6954     3.8736     4.1532
   2022      5     12   12.00      7560.00   0.14609E-01   0.00000E+00   0.00000E+00   0.18116E+01   0.41518E+01   0.00000E+00   0.14609E-01   0.23397E+00  -0.34340E+02  -0.16209E+02   0.13101E+02  -0.29760E+02   0.96882E-02   0.00000E+00   0.39525-322       0.40     155.89     0.0000  0.00   0.98961-320   0.20793-318     1.4027     2.3107     3.2046     4.0691     4.1518
   2022      5     13   12.00      7584.00  -0.28389E-01   0.00000E+00   0.00000E+00   0.24108E+01   0.41829E+01   0.00000E+00  -0.28389E-01   0.23397E+00  -0.30916E+02   0.11717E+02  -0.18249E+02  -0.47539E+02   0.11268E-01   0.00000E+00   0.39525-322       0.40     252.00     0.0000  0.00   0.96392-320   0.20281-318     1.9824     3.1507     3.9929     4.1083     4.1829
   2022      5     14   12.00      7608.00  -0.23325E+00   0.00000E+00   0.00000E+00   0.32168E+01   0.42090E+01   0.00000E+00  -0.23325E+00   0.23397E+00  -0.26724E+02   0.23588E+02  -0.34313E+02  -0.55282E+02   0.84650E-02   0.00000E+00   0.39525-322       0.40     289.44     0.0000  0.00   0.62499-320   0.13497-318     3.0572     4.1153     4.1422     4.1474     4.2089
   2022      5     15   12.00      7632.00   0.48036E-02   0.00000E+00   0.00000E+00   0.38131E+01   0.42591E+01   0.00000E+00   0.48036E-02   0.23397E+00  -0.27603E+02   0.50949E+01  -0.14940E+02  -0.46093E+02   0.65947E-02   0.00000E+00   0.39525-322       0.40     231.45     0.0000  0.00   0.35177-320   0.80197-319     4.1538     4.2104     4.2130     4.2159     4.2590
   2022      5     16   12.00      7656.00   0.14674E-01   0.00000E+00   0.00000E+00   0.38325E+01   0.41659E+01   0.00000E+00   0.14674E-01   0.23397E+00  -0.39056E+02  -0.73435E+01   0.89510E+01  -0.44252E+02   0.94546E-02   0.00000E+00   0.39525-322       0.40     208.16     0.0000  0.00   0.29298-320   0.68448-319     4.0913     4.0972     4.1020     4.1075     4.1659
   2022      5     17   12.00      7680.00   0.99991E-02   0.00000E+00   0.00000E+00   0.40047E+01   0.43310E+01   0.00000E+00   0.99991E-02   0.23397E+00  -0.47088E+02   0.26260E+01   0.70141E+01  -0.55863E+02   0.10695E-01   0.00000E+00   0.39525-322       0.40     277.32     0.0000  0.00   0.29545-320   0.68937-319     4.2678     4.2720     4.2755     4.2800     4.3310
   2022      5     18   12.00      7704.00   0.10690E-01   0.00000E+00   0.00000E+00   0.41059E+01   0.43693E+01   0.00000E+00   0.10690E-01   0.23397E+00  -0.43998E+02   0.12442E+01   0.53054E+01  -0.69517E+02   0.73031E-02   0.00000E+00   0.29644-322       0.40     313.31     0.0000  0.00   0.25593-320   0.59663-319     4.2645     4.2834     4.2939     4.3035     4.3693
   2022      5     19   12.00      7728.00   0.28649E-01   0.00000E+00   0.00000E+00   0.39774E+01   0.42410E+01   0.00000E+00   0.28649E-01   0.23397E+00  -0.64277E+02  -0.16260E+02   0.43089E+02  -0.73424E+02   0.49689E-02   0.00000E+00   0.24703-322       0.40     314.60     0.0000  0.00   0.23962-320   0.55874-319     4.0987     4.1247     4.1393     4.1528     4.2410
   2022      5     20   12.00      7752.00   0.58430E-01   0.00000E+00   0.00000E+00   0.39593E+01   0.42276E+01   0.00000E+00   0.58430E-01   0.23397E+00  -0.11652E+03  -0.25694E+02   0.10477E+03  -0.73916E+02   0.63325E-02   0.00000E+00   0.24703-322       0.40     295.54     0.0000  0.00   0.23962-320   0.55874-319     4.0796     4.1066     4.1217     4.1359     4.2276
   2022      5     21   12.00      7776.00   0.91156E-01   0.00000E+00   0.00000E+00   0.39380E+01   0.42139E+01   0.00000E+00   0.91156E-01   0.23397E+00  -0.18275E+03  -0.16020E+02   0.16132E+03  -0.75386E+02   0.96755E-02   0.00000E+00   0.24703-322       0.40     276.70     0.0000  0.00   0.23962-320   0.55874-319     4.0571     4.0852     4.1011     4.1162     4.2139
   2022      5     22   12.00      7800.00   0.10846E+00   0.00000E+00   0.00000E+00   0.40441E+01   0.43100E+01   0.00000E+00   0.10846E+00   0.23397E+00  -0.15891E+03  -0.29181E+02   0.15064E+03  -0.86060E+02   0.78934E-02   0.00000E+00   0.24703-322       0.40     295.07     0.0000  0.00   0.23962-320   0.55874-319     4.1679     4.1933     4.2074     4.2208     4.3100
   2022      5     23   12.00      7824.00   0.14324E+00   0.00000E+00   0.00000E+00   0.41937E+01   0.44492E+01   0.00000E+00   0.14324E+00   0.23397E+00  -0.13517E+03  -0.52759E+02   0.15048E+03  -0.92488E+02   0.69950E-02   0.00000E+00   0.24703-322       0.40     288.64     0.0000  0.00   0.23962-320   0.55874-319     4.3235     4.3470     4.3597     4.3716     4.4492
   2022      5     24   12.00      7848.00   0.16779E+00   0.00000E+00   0.00000E+00   0.42326E+01   0.44884E+01   0.00000E+00   0.16779E+00   0.23397E+00  -0.10770E+03  -0.55968E+02   0.12622E+03  -0.96360E+02   0.67562E-02   0.00000E+00   0.24703-322       0.40     272.94     0.0000  0.00   0.23962-320   0.55874-319     4.3638     4.3869     4.3994     4.4112     4.4884
   2022      5     25   12.00      7872.00   0.19591E+00   0.00000E+00   0.00000E+00   0.43896E+01   0.46532E+01   0.00000E+00   0.19591E+00   0.23397E+00  -0.83819E+02  -0.48116E+02   0.94487E+02  -0.11480E+03   0.58689E-02   0.80437E-08   0.27000E-04       0.40     302.39     0.0000  0.00   0.22350E-03   0.47826E-02     4.5262     4.5513     4.5645     4.5765     4.6532
   2022      5     26   12.00      7896.00   0.40551E-01   0.00000E+00   0.00000E+00   0.35908E+01   0.44989E+01   0.00000E+00   0.40551E-01   0.23397E+00  -0.36911E+02  -0.18048E+02   0.17511E+02  -0.16447E+03   0.27492E-02   0.20411E-07   0.33743E-03       0.40     326.94     0.0000  0.00   0.96277E-03   0.29133E+00     3.7163     4.3694     4.3849     4.3986     4.4956
   2022      5     27   12.00      7920.00   0.55057E+01   0.00000E+00   0.54780E+01   0.56791E+01   0.60128E+01   0.00000E+00   0.27718E-01   0.23397E+00  -0.22253E+02   0.96051E+01  -0.31903E+02  -0.13389E+03   0.60820E-02   0.78796E-06   0.87470E-02       0.18     300.45     0.0000  0.00  -0.14061E+00   0.19252E+01     5.5606     5.8563     5.8211     5.8309     5.9241
   2022      5     28   12.00      7944.00   0.86861E+01   0.00000E+00   0.86861E+01   0.88300E+01   0.89118E+01   0.00000E+00   0.00000E+00   0.23397E+00   0.20062E+02   0.51572E+02  -0.12252E+03  -0.84685E+02   0.78540E-02   0.36798E-05   0.21411E-01       0.16     224.02     0.0000  0.00  -0.22828E+00   0.32436E+01     8.8213     8.8578     8.8684     8.8763     8.9059
   2022      5     29   12.00      7968.00   0.10007E+02   0.00000E+00   0.10007E+02   0.10054E+02   0.10102E+02   0.00000E+00   0.00000E+00   0.23397E+00   0.10196E+02   0.29070E+02  -0.95327E+02  -0.92497E+02   0.30096E-02   0.63998E-06   0.20859E-02       0.16     247.54     0.0000  0.00  -0.24057E-01   0.59358E+00    10.0541    10.0586    10.0631    10.0693    10.0968
