#,Date-Time (AKDT),WaterTemp_degC,Host Connected,Button Down,Button Up,Stopped,End of File
10147,08-07-2024 18:05:34,14.28,,,,,
10148,08-07-2024 18:10:34,14.24,,,,,
10149,08-07-2024 18:15:34,14.07,,,,,
10150,08-07-2024 18:20:34,13.98,,,,,
10151,08-07-2024 18:25:34,13.85,,,,,
10152,08-07-2024 18:30:34,13.77,,,,,
10153,08-07-2024 18:35:34,13.85,,,,,
10154,08-07-2024 18:40:34,13.98,,,,,
10155,08-07-2024 18:45:34,14.03,,,,,
10156,08-07-2024 18:50:34,14.20,,,,,
10157,08-07-2024 18:55:34,14.24,,,,,
10158,08-07-2024 19:00:34,14.24,,,,,
10159,08-07-2024 19:05:34,14.24,,,,,
10160,08-07-2024 19:10:34,14.24,,,,,
10161,08-07-2024 19:15:34,14.20,,,,,
10162,08-07-2024 19:20:34,14.20,,,,,
10163,08-07-2024 19:25:34,14.24,,,,,
10164,08-07-2024 19:30:34,14.15,,,,,
10165,08-07-2024 19:35:34,14.20,,,,,
10166,08-07-2024 19:40:34,14.07,,,,,
10167,08-07-2024 19:45:34,13.98,,,,,
10168,08-07-2024 19:50:34,13.98,,,,,
10169,08-07-2024 19:55:34,13.98,,,,,
10170,08-07-2024 20:00:34,14.07,,,,,
10171,08-07-2024 20:05:34,14.20,,,,,
10172,08-07-2024 20:10:34,14.28,,,,,
10173,08-07-2024 20:15:34,14.33,,,,,
10174,08-07-2024 20:20:34,14.37,,,,,
10175,08-07-2024 20:25:34,14.33,,,,,
10176,08-07-2024 20:30:34,14.20,,,,,
10177,08-07-2024 20:35:34,13.98,,,,,
10178,08-07-2024 20:40:34,13.90,,,,,
10179,08-07-2024 20:45:34,13.85,,,,,
10180,08-07-2024 20:50:34,13.85,,,,,
10181,08-07-2024 20:55:34,13.85,,,,,
10182,08-07-2024 21:00:34,13.90,,,,,
10183,08-07-2024 21:05:34,13.94,,,,,
10184,08-07-2024 21:10:34,14.07,,,,,
10185,08-07-2024 21:15:34,14.11,,,,,
10186,08-07-2024 21:20:34,14.20,,,,,
10187,08-07-2024 21:25:34,14.20,,,,,
10188,08-07-2024 21:30:34,14.20,,,,,
10189,08-07-2024 21:35:34,14.24,,,,,
10190,08-07-2024 21:40:34,14.24,,,,,
10191,08-07-2024 21:45:34,14.24,,,,,
10192,08-07-2024 21:50:34,14.24,,,,,
10193,08-07-2024 21:55:34,14.20,,,,,
10194,08-07-2024 22:00:34,14.11,,,,,
10195,08-07-2024 22:05:34,14.20,,,,,
10196,08-07-2024 22:10:34,14.28,,,,,
10197,08-07-2024 22:15:34,14.33,,,,,
10198,08-07-2024 22:20:34,14.33,,,,,
10199,08-07-2024 22:25:34,14.20,,,,,
10200,08-07-2024 22:30:34,14.15,,,,,
10201,08-07-2024 22:35:34,14.07,,,,,
10202,08-07-2024 22:40:34,14.07,,,,,
10203,08-07-2024 22:45:34,14.11,,,,,
10204,08-07-2024 22:50:34,14.24,,,,,
10205,08-07-2024 22:55:34,14.28,,,,,
10206,08-07-2024 23:00:34,14.33,,,,,
10207,08-07-2024 23:05:34,14.33,,,,,
10208,08-07-2024 23:10:34,14.28,,,,,
10209,08-07-2024 23:15:34,14.28,,,,,
10210,08-07-2024 23:20:34,14.28,,,,,
10211,08-07-2024 23:25:34,14.24,,,,,
10212,08-07-2024 23:30:34,14.24,,,,,
10213,08-07-2024 23:35:34,14.24,,,,,
10214,08-07-2024 23:40:34,14.11,,,,,
10215,08-07-2024 23:45:34,14.11,,,,,
10216,08-07-2024 23:50:34,14.11,,,,,
10217,08-07-2024 23:55:34,14.07,,,,,
10218,08-08-2024 00:00:34,14.11,,,,,
10219,08-08-2024 00:05:34,14.07,,,,,
10220,08-08-2024 00:10:34,14.03,,,,,
10221,08-08-2024 00:15:34,13.98,,,,,
10222,08-08-2024 00:20:34,13.90,,,,,
10223,08-08-2024 00:25:34,13.81,,,,,
10224,08-08-2024 00:30:34,13.73,,,,,
10225,08-08-2024 00:35:34,13.77,,,,,
10226,08-08-2024 00:40:34,13.64,,,,,
10227,08-08-2024 00:45:34,13.60,,,,,
10228,08-08-2024 00:50:34,13.60,,,,,
10229,08-08-2024 00:55:34,13.60,,,,,
10230,08-08-2024 01:00:34,13.64,,,,,
10231,08-08-2024 01:05:34,13.68,,,,,
10232,08-08-2024 01:10:34,13.73,,,,,
10233,08-08-2024 01:15:34,13.73,,,,,
10234,08-08-2024 01:20:34,13.81,,,,,
10235,08-08-2024 01:25:34,13.90,,,,,
10236,08-08-2024 01:30:34,13.94,,,,,
10237,08-08-2024 01:35:34,13.94,,,,,
10238,08-08-2024 01:40:34,13.85,,,,,
10239,08-08-2024 01:45:34,13.77,,,,,
10240,08-08-2024 01:50:34,13.73,,,,,
10241,08-08-2024 01:55:34,13.68,,,,,
10242,08-08-2024 02:00:34,13.73,,,,,
10243,08-08-2024 02:05:34,13.64,,,,,
10244,08-08-2024 02:10:34,13.55,,,,,
10245,08-08-2024 02:15:34,13.55,,,,,
10246,08-08-2024 02:20:34,13.38,,,,,
10247,08-08-2024 02:25:34,13.47,,,,,
10248,08-08-2024 02:30:34,13.47,,,,,
10249,08-08-2024 02:35:34,13.47,,,,,
10250,08-08-2024 02:40:34,13.47,,,,,
10251,08-08-2024 02:45:34,13.51,,,,,
10252,08-08-2024 02:50:34,13.51,,,,,
10253,08-08-2024 02:55:34,13.51,,,,,
10254,08-08-2024 03:00:34,13.60,,,,,
10255,08-08-2024 03:05:34,13.60,,,,,
10256,08-08-2024 03:10:34,13.55,,,,,
10257,08-08-2024 03:15:34,13.51,,,,,
10258,08-08-2024 03:20:34,13.43,,,,,
10259,08-08-2024 03:25:34,13.34,,,,,
10260,08-08-2024 03:30:34,13.25,,,,,
10261,08-08-2024 03:35:34,13.17,,,,,
10262,08-08-2024 03:40:34,13.12,,,,,
10263,08-08-2024 03:45:34,13.17,,,,,
10264,08-08-2024 03:50:34,13.21,,,,,
10265,08-08-2024 03:55:34,13.30,,,,,
10266,08-08-2024 04:00:34,13.34,,,,,
10267,08-08-2024 04:05:34,13.43,,,,,
10268,08-08-2024 04:10:34,13.47,,,,,
10269,08-08-2024 04:15:34,13.43,,,,,
10270,08-08-2024 04:20:34,13.47,,,,,
10271,08-08-2024 04:25:34,13.38,,,,,
10272,08-08-2024 04:30:34,13.34,,,,,
10273,08-08-2024 04:35:34,13.25,,,,,
10274,08-08-2024 04:40:34,13.21,,,,,
10275,08-08-2024 04:45:34,13.17,,,,,
10276,08-08-2024 04:50:34,13.17,,,,,
10277,08-08-2024 04:55:34,13.21,,,,,
10278,08-08-2024 05:00:34,13.21,,,,,
10279,08-08-2024 05:05:34,13.25,,,,,
10280,08-08-2024 05:10:34,13.30,,,,,
10281,08-08-2024 05:15:34,13.25,,,,,
10282,08-08-2024 05:20:34,13.25,,,,,
10283,08-08-2024 05:25:34,13.25,,,,,
10284,08-08-2024 05:30:34,13.25,,,,,
10285,08-08-2024 05:35:34,13.21,,,,,
10286,08-08-2024 05:40:34,13.12,,,,,
10287,08-08-2024 05:45:34,13.12,,,,,
10288,08-08-2024 05:50:34,13.12,,,,,
10289,08-08-2024 05:55:34,13.04,,,,,
10290,08-08-2024 06:00:34,13.00,,,,,
10291,08-08-2024 06:05:34,13.00,,,,,
10292,08-08-2024 06:10:34,13.04,,,,,
10293,08-08-2024 06:15:34,13.00,,,,,
10294,08-08-2024 06:20:34,13.04,,,,,
10295,08-08-2024 06:25:34,13.00,,,,,
10296,08-08-2024 06:30:34,12.95,,,,,
10297,08-08-2024 06:35:34,13.00,,,,,
10298,08-08-2024 06:40:34,13.00,,,,,
10299,08-08-2024 06:45:34,13.00,,,,,
10300,08-08-2024 06:50:34,13.04,,,,,
10301,08-08-2024 06:55:34,13.04,,,,,
10302,08-08-2024 07:00:34,13.04,,,,,
10303,08-08-2024 07:05:34,12.95,,,,,
10304,08-08-2024 07:10:34,12.78,,,,,
10305,08-08-2024 07:15:34,12.78,,,,,
10306,08-08-2024 07:20:34,12.74,,,,,
10307,08-08-2024 07:25:34,12.74,,,,,
10308,08-08-2024 07:30:34,12.78,,,,,
10309,08-08-2024 07:35:34,12.78,,,,,
10310,08-08-2024 07:40:34,12.82,,,,,
10311,08-08-2024 07:45:34,12.78,,,,,
10312,08-08-2024 07:50:34,12.78,,,,,
10313,08-08-2024 07:55:34,12.61,,,,,
10314,08-08-2024 08:00:34,12.70,,,,,
10315,08-08-2024 08:05:34,12.65,,,,,
10316,08-08-2024 08:10:34,12.65,,,,,
10317,08-08-2024 08:15:34,12.74,,,,,
10318,08-08-2024 08:20:34,12.78,,,,,
10319,08-08-2024 08:25:34,12.78,,,,,
10320,08-08-2024 08:30:34,12.78,,,,,
10321,08-08-2024 08:35:34,12.78,,,,,
10322,08-08-2024 08:40:34,12.74,,,,,
10323,08-08-2024 08:45:34,12.70,,,,,
10324,08-08-2024 08:50:34,12.61,,,,,
10325,08-08-2024 08:55:34,12.65,,,,,
10326,08-08-2024 09:00:34,12.65,,,,,
10327,08-08-2024 09:05:34,12.70,,,,,
10328,08-08-2024 09:10:34,12.65,,,,,
10329,08-08-2024 09:15:34,12.70,,,,,
10330,08-08-2024 09:20:34,12.61,,,,,
10331,08-08-2024 09:25:34,12.61,,,,,
10332,08-08-2024 09:30:34,12.61,,,,,
10333,08-08-2024 09:35:34,12.65,,,,,
10334,08-08-2024 09:40:34,12.61,,,,,
10335,08-08-2024 09:45:34,12.61,,,,,
10336,08-08-2024 09:50:34,12.65,,,,,
10337,08-08-2024 09:55:34,12.65,,,,,
10338,08-08-2024 10:00:34,12.70,,,,,
10339,08-08-2024 10:05:34,12.70,,,,,
10340,08-08-2024 10:10:34,12.74,,,,,
10341,08-08-2024 10:15:34,12.70,,,,,
10342,08-08-2024 10:20:34,12.61,,,,,
10343,08-08-2024 10:25:34,12.61,,,,,
10344,08-08-2024 10:30:34,12.65,,,,,
10345,08-08-2024 10:35:34,12.61,,,,,
10346,08-08-2024 10:40:34,12.61,,,,,
10347,08-08-2024 10:45:34,12.65,,,,,
10348,08-08-2024 10:50:34,12.65,,,,,
10349,08-08-2024 10:55:34,12.61,,,,,
10350,08-08-2024 11:00:34,12.65,,,,,
10351,08-08-2024 11:05:34,12.61,,,,,
10352,08-08-2024 11:10:34,12.70,,,,,
10353,08-08-2024 11:15:34,12.61,,,,,
10354,08-08-2024 11:20:34,12.61,,,,,
10355,08-08-2024 11:25:34,12.61,,,,,
10356,08-08-2024 11:30:34,12.61,,,,,
10357,08-08-2024 11:35:34,12.57,,,,,
10358,08-08-2024 11:40:34,12.61,,,,,
10359,08-08-2024 11:45:34,12.57,,,,,
10360,08-08-2024 11:50:34,12.61,,,,,
10361,08-08-2024 11:55:34,12.61,,,,,
10362,08-08-2024 12:00:34,12.61,,,,,
10363,08-08-2024 12:05:34,12.61,,,,,
10364,08-08-2024 12:10:34,12.74,,,,,
10365,08-08-2024 12:15:34,12.70,,,,,
10366,08-08-2024 12:20:34,12.70,,,,,
10367,08-08-2024 12:25:34,12.74,,,,,
10368,08-08-2024 12:30:34,12.74,,,,,
10369,08-08-2024 12:35:34,12.70,,,,,
10370,08-08-2024 12:40:34,12.74,,,,,
10371,08-08-2024 12:45:34,12.74,,,,,
10372,08-08-2024 12:50:34,12.78,,,,,
10373,08-08-2024 12:55:34,12.78,,,,,
10374,08-08-2024 13:00:34,12.82,,,,,
10375,08-08-2024 13:05:34,12.78,,,,,
10376,08-08-2024 13:10:34,12.78,,,,,
10377,08-08-2024 13:15:34,12.82,,,,,
10378,08-08-2024 13:20:34,12.82,,,,,
10379,08-08-2024 13:25:34,12.82,,,,,
10380,08-08-2024 13:30:34,12.87,,,,,
10381,08-08-2024 13:35:34,12.82,,,,,
10382,08-08-2024 13:40:34,12.82,,,,,
10383,08-08-2024 13:45:34,12.82,,,,,
10384,08-08-2024 13:50:34,12.82,,,,,
10385,08-08-2024 13:55:34,12.82,,,,,
10386,08-08-2024 14:00:34,12.91,,,,,
10387,08-08-2024 14:05:34,12.82,,,,,
10388,08-08-2024 14:10:34,12.82,,,,,
10389,08-08-2024 14:15:34,12.82,,,,,
10390,08-08-2024 14:20:34,12.87,,,,,
10391,08-08-2024 14:25:34,12.91,,,,,
10392,08-08-2024 14:30:34,12.91,,,,,
10393,08-08-2024 14:35:34,12.87,,,,,
10394,08-08-2024 14:40:34,12.91,,,,,
10395,08-08-2024 14:45:34,12.91,,,,,
10396,08-08-2024 14:50:34,12.95,,,,,
10397,08-08-2024 14:55:34,12.95,,,,,
10398,08-08-2024 15:00:34,12.91,,,,,
10399,08-08-2024 15:05:34,12.87,,,,,
10400,08-08-2024 15:10:34,12.87,,,,,
10401,08-08-2024 15:15:34,12.78,,,,,
10402,08-08-2024 15:20:34,12.78,,,,,
10403,08-08-2024 15:25:34,12.87,,,,,
10404,08-08-2024 15:30:34,12.87,,,,,
10405,08-08-2024 15:35:34,12.91,,,,,
10406,08-08-2024 15:40:34,12.91,,,,,
10407,08-08-2024 15:45:34,12.95,,,,,
10408,08-08-2024 15:50:34,12.95,,,,,
10409,08-08-2024 15:55:34,12.95,,,,,
10410,08-08-2024 16:00:34,12.95,,,,,
10411,08-08-2024 16:05:34,12.87,,,,,
10412,08-08-2024 16:10:34,12.87,,,,,
10413,08-08-2024 16:15:34,12.87,,,,,
10414,08-08-2024 16:20:34,12.91,,,,,
10415,08-08-2024 16:25:34,12.87,,,,,
10416,08-08-2024 16:30:34,12.78,,,,,
10417,08-08-2024 16:35:34,12.78,,,,,
10418,08-08-2024 16:40:34,12.78,,,,,
10419,08-08-2024 16:45:34,12.78,,,,,
10420,08-08-2024 16:50:34,12.82,,,,,
10421,08-08-2024 16:55:34,12.87,,,,,
10422,08-08-2024 17:00:34,12.95,,,,,
10423,08-08-2024 17:05:34,13.00,,,,,
10424,08-08-2024 17:10:34,13.00,,,,,
10425,08-08-2024 17:15:34,12.95,,,,,
10426,08-08-2024 17:20:34,12.87,,,,,
10427,08-08-2024 17:25:34,12.82,,,,,
10428,08-08-2024 17:30:34,12.82,,,,,
10429,08-08-2024 17:35:34,12.95,,,,,
10430,08-08-2024 17:40:34,12.95,,,,,
10431,08-08-2024 17:45:34,12.95,,,,,
10432,08-08-2024 17:50:34,12.95,,,,,
10433,08-08-2024 17:55:34,12.91,,,,,
10434,08-08-2024 18:00:34,12.87,,,,,
10435,08-08-2024 18:05:34,12.82,,,,,
10436,08-08-2024 18:10:34,12.82,,,,,
10437,08-08-2024 18:15:34,12.87,,,,,
10438,08-08-2024 18:20:34,12.95,,,,,
10439,08-08-2024 18:25:34,13.00,,,,,
10440,08-08-2024 18:30:34,13.00,,,,,
10441,08-08-2024 18:35:34,13.04,,,,,
10442,08-08-2024 18:40:34,13.00,,,,,
10443,08-08-2024 18:45:34,13.00,,,,,
10444,08-08-2024 18:50:34,12.91,,,,,
10445,08-08-2024 18:55:34,12.91,,,,,
10446,08-08-2024 19:00:34,12.95,,,,,
10447,08-08-2024 19:05:34,12.91,,,,,
10448,08-08-2024 19:10:34,12.87,,,,,
10449,08-08-2024 19:15:34,12.87,,,,,
10450,08-08-2024 19:20:34,12.87,,,,,
10451,08-08-2024 19:25:34,12.95,,,,,
10452,08-08-2024 19:30:34,12.95,,,,,
10453,08-08-2024 19:35:34,12.95,,,,,
10454,08-08-2024 19:40:34,12.95,,,,,
10455,08-08-2024 19:45:34,12.95,,,,,
10456,08-08-2024 19:50:34,13.00,,,,,
10457,08-08-2024 19:55:34,12.91,,,,,
10458,08-08-2024 20:00:34,12.95,,,,,
10459,08-08-2024 20:05:34,12.82,,,,,
10460,08-08-2024 20:10:34,12.95,,,,,
10461,08-08-2024 20:15:34,12.91,,,,,
10462,08-08-2024 20:20:34,12.95,,,,,
10463,08-08-2024 20:25:34,12.87,,,,,
10464,08-08-2024 20:30:34,12.95,,,,,
10465,08-08-2024 20:35:34,13.00,,,,,
10466,08-08-2024 20:40:34,13.04,,,,,
10467,08-08-2024 20:45:34,13.00,,,,,
10468,08-08-2024 20:50:34,13.04,,,,,
10469,08-08-2024 20:55:34,13.00,,,,,
10470,08-08-2024 21:00:34,12.95,,,,,
10471,08-08-2024 21:05:34,12.91,,,,,
10472,08-08-2024 21:10:34,12.87,,,,,
10473,08-08-2024 21:15:34,12.91,,,,,
10474,08-08-2024 21:20:34,13.00,,,,,
10475,08-08-2024 21:25:34,12.95,,,,,
10476,08-08-2024 21:30:34,12.95,,,,,
10477,08-08-2024 21:35:34,12.95,,,,,
10478,08-08-2024 21:40:34,12.95,,,,,
10479,08-08-2024 21:45:34,12.91,,,,,
10480,08-08-2024 21:50:34,12.82,,,,,
10481,08-08-2024 21:55:34,12.82,,,,,
10482,08-08-2024 22:00:34,12.87,,,,,
10483,08-08-2024 22:05:34,12.91,,,,,
10484,08-08-2024 22:10:34,12.87,,,,,
10485,08-08-2024 22:15:34,13.00,,,,,
10486,08-08-2024 22:20:34,12.95,,,,,
10487,08-08-2024 22:25:34,12.95,,,,,
10488,08-08-2024 22:30:34,12.91,,,,,
10489,08-08-2024 22:35:34,12.87,,,,,
10490,08-08-2024 22:40:34,12.87,,,,,
10491,08-08-2024 22:45:34,12.87,,,,,
10492,08-08-2024 22:50:34,12.91,,,,,
10493,08-08-2024 22:55:34,12.87,,,,,
10494,08-08-2024 23:00:34,12.87,,,,,
10495,08-08-2024 23:05:34,12.82,,,,,
10496,08-08-2024 23:10:34,12.78,,,,,
10497,08-08-2024 23:15:34,12.82,,,,,
10498,08-08-2024 23:20:34,12.82,,,,,
10499,08-08-2024 23:25:34,12.82,,,,,
10500,08-08-2024 23:30:34,12.82,,,,,
10501,08-08-2024 23:35:34,12.78,,,,,
10502,08-08-2024 23:40:34,12.82,,,,,
10503,08-08-2024 23:45:34,12.78,,,,,
10504,08-08-2024 23:50:34,12.78,,,,,
10505,08-08-2024 23:55:34,12.78,,,,,
10506,08-09-2024 00:00:34,12.78,,,,,
10507,08-09-2024 00:05:34,12.78,,,,,
10508,08-09-2024 00:10:34,12.74,,,,,
10509,08-09-2024 00:15:34,12.65,,,,,
10510,08-09-2024 00:20:34,12.65,,,,,
10511,08-09-2024 00:25:34,12.70,,,,,
10512,08-09-2024 00:30:34,12.65,,,,,
10513,08-09-2024 00:35:34,12.61,,,,,
10514,08-09-2024 00:40:34,12.70,,,,,
10515,08-09-2024 00:45:34,12.65,,,,,
10516,08-09-2024 00:50:34,12.65,,,,,
10517,08-09-2024 00:55:34,12.70,,,,,
10518,08-09-2024 01:00:34,12.70,,,,,
10519,08-09-2024 01:05:34,12.65,,,,,
10520,08-09-2024 01:10:34,12.65,,,,,
10521,08-09-2024 01:15:34,12.65,,,,,
10522,08-09-2024 01:20:34,12.61,,,,,
10523,08-09-2024 01:25:34,12.61,,,,,
10524,08-09-2024 01:30:34,12.61,,,,,
10525,08-09-2024 01:35:34,12.61,,,,,
10526,08-09-2024 01:40:34,12.61,,,,,
10527,08-09-2024 01:45:34,12.61,,,,,
10528,08-09-2024 01:50:34,12.57,,,,,
10529,08-09-2024 01:55:34,12.57,,,,,
10530,08-09-2024 02:00:34,12.57,,,,,
10531,08-09-2024 02:05:34,12.57,,,,,
10532,08-09-2024 02:10:34,12.52,,,,,
10533,08-09-2024 02:15:34,12.52,,,,,
10534,08-09-2024 02:20:34,12.48,,,,,
10535,08-09-2024 02:25:34,12.52,,,,,
10536,08-09-2024 02:30:34,12.52,,,,,
10537,08-09-2024 02:35:34,12.48,,,,,
10538,08-09-2024 02:40:34,12.48,,,,,
10539,08-09-2024 02:45:34,12.44,,,,,
10540,08-09-2024 02:50:34,12.48,,,,,
10541,08-09-2024 02:55:34,12.44,,,,,
10542,08-09-2024 03:00:34,12.44,,,,,
10543,08-09-2024 03:05:34,12.44,,,,,
10544,08-09-2024 03:10:34,12.44,,,,,
10545,08-09-2024 03:15:34,12.40,,,,,
10546,08-09-2024 03:20:34,12.40,,,,,
10547,08-09-2024 03:25:34,12.35,,,,,
10548,08-09-2024 03:30:34,12.40,,,,,
10549,08-09-2024 03:35:34,12.35,,,,,
10550,08-09-2024 03:40:34,12.35,,,,,
10551,08-09-2024 03:45:34,12.31,,,,,
10552,08-09-2024 03:50:34,12.27,,,,,
10553,08-09-2024 03:55:34,12.31,,,,,
10554,08-09-2024 04:00:34,12.31,,,,,
10555,08-09-2024 04:05:34,12.27,,,,,
10556,08-09-2024 04:10:34,12.31,,,,,
10557,08-09-2024 04:15:34,12.27,,,,,
10558,08-09-2024 04:20:34,12.27,,,,,
10559,08-09-2024 04:25:34,12.27,,,,,
10560,08-09-2024 04:30:34,12.18,,,,,
10561,08-09-2024 04:35:34,12.18,,,,,
10562,08-09-2024 04:40:34,12.22,,,,,
10563,08-09-2024 04:45:34,12.22,,,,,
10564,08-09-2024 04:50:34,12.18,,,,,
10565,08-09-2024 04:55:34,12.18,,,,,
10566,08-09-2024 05:00:34,12.18,,,,,
10567,08-09-2024 05:05:34,12.22,,,,,
10568,08-09-2024 05:10:34,12.18,,,,,
10569,08-09-2024 05:15:34,12.18,,,,,
10570,08-09-2024 05:20:34,12.14,,,,,
10571,08-09-2024 05:25:34,12.18,,,,,
10572,08-09-2024 05:30:34,12.14,,,,,
10573,08-09-2024 05:35:34,12.14,,,,,
10574,08-09-2024 05:40:34,12.10,,,,,
10575,08-09-2024 05:45:34,12.10,,,,,
10576,08-09-2024 05:50:34,12.10,,,,,
10577,08-09-2024 05:55:34,12.10,,,,,
10578,08-09-2024 06:00:34,12.10,,,,,
10579,08-09-2024 06:05:34,12.05,,,,,
10580,08-09-2024 06:10:34,12.05,,,,,
10581,08-09-2024 06:15:34,12.01,,,,,
10582,08-09-2024 06:20:34,12.05,,,,,
10583,08-09-2024 06:25:34,12.01,,,,,
10584,08-09-2024 06:30:34,12.01,,,,,
10585,08-09-2024 06:35:34,12.05,,,,,
10586,08-09-2024 06:40:34,12.01,,,,,
10587,08-09-2024 06:45:34,12.01,,,,,
10588,08-09-2024 06:50:34,12.01,,,,,
10589,08-09-2024 06:55:34,12.01,,,,,
10590,08-09-2024 07:00:34,11.97,,,,,
10591,08-09-2024 07:05:34,11.97,,,,,
10592,08-09-2024 07:10:34,11.97,,,,,
10593,08-09-2024 07:15:34,11.97,,,,,
10594,08-09-2024 07:20:34,12.01,,,,,
10595,08-09-2024 07:25:34,11.97,,,,,
10596,08-09-2024 07:30:34,11.97,,,,,
10597,08-09-2024 07:35:34,11.97,,,,,
10598,08-09-2024 07:40:34,11.92,,,,,
10599,08-09-2024 07:45:34,11.97,,,,,
10600,08-09-2024 07:50:34,11.88,,,,,
10601,08-09-2024 07:55:34,11.88,,,,,
10602,08-09-2024 08:00:34,11.92,,,,,
10603,08-09-2024 08:05:34,11.84,,,,,
10604,08-09-2024 08:10:34,11.88,,,,,
10605,08-09-2024 08:15:34,11.84,,,,,
10606,08-09-2024 08:20:34,11.88,,,,,
10607,08-09-2024 08:25:34,11.92,,,,,
10608,08-09-2024 08:30:34,11.88,,,,,
10609,08-09-2024 08:35:34,11.88,,,,,
10610,08-09-2024 08:40:34,11.88,,,,,
10611,08-09-2024 08:45:34,11.79,,,,,
10612,08-09-2024 08:50:34,11.84,,,,,
10613,08-09-2024 08:55:34,11.79,,,,,
10614,08-09-2024 09:00:34,11.79,,,,,
10615,08-09-2024 09:05:34,11.84,,,,,
10616,08-09-2024 09:10:34,11.79,,,,,
10617,08-09-2024 09:15:34,11.75,,,,,
10618,08-09-2024 09:20:34,11.79,,,,,
10619,08-09-2024 09:25:34,11.71,,,,,
10620,08-09-2024 09:30:34,11.71,,,,,
10621,08-09-2024 09:35:34,11.71,,,,,
10622,08-09-2024 09:40:34,11.71,,,,,
10623,08-09-2024 09:45:34,11.71,,,,,
10624,08-09-2024 09:50:34,11.71,,,,,
10625,08-09-2024 09:55:34,11.71,,,,,
10626,08-09-2024 10:00:34,11.75,,,,,
10627,08-09-2024 10:05:34,11.71,,,,,
10628,08-09-2024 10:10:34,11.71,,,,,
10629,08-09-2024 10:15:34,11.71,,,,,
10630,08-09-2024 10:20:34,11.71,,,,,
10631,08-09-2024 10:25:34,11.67,,,,,
10632,08-09-2024 10:30:34,11.67,,,,,
10633,08-09-2024 10:35:34,11.67,,,,,
10634,08-09-2024 10:40:34,11.67,,,,,
10635,08-09-2024 10:45:34,11.67,,,,,
10636,08-09-2024 10:50:34,11.62,,,,,
10637,08-09-2024 10:55:34,11.71,,,,,
10638,08-09-2024 11:00:34,11.75,,,,,
10639,08-09-2024 11:05:34,11.71,,,,,
10640,08-09-2024 11:10:34,11.71,,,,,
10641,08-09-2024 11:15:34,11.71,,,,,
10642,08-09-2024 11:20:34,11.75,,,,,
10643,08-09-2024 11:25:34,11.71,,,,,
10644,08-09-2024 11:30:34,11.71,,,,,
10645,08-09-2024 11:35:34,11.79,,,,,
10646,08-09-2024 11:40:34,11.75,,,,,
10647,08-09-2024 11:45:34,11.79,,,,,
10648,08-09-2024 11:50:34,11.84,,,,,
10649,08-09-2024 11:55:34,11.79,,,,,
10650,08-09-2024 12:00:34,11.79,,,,,
10651,08-09-2024 12:05:34,11.84,,,,,
10652,08-09-2024 12:10:34,11.84,,,,,
10653,08-09-2024 12:15:34,11.84,,,,,
10654,08-09-2024 12:20:34,11.79,,,,,
10655,08-09-2024 12:25:34,11.84,,,,,
10656,08-09-2024 12:30:34,11.84,,,,,
10657,08-09-2024 12:35:34,11.84,,,,,
10658,08-09-2024 12:40:34,11.79,,,,,
10659,08-09-2024 12:45:34,11.79,,,,,
10660,08-09-2024 12:50:34,11.79,,,,,
10661,08-09-2024 12:55:34,11.88,,,,,
10662,08-09-2024 13:00:34,11.84,,,,,
10663,08-09-2024 13:05:34,11.84,,,,,
10664,08-09-2024 13:10:34,11.79,,,,,
10665,08-09-2024 13:15:34,11.88,,,,,
10666,08-09-2024 13:20:34,11.92,,,,,
10667,08-09-2024 13:25:34,11.88,,,,,
10668,08-09-2024 13:30:34,11.84,,,,,
10669,08-09-2024 13:35:34,11.92,,,,,
10670,08-09-2024 13:40:34,11.88,,,,,
10671,08-09-2024 13:45:34,11.88,,,,,
10672,08-09-2024 13:50:34,11.88,,,,,
10673,08-09-2024 13:55:34,11.88,,,,,
10674,08-09-2024 14:00:34,11.88,,,,,
10675,08-09-2024 14:05:34,11.88,,,,,
10676,08-09-2024 14:10:34,11.88,,,,,
10677,08-09-2024 14:15:34,11.92,,,,,
10678,08-09-2024 14:20:34,11.84,,,,,
10679,08-09-2024 14:25:34,11.92,,,,,
10680,08-09-2024 14:30:34,11.88,,,,,
10681,08-09-2024 14:35:34,11.92,,,,,
10682,08-09-2024 14:40:34,11.92,,,,,
10683,08-09-2024 14:45:34,11.92,,,,,
10684,08-09-2024 14:50:34,11.92,,,,,
10685,08-09-2024 14:55:34,11.92,,,,,
10686,08-09-2024 15:00:34,11.88,,,,,
10687,08-09-2024 15:05:34,11.92,,,,,
10688,08-09-2024 15:10:34,11.84,,,,,
10689,08-09-2024 15:15:34,11.92,,,,,
10690,08-09-2024 15:20:34,11.88,,,,,
10691,08-09-2024 15:25:34,11.88,,,,,
10692,08-09-2024 15:30:34,11.84,,,,,
10693,08-09-2024 15:35:34,11.88,,,,,
10694,08-09-2024 15:40:34,11.84,,,,,
10695,08-09-2024 15:45:34,11.88,,,,,
10696,08-09-2024 15:50:34,11.84,,,,,
10697,08-09-2024 15:55:34,11.88,,,,,
10698,08-09-2024 16:00:34,11.84,,,,,
10699,08-09-2024 16:05:34,11.88,,,,,
10700,08-09-2024 16:10:34,11.79,,,,,
10701,08-09-2024 16:15:34,11.84,,,,,
10702,08-09-2024 16:20:34,11.84,,,,,
10703,08-09-2024 16:25:34,11.88,,,,,
10704,08-09-2024 16:30:34,11.84,,,,,
