   2009      9      4   12.00     78240.00   0.10306E+02   0.00000E+00   0.10306E+02   0.88322E+01   0.10318E+02   0.00000E+00   0.00000E+00   0.11719E+00   0.36556E+01   0.84301E+01  -0.38040E+02  -0.20353E+02   0.21299E-02   0.36589E-28   0.89529E-04       0.07      83.25     0.0000  0.00   0.16479E-01  -0.79122E-01    10.3168     9.3870     5.9418     1.9938     1.0733
   2009      9      5   12.00     78264.00   0.99817E+01   0.00000E+00   0.99817E+01   0.86468E+01   0.99923E+01   0.00000E+00   0.00000E+00   0.11719E+00   0.36534E+01   0.10436E+02  -0.37101E+02  -0.19690E+02   0.32036E-02   0.86579E-26   0.45333E-03       0.07      78.52     0.0000  0.00   0.37625E-01  -0.85723E-01     9.9915     9.4705     5.7603     1.9232     1.0258
   2009      9      6   12.00     78288.00   0.95592E+01   0.00000E+00   0.95592E+01   0.84626E+01   0.95611E+01   0.00000E+00   0.00000E+00   0.11719E+00   0.17215E+01   0.10002E+02  -0.31506E+02  -0.18766E+02   0.43283E-02   0.24056E-23   0.90726E-03       0.07      73.77     0.0000  0.00   0.66478E-01  -0.29255E-01     9.5595     9.5340     5.9184     1.8280     0.9724
   2009      9      7   12.00     78312.00   0.91868E+01   0.00000E+00   0.91868E+01   0.83627E+01   0.91978E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.80491E+00   0.76650E+01  -0.24572E+02  -0.18056E+02   0.46677E-02   0.86938E-22   0.57600E-02       0.07      72.08     0.0000  0.00   0.82205E-01  -0.12095E-01     9.1887     9.1709     6.8260     1.7398     0.9433
   2009      9      8   12.00     78336.00   0.89841E+01   0.00000E+00   0.89841E+01   0.83481E+01   0.89841E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.17812E+01   0.68889E+01  -0.22642E+02  -0.20437E+02   0.47217E-02   0.13696E-19   0.29324E-02       0.07      73.51     0.0000  0.00   0.81697E-01  -0.43309E-02     8.9788     8.9651     7.6178     1.8533     0.8450
   2009      9      9   12.00     78360.00   0.88933E+01   0.00000E+00   0.88933E+01   0.83344E+01   0.88980E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.16655E+01   0.79239E+01  -0.23472E+02  -0.21910E+02   0.46500E-02   0.21842E-20   0.40581E-02       0.07      72.75     0.0000  0.00   0.78508E-01   0.26772E+00     8.8902     8.8664     7.8637     2.0767     0.6634
   2009      9     10   12.00     78384.00   0.87012E+01   0.00000E+00   0.87012E+01   0.82453E+01   0.87046E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.28632E+01   0.73914E+01  -0.19880E+02   0.42670E+02   0.52229E-02   0.33143E-09   0.69570E-02       0.07      70.18     0.0000  0.00   0.98573E-01   0.45134E+00     8.6932     8.6765     7.7465     3.7858     3.7152
   2009      9     11   12.00     78408.00   0.83746E+01   0.00000E+00   0.83746E+01   0.81437E+01   0.83746E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.55406E+01   0.51759E+01  -0.12492E+02   0.17944E+02   0.60811E-02   0.14213E-10   0.33192E-02       0.07      66.60     0.0000  0.00   0.12886E+00   0.80306E+00     8.3636     8.3491     8.3140     4.7242     3.8258
   2009      9     12   12.00     78432.00   0.81636E+01   0.00000E+00   0.81636E+01   0.80835E+01   0.81636E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.69340E+01   0.43921E+01  -0.93796E+01   0.12966E+03   0.61812E-02   0.17893E-06   0.17796E-01       0.07      65.10     0.0000  0.00   0.14011E+00   0.90221E+00     8.1108     8.0962     8.0781     7.4796     4.9548
   2009      9     13   12.00     78456.00   0.80792E+01   0.00000E+00   0.80792E+01   0.80308E+01   0.80792E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.64994E+01   0.48271E+01  -0.12262E+02   0.28655E+02   0.66499E-02   0.15507E-06   0.24468E-01       0.07      67.32     0.0000  0.00   0.16322E+00   0.10828E+01     8.0395     8.0253     8.0132     7.9873     7.9027
   2009      9     14   12.00     78480.00   0.79579E+01   0.00000E+00   0.79579E+01   0.79428E+01   0.79579E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.44670E+01   0.72828E+01  -0.20406E+02   0.16629E+02   0.64436E-02   0.11048E-06   0.18858E-01       0.07      70.89     0.0000  0.00   0.15226E+00   0.12585E+01     7.9509     7.9422     7.9300     7.9050     7.8547
   2009      9     15   12.00     78504.00   0.77212E+01   0.00000E+00   0.77212E+01   0.77430E+01   0.77576E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.22076E+01   0.87317E+01  -0.27684E+02   0.49292E+02   0.58294E-02   0.16525E-04   0.14582E-01       0.07      73.39     0.0000  0.00   0.12386E+00   0.10393E+01     7.7493     7.7427     7.7344     7.7194     7.6951
   2009      9     16   12.00     78528.00   0.74436E+01   0.00000E+00   0.74436E+01   0.74790E+01   0.74902E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.12373E+01   0.91907E+01  -0.30488E+02   0.18762E+02   0.55899E-02   0.30400E-05   0.10847E-01       0.07      74.19     0.0000  0.00   0.10676E+00   0.95833E+00     7.4871     7.4784     7.4698     7.4540     7.4322
   2009      9     17   12.00     78552.00   0.72145E+01   0.00000E+00   0.72145E+01   0.72091E+01   0.72172E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.33726E+00   0.10133E+02  -0.33160E+02   0.30717E+02   0.60972E-02   0.12165E-05   0.40243E-02       0.08      74.79     0.0000  0.00   0.11030E+00   0.10689E+01     7.2167     7.2107     7.2006     7.1651     7.0523
   2009      9     18   12.00     78576.00   0.69306E+01   0.00000E+00   0.69306E+01   0.69510E+01   0.69706E+01   0.00000E+00   0.00000E+00   0.11719E+00   0.27335E-02   0.90676E+01  -0.33381E+02  -0.23741E+02   0.49869E-02   0.14896E-08   0.83733E-02       0.08      76.04     0.0000  0.00   0.87321E-01   0.81840E+00     6.9668     6.9548     6.9428     6.7930     6.2004
   2009      9     19   12.00     78600.00   0.66755E+01   0.00000E+00   0.66755E+01   0.66831E+01   0.66979E+01   0.00000E+00   0.00000E+00   0.11719E+00   0.10455E+01   0.97251E+01  -0.37160E+02  -0.16499E+02   0.50779E-02   0.95684E-10   0.51996E-02       0.08      76.45     0.0000  0.00   0.89190E-01   0.68236E+00     6.6973     6.6930     6.6817     6.3898     5.0834
   2009      9     20   12.00     78624.00   0.64529E+01   0.00000E+00   0.64529E+01   0.64126E+01   0.64589E+01   0.00000E+00   0.00000E+00   0.11719E+00   0.15263E+01   0.92613E+01  -0.38508E+02  -0.28972E+02   0.39768E-02   0.15450E-15   0.24711E-02       0.08      76.76     0.0000  0.00   0.55712E-01   0.55408E+00     6.4584     6.4546     6.4410     5.5190     4.2476
   2009      9     21   12.00     78648.00   0.62528E+01   0.00000E+00   0.62528E+01   0.61679E+01   0.62723E+01   0.00000E+00   0.00000E+00   0.11719E+00   0.18971E+01   0.88418E+01  -0.39698E+02  -0.20651E+02   0.35972E-02   0.25647E-16   0.82359E-03       0.08      77.25     0.0000  0.00   0.44898E-01   0.26480E+00     6.2709     6.2690     6.2039     4.5860     4.0381
   2009      9     22   12.00     78672.00   0.61135E+01   0.00000E+00   0.61135E+01   0.59522E+01   0.61241E+01   0.00000E+00   0.00000E+00   0.11719E+00   0.16590E+01   0.76464E+01  -0.39077E+02  -0.17429E+02   0.30189E-02   0.69182E-14   0.26849E-03       0.08      78.34     0.0000  0.00   0.33421E-01   0.18503E-01     6.1234     6.1210     5.8644     4.0162     3.9841
   2009      9     23   12.00     78696.00   0.60328E+01   0.00000E+00   0.60328E+01   0.57763E+01   0.60466E+01   0.00000E+00   0.00000E+00   0.11719E+00   0.14542E+01   0.59738E+01  -0.38864E+02  -0.16432E+02   0.24443E-02   0.22246E-13   0.13713E-03       0.08      79.35     0.0000  0.00   0.20913E-01  -0.16427E+00     6.0453     6.0432     5.1938     3.9027     3.9352
   2009      9     24   12.00     78720.00   0.59396E+01   0.00000E+00   0.59396E+01   0.56032E+01   0.59528E+01   0.00000E+00   0.00000E+00   0.11719E+00   0.13550E+01   0.59954E+01  -0.39478E+02  -0.11659E+02   0.25428E-02   0.12619E-11   0.16206E-03       0.08      79.17     0.0000  0.00   0.17999E-01  -0.36765E+00     5.9518     5.9477     4.6475     3.9288     3.9419
   2009      9     25   12.00     78744.00   0.57950E+01   0.00000E+00   0.57950E+01   0.54315E+01   0.58085E+01   0.00000E+00   0.00000E+00   0.11719E+00   0.82394E+00   0.52438E+01  -0.38555E+02  -0.13592E+02   0.24981E-02   0.28693E-11   0.17137E-03       0.08      78.81     0.0000  0.00   0.13325E-01  -0.44510E+00     5.8077     5.7996     4.3542     3.9074     3.9263
   2009      9     26   12.00     78768.00   0.56312E+01   0.00000E+00   0.56312E+01   0.52795E+01   0.56437E+01   0.00000E+00   0.00000E+00   0.11719E+00   0.83261E-01   0.43960E+01  -0.36471E+02  -0.12039E+02   0.25783E-02   0.20153E-11   0.21572E-03       0.08      77.39     0.0000  0.00   0.13208E-01  -0.49113E+00     5.6430     5.6303     4.2269     3.9274     3.9439
   2009      9     27   12.00     78792.00   0.54194E+01   0.00000E+00   0.54194E+01   0.51336E+01   0.54316E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.57694E+00   0.35492E+01  -0.35118E+02  -0.12854E+02   0.27482E-02   0.22959E-11   0.29817E-03       0.08      75.27     0.0000  0.00   0.14977E-01  -0.55764E+00     5.4310     5.4192     4.2890     3.9153     3.9369
   2009      9     28   12.00     78816.00   0.52130E+01   0.00000E+00   0.52130E+01   0.49744E+01   0.52270E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.95427E+00   0.29403E+01  -0.34872E+02  -0.11368E+02   0.26297E-02   0.10170E-10   0.25486E-03       0.08      72.99     0.0000  0.00   0.16645E-01  -0.46214E+00     5.2263     5.2173     4.2663     3.8920     3.9043
   2009      9     29   12.00     78840.00   0.50303E+01   0.00000E+00   0.50303E+01   0.47934E+01   0.50441E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.99908E+00   0.24522E+01  -0.34662E+02  -0.10138E+02   0.23642E-02   0.93294E-11   0.15062E-03       0.09      71.22     0.0000  0.00   0.16690E-01  -0.29155E+00     5.0433     5.0311     4.0703     3.9021     3.9100
   2009      9     30   12.00     78864.00   0.48349E+01   0.00000E+00   0.48349E+01   0.46101E+01   0.48472E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.10078E+01   0.20388E+01  -0.34841E+02  -0.10443E+02   0.22300E-02   0.44973E-11   0.10220E-03       0.09      71.78     0.0000  0.00   0.16606E-01  -0.18535E+00     4.8463     4.7867     3.9578     3.9182     3.9289
   2009     10      1   12.00     78888.00   0.45895E+01   0.00000E+00   0.45895E+01   0.44126E+01   0.46063E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.71832E+00   0.18135E+01  -0.36619E+02  -0.99680E+01   0.20564E-02   0.19629E-11   0.77785E-04       0.09      71.78     0.0000  0.00   0.15191E-01  -0.87553E-01     4.6051     4.4723     3.9537     3.9307     3.9409
   2009     10      2   12.00     78912.00   0.42398E+01   0.00000E+00   0.42398E+01   0.41669E+01   0.42648E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.50467E+00   0.15937E+01  -0.38298E+02  -0.99550E+01   0.17919E-02   0.16431E-11   0.49193E-04       0.09      70.60     0.0000  0.00   0.11660E-01  -0.54720E-01     4.2626     4.1809     3.9595     3.9359     3.9462
   2009     10      3   12.00     78936.00   0.38540E+01   0.00000E+00   0.38540E+01   0.38756E+01   0.38884E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.37697E+00   0.13527E+01  -0.38269E+02  -0.11502E+02   0.16162E-02   0.42071E-09   0.34847E-04       0.09      66.93     0.0000  0.00   0.96565E-02  -0.67589E-02     3.8841     3.8793     3.8647     3.8529     3.8632
   2009     10      4   12.00     78960.00   0.35269E+01   0.00000E+00   0.35269E+01   0.35640E+01   0.35745E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.20454E+00   0.14202E+01  -0.38942E+02  -0.15660E+02   0.15309E-02   0.37884E-08   0.29357E-04       0.09      65.09     0.0000  0.00   0.86050E-02   0.28882E-01     3.5648     3.5716     3.5664     3.5599     3.5745
   2009     10      5   12.00     78984.00   0.30978E+01   0.00000E+00   0.30978E+01   0.32365E+01   0.33120E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.34023E-01   0.13366E+01  -0.39679E+02  -0.17673E+02   0.13261E-02   0.14208E-08   0.18401E-04       0.09      64.29     0.0000  0.00   0.64218E-02   0.28224E-01     3.1798     3.3025     3.3002     3.2962     3.3120
   2009     10      6   12.00     79008.00   0.22709E+01   0.00000E+00   0.22709E+01   0.29103E+01   0.31257E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.30691E+00   0.86294E+00  -0.38006E+02  -0.17200E+02   0.10223E-02   0.63741E-09   0.78527E-05       0.09      63.22     0.0000  0.00   0.38282E-02  -0.14205E-02     2.8093     3.1193     3.1173     3.1142     3.1257
   2009     10      7   12.00     79032.00   0.12496E+01   0.00000E+00   0.12496E+01   0.26373E+01   0.29900E+01   0.00000E+00   0.00000E+00   0.11719E+00  -0.74476E+00   0.39586E+00  -0.34977E+02  -0.16830E+02   0.96992E-03   0.38418E-09   0.72720E-05       0.09      61.67     0.0000  0.00   0.32865E-02  -0.22769E-01     2.5810     2.9845     2.9825     2.9797     2.9900
   2009     10      8   12.00     79056.00  -0.30035E+00   0.00000E+00  -0.11489E-09   0.24490E+01   0.27969E+01   0.00000E+00  -0.30035E+00   0.11719E+00  -0.22002E-01  -0.59416E-02  -0.30103E+02  -0.14977E+02   0.77395E-04   0.74215E-12   0.57598E-09       0.40      60.79     0.0000  0.00   0.12568E-04  -0.42082E-03     2.5061     2.7928     2.7910     2.7882     2.7969
   2009     10      9   12.00     79080.00  -0.36083E+00   0.00000E+00  -0.11923E-09   0.23005E+01   0.25821E+01   0.00000E+00  -0.36083E+00   0.11719E+00  -0.85045E+00  -0.64259E-01  -0.29216E+02  -0.15711E+02   0.70954E-03   0.18898E-09   0.42765E-05       0.40      59.41     0.0000  0.00   0.65448E-03  -0.38235E-01     2.3946     2.5774     2.5757     2.5732     2.5821
   2009     10     10   12.00     79104.00  -0.35987E+00   0.00000E+00  -0.11300E-09   0.17913E+01   0.23734E+01   0.00000E+00  -0.35987E+00   0.11719E+00  -0.22470E+01   0.29302E+00  -0.28177E+02  -0.16562E+02   0.16286E-02   0.92495E-09   0.35078E-04       0.40      56.17     0.0000  0.00   0.39212E-02  -0.13407E+00     1.5354     2.3673     2.3658     2.3635     2.3734
   2009     10     11   12.00     79128.00  -0.41413E+00   0.00000E+00  -0.11316E-09   0.14644E+01   0.21066E+01   0.00000E+00  -0.41413E+00   0.11719E+00  -0.15020E+01   0.72367E+00  -0.29352E+02  -0.18173E+02   0.16283E-02   0.16814E-09   0.33040E-04       0.40      52.99     0.0000  0.00   0.38230E-02  -0.12967E+00     1.0057     2.0973     2.0961     2.0939     2.1066
   2009     10     12   12.00     79152.00  -0.44982E+00   0.00000E+00  -0.11354E-09   0.10350E+01   0.18190E+01   0.00000E+00  -0.44982E+00   0.11719E+00  -0.17081E+01   0.21340E+01  -0.30557E+02  -0.19362E+02   0.28643E-02   0.16225E-08   0.19600E-03       0.40      50.80     0.0000  0.00   0.13701E-01  -0.29946E+00     0.2350     1.7895     1.8032     1.8013     1.8190
   2009     10     13   12.00     79176.00  -0.45801E+00   0.00000E+00  -0.11375E-09   0.67949E+00   0.15298E+01   0.00000E+00  -0.45801E+00   0.11719E+00  -0.16296E+01   0.22678E+01  -0.30769E+02  -0.19553E+02   0.30350E-02   0.21003E-09   0.24648E-03       0.40      48.48     0.0000  0.00   0.12688E-01  -0.37745E+00     0.0294     1.1762     1.4958     1.4944     1.5298
   2009     10     14   12.00     79200.00  -0.44172E+00   0.00000E+00  -0.11382E-09   0.49093E+00   0.14133E+01   0.00000E+00  -0.44172E+00   0.11719E+00  -0.23977E+01   0.20774E+01  -0.29810E+02  -0.14482E+02   0.29914E-02   0.54319E-10   0.20495E-03       0.40      45.68     0.0000  0.00   0.13177E-01  -0.32981E+00     0.0216     0.7635     1.2209     1.2199     1.4133
   2009     10     15   12.00     79224.00  -0.43273E+00   0.00000E+00  -0.11379E-09   0.35475E+00   0.12454E+01   0.00000E+00  -0.43273E+00   0.11719E+00  -0.27324E+01   0.12974E+01  -0.28696E+02  -0.16507E+02   0.33854E-02   0.73603E-10   0.29697E-03       0.40      44.41     0.0000  0.00   0.15691E-01  -0.40290E+00     0.0195     0.4393     1.0024     1.0019     1.2454
   2009     10     16   12.00     79248.00  -0.45385E+00   0.00000E+00  -0.11375E-09   0.24279E+00   0.11542E+01   0.00000E+00  -0.45385E+00   0.11719E+00  -0.29336E+01   0.24790E+01  -0.29676E+02  -0.15306E+02   0.36457E-02   0.35405E-11   0.36564E-03       0.40      43.00     0.0000  0.00   0.18419E-01  -0.42090E+00     0.0172     0.1551     0.8069     0.8266     1.1542
   2009     10     17   12.00     79272.00  -0.49560E+00   0.00000E+00  -0.11381E-09   0.19248E+00   0.10870E+01   0.00000E+00  -0.49560E+00   0.11719E+00  -0.20167E+01   0.15017E+01  -0.29616E+02  -0.14406E+02   0.33249E-02   0.58970E-13   0.26520E-03       0.40      41.59     0.0000  0.00   0.15366E-01  -0.32805E+00     0.0161     0.1105     0.6421     0.6884     1.0870
   2009     10     18   12.00     79296.00  -0.56861E+00   0.00000E+00  -0.11401E-09   0.18835E+00   0.10052E+01   0.00000E+00  -0.56861E+00   0.11719E+00  -0.15754E+01   0.17948E+01  -0.30350E+02  -0.14078E+02   0.32911E-02   0.14758E-13   0.23987E-03       0.40      39.31     0.0000  0.00   0.18287E-01  -0.13576E+00     0.0161     0.1744     0.5707     0.5946     1.0052
   2009     10     19   12.00     79320.00  -0.70226E+00   0.00000E+00  -0.11436E-09   0.17671E+00   0.93212E+00   0.00000E+00  -0.70226E+00   0.11719E+00  -0.49359E+00   0.20358E+01  -0.31673E+02  -0.13400E+02   0.37429E-02   0.92346E-12   0.34291E-03       0.40      38.48     0.0000  0.00   0.22466E-01   0.22371E-01     0.0159     0.1685     0.5315     0.5432     0.9321
   2009     10     20   12.00     79344.00  -0.89403E+00   0.00000E+00  -0.11504E-09   0.15260E+00   0.88473E+00   0.00000E+00  -0.89403E+00   0.11719E+00   0.17397E+01   0.31394E+01  -0.35010E+02  -0.12547E+02   0.40600E-02   0.66682E-12   0.41722E-03       0.40      37.70     0.0000  0.00   0.23488E-01  -0.17599E-01     0.0152     0.1077     0.4886     0.5074     0.8847
   2009     10     21   12.00     79368.00  -0.11904E+01   0.00000E+00  -0.11625E-09   0.15201E+00   0.85342E+00   0.00000E+00  -0.11904E+01   0.11719E+00   0.45909E+01   0.48073E+01  -0.39529E+02  -0.12025E+02   0.38886E-02   0.62323E-14   0.33247E-03       0.40      37.93     0.0000  0.00   0.18596E-01   0.10492E-01     0.0157     0.1380     0.4579     0.4759     0.8534
   2009     10     22   12.00     79392.00  -0.14990E+01   0.00000E+00  -0.11807E-09   0.17892E+00   0.78975E+00   0.00000E+00  -0.14990E+01   0.11719E+00   0.64786E+01   0.56992E+01  -0.42309E+02  -0.12317E+02   0.38175E-02   0.53036E-13   0.27311E-03       0.40      38.06     0.0000  0.00   0.14071E-01   0.38133E-01     0.0177     0.2461     0.4558     0.4637     0.7897
   2009     10     23   12.00     79416.00  -0.18886E+01   0.00000E+00  -0.12053E-09   0.21548E+00   0.73397E+00   0.00000E+00  -0.18886E+01   0.11719E+00   0.87553E+01   0.58630E+01  -0.44749E+02  -0.12327E+02   0.42297E-02   0.63602E-12   0.31501E-03       0.40      38.83     0.0000  0.00   0.10294E-01   0.14698E+00     0.0210     0.3572     0.4685     0.4746     0.7340
   2009     10     24   12.00     79440.00  -0.24801E+01   0.00000E+00  -0.12440E-09   0.27360E+00   0.67864E+00   0.00000E+00  -0.24801E+01   0.11719E+00   0.10583E+02   0.73327E+01  -0.48046E+02  -0.12326E+02   0.41347E-02   0.18830E-12   0.19779E-03       0.40      40.32     0.0000  0.00   0.42627E-02   0.98694E-01     0.0714     0.4572     0.4941     0.4982     0.6786
   2009     10     25   12.00     79464.00  -0.71010E+01   0.00000E+00  -0.16114E-09   0.39457E+00   0.58695E+00   0.00000E+00  -0.27518E+01  -0.71010E+01  -0.10786E+02  -0.54282E+01  -0.13917E+02  -0.12980E+02   0.34423E-02   0.26594E-20   0.51078E-13       0.85      41.10     0.0000  0.00   0.23728E-12   0.28798E-10     0.2882     0.5298     0.5318     0.5326     0.5869
   2009     10     26   12.00     79488.00  -0.81975E+01   0.00000E+00  -0.19032E-09   0.27368E+00   0.43899E+00   0.00000E+00  -0.77425E+00  -0.81975E+01  -0.11148E+02  -0.42425E+01  -0.14740E+02  -0.96779E+01   0.29606E-02   0.87531E-59   0.56767E-52       0.85      40.50     0.0000  0.00   0.26382E-51   0.32033E-49     0.1834     0.3840     0.3854     0.3850     0.4390
   2009     10     27   12.00     79512.00  -0.90221E+01   0.00000E+00  -0.20710E-09   0.19691E+00   0.37938E+00   0.00000E+00  -0.65918E+00  -0.90221E+01  -0.11193E+02  -0.42104E+01  -0.14727E+02  -0.90196E+01   0.26077E-02   0.22590E-98   0.64080E-91       0.85      39.32     0.0000  0.00   0.29811E-90   0.36180E-88     0.1244     0.2815     0.2830     0.2847     0.3794
   2009     10     28   12.00     79536.00  -0.91151E+01   0.00000E+00  -0.13312E-09   0.93315E-01   0.38752E+00   0.00000E+00  -0.54512E+00  -0.58337E+01  -0.13389E+02  -0.43946E+01  -0.12347E+02  -0.71111E+01   0.32989E-02   0.24248-143   0.70455-135       0.85      38.71     0.0000  0.00   0.79173-134   0.60830-132     0.0040     0.1594     0.1953     0.1992     0.3875
   2009     10     29   12.00     79560.00  -0.89761E+01   0.00000E+00  -0.13161E-09   0.40473E-01   0.37064E+00   0.00000E+00  -0.42377E+00  -0.89761E+01  -0.12712E+02  -0.39227E+01  -0.13496E+02  -0.68905E+01   0.36766E-02   0.00000E+00   0.37957-183       0.85      37.59     0.0000  0.00   0.36726-182   0.30531-180     0.0000     0.0476     0.1151     0.1248     0.3706
   2009     10     30   12.00     79584.00  -0.87300E+01   0.00000E+00  -0.13150E-09   0.13868E-01   0.28889E+00   0.00000E+00  -0.40792E+00  -0.87300E+01  -0.11590E+02  -0.30158E+01  -0.15525E+02  -0.12711E+02   0.37570E-02   0.00000E+00   0.11959-230       0.85      35.40     0.0000  0.00   0.10694-229   0.92647-228     0.0000     0.0179     0.0385     0.0433     0.2889
   2009     10     31   12.00     79608.00  -0.86685E+01   0.00000E+00  -0.12505E-09   0.18539E-03   0.27565E+00   0.00000E+00  -0.38612E+00  -0.86685E+01  -0.95158E+01  -0.26695E+01  -0.17945E+02  -0.65015E+01   0.27671E-02   0.00000E+00   0.23127-283       0.85      32.95     0.0000  0.00   0.19115-282   0.17254-280     0.0000    -0.0000    -0.0000     0.0075     0.2757
   2009     11      1   12.00     79632.00  -0.90134E+01   0.00000E+00  -0.12545E-09   0.15086E-03   0.26370E+00   0.00000E+00  -0.38689E+00  -0.90134E+01  -0.80977E+01  -0.26998E+01  -0.19333E+02  -0.63996E+01   0.20387E-02   0.00000E+00   0.49407-323       0.85      32.03     0.0000  0.00   0.74604-321   0.15504-319     0.0000    -0.0000    -0.0000     0.0063     0.2637
   2009     11      2   12.00     79656.00  -0.11891E+02   0.00000E+00  -0.12654E-09   0.25446E-04   0.24741E+00   0.00000E+00  -0.15905E-01  -0.11891E+02  -0.79621E-01  -0.30354E-01  -0.30021E+02  -0.63289E+01   0.10397E-03   0.00000E+00   0.49407-323       0.85      31.25     0.0000  0.00   0.31126-321   0.68873-320     0.0000    -0.0000    -0.0000     0.0044     0.2474
   2009     11      3   12.00     79680.00  -0.13204E+02   0.00000E+00  -0.12649E-09  -0.17624E-03   0.18156E+00   0.00000E+00  -0.17072E-01  -0.13204E+02  -0.93208E-01  -0.32499E-01  -0.30005E+02  -0.63964E+01   0.96554E-04   0.00000E+00   0.49407-323       0.85      30.08     0.0000  0.00   0.24703-321   0.56521-320     0.0000    -0.0000    -0.0000     0.0000     0.1816
   2009     11      4   12.00     79704.00  -0.13616E+02   0.00000E+00  -0.12725E-09  -0.18113E-03   0.16626E+00   0.00000E+00  -0.15835E-01  -0.13616E+02  -0.97953E-01  -0.33277E-01  -0.30000E+02  -0.57541E+01   0.98660E-04   0.00000E+00   0.49407-323       0.85      27.75     0.0000  0.00   0.12846-321   0.32015-320     0.0000    -0.0000    -0.0000     0.0000     0.1663
   2009     11      5   12.00     79728.00  -0.13180E+02   0.00000E+00  -0.12790E-09  -0.18755E-03   0.15434E+00   0.00000E+00  -0.15090E-01  -0.13180E+02  -0.96971E-01  -0.36743E-01  -0.29997E+02  -0.53548E+01   0.12088E-03   0.00000E+00   0.49407-323       0.85      25.65     0.0000  0.00   0.12846-321   0.32015-320    -0.0000    -0.0000    -0.0000     0.0000     0.1543
   2009     11      6   12.00     79752.00  -0.12664E+02   0.00000E+00  -0.12845E-09  -0.19013E-03   0.14424E+00   0.00000E+00  -0.14064E-01  -0.12664E+02  -0.97601E-01  -0.40955E-01  -0.29992E+02  -0.50315E+01   0.10919E-03   0.00000E+00   0.49407-323       0.85      24.26     0.0000  0.00   0.00000E+00   0.25593-320     0.0000    -0.0000    -0.0000     0.0000     0.1442
   2009     11      7   12.00     79776.00  -0.12506E+02   0.00000E+00  -0.12901E-09  -0.19383E-03   0.13557E+00   0.00000E+00  -0.13447E-01  -0.12506E+02  -0.10252E+00  -0.44826E-01  -0.29983E+02  -0.47454E+01   0.11529E-03   0.00000E+00   0.49407-323       0.85      23.54     0.0000  0.00   0.00000E+00   0.25593-320     0.0000    -0.0000    -0.0000     0.0000     0.1356
   2009     11      8   12.00     79800.00  -0.79282E+01   0.00000E+00  -0.12865E-09  -0.19662E-03   0.12790E+00   0.00000E+00  -0.77226E-02  -0.79282E+01  -0.13920E+02  -0.67714E+01  -0.94396E+01  -0.45027E+01   0.34624E-02   0.00000E+00   0.49407-323       0.85      22.44     0.0000  0.00   0.00000E+00   0.25593-320     0.0000    -0.0000    -0.0000     0.0000     0.1279
   2009     11      9   12.00     79824.00  -0.75216E+01   0.00000E+00  -0.12876E-09  -0.19786E-03   0.12125E+00   0.00000E+00  -0.76496E-02  -0.75216E+01  -0.14226E+02  -0.70759E+01  -0.88284E+01  -0.42882E+01   0.37523E-02   0.00000E+00   0.49407-323       0.85      21.09     0.0000  0.00   0.00000E+00   0.25593-320     0.0000    -0.0000    -0.0000     0.0000     0.1212
   2009     11     10   12.00     79848.00  -0.77242E+01   0.00000E+00  -0.12918E-09  -0.19769E-03   0.11507E+00   0.00000E+00  -0.78712E-02  -0.77242E+01  -0.13150E+02  -0.72558E+01  -0.97244E+01  -0.40932E+01   0.30418E-02   0.00000E+00   0.49407-323       0.85      20.80     0.0000  0.00   0.00000E+00   0.25593-320    -0.0000    -0.0000    -0.0000     0.0000     0.1151
   2009     11     11   12.00     79872.00  -0.77595E+01   0.00000E+00  -0.12953E-09  -0.19756E-03   0.10947E+00   0.00000E+00  -0.76026E-02  -0.77595E+01  -0.11759E+02  -0.61762E+01  -0.12196E+02  -0.39133E+01   0.25374E-02   0.00000E+00   0.49407-323       0.85      20.24     0.0000  0.00   0.00000E+00   0.19318-320    -0.0000    -0.0000    -0.0000     0.0000     0.1095
