   2022      5     19   12.00      3312.00   0.11750E+02   0.00000E+00   0.11750E+02   0.11832E+02   0.11915E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.16478E+02   0.42809E+02  -0.15976E+03  -0.10409E+03   0.24879E-02   0.24590E-04   0.61415E-03       0.17     376.88     0.0000  0.00   0.36003E-02   0.19535E+00    11.8112    11.8319    11.8407    11.8536    11.9142
   2022      5     20   12.00      3336.00   0.13397E+02   0.00000E+00   0.13397E+02   0.13607E+02   0.13701E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.20927E+02   0.88592E+02  -0.20267E+03  -0.96404E+02   0.52398E-02   0.96905E-04   0.57826E-02       0.17     352.96     0.0000  0.00   0.62005E-01  -0.20597E+01    13.5647    13.6145    13.6290    13.6432    13.6931
   2022      5     21   12.00      3360.00   0.14092E+02   0.00000E+00   0.14092E+02   0.14418E+02   0.14527E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.16696E+02   0.11696E+03  -0.21826E+03  -0.97087E+02   0.60510E-02   0.17520E-03   0.11925E-01       0.17     342.23     0.0000  0.00   0.28532E-01  -0.36206E+01    14.3652    14.4300    14.4459    14.4604    14.5109
   2022      5     22   12.00      3384.00   0.15018E+02   0.00000E+00   0.15018E+02   0.15250E+02   0.15343E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.14557E+02   0.10693E+03  -0.20204E+03  -0.96967E+02   0.51969E-02   0.10201E-03   0.54961E-02       0.17     346.11     0.0000  0.00   0.57422E-01  -0.18478E+01    15.2088    15.2579    15.2712    15.2847    15.3329
   2022      5     23   12.00      3408.00   0.16530E+02   0.00000E+00   0.16530E+02   0.16640E+02   0.16710E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.15833E+02   0.71298E+02  -0.17011E+03  -0.88646E+02   0.29086E-02   0.35685E-04   0.13161E-02       0.17     342.37     0.0000  0.00   0.10462E-01   0.14776E+00    16.6164    16.6425    16.6515    16.6620    16.7066
   2022      5     24   12.00      3432.00   0.17328E+02   0.00000E+00   0.17328E+02   0.17590E+02   0.17688E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.34394E+02   0.98912E+02  -0.22415E+03  -0.92109E+02   0.41874E-02   0.57698E-04   0.27055E-02       0.17     338.27     0.0000  0.00  -0.10136E-01   0.14119E+01    17.5390    17.5950    17.6220    17.6368    17.6814
   2022      5     25   12.00      3456.00   0.17257E+02   0.00000E+00   0.17257E+02   0.17708E+02   0.18007E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.48229E+02   0.11748E+03  -0.26545E+03  -0.10794E+03   0.51176E-02   0.85311E-04   0.55661E-02       0.17     362.47     0.0000  0.00   0.59020E-01   0.21957E+01    17.5562    17.6286    17.8588    17.9407    17.9970
   2022      5     26   12.00      3480.00   0.17698E+02   0.00000E+00   0.17698E+02   0.18039E+02   0.18197E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.50720E+02   0.11851E+03  -0.27819E+03  -0.11758E+03   0.45782E-02   0.80336E-04   0.36975E-02       0.17     387.47     0.0000  0.00   0.42236E-02   0.20083E+01    17.9609    18.0308    18.0975    18.1247    18.1850
   2022      5     27   12.00      3504.00   0.17175E+02   0.00000E+00   0.17175E+02   0.17744E+02   0.18075E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.69126E+02   0.14072E+03  -0.31249E+03  -0.11218E+03   0.57647E-02   0.10280E-03   0.81000E-02       0.16     345.23     0.0000  0.00  -0.89214E-01   0.20672E+01    17.5897    17.6856    17.8687    17.9999    18.0592
   2022      5     28   12.00      3528.00   0.15550E+02   0.00000E+00   0.15550E+02   0.16281E+02   0.16683E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.76819E+02   0.14200E+03  -0.30731E+03  -0.10513E+03   0.69601E-02   0.10618E-03   0.15959E-01       0.16     293.06     0.0000  0.00  -0.16155E+00   0.19140E+01    16.0439    16.1726    16.5183    16.6137    16.6704
   2022      5     29   12.00      3552.00   0.15580E+02   0.00000E+00   0.15580E+02   0.15765E+02   0.15869E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.38682E+02   0.75683E+02  -0.19821E+03  -0.10249E+03   0.29481E-02   0.45923E-04   0.21287E-02       0.16     297.54     0.0000  0.00  -0.23627E-01   0.43715E+00    15.7182    15.7617    15.7965    15.8125    15.8618
   2022      5     30   12.00      3576.00   0.16625E+02   0.00000E+00   0.16625E+02   0.16778E+02   0.16854E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.32289E+02   0.76417E+02  -0.18845E+03  -0.96692E+02   0.34607E-02   0.47884E-04   0.86756E-03       0.16     317.10     0.0000  0.00   0.38656E-01   0.31565E+00    16.7479    16.7827    16.7926    16.8045    16.8504
   2022      5     31   12.00      3600.00   0.17693E+02   0.00000E+00   0.17693E+02   0.17871E+02   0.17951E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.31012E+02   0.84680E+02  -0.19393E+03  -0.93214E+02   0.39332E-02   0.65360E-04   0.17373E-02       0.16     320.00     0.0000  0.00   0.37856E-03   0.14397E+01    17.8372    17.8775    17.8888    17.9011    17.9453
   2022      6      1   12.00      3624.00   0.18846E+02   0.00000E+00   0.18846E+02   0.18973E+02   0.19047E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.24100E+02   0.79042E+02  -0.19186E+03  -0.95963E+02   0.29685E-02   0.39110E-04   0.91312E-03       0.16     341.33     0.0000  0.00   0.17751E-01   0.26043E+00    18.9470    18.9752    18.9873    18.9987    19.0429
   2022      6      2   12.00      3648.00   0.19913E+02   0.00000E+00   0.19913E+02   0.20093E+02   0.20192E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.24352E+02   0.10499E+03  -0.23134E+03  -0.10856E+03   0.33245E-02   0.49832E-04   0.14224E-02       0.16     378.38     0.0000  0.00  -0.26262E-02  -0.62123E+00    20.0523    20.0892    20.1212    20.1355    20.1841
   2022      6      3   12.00      3672.00   0.19584E+02   0.00000E+00   0.19584E+02   0.20234E+02   0.20585E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.33187E+02   0.19237E+03  -0.32956E+03  -0.12272E+03   0.67640E-02   0.11166E-03   0.14291E-01       0.16     390.22     0.0000  0.00  -0.16052E+00  -0.16451E+01    20.0149    20.1446    20.4480    20.5086    20.5714
   2022      6      4   12.00      3696.00   0.19976E+02   0.00000E+00   0.19976E+02   0.20269E+02   0.20405E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.23356E+02   0.12998E+03  -0.26281E+03  -0.12026E+03   0.41006E-02   0.66360E-04   0.42790E-02       0.16     381.77     0.0000  0.00  -0.26966E-02  -0.79332E+00    20.1986    20.2647    20.3183    20.3424    20.3963
   2022      6      5   12.00      3720.00   0.19533E+02   0.00000E+00   0.19533E+02   0.20108E+02   0.20556E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.31072E+02   0.16842E+03  -0.30459E+03  -0.11800E+03   0.65803E-02   0.10569E-03   0.12682E-01       0.16     359.17     0.0000  0.00   0.14837E+00  -0.15843E+01    19.8923    19.9932    20.3089    20.4807    20.5399
   2022      6      6   12.00      3744.00   0.19756E+02   0.00000E+00   0.19756E+02   0.20088E+02   0.20228E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.18835E+02   0.12746E+03  -0.23909E+03  -0.10785E+03   0.50116E-02   0.75679E-04   0.44356E-02       0.16     336.31     0.0000  0.00   0.82025E-01  -0.10758E+01    20.0224    20.0889    20.1300    20.1628    20.2168
   2022      6      7   12.00      3768.00   0.20769E+02   0.00000E+00   0.20769E+02   0.20928E+02   0.21007E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.11940E+02   0.10349E+03  -0.20132E+03  -0.10157E+03   0.35892E-02   0.53695E-04   0.11344E-02       0.16     344.31     0.0000  0.00   0.26710E-01  -0.86416E+00    20.8971    20.9339    20.9439    20.9557    21.0009
   2022      6      8   12.00      3792.00   0.21781E+02   0.00000E+00   0.21781E+02   0.21988E+02   0.22075E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.16748E+02   0.12169E+03  -0.23077E+03  -0.10403E+03   0.37619E-02   0.57075E-04   0.13305E-02       0.16     357.37     0.0000  0.00   0.27154E-01  -0.10288E+01    21.9515    21.9938    22.0068    22.0204    22.0671
   2022      6      9   12.00      3816.00   0.21576E+02   0.00000E+00   0.21576E+02   0.22047E+02   0.22215E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.30128E+02   0.16396E+03  -0.29762E+03  -0.11049E+03   0.52825E-02   0.79317E-04   0.53606E-02       0.16     348.69     0.0000  0.00   0.10079E+00  -0.10126E+00    21.9589    22.0491    22.1056    22.1374    22.1957
   2022      6     10   12.00      3840.00   0.20172E+02   0.00000E+00   0.20172E+02   0.20957E+02   0.21319E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.46026E+02   0.19179E+03  -0.35340E+03  -0.12750E+03   0.67559E-02   0.11846E-03   0.14964E-01       0.16     361.74     0.0000  0.00   0.15996E+00   0.15481E+01    20.7317    20.8688    21.1783    21.2326    21.2991
   2022      6     11   12.00      3864.00   0.19325E+02   0.00000E+00   0.19325E+02   0.19907E+02   0.20186E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.56711E+02   0.16494E+03  -0.34993E+03  -0.14050E+03   0.51623E-02   0.10734E-03   0.65044E-02       0.16     382.55     0.0000  0.00   0.18123E-01   0.20868E+01    19.7770    19.8829    19.9895    20.0953    20.1642
   2022      6     12   12.00      3888.00   0.17647E+02   0.00000E+00   0.17647E+02   0.18483E+02   0.18863E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.83183E+02   0.17725E+03  -0.38408E+03  -0.14166E+03   0.61348E-02   0.12258E-03   0.11503E-01       0.16     357.24     0.0000  0.00  -0.85680E-01   0.29914E+01    18.2672    18.4138    18.6744    18.7674    18.8405
   2022      6     13   12.00      3912.00   0.16410E+02   0.00000E+00   0.16410E+02   0.16908E+02   0.17128E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.76113E+02   0.13546E+03  -0.31711E+03  -0.11968E+03   0.48226E-02   0.90973E-04   0.43777E-02       0.16     287.26     0.0000  0.00  -0.25668E-02   0.22357E+01    16.7934    16.8912    16.9959    17.0473    17.1098
   2022      6     14   12.00      3936.00   0.15298E+02   0.00000E+00   0.15298E+02   0.15681E+02   0.15840E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.59318E+02   0.10717E+03  -0.25590E+03  -0.11299E+03   0.45866E-02   0.83875E-04   0.34074E-02       0.16     266.81     0.0000  0.00   0.48231E-01   0.16938E+01    15.5976    15.6750    15.7420    15.7686    15.8256
   2022      6     15   12.00      3960.00   0.15728E+02   0.00000E+00   0.15728E+02   0.15930E+02   0.16023E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.34914E+02   0.86375E+02  -0.20780E+03  -0.11256E+03   0.37815E-02   0.50611E-04   0.12755E-02       0.16     308.10     0.0000  0.00   0.45965E-01   0.73941E+00    15.8901    15.9360    15.9504    15.9650    16.0168
   2022      6     16   12.00      3984.00   0.17149E+02   0.00000E+00   0.17149E+02   0.17240E+02   0.17311E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.20329E+02   0.66068E+02  -0.16824E+03  -0.97700E+02   0.27582E-02   0.31310E-04   0.25296E-03       0.16     303.97     0.0000  0.00   0.27676E-01   0.27524E-01    17.2183    17.2412    17.2504    17.2618    17.3077
   2022      6     17   12.00      4008.00   0.18205E+02   0.00000E+00   0.18205E+02   0.18290E+02   0.18343E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.19601E+02   0.58821E+02  -0.14565E+03  -0.65184E+02   0.25356E-02   0.27565E-04   0.18123E-03       0.16     218.31     0.0000  0.00   0.22338E-01   0.73057E-01    18.2709    18.2919    18.3000    18.3085    18.3403
   2022      6     18   12.00      4032.00   0.18115E+02   0.00000E+00   0.18115E+02   0.18216E+02   0.18266E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.22466E+02   0.57914E+02  -0.13603E+03  -0.56990E+02   0.28695E-02   0.31315E-04   0.31703E-03       0.16     180.78     0.0000  0.00   0.28604E-01   0.27296E+00    18.1935    18.2187    18.2276    18.2359    18.2644
   2022      6     19   12.00      4056.00   0.18708E+02   0.00000E+00   0.18708E+02   0.18801E+02   0.18864E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.22323E+02   0.61585E+02  -0.15262E+03  -0.83176E+02   0.28499E-02   0.31930E-04   0.32774E-03       0.16     271.62     0.0000  0.00   0.26452E-01   0.33428E+00    18.7797    18.8025    18.8112    18.8212    18.8609
   2022      6     20   12.00      4080.00   0.19916E+02   0.00000E+00   0.19916E+02   0.20132E+02   0.20228E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.34469E+02   0.98831E+02  -0.22673E+03  -0.11460E+03   0.38083E-02   0.60940E-04   0.16170E-02       0.16     374.94     0.0000  0.00   0.18679E-01   0.13297E+01    20.0916    20.1356    20.1549    20.1689    20.2200
   2022      6     21   12.00      4104.00   0.20151E+02   0.00000E+00   0.20151E+02   0.20633E+02   0.20857E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.57195E+02   0.14498E+03  -0.30120E+03  -0.11263E+03   0.51852E-02   0.10416E-03   0.60180E-02       0.16     348.03     0.0000  0.00   0.32593E-01   0.25736E+01    20.5030    20.6013    20.7428    20.7844    20.8411
   2022      6     22   12.00      4128.00   0.18557E+02   0.00000E+00   0.18557E+02   0.19133E+02   0.19349E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.61787E+02   0.13496E+03  -0.27332E+03  -0.87989E+02   0.52028E-02   0.99216E-04   0.66142E-02       0.16     223.49     0.0000  0.00   0.48591E-01   0.25114E+01    19.0094    19.1124    19.2304    19.2823    19.3286
   2022      6     23   12.00      4152.00   0.17212E+02   0.00000E+00   0.17212E+02   0.17485E+02   0.17573E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.44391E+02   0.91901E+02  -0.19596E+03  -0.71013E+02   0.39375E-02   0.62075E-04   0.19125E-02       0.16     167.40     0.0000  0.00   0.20083E-01   0.14628E+01    17.4372    17.4944    17.5126    17.5272    17.5639
   2022      6     24   12.00      4176.00   0.17015E+02   0.00000E+00   0.17015E+02   0.17154E+02   0.17220E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.28049E+02   0.68629E+02  -0.15562E+03  -0.78306E+02   0.32729E-02   0.40768E-04   0.72252E-03       0.16     213.99     0.0000  0.00   0.29570E-01   0.56124E+00    17.1253    17.1587    17.1686    17.1792    17.2171
   2022      6     25   12.00      4200.00   0.17064E+02   0.00000E+00   0.17064E+02   0.17429E+02   0.17687E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.37889E+02   0.10842E+03  -0.20023E+03  -0.84124E+02   0.68390E-02   0.13726E-03   0.17244E-01       0.16     239.75     0.0000  0.00   0.17751E+00  -0.76387E+00    17.3024    17.3598    17.5507    17.6308    17.6784
   2022      6     26   12.00      4224.00   0.16614E+02   0.00000E+00   0.16614E+02   0.16948E+02   0.17082E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.41655E+02   0.11234E+03  -0.19404E+03  -0.75834E+02   0.99171E-02   0.60754E-03   0.59636E-01       0.16     197.60     0.0000  0.00   0.35604E+00  -0.19764E+01    16.8832    16.9421    16.9917    17.0336    17.0686
   2022      6     27   12.00      4248.00   0.16082E+02   0.00000E+00   0.16082E+02   0.16336E+02   0.16414E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.39664E+02   0.92025E+02  -0.16528E+03  -0.69440E+02   0.87079E-02   0.50186E-03   0.36827E-01       0.16     176.49     0.0000  0.00   0.28485E+00   0.40280E-01    16.2947    16.3448    16.3590    16.3685    16.4010
   2022      6     28   12.00      4272.00   0.16223E+02   0.00000E+00   0.16223E+02   0.16370E+02   0.16437E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.24476E+02   0.66758E+02  -0.12805E+03  -0.69474E+02   0.48133E-02   0.89374E-04   0.50904E-02       0.16     196.98     0.0000  0.00   0.90987E-01   0.75887E+00    16.3405    16.3746    16.3851    16.3953    16.4325
   2022      6     29   12.00      4296.00   0.17596E+02   0.00000E+00   0.17596E+02   0.17644E+02   0.17701E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.11359E+02   0.49203E+02  -0.10902E+03  -0.75336E+02   0.25423E-02   0.21908E-04   0.16830E-03       0.16     252.26     0.0000  0.00   0.23517E-01   0.32771E-01    17.6309    17.6444    17.6502    17.6589    17.7004
   2022      6     30   12.00      4320.00   0.18975E+02   0.00000E+00   0.18975E+02   0.19138E+02   0.19227E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.18919E+02   0.90544E+02  -0.16694E+03  -0.81718E+02   0.44422E-02   0.55580E-04   0.29216E-02       0.16     279.64     0.0000  0.00   0.69349E-01  -0.68825E+00    19.1012    19.1400    19.1571    19.1810    19.2222
   2022      7      1   12.00      4344.00   0.19064E+02   0.00000E+00   0.19064E+02   0.19396E+02   0.19583E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.30780E+02   0.11208E+03  -0.19567E+03  -0.75301E+02   0.65372E-02   0.99157E-04   0.11913E-01       0.16     242.20     0.0000  0.00   0.14805E+00  -0.12961E+01    19.2905    19.3601    19.4908    19.5347    19.5761
   2022      7      2   12.00      4368.00   0.18657E+02   0.00000E+00   0.18657E+02   0.18982E+02   0.19240E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.32374E+02   0.87862E+02  -0.16351E+03  -0.61635E+02   0.55263E-02   0.75929E-04   0.69459E-02       0.16     184.40     0.0000  0.00   0.10213E+00  -0.13070E+01    18.8477    18.9009    19.1239    19.1980    19.2340
   2022      7      3   12.00      4392.00   0.18716E+02   0.00000E+00   0.18716E+02   0.18803E+02   0.18849E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.21687E+02   0.48335E+02  -0.11401E+03  -0.51479E+02   0.28938E-02   0.29837E-04   0.48921E-03       0.16     161.11     0.0000  0.00   0.27263E-01  -0.26215E+00    18.7828    18.8055    18.8133    18.8207    18.8474
   2022      7      4   12.00      4416.00   0.18724E+02   0.00000E+00   0.18724E+02   0.18823E+02   0.18868E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.26052E+02   0.58913E+02  -0.13480E+03  -0.48147E+02   0.28849E-02   0.31436E-04   0.29531E-03       0.16     147.35     0.0000  0.00   0.25969E-01   0.43276E+00    18.8013    18.8268    18.8354    18.8429    18.8667
   2022      7      5   12.00      4440.00   0.17875E+02   0.00000E+00   0.17875E+02   0.18004E+02   0.18051E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.29753E+02   0.64476E+02  -0.13948E+03  -0.44425E+02   0.32495E-02   0.34600E-04   0.52306E-03       0.16     116.07     0.0000  0.00   0.38156E-01   0.21682E+00    17.9770    18.0089    18.0189    18.0267    18.0494
   2022      7      6   12.00      4464.00   0.17097E+02   0.00000E+00   0.17097E+02   0.17223E+02   0.17275E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.28721E+02   0.56507E+02  -0.12508E+03  -0.50419E+02   0.35587E-02   0.36143E-04   0.78715E-03       0.16     130.16     0.0000  0.00   0.46852E-01  -0.86958E-01    17.1960    17.2280    17.2382    17.2465    17.2727
   2022      7      7   12.00      4488.00   0.17106E+02   0.00000E+00   0.17106E+02   0.17216E+02   0.17270E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.24240E+02   0.56277E+02  -0.12316E+03  -0.58773E+02   0.33326E-02   0.32484E-04   0.60642E-03       0.16     167.34     0.0000  0.00   0.38728E-01  -0.30379E+00    17.1919    17.2203    17.2297    17.2383    17.2688
   2022      7      8   12.00      4512.00   0.17596E+02   0.00000E+00   0.17596E+02   0.17715E+02   0.17779E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.19214E+02   0.62522E+02  -0.13334E+03  -0.74965E+02   0.36059E-02   0.40693E-04   0.11488E-02       0.16     230.71     0.0000  0.00   0.28405E-01  -0.95399E+00    17.6892    17.7183    17.7281    17.7382    17.7763
   2022      7      9   12.00      4536.00   0.18965E+02   0.00000E+00   0.18965E+02   0.19098E+02   0.19174E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.14315E+02   0.75602E+02  -0.15709E+03  -0.91474E+02   0.43153E-02   0.53082E-04   0.24754E-02       0.16     304.76     0.0000  0.00   0.58177E-01  -0.61509E+00    19.0700    19.1018    19.1131    19.1254    19.1701
   2022      7     10   12.00      4560.00   0.20373E+02   0.00000E+00   0.20373E+02   0.20565E+02   0.20683E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.15702E+02   0.90988E+02  -0.18615E+03  -0.95736E+02   0.42006E-02   0.60995E-04   0.26077E-02       0.16     328.93     0.0000  0.00   0.31824E-01   0.11630E+01    20.5149    20.5530    20.6038    20.6317    20.6779
   2022      7     11   12.00      4584.00   0.20747E+02   0.00000E+00   0.20747E+02   0.21140E+02   0.21360E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.27239E+02   0.12225E+03  -0.22636E+03  -0.90632E+02   0.53258E-02   0.96428E-04   0.67325E-02       0.16     297.51     0.0000  0.00  -0.27740E-01   0.27555E+01    21.0195    21.0849    21.2615    21.3003    21.3483
   2022      7     12   12.00      4608.00   0.20679E+02   0.00000E+00   0.20679E+02   0.20999E+02   0.21174E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.32791E+02   0.10786E+03  -0.21011E+03  -0.83530E+02   0.49567E-02   0.88380E-04   0.49816E-02       0.16     259.32     0.0000  0.00   0.31596E-01   0.22313E+01    20.8986    20.9609    21.0975    21.1183    21.1622
   2022      7     13   12.00      4632.00   0.20302E+02   0.00000E+00   0.20302E+02   0.20607E+02   0.20738E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.35782E+02   0.10097E+03  -0.20072E+03  -0.72562E+02   0.44322E-02   0.69686E-04   0.32848E-02       0.16     216.01     0.0000  0.00   0.36902E-02   0.16713E+01    20.5330    20.5947    20.6638    20.6920    20.7303
   2022      7     14   12.00      4656.00   0.19647E+02   0.00000E+00   0.19647E+02   0.19807E+02   0.19893E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.28968E+02   0.72651E+02  -0.15929E+03  -0.60227E+02   0.29297E-02   0.39914E-04   0.94173E-03       0.16     168.85     0.0000  0.00  -0.77291E-02   0.62241E+00    19.7649    19.7967    19.8435    19.8562    19.8874
   2022      7     15   12.00      4680.00   0.19192E+02   0.00000E+00   0.19192E+02   0.19309E+02   0.19362E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.28790E+02   0.64326E+02  -0.14589E+03  -0.58151E+02   0.29635E-02   0.36958E-04   0.41180E-03       0.16     163.08     0.0000  0.00   0.31219E-01   0.28891E+00    19.2855    19.3136    19.3220    19.3305    19.3597
   2022      7     16   12.00      4704.00   0.19199E+02   0.00000E+00   0.19199E+02   0.19297E+02   0.19346E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.24874E+02   0.58291E+02  -0.14214E+03  -0.60770E+02   0.22893E-02   0.28544E-04   0.29003E-03       0.16     180.07     0.0000  0.00   0.13207E-01  -0.27430E+00    19.2771    19.2995    19.3069    19.3148    19.3434
   2022      7     17   12.00      4728.00   0.18909E+02   0.00000E+00   0.18909E+02   0.19074E+02   0.19141E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.32873E+02   0.70039E+02  -0.18216E+03  -0.71721E+02   0.25272E-02   0.36093E-04   0.89417E-03       0.16     201.99     0.0000  0.00   0.70731E-02   0.29025E+00    19.0451    19.0793    19.0900    19.1005    19.1363
   2022      7     18   12.00      4752.00   0.17239E+02   0.00000E+00   0.17239E+02   0.17844E+02   0.18365E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.56491E+02   0.12112E+03  -0.26822E+03  -0.89228E+02   0.54202E-02   0.83651E-04   0.68549E-02       0.16     220.25     0.0000  0.00   0.34500E-01   0.28091E+01    17.5662    17.6717    18.1354    18.3054    18.3531
   2022      7     19   12.00      4776.00   0.15422E+02   0.00000E+00   0.15422E+02   0.16157E+02   0.16771E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.54357E+02   0.12183E+03  -0.25364E+03  -0.90863E+02   0.66818E-02   0.14169E-03   0.18966E-01       0.16     200.77     0.0000  0.00   0.89746E-01   0.40701E+01    15.8502    15.9616    16.4715    16.7069    16.7552
   2022      7     20   12.00      4800.00   0.14283E+02   0.00000E+00   0.14283E+02   0.14718E+02   0.14831E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.54422E+02   0.10314E+03  -0.21197E+03  -0.83843E+02   0.89163E-02   0.56457E-03   0.52279E-01       0.17     166.45     0.0000  0.00   0.22964E+00   0.53208E+01    14.6495    14.7352    14.7571    14.7702    14.8118
   2022      7     21   12.00      4824.00   0.13280E+02   0.00000E+00   0.13280E+02   0.13678E+02   0.13801E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.54045E+02   0.98314E+02  -0.19514E+03  -0.81162E+02   0.98427E-02   0.75160E-03   0.75375E-01       0.17     165.82     0.0000  0.00   0.24229E+00   0.73577E+01    13.6086    13.6838    13.7224    13.7462    13.7866
   2022      7     22   12.00      4848.00   0.12652E+02   0.00000E+00   0.12652E+02   0.12990E+02   0.13239E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.46784E+02   0.86414E+02  -0.17996E+03  -0.86655E+02   0.81853E-02   0.46745E-03   0.40551E-01       0.17     194.79     0.0000  0.00   0.11186E+00   0.64713E+01    12.8930    12.9542    13.0451    13.1864    13.2297
   2022      7     23   12.00      4872.00   0.13012E+02   0.00000E+00   0.13012E+02   0.13231E+02   0.13338E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.32971E+02   0.65110E+02  -0.15225E+03  -0.79937E+02   0.50065E-02   0.77140E-04   0.52591E-02       0.17     195.62     0.0000  0.00   0.73180E-01   0.16457E+01    13.1777    13.2291    13.2664    13.2886    13.3324
   2022      7     24   12.00      4896.00   0.13385E+02   0.00000E+00   0.13385E+02   0.13521E+02   0.13585E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.23981E+02   0.49896E+02  -0.12586E+03  -0.64700E+02   0.36108E-02   0.49148E-04   0.20359E-02       0.17     164.94     0.0000  0.00   0.18677E-01  -0.93155E+00    13.4905    13.5257    13.5369    13.5471    13.5831
   2022      7     25   12.00      4920.00   0.13421E+02   0.00000E+00   0.13421E+02   0.13583E+02   0.13645E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.26505E+02   0.49024E+02  -0.11675E+03  -0.53773E+02   0.47419E-02   0.12496E-03   0.73163E-02       0.17     133.65     0.0000  0.00   0.64189E-01   0.15055E+00    13.5522    13.5889    13.6005    13.6096    13.6404
   2022      7     26   12.00      4944.00   0.13015E+02   0.00000E+00   0.13015E+02   0.13212E+02   0.13280E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.32620E+02   0.65942E+02  -0.13415E+03  -0.60298E+02   0.81158E-02   0.55378E-03   0.32527E-01       0.17     143.40     0.0000  0.00   0.17609E+00   0.48762E+01    13.1792    13.2177    13.2314    13.2398    13.2698
   2022      7     27   12.00      4968.00   0.13251E+02   0.00000E+00   0.13251E+02   0.13440E+02   0.13520E+02   0.00000E+00   0.00000E+00   0.38659E+00   0.23241E+02   0.62323E+02  -0.13440E+03  -0.75666E+02   0.54924E-02   0.14569E-03   0.98320E-02       0.17     204.97     0.0000  0.00   0.52961E-01   0.29161E+01    13.4041    13.4465    13.4597    13.4714    13.5139
